tconst,averagerating,numvotes
tt0312464,5.4,66
tt0312470,4.4,9
tt0312471,5.7,12
tt0312472,6.4,7
tt0312473,5.3,14
tt0312474,6.0,26
tt0312476,6.9,200
tt0312477,7.4,261
tt0312484,7.8,217
tt0312488,5.8,12
tt0312490,6.0,17
tt0312491,5.1,17
tt0312493,5.7,178
tt0312494,5.5,15
tt0312496,7.9,44
tt0312497,7.8,19
tt0312498,6.5,15
tt0312499,3.6,225
tt0312500,5.3,10
tt0312502,7.4,8
tt0312504,3.8,65
tt0312506,6.3,19
tt0312507,6.3,11
tt0312510,6.0,210
tt0312516,6.0,19
tt0312518,5.6,18
tt0312524,6.0,45
tt0312525,5.7,167
tt0312526,4.0,19
tt0312528,4.0,85894
tt0312529,5.9,8
tt0312531,4.6,92
tt0312534,5.8,11
tt0312535,6.1,30
tt0312537,6.6,20
tt0312538,7.8,34
tt0312541,7.1,11
tt0312543,5.8,7
tt0312544,7.4,103
tt0312545,7.4,13
tt0312546,9.0,14
tt0312548,8.0,9
tt0312549,6.8,21364
tt0312550,6.7,41
tt0312555,7.8,37
tt0312556,7.9,15
tt0312559,6.9,21
tt0312560,6.0,9
tt0312561,8.6,9
tt0312563,6.8,72
tt0312565,6.3,57
tt0312567,5.0,10
tt0312571,8.5,648
tt0312573,6.2,76
tt0312575,5.1,18
tt0312578,7.9,49
tt0312579,6.5,48
tt0312581,5.4,18
tt0312583,5.6,43
tt0312584,6.7,66
tt0312586,5.9,18
tt0312588,7.2,11
tt0312590,8.8,8
tt0312596,7.2,61
tt0312600,5.6,482
tt0312601,5.1,10
tt0312602,4.7,28
tt0312603,3.5,515
tt0312606,6.3,8
tt0312609,4.7,721
tt0312610,6.4,30
tt0312611,5.4,8
tt0312612,6.0,196
tt0312613,6.1,15
tt0312614,6.1,43
tt0312615,5.6,28
tt0312617,4.1,421
tt0312623,5.3,8
tt0312624,6.7,35
tt0312628,7.3,12
tt0312629,7.2,6
tt0312633,6.4,949
tt0312635,5.3,22
tt0312636,8.4,20
tt0312638,7.0,8
tt0312640,3.3,1175
tt0312641,7.3,7
tt0312642,7.4,10
tt0312643,6.1,11
tt0312647,6.9,50
tt0312649,7.0,290
tt0312654,6.2,10
tt0312655,4.0,8
tt0312660,8.2,79
tt0312661,5.9,23
tt0312664,4.6,217
tt0312666,6.8,20
tt0312670,7.1,75
tt0312674,8.5,21
tt0312675,7.6,27
tt0312676,7.9,20
tt0312677,5.3,23
tt0312679,1.6,23
tt0312680,7.2,19
tt0312682,6.2,13
tt0312687,7.3,292
tt0312688,4.5,41
tt0312693,7.9,191
tt0312694,7.0,20
tt0312695,8.0,102
tt0312697,5.6,136
tt0312700,3.4,7192
tt0312701,8.4,176
tt0312702,5.1,149
tt0312703,7.9,19
tt0312707,6.7,291
tt0312709,6.4,12
tt0312712,9.1,36
tt0312715,5.8,9
tt0312716,6.4,45
tt0312717,5.1,20
tt0312718,6.6,9
tt0312723,6.2,519
tt0312727,7.4,13
tt0312728,5.0,506
tt0312729,7.8,9
tt0312732,5.6,67
tt0312733,7.1,29
tt0312734,8.7,17
tt0312735,5.8,8
tt0312741,4.5,85
tt0312742,7.2,51
tt0312746,5.9,15
tt0312750,6.0,10
tt0312752,5.4,6
tt0312753,8.9,18
tt0312756,7.3,35
tt0312758,6.6,16
tt0312759,7.1,713
tt0312762,4.0,20
tt0312763,6.3,28
tt0312764,4.8,30
tt0312767,7.8,43
tt0312768,7.0,90
tt0312771,6.7,14
tt0312773,7.1,3049
tt0312776,6.6,9
tt0312777,5.7,40
tt0312783,8.3,10
tt0312793,7.5,13
tt0312794,6.6,62
tt0312797,7.5,38
tt0312805,4.3,145
tt0312808,5.6,18
tt0312810,6.6,31
tt0312811,7.3,75
tt0312814,6.1,56
tt0312815,7.4,15
tt0312817,2.6,69
tt0312818,5.2,26
tt0312819,7.4,11
tt0312820,3.7,7
tt0312822,8.0,55
tt0312823,7.1,64
tt0312824,8.4,8
tt0312826,3.4,8
tt0312827,6.1,9
tt0312829,6.2,28
tt0312834,5.9,109
tt0312836,6.8,15
tt0312841,7.7,5750
tt0312843,6.5,21531
tt0312845,5.8,6
tt0312848,6.8,706
tt0312851,7.2,53
tt0312855,7.4,41
tt0312857,5.8,32
tt0312858,4.0,18
tt0312859,8.4,8968
tt0312862,6.2,2019
tt0312863,7.2,417
tt0312864,7.9,13
tt0312865,5.5,33
tt0312867,7.4,38
tt0312870,6.1,18
tt0312874,5.4,18
tt0312875,8.8,26
tt0312881,7.2,19
tt0312882,7.0,8
tt0312883,4.2,519
tt0312884,8.4,19
tt0312885,8.6,13
tt0312886,7.1,1073
tt0312887,7.4,18
tt0312890,6.9,7
tt0312891,6.4,32
tt0312892,8.1,19
tt0312894,5.1,59
tt0312895,7.8,1757
tt0312898,6.0,164
tt0312901,7.5,55
tt0312902,5.6,7
tt0312906,6.9,42
tt0312907,6.6,21
tt0312908,6.5,564
tt0312909,8.0,19
tt0312910,3.2,9
tt0312912,5.9,81
tt0312913,3.4,37
tt0312914,8.4,12
tt0312921,8.1,49
tt0312922,6.6,36
tt0312924,6.4,33
tt0312926,6.3,105
tt0312927,5.2,18
tt0312928,6.2,301
tt0312929,6.2,1017
tt0312931,6.8,27
tt0312932,7.4,1648
tt0312933,8.1,42
tt0312935,6.7,27
tt0312941,7.3,1207
tt0312943,3.1,140
tt0312946,6.5,117
tt0312949,8.0,6
tt0312950,5.8,12
tt0312953,5.3,30
tt0312954,6.8,17
tt0312955,6.0,6
tt0312956,7.9,55
tt0312958,5.3,74
tt0312959,6.7,187
tt0312962,6.4,25
tt0312963,5.0,18
tt0312964,5.8,50
tt0312974,7.9,24
tt0312975,4.8,25
tt0312976,6.6,18
tt0312979,8.8,64
tt0312981,5.6,113
tt0312983,6.4,440
tt0312984,4.6,11
tt0312985,6.2,6
tt0312986,6.3,20
tt0312988,7.3,272
tt0312990,6.6,341
tt0312992,6.0,25
tt0312993,6.7,10
tt0312994,8.1,72
tt0312997,8.0,22
tt0312998,6.1,738
tt0312999,6.9,646
tt0313004,7.4,17
tt0313005,7.3,21
tt0313006,5.8,8
tt0313009,8.1,39
tt0313010,6.0,18
tt0313013,5.5,602
tt0313014,8.4,46
tt0313015,5.4,12
tt0313016,4.2,1037
tt0313018,7.1,30
tt0313021,6.2,8946
tt0313025,7.0,21
tt0313026,6.8,58
tt0313027,7.2,9
tt0313028,7.9,182
tt0313033,7.4,2966
tt0313034,7.9,101
tt0313035,7.9,13
tt0313038,3.2,7377
tt0313041,6.7,64
tt0313042,3.8,21
tt0313043,6.4,59661
tt0313046,7.6,75
tt0313047,6.4,19
tt0313048,8.0,220
tt0313049,7.3,98
tt0313050,7.2,16
tt0313051,7.4,65
tt0313052,6.7,63
tt0313053,7.9,26
tt0313054,7.5,27
tt0313055,6.3,501
tt0313056,7.6,401
tt0313060,6.9,226
tt0313061,8.3,126
tt0313063,4.7,7
tt0313064,7.2,7
tt0313065,8.0,6
tt0313066,3.0,12
tt0313068,6.6,33
tt0313071,6.2,8
tt0313077,8.0,6
tt0313079,5.5,14
tt0313080,7.2,16
tt0313081,5.4,49
tt0313083,5.4,17
tt0313085,7.2,29
tt0313086,6.9,10
tt0313088,7.3,58
tt0313089,7.2,14
tt0313090,7.4,151
tt0313091,3.3,258
tt0313093,7.5,45
tt0313094,7.2,12
tt0313095,5.9,16
tt0313096,4.3,17
tt0313097,4.7,19
tt0313098,3.7,12
tt0313099,6.4,301
tt0313100,7.3,50
tt0313103,7.3,46
tt0313104,4.0,18
tt0313106,6.4,106
tt0313107,6.3,10
tt0313108,7.0,165
tt0313109,7.9,199
tt0313110,5.0,9
tt0313113,7.4,155
tt0313114,5.6,249
tt0313116,5.1,481
tt0313117,7.8,70
tt0313118,6.2,21
tt0313120,7.8,61
tt0313121,7.3,38
tt0313122,7.5,1125
tt0313123,6.4,53
tt0313124,6.7,353
tt0313125,7.7,13
tt0313126,8.1,60
tt0313130,7.2,220
tt0313132,8.4,180
tt0313133,7.5,294
tt0313134,6.7,117
tt0313135,5.3,166
tt0313137,6.3,24
tt0313138,8.2,66
tt0313144,4.9,10
tt0313146,7.2,262
tt0313149,8.3,28
tt0313150,6.4,196
tt0313154,8.5,120
tt0313156,6.9,18
tt0313157,8.1,66
tt0313159,8.5,113
tt0313160,5.5,399
tt0313161,8.7,57
tt0313162,5.9,1186
tt0313163,8.9,44
tt0313164,6.0,137
tt0313165,6.4,151
tt0313166,7.4,10
tt0313168,3.5,37
tt0313169,5.8,39
tt0313170,5.9,15
tt0313171,7.1,54
tt0313174,6.7,18
tt0313175,7.6,11
tt0313184,2.8,11
tt0313187,4.9,83
tt0313189,5.8,16
tt0313191,4.8,12
tt0313192,8.3,9
tt0313193,5.6,30
tt0313196,6.7,14230
tt0313197,7.7,79
tt0313199,6.6,23
tt0313202,6.9,976
tt0313203,5.7,43
tt0313206,6.9,39
tt0313207,6.5,28
tt0313208,4.7,61
tt0313209,6.3,7
tt0313210,4.0,6
tt0313211,7.0,26
tt0313213,5.6,36
tt0313215,7.2,12
tt0313227,6.4,27
tt0313228,8.3,34
tt0313229,6.4,145
tt0313232,6.8,18
tt0313233,5.0,125
tt0313237,7.8,8
tt0313238,6.7,7
tt0313239,6.4,13
tt0313245,4.7,700
tt0313247,6.2,72
tt0313249,7.2,18
tt0313250,4.0,1127
tt0313251,5.1,17
tt0313254,6.2,364
tt0313255,6.5,7564
tt0313257,3.3,152
tt0313258,7.9,228
tt0313259,5.3,14
tt0313262,4.3,271
tt0313263,5.2,11
tt0313265,7.6,46
tt0313269,7.6,7
tt0313272,3.8,44
tt0313277,8.4,46
tt0313278,6.8,24
tt0313279,6.0,29
tt0313283,5.3,23
tt0313285,5.8,3330
tt0313286,5.6,64
tt0313288,7.6,9
tt0313289,3.4,83
tt0313292,8.6,8
tt0313296,6.7,9
tt0313297,6.4,32
tt0313298,8.6,7
tt0313300,6.2,1617
tt0313301,7.8,12
tt0313302,7.3,9
tt0313307,8.3,10
tt0313312,8.7,429
tt0313313,6.8,25
tt0313314,3.8,13
tt0313316,7.0,15
tt0313319,6.4,20
tt0313322,5.0,37
tt0313323,7.8,25
tt0313324,7.5,21
tt0313325,6.7,40
tt0313326,6.8,31
tt0313327,6.8,27
tt0313330,5.8,12
tt0313332,5.1,51
tt0313333,8.4,23
tt0313338,6.6,48
tt0313339,2.7,14
tt0313342,5.7,70
tt0313343,7.6,51
tt0313344,7.3,35
tt0313345,7.3,37
tt0313346,7.1,34
tt0313347,7.6,31
tt0313348,8.1,28
tt0313349,7.8,27
tt0313350,7.9,37
tt0313351,7.5,41
tt0313352,7.9,35
tt0313353,8.0,32
tt0313354,8.0,39
tt0313355,7.4,42
tt0313356,7.7,35
tt0313357,7.7,32
tt0313358,8.2,32
tt0313359,7.8,36
tt0313360,7.8,39
tt0313361,8.0,67
tt0313362,6.6,39
tt0313363,7.9,33
tt0313364,7.7,40
tt0313365,6.9,37
tt0313366,8.3,45
tt0313367,7.1,48
tt0313368,6.9,46
tt0313369,6.8,41
tt0313370,6.9,40
tt0313371,6.7,59
tt0313372,7.1,63
tt0313373,5.5,84
tt0313374,6.3,54
tt0313375,6.7,71
tt0313376,6.8,60
tt0313377,6.7,65
tt0313378,6.6,75
tt0313379,6.8,53
tt0313380,6.8,53
tt0313381,7.1,56
tt0313382,7.0,65
tt0313383,5.8,101
tt0313384,7.1,76
tt0313385,6.6,147
tt0313386,6.9,94
tt0313387,6.6,136
tt0313388,6.2,135
tt0313389,6.5,139
tt0313390,9.0,21
tt0313392,5.7,45
tt0313394,7.4,48
tt0313395,4.5,338
tt0313398,8.5,10
tt0313399,6.8,23
tt0313401,7.2,8
tt0313402,3.5,19
tt0313403,5.9,105
tt0313405,5.8,45
tt0313406,6.9,12
tt0313409,5.9,40
tt0313410,7.1,2637
tt0313411,5.6,216
tt0313419,5.2,10
tt0313421,6.3,14
tt0313422,6.4,76
tt0313423,7.6,7
tt0313429,7.1,10
tt0313431,7.1,58
tt0313432,6.8,28
tt0313436,6.2,18
tt0313438,3.6,6
tt0313440,4.1,10
tt0313441,7.6,1057
tt0313442,4.5,97
tt0313443,6.5,63554
tt0313444,7.6,37
tt0313445,7.1,417
tt0313446,2.6,15
tt0313447,8.8,31
tt0313449,8.0,136
tt0313453,6.2,16
tt0313455,7.1,23
tt0313458,2.7,13
tt0313459,4.0,495
tt0313460,7.8,11
tt0313462,3.4,14
tt0313464,7.8,22
tt0313467,6.8,11
tt0313468,5.4,18
tt0313469,7.8,7
tt0313473,7.0,157
tt0313474,9.0,156
tt0313476,9.2,8
tt0313478,4.9,26
tt0313479,6.7,128
tt0313480,5.2,24
tt0313482,5.9,10
tt0313483,6.3,43
tt0313484,4.0,16
tt0313488,5.7,47
tt0313490,7.4,56
tt0313491,8.4,16
tt0313492,5.8,11
tt0313495,7.8,86
tt0313496,7.2,67
tt0313503,6.0,453
tt0313504,5.9,222
tt0313505,7.5,466
tt0313508,6.3,10
tt0313512,5.7,69
tt0313514,8.8,13
tt0313515,7.8,27
tt0313516,5.7,14
tt0313518,6.0,11
tt0313519,6.9,10
tt0313521,5.5,20
tt0313522,6.5,39
tt0313523,6.7,8
tt0313528,5.2,14
tt0313529,8.3,212
tt0313531,5.6,20
tt0313532,4.1,943
tt0313533,7.5,22
tt0313534,6.6,6
tt0313538,6.2,59
tt0313541,6.5,12
tt0313542,7.1,101909
tt0313544,7.3,50
tt0313545,7.2,7
tt0313547,6.6,17
tt0313550,7.3,1404
tt0313554,7.8,7
tt0313557,2.8,81
tt0313559,3.9,61
tt0313564,7.2,117
tt0313573,7.7,3867
tt0313574,3.6,19
tt0313575,5.0,17
tt0313576,5.6,13
tt0313579,6.5,183
tt0313580,6.9,55
tt0313582,8.1,44
tt0313584,8.5,7
tt0313586,8.0,70
tt0313588,5.7,39
tt0313589,6.8,10
tt0313591,5.9,12
tt0313595,7.6,140
tt0313596,6.8,35
tt0313597,2.9,5579
tt0313600,7.9,23
tt0313601,8.4,50
tt0313603,7.0,8
tt0313604,6.0,10
tt0313606,3.4,31
tt0313607,7.6,31
tt0313608,5.3,1337
tt0313612,7.8,12
tt0313615,7.2,47
tt0313616,6.6,17
tt0313618,7.2,306
tt0313620,2.7,72
tt0313622,3.4,54
tt0313627,7.6,12
tt0313630,6.5,13
tt0313631,7.3,9
tt0313633,7.4,13
tt0313634,6.3,1351
tt0313635,9.3,18
tt0313640,5.9,8
tt0313643,6.8,39
tt0313646,7.9,19
tt0313649,7.0,18
tt0313652,7.9,168
tt0313654,5.7,66
tt0313656,8.4,13
tt0313659,6.5,12
tt0313660,8.3,292
tt0313661,8.3,175
tt0313664,7.2,27
tt0313666,6.5,15
tt0313670,7.4,15521
tt0313671,6.7,125
tt0313672,7.0,20
tt0313674,6.0,31
tt0313676,6.2,12
tt0313677,6.3,10
tt0313678,7.4,31
tt0313680,5.2,7031
tt0313681,7.0,61
tt0313683,7.4,132
tt0313684,6.0,64
tt0313685,3.4,7
tt0313692,6.0,8
tt0313693,6.7,21
tt0313694,7.8,23
tt0313695,7.2,7
tt0313696,5.9,18
tt0313700,6.5,10
tt0313703,5.4,34
tt0313704,6.9,14
tt0313707,6.6,314
tt0313708,6.9,96
tt0313709,6.8,422
tt0313710,7.2,28
tt0313711,8.6,63
tt0313715,6.6,12
tt0313717,7.4,37
tt0313724,6.3,3916
tt0313725,7.7,17
tt0313726,3.3,184
tt0313729,7.0,13
tt0313737,6.1,122896
tt0313741,8.8,30
tt0313743,6.2,185
tt0313745,7.9,11
tt0313746,6.8,15
tt0313747,6.6,19
tt0313750,4.1,14
tt0313752,6.6,271
tt0313755,6.1,41
tt0313756,5.4,11
tt0313758,6.0,48
tt0313760,5.9,74
tt0313761,4.9,130
tt0313762,6.1,227
tt0313763,6.4,228
tt0313764,7.3,11
tt0313765,7.4,18
tt0313766,7.2,90
tt0313769,6.5,594
tt0313773,6.9,200
tt0313775,7.0,117
tt0313778,7.0,461
tt0313779,6.8,228
tt0313780,6.0,14
tt0313781,8.1,18
tt0313782,6.5,9
tt0313783,7.3,35
tt0313785,8.1,19
tt0313786,4.8,11
tt0313788,6.8,19
tt0313790,7.4,6
tt0313791,6.8,19
tt0313792,6.3,32079
tt0313796,7.3,75
tt0313802,3.2,568
tt0313805,6.8,21
tt0313806,7.5,24
tt0313808,5.8,14
tt0313812,6.0,175
tt0313815,7.8,128
tt0313817,6.8,36
tt0313818,6.2,11
tt0313819,6.7,10
tt0313832,6.1,13
tt0313834,7.7,9
tt0313835,5.4,7
tt0313837,7.0,15
tt0313841,5.0,34
tt0313842,7.2,29
tt0313844,6.9,1352
tt0313851,5.1,27
tt0313856,5.2,11
tt0313857,8.9,39
tt0313858,4.4,8
tt0313859,4.6,19
tt0313860,7.3,8
tt0313866,7.1,22
tt0313868,6.4,16
tt0313871,6.8,11
tt0313874,7.1,29
tt0313875,7.1,36
tt0313876,5.4,10
tt0313877,5.6,15
tt0313878,5.7,20
tt0313879,6.4,144
tt0313880,6.1,11
tt0313882,5.3,12
tt0313884,5.5,30
tt0313885,6.6,11
tt0313888,5.4,95
tt0313890,5.5,31
tt0313895,7.0,32
tt0313898,6.1,26
tt0313899,6.8,83
tt0313902,6.3,41
tt0313903,6.4,41
tt0313904,5.7,11
tt0313905,7.9,14
tt0313907,5.4,14
tt0313910,6.7,20
tt0313911,5.1,36214
tt0313914,2.4,9
tt0313915,6.1,23
tt0313917,5.5,11
tt0313918,8.1,1341
tt0313919,6.7,515
tt0313920,8.3,7
tt0313922,6.8,31
tt0313925,6.6,16
tt0313927,4.4,8
tt0313928,8.0,6
tt0313929,8.0,13
tt0313930,5.8,42
tt0313931,6.1,131
tt0313933,6.5,8
tt0313936,5.7,10
tt0313940,7.5,32
tt0313941,7.9,24
tt0313945,6.1,24
tt0313950,6.1,19
tt0313951,6.6,704
tt0313952,3.9,20
tt0313954,7.1,20
tt0313955,9.6,13
tt0313956,6.4,15
tt0313957,7.5,6
tt0313958,6.7,61
tt0313960,5.8,8
tt0313961,6.4,12
tt0313962,5.3,33
tt0313964,6.4,25
tt0313965,6.5,187
tt0313966,4.7,171
tt0313967,5.0,18
tt0313968,7.8,6
tt0313969,6.0,8
tt0313970,5.9,32
tt0313971,6.1,50
tt0313972,7.6,75
tt0313974,5.6,34
tt0313978,6.4,10
tt0313979,5.4,8
tt0313980,6.2,80
tt0313981,5.1,18
tt0313984,6.0,403
tt0313985,6.5,13
tt0313986,4.2,17
tt0313989,6.6,63
tt0313990,7.1,532
tt0313992,8.1,100
tt0313994,4.7,21
tt0313996,5.0,13
tt0313997,3.6,10
tt0314000,7.9,10
tt0314003,7.2,14
tt0314004,7.8,978
tt0314005,6.9,43
tt0314006,5.7,1736
tt0314007,6.3,20
tt0314008,4.6,21
tt0314009,7.0,1200
tt0314010,3.2,13
tt0314012,5.4,149
tt0314013,5.5,8
tt0314014,7.6,405
tt0314015,8.8,3615
tt0314017,5.9,123
tt0314021,5.4,99
tt0314022,6.8,16
tt0314029,8.2,16
tt0314032,3.6,209
tt0314033,1.7,26
tt0314034,5.9,10
tt0314035,5.0,11
tt0314036,6.6,55
tt0314037,5.0,11
tt0314039,6.1,1096
tt0314040,5.3,13
tt0314047,5.5,201
tt0314048,5.5,140
tt0314049,6.9,19
tt0314050,5.3,9
tt0314051,7.6,87
tt0314054,7.2,88
tt0314055,7.1,65
tt0314056,6.9,127
tt0314060,5.7,12
tt0314062,7.0,969
tt0314063,5.9,21567
tt0314067,8.4,13550
tt0314072,5.1,27
tt0314073,6.4,59
tt0314079,5.4,44
tt0314080,5.7,66
tt0314081,8.2,13
tt0314084,6.5,82
tt0314085,5.8,120
tt0314087,6.1,16
tt0314088,7.5,8
tt0314089,8.8,18
tt0314090,6.3,35
tt0314096,8.7,12
tt0314097,7.4,6768
tt0314098,6.4,36
tt0314103,7.6,12
tt0314105,6.5,302
tt0314108,6.3,40
tt0314109,6.5,18
tt0314111,6.6,5037
tt0314112,4.9,21
tt0314113,6.8,38
tt0314115,6.5,21
tt0314116,6.6,38
tt0314117,7.0,9
tt0314118,6.5,22
tt0314119,7.1,146
tt0314121,5.3,3596
tt0314122,7.4,28
tt0314123,9.2,28216
tt0314125,6.4,12
tt0314126,8.0,9
tt0314128,6.2,15
tt0314129,8.5,25
tt0314130,4.1,9
tt0314131,6.0,7
tt0314134,1.3,1341
tt0314138,7.2,11
tt0314139,8.1,8
tt0314140,8.0,52
tt0314141,5.0,14
tt0314143,6.9,134
tt0314144,5.1,137
tt0314150,8.3,13
tt0314152,5.6,13
tt0314160,6.0,9
tt0314164,4.2,6
tt0314165,7.9,23
tt0314166,5.9,7612
tt0314169,6.1,12
tt0314170,6.0,1065
tt0314176,6.7,67
tt0314178,7.8,19
tt0314179,7.4,8
tt0314180,4.7,163
tt0314182,2.7,141
tt0314186,5.3,615
tt0314189,7.0,29
tt0314190,5.0,128
tt0314191,5.2,22
tt0314192,5.7,19
tt0314193,6.2,27
tt0314194,7.0,19
tt0314195,6.6,21
tt0314196,6.1,287
tt0314197,6.1,3476
tt0314202,8.6,21
tt0314203,5.3,34
tt0314204,3.1,564
tt0314205,4.7,15
tt0314206,6.4,21
tt0314210,6.8,84
tt0314211,7.0,13
tt0314212,7.5,8
tt0314213,6.2,70
tt0314214,5.9,74
tt0314215,6.3,14
tt0314216,6.5,104
tt0314217,7.8,20
tt0314218,5.4,158
tt0314223,5.5,8
tt0314226,5.8,2160
tt0314228,5.9,32
tt0314229,5.3,8
tt0314230,6.3,63
tt0314232,6.7,9
tt0314233,6.6,166
tt0314234,6.6,32
tt0314237,3.6,13
tt0314243,9.0,5
tt0314245,5.7,64
tt0314247,7.3,45
tt0314249,7.5,23
tt0314250,7.6,31
tt0314251,9.0,60
tt0314252,8.6,45
tt0314254,6.1,12
tt0314256,6.6,14
tt0314258,3.8,38
tt0314259,4.7,31
tt0314260,5.8,11
tt0314262,7.0,13
tt0314263,7.7,32
tt0314264,8.1,36
tt0314266,7.6,18
tt0314268,6.2,8
tt0314269,7.3,162
tt0314270,7.3,134
tt0314271,7.5,140
tt0314272,8.2,227
tt0314273,8.4,211
tt0314274,7.6,141
tt0314275,7.6,123
tt0314276,7.3,115
tt0314279,7.0,64
tt0314280,5.2,44
tt0314281,6.5,44
tt0314282,6.4,6
tt0314283,7.0,11
tt0314284,6.1,55
tt0314288,7.4,6
tt0314291,6.7,8
tt0314292,7.1,97
tt0314293,7.5,106
tt0314296,7.5,45
tt0314297,6.8,96
tt0314300,7.9,87
tt0314303,6.5,17
tt0314305,7.4,21
tt0314308,6.8,13
tt0314310,8.9,14
tt0314317,4.6,47
tt0314318,5.2,83
tt0314325,8.2,12
tt0314328,5.3,81
tt0314329,4.7,20
tt0314331,7.6,505649
tt0314332,6.1,33
tt0314333,3.5,45
tt0314334,7.7,18
tt0314335,7.1,21
tt0314336,5.2,334
tt0314338,5.8,7
tt0314339,4.4,6
tt0314342,8.2,529
tt0314343,9.2,121
tt0314344,5.5,15
tt0314345,7.4,9
tt0314346,8.9,20
tt0314349,7.2,191
tt0314350,6.8,15
tt0314353,6.6,127315
tt0314358,7.2,12
tt0314360,8.4,16
tt0314361,8.4,325
tt0314362,8.9,17
tt0314363,7.0,6
tt0314365,6.5,49
tt0314366,7.9,159
tt0314367,6.8,14
tt0314368,6.6,16
tt0314369,5.6,136
tt0314371,5.6,36
tt0314374,6.4,51
tt0314381,7.5,19
tt0314383,7.3,11
tt0314385,7.9,18
tt0314390,6.1,1470
tt0314392,6.6,17
tt0314393,6.2,11
tt0314394,6.9,10
tt0314403,5.3,9
tt0314404,5.8,10
tt0314405,8.1,16
tt0314406,7.6,11
tt0314407,5.5,13
tt0314409,4.6,39
tt0314410,5.7,154
tt0314411,5.7,7
tt0314412,7.4,25560
tt0314416,5.8,252
tt0314419,8.4,17
tt0314420,8.3,10
tt0314421,7.9,260
tt0314422,5.9,153
tt0314423,6.5,21
tt0314425,6.6,29
tt0314426,7.6,40
tt0314428,8.0,54
tt0314429,6.4,6
tt0314431,5.4,7501
tt0314433,6.8,174
tt0314434,5.7,33
tt0314435,6.9,81
tt0314437,7.2,13
tt0314440,3.2,14
tt0314443,5.9,29
tt0314444,8.8,7
tt0314447,5.8,7
tt0314448,7.6,18
tt0314451,6.9,33
tt0314456,4.4,7
tt0314458,7.6,60
tt0314459,6.6,93
tt0314460,2.1,50
tt0314461,8.6,822
tt0314462,7.0,20
tt0314463,4.7,61
tt0314464,7.1,25
tt0314465,6.4,130
tt0314466,6.6,28
tt0314467,6.3,48
tt0314468,6.5,76
tt0314469,5.4,162
tt0314471,7.5,275
tt0314473,6.5,14
tt0314474,6.5,214
tt0314475,6.5,58
tt0314476,8.2,14
tt0314478,6.2,24
tt0314480,6.8,15
tt0314483,5.5,17
tt0314484,5.9,16
tt0314486,5.1,22
tt0314487,5.9,14
tt0314488,6.4,19
tt0314490,6.0,6
tt0314492,8.5,30
tt0314496,7.2,18
tt0314498,5.7,25878
tt0314500,5.4,6
tt0314502,6.0,3281
tt0314503,7.1,41
tt0314504,7.2,6
tt0314505,3.2,20
tt0314506,8.0,12
tt0314507,6.8,79
tt0314512,5.6,10
tt0314513,5.0,13
tt0314516,8.0,15
tt0314518,6.3,11
tt0314519,7.6,1186
tt0314520,6.7,43
tt0314521,6.2,17
tt0314522,6.2,21
tt0314524,6.5,5458
tt0314526,6.7,6
tt0314527,5.3,45
tt0314528,5.9,24
tt0314529,6.4,43
tt0314530,6.6,34
tt0314531,8.1,41
tt0314533,7.0,9
tt0314535,5.0,23
tt0314536,7.1,40
tt0314541,8.1,24
tt0314542,5.1,10
tt0314544,5.1,21
tt0314546,3.5,18
tt0314547,7.2,8
tt0314548,6.2,38
tt0314549,6.3,19
tt0314551,6.7,10
tt0314557,6.6,214
tt0314558,4.5,38
tt0314559,4.9,9
tt0314562,5.0,17
tt0314563,5.7,157
tt0314564,3.0,522
tt0314565,2.3,132
tt0314566,5.1,22
tt0314567,6.3,38
tt0314570,6.4,11
tt0314572,7.2,8
tt0314573,7.5,21
tt0314574,6.0,14
tt0314577,5.7,36
tt0314579,9.0,31
tt0314580,7.3,79
tt0314583,7.3,97
tt0314584,8.8,81
tt0314585,5.5,6
tt0314587,4.1,12
tt0314588,5.7,25
tt0314589,4.4,1456
tt0314591,6.4,10
tt0314595,6.3,17
tt0314596,6.0,20
tt0314600,3.2,25
tt0314603,6.9,19
tt0314605,7.8,7
tt0314609,6.1,14
tt0314612,6.1,98
tt0314613,4.8,11
tt0314614,7.7,20
tt0314616,7.9,12
tt0314617,7.5,80
tt0314618,8.1,41
tt0314620,6.1,1553
tt0314623,7.9,23
tt0314624,6.0,373
tt0314625,6.5,27
tt0314627,6.1,43
tt0314630,6.4,3505
tt0314632,6.2,28
tt0314633,6.4,10
tt0314635,8.4,11
tt0314636,5.3,25
tt0314638,5.8,8
tt0314639,5.6,11
tt0314650,5.7,8
tt0314654,6.0,10
tt0314655,6.1,65
tt0314658,8.0,639
tt0314665,8.5,15
tt0314666,6.3,82
tt0314668,6.6,30
tt0314669,6.2,87
tt0314673,5.5,24
tt0314676,5.4,8823
tt0314678,6.4,32
tt0314679,7.6,58
tt0314682,5.6,6
tt0314683,5.9,44
tt0314684,7.7,419
tt0314685,7.4,256
tt0314686,6.3,203
tt0314691,7.1,142
tt0314693,6.7,1705
tt0314697,5.2,11
tt0314703,2.0,14
tt0314706,6.1,125
tt0314708,6.7,9
tt0314710,6.4,7
tt0314713,2.5,296
tt0314717,7.2,5
tt0314719,5.7,324
tt0314721,3.7,6
tt0314722,6.2,348
tt0314723,7.3,26
tt0314724,7.0,931
tt0314725,7.8,3791
tt0314728,5.8,93
tt0314731,6.2,11
tt0314733,6.8,17
