tconst,averagerating,numvotes
tt0109606,7.7,67
tt0109607,6.0,866
tt0109608,6.9,120
tt0109609,6.9,362
tt0109610,5.3,164
tt0109611,5.4,151
tt0109612,5.2,258
tt0109613,7.6,17
tt0109614,6.2,165
tt0109615,1.9,20
tt0109616,5.3,14
tt0109617,5.0,9
tt0109618,6.7,49
tt0109619,7.9,84
tt0109620,6.8,20
tt0109621,6.7,75
tt0109624,4.4,27
tt0109625,7.0,282
tt0109627,3.9,1757
tt0109629,7.4,379
tt0109630,4.2,293
tt0109631,6.3,86
tt0109632,5.2,86
tt0109633,6.8,198
tt0109634,6.0,251
tt0109635,6.1,52823
tt0109637,4.0,74
tt0109639,7.7,21
tt0109640,7.0,22
tt0109641,7.3,21
tt0109642,7.4,46413
tt0109643,4.1,223
tt0109644,6.2,3717
tt0109645,5.9,47
tt0109646,6.5,43
tt0109647,5.6,751
tt0109650,6.1,1170
tt0109651,5.8,82
tt0109652,6.4,8
tt0109653,6.8,28
tt0109654,4.8,392
tt0109655,7.1,1219
tt0109656,3.5,162
tt0109657,5.3,14
tt0109658,7.1,59
tt0109659,6.2,50
tt0109661,5.4,647
tt0109662,4.6,208
tt0109663,8.2,5
tt0109664,7.4,52
tt0109665,6.2,5776
tt0109666,3.7,959
tt0109667,6.0,101
tt0109671,7.6,71
tt0109673,6.8,375
tt0109674,8.2,21
tt0109675,4.9,638
tt0109676,5.6,21168
tt0109677,8.0,7
tt0109678,5.1,438
tt0109679,6.7,14
tt0109680,6.2,96
tt0109681,6.4,14
tt0109682,7.5,19
tt0109683,6.7,2775
tt0109684,8.3,1693
tt0109685,7.6,1248
tt0109686,7.3,399491
tt0109688,7.0,16363
tt0109689,7.3,57
tt0109690,6.3,16
tt0109691,7.5,313
tt0109692,6.8,129
tt0109694,4.2,65
tt0109695,6.7,6
tt0109697,7.7,324
tt0109699,6.5,2226
tt0109701,7.2,810
tt0109702,7.0,2129
tt0109703,5.7,71
tt0109705,5.8,212
tt0109706,8.2,15
tt0109707,7.8,180608
tt0109708,7.5,31
tt0109709,8.2,50
tt0109710,4.5,378
tt0109711,6.1,31
tt0109712,6.7,27
tt0109713,6.7,49
tt0109714,6.9,10
tt0109716,5.6,98
tt0109718,7.1,37
tt0109719,6.6,42
tt0109721,5.8,390
tt0109722,4.0,83
tt0109723,4.3,6745
tt0109724,7.0,55
tt0109726,6.8,9
tt0109727,5.3,66
tt0109728,5.2,88
tt0109729,7.6,2188
tt0109730,5.7,1529
tt0109731,7.0,6168
tt0109732,7.5,143
tt0109733,6.7,1175
tt0109734,8.4,82
tt0109735,5.6,278
tt0109737,6.7,57
tt0109738,7.1,457
tt0109739,4.6,2829
tt0109740,6.8,117
tt0109741,2.8,9
tt0109742,4.8,404
tt0109744,5.5,725
tt0109745,6.1,248
tt0109746,7.0,86
tt0109747,7.7,2716
tt0109748,7.3,366
tt0109749,7.3,39
tt0109751,6.9,228
tt0109752,6.4,173
tt0109753,8.4,7
tt0109754,7.2,69
tt0109755,8.4,26
tt0109756,6.2,87
tt0109757,6.3,93
tt0109758,4.2,7166
tt0109759,7.0,20574
tt0109760,4.6,710
tt0109761,4.8,754
tt0109762,4.6,129
tt0109764,3.6,135
tt0109765,5.2,817
tt0109766,6.4,40
tt0109767,6.3,51
tt0109768,6.1,120
tt0109769,8.5,193
tt0109770,3.8,7330
tt0109771,6.8,7102
tt0109772,6.2,51
tt0109773,4.5,653
tt0109774,6.7,38
tt0109775,3.7,311
tt0109776,6.0,352
tt0109778,5.0,420
tt0109779,6.4,6072
tt0109780,5.0,98
tt0109781,7.4,4109
tt0109782,5.1,11
tt0109783,5.2,3032
tt0109784,6.6,522
tt0109785,6.3,485
tt0109786,5.7,140
tt0109787,4.8,8
tt0109788,3.8,439
tt0109789,6.9,69
tt0109790,7.9,31
tt0109791,7.0,4732
tt0109792,4.9,168
tt0109793,3.9,153
tt0109795,4.6,234
tt0109796,4.8,28
tt0109797,6.4,11
tt0109798,5.8,3508
tt0109800,6.5,370
tt0109801,6.0,7
tt0109802,6.0,74
tt0109803,6.2,241
tt0109804,6.4,12
tt0109805,8.3,21
tt0109807,7.0,110
tt0109808,5.3,437
tt0109809,4.8,1884
tt0109810,4.7,265
tt0109811,4.8,410
tt0109812,4.6,355
tt0109813,5.0,83930
tt0109815,4.9,15
tt0109816,5.8,1355
tt0109817,7.0,42
tt0109818,5.3,40
tt0109819,6.2,126
tt0109820,5.1,569
tt0109821,7.0,98
tt0109822,6.5,1055
tt0109823,6.0,971
tt0109826,4.6,257
tt0109827,6.0,40
tt0109828,5.8,350
tt0109829,6.1,190
tt0109830,8.8,2162678
tt0109831,7.1,159989
tt0109834,6.6,304
tt0109835,5.7,1561
tt0109836,6.3,57491
tt0109837,5.6,84
tt0109838,6.3,7758
tt0109839,8.0,280
tt0109840,4.6,696
tt0109841,4.9,116
tt0109842,7.5,14093
tt0109843,5.8,167
tt0109844,8.3,15
tt0109846,7.1,383
tt0109847,6.0,2396
tt0109848,5.2,14
tt0109849,7.4,100
tt0109850,5.2,54
tt0109851,6.9,25
tt0109852,6.4,58
tt0109853,5.7,29
tt0109854,3.5,350
tt0109855,6.8,1310
tt0109857,6.8,8
tt0109858,4.4,1359
tt0109859,6.7,31
tt0109860,6.1,18
tt0109861,7.2,17
tt0109862,7.6,24
tt0109865,9.1,716
tt0109867,6.3,43
tt0109868,5.9,251
tt0109870,8.1,64
tt0109872,6.5,1234
tt0109873,7.4,645
tt0109875,7.7,12
tt0109876,6.9,15
tt0109877,6.4,8
tt0109878,7.9,12
tt0109880,6.1,44
tt0109884,5.5,692
tt0109885,6.2,18
tt0109889,8.0,49
tt0109890,5.8,19022
tt0109891,4.8,8424
tt0109892,5.0,410
tt0109893,5.3,545
tt0109894,5.9,271
tt0109895,2.8,2256
tt0109896,4.5,557
tt0109897,5.9,60
tt0109898,7.3,48
tt0109899,5.9,19
tt0109900,7.4,1031
tt0109901,6.1,90
tt0109902,7.9,43
tt0109903,4.8,668
tt0109905,3.1,537
tt0109906,6.1,3524
tt0109908,8.9,12
tt0109909,6.5,236
tt0109910,5.3,24
tt0109912,4.4,1338
tt0109913,5.7,2294
tt0109915,8.2,426
tt0109916,5.8,5152
tt0109917,5.3,916
tt0109918,7.4,18
tt0109919,6.2,282
tt0109920,5.0,2665
tt0109921,5.6,29
tt0109922,5.8,960
tt0109923,6.5,27
tt0109924,4.1,226
tt0109927,6.7,64
tt0109928,5.1,52
tt0109929,5.2,23
tt0109930,6.9,226
tt0109933,4.6,194
tt0109934,7.4,482
tt0109936,6.3,15671
tt0109937,5.1,27
tt0109938,9.0,32
tt0109940,7.0,128
tt0109941,6.3,52
tt0109942,6.4,1975
tt0109943,5.9,17
tt0109945,5.8,145
tt0109946,7.0,136
tt0109947,5.4,39
tt0109948,6.8,23
tt0109949,6.8,1539
tt0109950,4.9,489
tt0109951,6.2,18590
tt0109953,4.4,54
tt0109954,6.0,7
tt0109955,3.9,29
tt0109956,4.8,301
tt0109957,7.0,36
tt0109958,7.3,1236
tt0109959,5.2,3720
tt0109960,4.1,190
tt0109961,7.0,379
tt0109962,7.1,7255
tt0109963,6.7,33
tt0109965,5.8,3668
tt0109966,3.7,78
tt0109967,7.8,6
tt0109968,4.6,12
tt0109969,3.1,1272
tt0109971,6.6,10
tt0109972,6.0,26
tt0109973,7.8,46
tt0109975,7.0,92
tt0109976,6.7,63
tt0109977,7.5,39
tt0109978,8.0,45
tt0109979,7.8,68
tt0109980,7.1,44
tt0109981,6.5,259
tt0109982,5.5,351
tt0109984,4.4,135
tt0109985,6.4,296
tt0109986,4.7,294
tt0109987,3.6,292
tt0109988,6.5,229
tt0109989,7.0,262
tt0109990,6.4,252
tt0109991,6.8,208
tt0109992,5.9,71
tt0109994,7.1,313
tt0109995,6.1,86
tt0109996,3.9,91
tt0109997,4.9,743
tt0109998,7.0,71
tt0109999,6.3,28
tt0110000,5.2,206
tt0110001,5.0,28
tt0110002,5.7,2051
tt0110003,6.7,115
tt0110004,7.4,139
tt0110005,7.3,66020
tt0110006,6.6,29620
tt0110007,7.5,14
tt0110008,7.3,32414
tt0110009,6.4,85
tt0110010,5.5,72
tt0110011,8.0,12
tt0110013,6.4,122
tt0110014,8.0,2388
tt0110015,6.3,3400
tt0110016,6.4,2418
tt0110017,6.4,2635
tt0110018,6.0,2296
tt0110019,6.5,2102
tt0110020,7.4,25
tt0110021,5.0,9
tt0110022,3.0,1512
tt0110023,5.5,49
tt0110024,5.2,633
tt0110025,7.3,113
tt0110027,4.4,21689
tt0110028,8.0,42
tt0110029,5.6,115
tt0110030,7.2,28
tt0110032,8.0,9
tt0110033,5.7,9
tt0110034,6.1,123
tt0110036,6.1,1410
tt0110037,6.1,72
tt0110038,5.5,136
tt0110040,2.9,173
tt0110041,7.2,78
tt0110044,5.1,1610
tt0110045,5.2,146
tt0110046,6.5,6
tt0110049,7.1,42
tt0110051,6.7,154
tt0110052,4.5,1178
tt0110053,7.0,319
tt0110054,6.3,5937
tt0110055,5.5,46
tt0110056,5.5,163
tt0110057,8.3,27348
tt0110060,4.4,422
tt0110061,3.9,277
tt0110063,8.1,13
tt0110064,4.6,5523
tt0110065,5.2,44
tt0110066,5.9,7337
tt0110067,7.9,38
tt0110068,4.8,1958
tt0110069,5.4,27
tt0110070,5.7,101
tt0110071,6.2,605
tt0110073,5.9,1131
tt0110074,7.2,83294
tt0110075,5.0,25
tt0110076,7.5,21985
tt0110077,6.8,7
tt0110078,6.0,9
tt0110079,7.7,11
tt0110080,7.0,841
tt0110081,8.3,19583
tt0110082,5.6,38
tt0110083,5.2,209
tt0110084,7.2,483
tt0110085,6.8,58
tt0110087,7.4,29
tt0110089,6.8,90
tt0110091,6.7,1796
tt0110092,7.0,7
tt0110093,5.3,12381
tt0110094,4.8,376
tt0110095,5.1,38
tt0110097,5.5,2791
tt0110098,7.6,219
tt0110099,6.2,26175
tt0110100,3.5,15
tt0110101,6.9,196
tt0110103,6.9,56
tt0110104,6.5,13
tt0110105,3.3,674
tt0110108,3.7,586
tt0110109,5.0,43
tt0110115,6.4,1654
tt0110116,7.4,25649
tt0110117,4.9,438
tt0110118,4.1,234
tt0110121,7.1,547
tt0110123,4.9,14331
tt0110124,6.9,368
tt0110125,6.2,990
tt0110126,5.0,113
tt0110128,7.6,130
tt0110129,7.5,80
tt0110130,5.8,220
tt0110131,5.0,193
tt0110132,6.4,397
tt0110133,7.6,12
tt0110134,4.0,473
tt0110136,3.8,180
tt0110137,6.3,1539
tt0110138,3.6,291
tt0110139,5.5,177
tt0110140,3.0,310
tt0110141,3.2,1095
tt0110143,5.5,26
tt0110145,4.6,6
tt0110146,5.3,8857
tt0110147,8.3,23
tt0110148,7.5,335351
tt0110149,4.4,28
tt0110150,6.7,346
tt0110152,6.7,78
tt0110153,4.1,366
tt0110154,7.4,24
tt0110155,6.3,1715
tt0110156,4.5,148
tt0110157,6.6,9073
tt0110158,4.8,63
tt0110160,6.6,216
tt0110162,4.7,12
tt0110163,4.7,383
tt0110165,5.9,130
tt0110167,6.4,42364
tt0110168,5.6,1744
tt0110169,2.7,10107
tt0110170,6.1,301
tt0110171,6.9,1332
tt0110172,5.8,25
tt0110173,7.1,782
tt0110174,6.1,341
tt0110175,6.5,1588
tt0110177,4.7,679
tt0110178,4.1,746
tt0110179,4.3,372
tt0110180,8.0,66
tt0110181,6.0,126
tt0110182,6.3,70
tt0110183,5.5,135
tt0110185,6.6,89
tt0110186,6.6,4490
tt0110187,6.4,11
tt0110189,4.7,2728
tt0110192,7.2,66
tt0110193,5.6,41
tt0110194,5.5,49
tt0110195,5.9,17
tt0110196,6.4,33
tt0110197,5.3,3531
tt0110198,6.2,179
tt0110199,5.5,29
tt0110200,7.5,24425
tt0110201,7.5,4448
tt0110202,7.3,1108
tt0110203,6.8,5
tt0110204,6.6,25
tt0110205,6.7,75
tt0110207,6.2,413
tt0110210,7.3,88
tt0110211,6.2,11
tt0110212,5.5,341
tt0110213,6.0,18470
tt0110214,6.9,831
tt0110215,5.4,483
tt0110216,4.7,71351
tt0110217,7.1,247
tt0110218,5.2,24
tt0110219,5.9,100
tt0110221,6.4,498
tt0110222,7.6,18952
tt0110223,7.2,122
tt0110225,6.3,7
tt0110226,7.1,18
tt0110227,5.4,210
tt0110228,6.0,7
tt0110229,7.4,94
tt0110230,5.4,8
tt0110231,7.7,112
tt0110232,5.0,31
tt0110236,6.7,2011
tt0110237,6.7,10
tt0110238,5.7,16
tt0110239,8.0,136
tt0110240,6.9,51
tt0110241,6.7,112
tt0110242,5.9,213
tt0110244,5.3,23
tt0110245,5.0,31
tt0110246,6.8,494
tt0110247,5.5,50
tt0110251,7.2,1224
tt0110252,6.4,168
tt0110253,3.9,14
tt0110254,5.3,409
tt0110255,4.0,3689
tt0110256,3.9,1755
tt0110257,6.0,205
tt0110258,6.4,24
tt0110259,5.9,749
tt0110260,7.1,235
tt0110261,5.2,306
tt0110262,4.7,80
tt0110263,4.3,329
tt0110264,4.9,95
tt0110265,6.4,21107
tt0110267,7.6,208
tt0110268,7.5,11
tt0110269,5.4,73
tt0110270,5.7,333
tt0110272,5.7,30
tt0110273,2.9,925
tt0110274,6.5,346
tt0110275,6.8,166
tt0110276,6.4,40
tt0110277,7.8,14
tt0110278,7.1,656
tt0110279,7.6,320
tt0110280,7.4,2260
tt0110281,7.6,276
tt0110282,7.6,10
tt0110284,4.7,572
tt0110285,6.7,40
tt0110287,5.0,14
tt0110288,7.5,8
tt0110289,6.4,446
tt0110291,3.8,7
tt0110292,4.9,14
tt0110293,3.0,30
tt0110294,6.7,16
tt0110295,4.2,391
tt0110296,7.4,3687
tt0110297,7.0,320
tt0110298,6.5,429
tt0110299,7.4,2329
tt0110300,5.8,9537
tt0110305,5.8,6514
tt0110306,6.5,337
tt0110307,6.1,2921
tt0110308,7.0,24846
tt0110310,7.3,96
tt0110311,5.8,245
tt0110312,3.7,14
tt0110313,4.8,432
tt0110314,5.0,15
tt0110315,7.0,12
tt0110316,5.7,21
tt0110317,5.2,9
tt0110318,5.5,184
tt0110320,6.6,154
tt0110322,7.5,175235
tt0110323,7.0,196
tt0110324,6.2,5
tt0110325,6.5,18
tt0110326,6.7,42
tt0110328,5.5,49
tt0110329,4.6,11198
tt0110330,6.4,304
tt0110331,4.1,176
tt0110335,7.3,114
tt0110336,6.8,7
tt0110337,5.4,40
tt0110339,5.8,72
tt0110340,7.3,958
tt0110341,6.8,115
tt0110342,6.6,19
tt0110344,5.5,219
tt0110346,2.8,8
tt0110347,5.9,518
tt0110348,7.0,582
tt0110349,7.0,156
tt0110351,4.8,212
tt0110352,8.0,10
tt0110353,5.5,7081
tt0110354,6.4,149
tt0110355,6.0,162
tt0110356,7.5,104
tt0110357,8.5,1098474
tt0110358,4.8,474
tt0110359,4.1,293
tt0110360,6.6,16
tt0110361,7.1,5204
tt0110363,6.1,11227
tt0110364,6.4,29855
tt0110365,6.7,8629
tt0110366,6.3,53599
tt0110367,7.3,61495
tt0110368,5.5,27
tt0110369,5.3,12
tt0110370,6.2,72
tt0110371,7.7,38
tt0110372,6.8,22
tt0110373,3.7,10
tt0110374,4.5,569
tt0110376,5.8,23
tt0110377,7.4,699
tt0110378,8.8,363
tt0110379,5.5,33
tt0110380,6.5,73
tt0110381,4.4,6
tt0110382,5.8,51
tt0110383,4.8,283
tt0110384,7.1,40
tt0110385,7.2,12
tt0110386,5.2,250
tt0110387,7.2,125
tt0110388,6.7,49
tt0110390,6.1,575
tt0110391,6.0,4957
tt0110392,4.9,540
tt0110393,6.9,20
tt0110395,5.9,4759
tt0110396,6.0,25
tt0110397,5.2,58
tt0110398,4.0,47
tt0110399,5.9,7613
tt0110400,5.9,607
tt0110402,5.6,15
tt0110403,7.3,39
tt0110404,5.3,15
tt0110405,6.1,403
tt0110406,7.3,14
tt0110407,6.4,30
tt0110409,8.4,121
tt0110410,4.5,1724
tt0110411,2.3,129
tt0110413,8.5,1201988
tt0110414,5.7,455
tt0110415,7.8,27
tt0110417,6.1,11
tt0110418,5.7,151
tt0110419,6.3,2085
tt0110420,6.1,1520
tt0110421,5.2,97
tt0110422,5.9,111
tt0110423,7.6,82
tt0110424,8.4,37
tt0110425,5.4,720
tt0110426,7.8,3904
tt0110427,7.2,105
tt0110428,7.2,17569
tt0110429,4.7,499
tt0110430,7.2,90
tt0110432,3.7,266
tt0110433,5.2,7
tt0110434,4.7,78
tt0110435,7.5,20
tt0110436,6.8,95
tt0110437,6.4,329
tt0110438,6.5,6371
tt0110440,6.7,37
tt0110441,7.4,40
tt0110442,5.6,27507
tt0110443,6.2,37617
tt0110444,5.6,39
tt0110445,7.0,152
tt0110447,6.4,25
tt0110448,7.8,32
tt0110449,7.8,503
tt0110450,7.4,22
tt0110451,8.2,9
tt0110453,7.7,21
tt0110455,6.7,1161
tt0110456,4.8,198
tt0110457,4.6,6
tt0110458,5.4,118
tt0110460,6.7,20
tt0110462,7.1,36
tt0110463,5.7,1993
tt0110464,6.4,56
tt0110465,7.1,32
tt0110466,6.6,8
tt0110467,4.1,20
tt0110468,6.6,116
tt0110469,6.1,126
tt0110470,6.6,87
tt0110471,7.2,29
tt0110472,5.5,179
tt0110473,7.1,67
tt0110474,5.9,37
tt0110475,6.9,403590
tt0110476,6.5,658
tt0110477,7.7,8
tt0110478,7.0,115887
tt0110479,5.6,62
tt0110480,7.3,517
tt0110482,7.8,33
tt0110483,7.4,35
tt0110484,4.6,338
tt0110486,7.0,23
tt0110487,7.8,6
tt0110488,5.5,56
tt0110489,5.0,246
tt0110490,5.6,4425
tt0110491,7.6,38
tt0110492,6.2,387
tt0110493,5.8,43
tt0110494,5.6,12
tt0110495,6.9,11
tt0110496,5.9,1098
tt0110498,7.0,30
tt0110500,6.1,528
tt0110501,4.6,13
tt0110502,3.8,15
tt0110503,5.9,30
tt0110504,3.8,51
tt0110505,5.1,249
tt0110507,8.3,17
tt0110508,4.6,413
tt0110509,6.7,70
tt0110510,4.8,126
tt0110511,4.7,132
tt0110512,3.8,304
tt0110513,5.5,440
tt0110514,5.7,25
tt0110516,5.6,12723
tt0110518,5.7,892
tt0110519,6.6,28
tt0110520,6.2,181
tt0110521,7.1,1046
tt0110522,4.2,243
tt0110523,6.5,277
tt0110524,6.1,3084
tt0110525,5.4,15
tt0110527,6.6,40512
tt0110528,4.4,241
tt0110529,5.2,629
tt0110530,3.7,531
tt0110531,5.8,34
tt0110533,6.4,38
tt0110535,5.5,24
tt0110536,5.4,558
tt0110538,5.4,12666
tt0110539,7.9,19
tt0110541,5.8,30
tt0110543,4.6,480
tt0110545,6.5,1098
tt0110546,7.0,8468
tt0110547,7.1,1331
tt0110549,5.9,104
tt0110550,5.6,98
tt0110551,5.3,52
tt0110552,5.8,287
tt0110553,6.4,57
tt0110554,7.3,210
tt0110555,3.6,49
tt0110557,5.3,7055
tt0110560,7.2,23
tt0110561,5.6,118
tt0110562,6.7,174
tt0110564,5.3,122
tt0110566,6.3,18
tt0110568,5.8,222
tt0110569,7.5,51
tt0110570,7.4,10840
tt0110571,4.6,9
tt0110572,7.4,33
tt0110573,4.9,384
tt0110574,7.6,12
tt0110576,5.7,128
tt0110577,6.0,190
tt0110578,5.8,22
tt0110579,5.0,23
tt0110581,6.6,160
tt0110583,7.3,141
tt0110584,4.1,124
tt0110587,3.7,209
tt0110588,6.4,4780
tt0110589,6.1,61
tt0110590,6.3,79
tt0110591,8.4,80
tt0110592,6.1,14
tt0110593,3.2,355
tt0110595,5.2,287
tt0110596,6.6,58
tt0110597,5.9,141
tt0110598,7.2,40731
tt0110601,8.1,69
tt0110603,8.3,27
tt0110604,6.7,6029
tt0110607,6.6,10
tt0110608,5.4,8
tt0110609,4.7,9
tt0110611,5.0,140
tt0110612,5.5,11506
tt0110613,5.3,20499
tt0110615,5.4,139
tt0110616,5.9,718
tt0110617,6.1,9
tt0110618,6.7,67
tt0110620,6.1,3364
tt0110621,6.4,8
tt0110622,6.5,108457
tt0110623,5.5,1726
tt0110624,5.7,47
tt0110625,6.4,83
tt0110627,8.7,11
tt0110628,5.1,175
tt0110629,2.8,1677
tt0110630,7.1,164
tt0110631,7.2,16756
tt0110632,7.2,243942
tt0110633,6.3,13
tt0110634,5.0,178
tt0110635,6.3,10
tt0110636,4.0,6
tt0110637,8.4,9
tt0110638,6.5,30136
tt0110639,7.7,33
tt0110640,5.9,10
tt0110642,6.2,103
tt0110643,5.5,54
tt0110644,5.6,193
tt0110646,5.7,620
tt0110647,3.2,12159
tt0110649,5.7,1227
tt0110650,6.7,87
tt0110651,4.2,242
tt0110652,7.0,293
tt0110653,4.3,374
tt0110654,8.0,11
tt0110655,3.1,126
tt0110656,5.7,764
tt0110657,4.5,32712
tt0110658,6.2,20
tt0110659,7.5,1145
tt0110660,6.8,74
tt0110661,4.0,184
tt0110664,5.4,27
tt0110665,5.3,332
tt0110666,4.6,83
tt0110667,5.9,6074
tt0110668,5.8,1874
tt0110669,4.1,527
tt0110670,7.3,48
tt0110671,5.4,708
tt0110674,6.8,28
tt0110675,4.5,947
tt0110676,4.9,281
tt0110678,6.1,21849
tt0110680,7.6,12
tt0110681,7.4,27
tt0110682,6.7,19
tt0110683,6.9,78
tt0110684,7.3,21837
tt0110685,5.8,5
tt0110686,4.2,18
tt0110687,4.5,14444
tt0110688,6.6,251
tt0110689,5.8,3046
tt0110690,6.4,516
tt0110691,6.2,235
tt0110693,6.0,72
tt0110694,7.5,69
tt0110695,5.6,248
tt0110697,5.1,10
tt0110699,6.4,37
tt0110700,6.4,17
tt0110703,6.1,21
tt0110705,4.9,10
tt0110706,4.9,1527
tt0110707,4.8,127
tt0110708,4.1,207
tt0110709,7.4,833
tt0110710,3.2,16
tt0110712,5.0,2310
tt0110713,7.1,16
tt0110715,5.2,335
tt0110717,5.5,15
tt0110718,6.3,10
tt0110719,7.4,1562
tt0110721,7.1,567
tt0110722,6.6,3497
tt0110723,6.0,34
tt0110724,5.2,154
tt0110725,4.6,24823
tt0110726,6.1,50
tt0110727,8.0,85
tt0110729,7.9,35826
tt0110730,6.0,398
tt0110732,6.0,741
tt0110733,4.0,216
tt0110734,5.2,133
tt0110735,4.9,129
tt0110736,6.1,285
tt0110737,6.5,24402
tt0110738,6.1,120
tt0110739,5.7,50
tt0110740,4.9,278
tt0110741,6.2,67
tt0110743,5.7,21
tt0110744,5.2,315
tt0110745,7.1,16
tt0110746,5.8,25
tt0110747,6.7,175
tt0110748,6.3,69
tt0110749,6.3,243
tt0110752,7.4,391
tt0110753,6.9,109
tt0110755,6.7,13
tt0110756,7.1,34
tt0110758,9.2,5160
tt0110759,6.5,14120
tt0110760,5.8,128
tt0110761,6.2,194
tt0110762,6.7,43
tt0110763,6.1,24710
tt0110764,4.7,8
tt0110765,5.4,156
tt0110766,7.3,16
tt0110767,5.6,97
tt0110769,6.8,502
tt0110770,5.0,1417
tt0110771,6.7,14737
tt0110773,6.9,133
tt0110774,4.6,342
tt0110775,4.9,55
tt0110776,6.4,1130
tt0110777,6.8,69
tt0110779,6.2,7
tt0110780,6.3,246
tt0110781,5.7,74
tt0110782,8.0,27
tt0110784,6.4,219
tt0110785,5.3,1117
tt0110787,7.9,20
tt0110788,6.0,29
tt0110789,4.8,56
tt0110790,5.0,191
tt0110791,4.7,273
tt0110793,5.8,475
tt0110794,7.2,27
tt0110795,4.3,19
tt0110796,7.3,1375
tt0110797,5.7,102
tt0110798,8.1,39
tt0110800,8.1,253
tt0110801,7.3,32
tt0110802,7.0,23
tt0110803,5.7,851
tt0110804,3.8,323
tt0110805,4.3,1974
tt0110807,7.0,100
tt0110808,6.2,1063
tt0110809,6.1,624
tt0110810,7.5,13
tt0110812,6.9,289
tt0110813,6.9,271
tt0110814,6.5,129
tt0110816,6.5,115
tt0110817,4.4,127
tt0110818,4.3,492
tt0110819,6.8,219
tt0110821,6.8,34
tt0110822,7.2,8
tt0110823,6.0,10237
tt0110824,6.4,40
tt0110825,7.2,671
tt0110826,5.1,148
tt0110828,8.0,7
tt0110829,6.0,17
tt0110830,4.6,61
tt0110831,7.1,276
tt0110832,7.2,3367
tt0110834,5.4,184
tt0110835,3.4,552
tt0110836,6.4,128
tt0110837,6.1,11
tt0110838,6.8,15
tt0110839,8.5,153
tt0110840,6.4,82
tt0110841,7.2,592
tt0110843,6.2,309
tt0110844,7.5,41
tt0110845,5.7,566
tt0110846,5.9,595
tt0110847,3.9,351
tt0110848,7.7,25
tt0110849,5.1,451
tt0110850,7.5,33
tt0110851,3.6,462
tt0110852,6.8,3534
tt0110853,4.6,9
tt0110854,3.7,351
tt0110855,5.6,182
tt0110856,6.3,107
tt0110857,3.5,35344
tt0110858,5.7,201
tt0110859,6.8,15
tt0110860,5.8,1044
tt0110861,8.2,85
tt0110862,6.3,30
tt0110863,7.8,77
tt0110864,5.8,163
tt0110865,5.5,28
tt0110866,7.4,48
tt0110867,5.6,798
tt0110868,8.3,61
tt0110869,8.4,8
tt0110870,6.8,107
tt0110871,6.3,249
tt0110872,7.3,17
tt0110873,7.7,350
tt0110874,5.2,29
tt0110875,4.2,687
tt0110876,5.9,256
tt0110877,7.8,37999
tt0110878,5.7,10
tt0110879,5.3,58
tt0110880,6.4,151
tt0110881,6.9,64
tt0110882,7.9,15506
tt0110883,6.2,280
tt0110885,4.0,555
tt0110887,5.6,124
tt0110888,6.9,9
tt0110889,7.1,10792
tt0110890,5.3,109
tt0110891,5.4,2387
tt0110892,6.0,2876
tt0110893,5.9,607
tt0110894,7.9,444
tt0110896,4.2,318
tt0110897,4.3,16
tt0110898,5.2,256
tt0110899,4.4,47
tt0110900,5.6,289
tt0110901,4.1,394
tt0110902,6.3,204
tt0110903,5.9,86
tt0110904,5.3,43
tt0110905,6.0,7
tt0110906,6.2,15
tt0110907,5.2,15615
tt0110908,6.7,2621
tt0110909,8.5,51
tt0110910,4.6,255
tt0110911,7.1,12
tt0110912,8.9,2133466
tt0110913,4.6,4907
tt0110914,5.2,139
tt0110915,3.8,26
tt0110916,4.8,2986
tt0110917,7.6,12239
tt0110918,5.6,112
tt0110919,4.5,39
tt0110920,7.2,11
tt0110921,5.8,9
tt0110922,7.2,3157
tt0110923,5.4,314
tt0110924,7.1,12
tt0110925,4.9,12
tt0110926,5.2,104
tt0110927,4.9,127
tt0110928,6.3,8
tt0110930,4.9,16
tt0110931,6.4,142
tt0110932,7.5,71845
tt0110933,5.9,8
tt0110934,6.8,183
tt0110935,6.7,47
tt0110936,6.3,586
tt0110937,8.0,13
tt0110939,6.1,3823
tt0110940,6.3,14
tt0110942,6.4,3065
tt0110943,6.6,604
tt0110944,6.4,5140
tt0110946,5.0,32
tt0110947,6.9,22
tt0110948,4.1,1410
tt0110949,5.2,47
tt0110950,6.6,52193
tt0110952,5.8,20
tt0110954,3.5,499
tt0110955,6.9,25755
tt0110956,4.9,211
tt0110957,4.8,400
tt0110958,6.6,1278
tt0110960,4.1,134
tt0110961,6.9,223
tt0110962,7.0,32
tt0110963,7.4,18375
tt0110964,8.3,27
tt0110965,5.5,361
tt0110966,4.9,319
tt0110967,5.7,58
tt0110968,6.2,24
tt0110969,6.1,180
tt0110970,6.2,18
tt0110971,6.2,18599
tt0110972,2.9,261
tt0110974,8.3,45
tt0110975,7.2,24
tt0110976,5.5,237
tt0110977,6.0,733
tt0110978,3.3,24754
tt0110979,3.9,690
tt0110980,6.2,122
tt0110981,5.8,179
tt0110982,3.7,3724
tt0110983,3.3,341
tt0110985,8.4,35
tt0110986,6.3,259
tt0110989,5.4,71655
tt0110990,7.0,87
tt0110991,4.9,305
tt0110992,3.4,332
tt0110993,6.2,200
tt0110994,6.7,51
tt0110995,8.2,9
tt0110996,7.9,9
tt0110997,6.5,48578
tt0110998,6.5,2210
