nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm1856909,Garrett Hargrove,1979,\N,"writer,producer,actor","tt3134234,tt3683144,tt1606189,tt10648398"
nm1856916,Ivan Juk,\N,\N,writer,"tt0484476,tt0452888"
nm1856930,John Lackland,\N,\N,writer,"tt0795574,tt4317208,tt0448471,tt1296361"
nm1856934,Olga Lichardová,1917,2001,"writer,actress","tt0231503,tt0232444,tt0240035,tt11447030"
nm1856944,Arnaud Malherbe,\N,\N,"writer,director","tt1138068,tt13845758,tt0876462,tt3355142"
nm1856947,Georgi Marchuk,1947,\N,"writer,actor","tt0452879,tt0082013,tt3143864"
nm1856960,Back-du Min,\N,\N,"writer,director","tt0452065,tt3441310"
nm1856961,Thomas Moldestad,\N,\N,"writer,script_department","tt26547864,tt2076850,tt1010265,tt0808276"
nm1856967,Mateusz Nasternak,\N,\N,"actor,writer","tt0431384,tt1822120"
nm1856975,Angela Pell,\N,\N,"writer,producer","tt0448124,tt2341669,tt6831266"
nm1856984,V. Prasad,\N,\N,"writer,producer,director","tt3551378,tt0871438,tt7901140,tt10666650"
nm1856985,Doug Prochilo,\N,\N,"writer,producer","tt0452640,tt0473105,tt13627624,tt0460644"
nm1856994,Michal Rokita,\N,\N,writer,tt0437928
nm1856995,Herbert Ruland,\N,\N,writer,"tt6064126,tt8970268,tt5539546,tt0448729"
nm1857004,Shivmurti,\N,\N,writer,"tt7627646,tt0452878"
nm1857012,Kirk Streb,\N,\N,"producer,writer,director","tt6658640,tt1307083,tt1277741,tt6653974"
nm1857014,Vladimír Sulc,\N,\N,writer,tt0452535
nm1857016,Hayal Tacirleri,\N,\N,writer,"tt0494627,tt9048998,tt0442470,tt0488693"
nm1857033,Tomi Ungerer,1931,2019,"writer,art_department,actor","tt1288463,tt1303764,tt0177448,tt1974254"
nm1857039,Fernando Villafaña,\N,\N,writer,tt0451020
nm1857042,Andrea Wassaff,\N,\N,"director,writer,casting_department","tt0452274,tt0886476"
nm1857047,Naoyuki Yokota,\N,\N,"assistant_director,writer,editorial_department","tt0445483,tt16529734,tt19870906,tt0891520"
nm1857052,A.H. Zeiz,\N,\N,writer,"tt0448008,tt0165827"
nm1857057,Izzeddin Çalislar,\N,\N,"miscellaneous,actor,writer","tt0447496,tt13905554,tt2471640,tt3007512"
nm1857064,Haru Akenaga,\N,\N,"producer,miscellaneous","tt0280202,tt1086705,tt0469441,tt13592304"
nm1857072,Olga Arévalo,\N,\N,"editor,producer",tt0452127
nm1857077,Arsen Bahçeoglu,1940,\N,"producer,actor","tt12146178,tt0447432,tt0470748,tt0983996"
nm1857083,Raj Baweja,\N,\N,producer,"tt0448454,tt0253618"
nm1857102,Hashmat Rai Burman,\N,\N,producer,tt0450608
nm1857107,Shakeel Chisthi,\N,\N,producer,tt0447196
nm1857108,Umesh Chouhan,\N,\N,producer,"tt0447890,tt1740662"
nm1857109,Pauline Clague,\N,\N,"producer,miscellaneous,assistant_director","tt1438534,tt7070474,tt0452855,tt1346995"
nm1857114,Fiach Mac Conghail,\N,\N,producer,"tt0963805,tt0452866"
nm1857122,Maya White,\N,\N,"script_department,miscellaneous,producer","tt0178131,tt0489936,tt0453353,tt0478992"
nm1857125,Ethan Dettenmaier,1972,\N,"manager,producer,executive","tt26424281,tt0447200,tt1625568"
nm1857126,Joe Di Maio,\N,\N,"producer,production_manager,assistant_director","tt15837458,tt10279472,tt11762434,tt1663708"
nm1857135,Gemma Dunjo,\N,\N,"producer,writer,location_management","tt2869762,tt0444779,tt0449098"
nm1857142,Simon Ewin,\N,\N,producer,tt0446772
nm1857147,Henning Ferber,\N,\N,producer,"tt1726252,tt1239449,tt3451350,tt2325717"
nm1857157,Steve Gear,\N,\N,producer,"tt0823683,tt7035464,tt0481490,tt7035560"
nm1857164,Rony Ghosh,\N,\N,"producer,actor,writer","tt0449000,tt3275828"
nm1857170,Jerrod I. Haarstad,\N,\N,"actor,cinematographer,producer","tt5345278,tt1608366,tt1244863,tt6710206"
nm1857172,Karim Halwagi,\N,\N,"producer,writer","tt10941372,tt6520196,tt0451227"
nm1857194,Hyun-jong Jo,\N,\N,producer,tt0452065
nm1857202,Kwon Jung-Deuk,\N,\N,producer,tt0447468
nm1857206,Joëlle Kilimnik,\N,\N,"producer,writer","tt0458226,tt0277152,tt0458235"
nm1857209,Christian Koruk,\N,\N,"producer,actor","tt0442278,tt5124262,tt0797085,tt1220577"
nm1857220,Sanna Lehtimäki,\N,\N,producer,tt0453361
nm1857246,Ally Mee,\N,\N,"miscellaneous,producer","tt0410764,tt0448732,tt0387131"
nm1857247,Pablo Mehler,\N,\N,"producer,miscellaneous","tt1410207,tt0421528,tt0324133,tt0473333"
nm1857257,G.H. Navani,\N,\N,producer,"tt0253618,tt0448454"
nm1857258,Christine Neate,\N,\N,"costume_department,producer","tt0452016,tt0491603"
nm1857262,Piston Ogawa,\N,\N,producer,tt0452886
nm1857264,Michelle Olofson,\N,\N,producer,tt0447966
nm1857266,Adam Orsborn,\N,\N,"cinematographer,producer",tt0451219
nm1857268,Arden Ostrander,\N,\N,producer,tt0447909
nm1857270,Atul Parikh,\N,\N,producer,tt0447004
nm1857273,Joe Pichirallo,\N,\N,"producer,miscellaneous,production_manager","tt0427969,tt0947802,tt0416212,tt4035574"
nm1857280,Jason Polstein,\N,\N,producer,tt0448128
nm1857286,Jeremy Routledge,\N,\N,"producer,actor,editorial_department","tt14353770,tt0481490,tt13904098,tt10303910"
nm1857296,Edward Secard,\N,\N,producer,"tt0447871,tt4375298"
nm1857298,Shizuo Sengoku,\N,\N,producer,tt0452130
nm1857308,Aarno Snellman-Junna,\N,\N,"writer,art_department,assistant_director","tt0972385,tt1108859,tt0968294,tt0452841"
nm1857314,Curt Spraggins,\N,\N,producer,tt0447200
nm1857315,Felice Standifer,\N,\N,producer,"tt1849822,tt1601876,tt0448984,tt0376280"
nm1857316,Micah Steed,\N,\N,"actor,producer,sound_department","tt1516541,tt0452769"
nm1857317,Sara Steed,\N,\N,producer,tt0452769
nm1857320,Henrik Strandberg,\N,\N,"producer,director","tt25803848,tt7926952,tt0446647,tt1086693"
nm1857327,Hiroyuki Tanahashi,\N,\N,producer,"tt0907659,tt0455549,tt0906661,tt2036449"
nm1857328,Sanjay Tandon,\N,\N,"writer,casting_director,producer",tt0449000
nm1857329,Jeff Tannebring,\N,\N,"producer,assistant_director","tt0463904,tt1792647,tt0471038,tt0304033"
nm1857332,Terri Thrush,\N,\N,"producer,actress,location_management","tt0475900,tt14398098,tt13728652,tt21989898"
nm1857335,Emilie Tisné,1978,\N,"producer,executive","tt4085084,tt7374926,tt2098628,tt3399042"
nm1857338,Kevin Toms,\N,\N,"producer,miscellaneous,production_manager","tt6012704,tt10589968,tt2798842,tt10098498"
nm1857356,Adam Werbach,1973,\N,"producer,director,executive","tt1870559,tt0447802,tt0044298"
nm1857360,Jakob Ion Wille,\N,\N,"writer,producer","tt1239298,tt0441647"
nm1857368,Jeremy Yaches,1980,\N,"producer,talent_agent,miscellaneous","tt1185251,tt8009428,tt7681824,tt7588790"
nm1857373,Sebastian Zühr,\N,\N,producer,"tt1239449,tt8157074,tt2325717,tt7776838"
nm1857378,Olgun Arun,\N,\N,"director,writer,cinematographer",tt0447496
nm1857380,Metin Balekoglu,1970,\N,"director,cinematographer","tt10147676,tt8090594,tt6942048,tt1286688"
nm1857382,Mary Beales,1926,\N,"director,writer,assistant_director","tt2639844,tt0264996,tt4708222,tt0405304"
nm1857383,Alejandro Benavidez,\N,\N,cinematographer,tt0426837
nm1857386,Johan Bosgraaf,\N,\N,"cinematographer,camera_department","tt0300848,tt14015744,tt0466416,tt0389557"
nm1857388,Gustavo Bunsow,\N,\N,cinematographer,tt0426837
nm1857391,Fabian Cadena,\N,\N,"editorial_department,camera_department,cinematographer","tt0449111,tt19407212,tt0783346,tt0449848"
nm1857393,Pier Paolo Castagnedi,\N,\N,"cinematographer,camera_department","tt0445020,tt0867177,tt0369747"
nm1857395,Chang-Kyu Jae,\N,\N,cinematographer,"tt0447468,tt0816584"
nm1857402,Bahadir Eren,1964,\N,"cinematographer,camera_department","tt0862616,tt0494561,tt2415904,tt3746912"
nm1857403,Haluk Erkan,\N,\N,"cinematographer,camera_department","tt11231274,tt3565486,tt8727110,tt9529500"
nm1857406,Youjirou Fukuda,\N,\N,cinematographer,tt0452886
nm1857415,Will Huerra,\N,\N,cinematographer,tt0452310
nm1857420,Jeffrey H. Kirkby,\N,\N,"cinematographer,camera_department","tt0448004,tt0808532"
nm1857421,Yoav Kleinman,\N,\N,"cinematographer,director,writer","tt15470118,tt5924932,tt5923674,tt6873378"
nm1857422,Klingmüller,\N,\N,cinematographer,tt0447012
nm1857429,Hanna Leppänen,\N,\N,cinematographer,tt0453361
nm1857438,Flemming Midtgaard,\N,\N,"cinematographer,editor","tt0441647,tt6415478"
nm1857439,Jeff Minton,\N,\N,cinematographer,"tt2217702,tt0452255"
nm1857440,Vahram Mkhitaryan,\N,\N,"writer,director,cinematographer","tt4797208,tt3753926,tt0460077"
nm1857442,Dobrynya Morgachev,\N,\N,cinematographer,"tt1060263,tt1095405,tt0963382,tt0451152"
nm1857446,Jon Nealon,\N,\N,"editor,producer,camera_department","tt1533030,tt1412360,tt0783464,tt5323946"
nm1857452,Mark Oldham,\N,\N,"cinematographer,camera_department,director","tt0905324,tt1082770,tt0822426,tt1057536"
nm1857455,Kostas Papatheodorou,\N,\N,"cinematographer,camera_department","tt22816896,tt0414753,tt0452808"
nm1857458,Pierre Pasler,1977,\N,"camera_department,cinematographer","tt1178122,tt1667691,tt0452541,tt0831854"
nm1857460,Robert Peyrebrune,\N,\N,"camera_department,cinematographer,director","tt1445798,tt1213636,tt0847474,tt1737655"
nm1857461,Annmarie Piette,\N,\N,"cinematographer,editor","tt1524123,tt3018370,tt1509169,tt0448094"
nm1857470,Faozan Rizal,\N,\N,"cinematographer,director,writer","tt1129952,tt8836476,tt2589132,tt11187956"
nm1857472,B.L. Sanjay,\N,\N,cinematographer,"tt1509832,tt11225512,tt8333792,tt1927056"
nm1857477,Woon-Chong Shong,\N,\N,"cinematographer,camera_department","tt0778009,tt0243130,tt3119416,tt0442574"
nm1857487,Seçkin Uysal,\N,\N,cinematographer,tt0446942
nm1857493,David Woodside,\N,\N,"cinematographer,camera_department,actor","tt11648078,tt3069720,tt4975142"
nm1857501,9 Leaves,\N,\N,composer,tt0450359
nm1857503,Kiran Ahluwalia,\N,\N,"music_department,actress,composer","tt20250486,tt0256399,tt1429449,tt0451259"
nm1857507,Aaron Amerling,\N,\N,"miscellaneous,composer,music_department","tt0811011,tt0796263,tt0499464,tt0486822"
nm1857508,Craven Moorhaus,\N,\N,"actor,sound_department,composer","tt19759666,tt21233704,tt8390472,tt2550710"
nm1857513,Ali Azimian,\N,\N,composer,"tt2993128,tt0451259"
nm1857517,The Barmitzvah Brothers,\N,\N,composer,tt0451259
nm1857518,Aaron Barnell,\N,\N,composer,tt0421275
nm1857521,Roy Berrios,\N,\N,composer,tt0451020
nm1857522,Inma Barranco Berrocal,\N,\N,composer,tt0448004
nm1857531,Joel Braverman,\N,\N,"composer,music_department","tt0447929,tt1121958,tt1334059,tt2229150"
nm1857534,Fairuz Derin Bulut,\N,\N,composer,"tt1537717,tt0447174"
nm1857535,Reimer Bustorff,\N,\N,"soundtrack,composer",tt0448009
nm1857542,Roko Citroen,\N,\N,composer,tt0447544
nm1857544,Nicolas Clergue,\N,\N,"composer,sound_department,soundtrack","tt2006161,tt6612628,tt3602670,tt1692863"
nm1857545,Martin Cornel,\N,\N,composer,tt0452814
nm1857551,Julie Darnal,\N,\N,composer,tt0446975
nm1857556,Sergej Detkin,\N,\N,composer,tt0451152
nm1857557,Chris Devoe,\N,\N,"composer,music_department","tt0450359,tt5885610"
nm1857560,Douce,\N,\N,composer,tt0447996
nm1857562,Kaan Ergün,\N,\N,composer,"tt0447302,tt2443750"
nm1857566,Klaus Fischer-Dieskau,1921,1994,"actor,composer","tt5514262,tt0445204"
nm1857569,James Gosling,\N,\N,"composer,music_department","tt2474976,tt0465430,tt1226271,tt1199099"
nm1857572,Hachan,\N,\N,composer,tt0452785
nm1857578,Fil Ieropoulos,\N,\N,"director,editor,cinematographer","tt15845532,tt28507514,tt28508691,tt28508918"
nm1857580,Tom Ingleby,\N,\N,"composer,music_department,soundtrack","tt1047528,tt0430065,tt0902967"
nm1857581,Daniel Jakubovic,\N,\N,"composer,editor,soundtrack","tt1718191,tt0452867,tt1764465,tt0427370"
nm1857585,Banda Ionica,\N,\N,"composer,soundtrack","tt0402141,tt3196960,tt0206087"
nm1857586,Leif Jordansson,\N,\N,"composer,music_department,sound_department","tt2072241,tt9546854,tt6317072,tt0452742"
nm1857589,Mino Kabasawa,\N,\N,"composer,actor","tt1810833,tt0991242,tt0489590,tt0452007"
nm1857592,Raaja Karthik,\N,\N,composer,tt0447382
nm1857599,Konstruct,\N,\N,composer,tt0452808
nm1857600,David Krain,\N,\N,"composer,music_department,actor","tt9099570,tt4116016,tt6441438,tt1804804"
nm1857602,Jurij Leikin,\N,\N,composer,tt0451152
nm1857603,Martin Lesniak,\N,\N,"composer,sound_department,music_department","tt1345823,tt0880573,tt0411236,tt1405447"
nm1857604,Libelula,\N,\N,composer,tt0452274
nm1857605,Daniel Liefhooge,\N,\N,composer,tt0447323
nm1857609,Ryan McCombe,\N,\N,composer,tt0452804
nm1857616,Pablo Monlezún,\N,\N,"writer,composer","tt0426038,tt0442278,tt0778671,tt1266616"
nm1857619,Nakh,\N,\N,composer,tt0448455
nm1857622,Sean Nowell,\N,\N,"composer,music_department","tt0479965,tt2294919,tt0447844"
nm1857623,Christopher O'Young,\N,\N,"composer,soundtrack,music_department","tt1667150,tt1104814,tt1693764,tt7194894"
nm1857625,Dan Ostermann,\N,\N,"music_department,soundtrack,actor","tt0381111,tt0488349,tt0420294,tt3125324"
nm1857628,Peng Dou,\N,\N,"composer,music_department,soundtrack","tt4701702,tt2765340,tt7726702,tt2645044"
nm1857631,The Black Heart Procession,\N,\N,"soundtrack,composer","tt0472259,tt0451102,tt1961357,tt0361693"
nm1857632,Jade Puget,1973,\N,"music_department,soundtrack,actor","tt1538403,tt4495098,tt0241527,tt0183505"
nm1857638,Dimal Roy,\N,\N,composer,tt0450967
nm1857639,Raul Saaremets,\N,\N,"actor,composer","tt0452304,tt6573604,tt0846020,tt8198074"
nm1857640,Jamie Saft,\N,\N,"composer,music_department,soundtrack","tt0301555,tt0219408,tt1502714,tt0436613"
nm1857642,Scan-da-les,\N,\N,composer,tt0450359
nm1857650,Milan Stankovic,\N,\N,"composer,miscellaneous","tt11350432,tt2107682,tt0449662,tt13171304"
nm1857653,Bobby Surjadi,\N,\N,composer,"tt1556029,tt2085865,tt13886688,tt5300544"
nm1857655,Jacinto Coc Tec,\N,\N,composer,tt0444945
nm1857658,Elisabet Juan Treserra,\N,\N,composer,tt0448004
nm1857665,Wrick Wolff,\N,\N,"composer,sound_department","tt0447212,tt1600657"
nm1857668,Philip Zikking,\N,\N,"composer,soundtrack,sound_department","tt1692305,tt0453353,tt2093140,tt1541076"
nm1857672,Mayte Arguelles,\N,\N,production_designer,tt0443670
nm1857678,Michal Honnens,\N,\N,"location_management,production_designer,production_manager","tt7213936,tt0775417,tt2618500,tt5076054"
nm1857680,Agnes Goveas,\N,\N,"art_department,set_decorator,production_designer","tt0176016,tt0078241,tt0073707,tt3702652"
nm1857685,Anna Noti,\N,\N,"production_designer,director,art_department",tt7263230
nm1857687,Madonna Ramos,\N,\N,production_designer,"tt1363472,tt0419103"
nm1857689,Anita Scheuritzel,\N,\N,"production_designer,costume_department","tt0448633,tt0787156,tt0141113"
nm1857690,Brit Till,\N,\N,production_designer,tt0447996
nm1857694,Jimmy Abbamontian,\N,\N,"editorial_department,camera_department,editor","tt2032414,tt0450084,tt0450115,tt12805422"
nm1857701,Lola Besses,\N,\N,"editorial_department,editor","tt0082917,tt0216224,tt1327918,tt0082047"
nm1857703,Joseph Bohbot,\N,\N,"editorial_department,editor,director","tt2072200,tt1950192,tt3656002,tt1490628"
nm1857706,Ronnie Buder,\N,\N,editor,tt0450003
nm1857712,Nia Conley,\N,\N,"editor,miscellaneous","tt0450973,tt0814000"
nm1857714,Michael Deckman,\N,\N,editor,tt0447200
nm1857716,Christine Denck,\N,\N,editor,"tt1462037,tt0451035,tt1754881,tt9078484"
nm1857720,Ariel Estigarribia,\N,\N,"editor,production_manager","tt1344375,tt0452183,tt0434368"
nm1857723,Dave Gargani,\N,\N,"editor,director,actor","tt1323940,tt21233704,tt4212882,tt0387412"
nm1857737,Kwang-seob An,\N,\N,editor,"tt2111282,tt0447468,tt2800008"
nm1857738,Justin Laguilles,\N,\N,editor,tt0449984
nm1857750,Steve Orme,\N,\N,"editorial_department,editor","tt0450265,tt0284798"
nm1857756,Valérie Perriraz,\N,\N,editor,"tt16968818,tt0468903,tt0452785"
nm1857759,Pablo Piriz,\N,\N,"editor,actor","tt1129371,tt0450084,tt2213038"
nm1857760,Mayte Ponzanelli,\N,\N,"editorial_department,miscellaneous,production_manager","tt0476580,tt1166107,tt0997448,tt1796084"
nm1857767,Marica Ruzinska,\N,\N,editor,"tt0447479,tt9574744,tt11499014"
nm1857770,Thawat Sermsuwittayawong,\N,\N,editor,"tt0926151,tt0450996,tt1194673"
nm1857775,R. Sureshrajan,\N,\N,editor,tt0447382
nm1857776,Urahama Taro,\N,\N,editor,tt0443205
nm1857777,Peter Tolfree,\N,\N,"editor,editorial_department","tt0447838,tt1756830"
nm1857783,Diana Vozza,\N,\N,editor,"tt0498402,tt0092322,tt0375341,tt7429056"
nm1857822,Tommy Dippel,\N,\N,"actor,miscellaneous,art_department","tt0490138,tt0891349,tt1024863,tt1077258"
nm1857986,Nazli Çetinok Arun,\N,\N,"writer,art_director",tt0447496
nm1858020,Sylvie Jonker,\N,\N,director,tt0453360
nm1858021,Dinesh Kalia,\N,\N,"producer,cinematographer,assistant_director","tt0421626,tt0467146,tt0826744"
nm1858187,Andrea Ronco,\N,\N,"make_up_department,producer","tt0047618,tt0455316"
nm1858255,Chia-Yi Renée Chao,\N,\N,"production_designer,art_director,art_department","tt0884227,tt0806027,tt0462498,tt0844866"
nm1858355,Jared Lipof,1972,\N,"sound_department,director,composer","tt1010441,tt1766003,tt0944946,tt0441035"
nm1858389,Adam Skorupa,\N,\N,"composer,sound_department,music_department","tt0373400,tt21267758,tt4232186,tt1667317"
nm1858424,Katsurô Onoue,\N,\N,"special_effects,visual_effects,assistant_director","tt2072230,tt0409860,tt4262980,tt8306022"
nm1858445,Grant Branton,\N,\N,"production_manager,producer,visual_effects","tt0096895,tt0206634,tt0107756,tt1764641"
nm1858524,Patrick Aumont,1960,\N,"miscellaneous,editorial_department,producer","tt0260028,tt0434123,tt12719236,tt1527226"
nm1858555,Kyrsten Beidelman,\N,\N,"miscellaneous,actress,production_manager","tt0926227,tt1583607,tt0481661,tt0946709"
nm1858893,Takeo Isogai,\N,\N,"producer,miscellaneous","tt11296620,tt22050356,tt22050388,tt0997058"
nm1858993,Louis Lapat,\N,\N,"director,camera_department,writer","tt0367089,tt1313874,tt0444964,tt1331128"
nm1859120,Jona Newhall,\N,\N,"director,actor,writer","tt1424373,tt0356721,tt1367056,tt1674207"
nm1859475,Omid Abtahi,1979,\N,"actor,casting_department","tt0765010,tt1217239,tt1951266,tt2233084"
nm1859485,Michelle Arvizu,\N,\N,"actress,producer,director","tt4189492,tt2654620,tt2234222,tt3876382"
nm1859537,Hugo Catalán,1982,\N,"actor,director,writer","tt26315329,tt9863788,tt26763353,tt10665206"
nm1859598,Ray Fosse,1947,2021,,"tt1216646,tt2185545,tt1216647,tt1216648"
nm1859622,Elijah Haniff,\N,\N,actor,"tt1820966,tt0412162,tt1105712"
nm1859682,Käthe Lachmann,1971,\N,actress,"tt0903001,tt1189001,tt1659899,tt0477045"
nm1859734,Tetje Mierendorf,1972,\N,actor,"tt1707011,tt3411432,tt0496425,tt0806910"
nm1859781,Desiree Rabuse,1982,\N,actress,"tt1370152,tt1419985,tt0321018,tt0348998"
nm1859896,Cliff Adelman,\N,\N,actor,tt0447843
nm1859899,Hal Alpert,\N,\N,"actor,producer",tt3986108
nm1859901,Geoff St. Andrews,\N,\N,,tt0452056
nm1859903,Sherman Ash,\N,\N,actor,"tt0451642,tt0856164,tt0448759,tt0856190"
nm1859904,Kyle Atherton,\N,\N,actor,"tt1494818,tt0451091"
nm1859910,Carlos Baxter,1981,\N,"actor,miscellaneous","tt1281866,tt0450853,tt0462398,tt8588414"
nm1859911,Carl Bay,1927,2014,actor,"tt5093946,tt0225187,tt12573794,tt1303725"
nm1859914,Salvador Benavides,\N,\N,"actor,art_director","tt0762118,tt0452046,tt0458472,tt1503790"
nm1859916,Jonathan Bent,\N,\N,actor,tt0436514
nm1859928,Buzz Bryan,\N,\N,actor,"tt0452820,tt0811028"
nm1859929,Curtis Buck,\N,\N,"actor,soundtrack","tt1583955,tt0451192,tt1606162,tt2394063"
nm1859939,Doug Christie,1970,\N,"actor,stunts","tt2364909,tt0448954,tt2176287,tt3912040"
nm1859944,Brad Corrigan,\N,\N,"producer,actor,composer","tt1555159,tt0261992,tt1326759"
nm1859947,Dave Cousins,1945,\N,"soundtrack,actor","tt6096832,tt2586076,tt3243872,tt21352094"
nm1859949,Danny Couto,\N,\N,actor,tt0452796
nm1859950,Liz Coyle,\N,\N,actress,tt0451075
nm1859954,Ronny Dahl,\N,\N,stunts,"tt1252610,tt0452814"
nm1859955,Debbie Dang,\N,\N,actress,tt0451259
nm1859968,Ian Enriquez,1973,\N,"actor,miscellaneous","tt8001400,tt0452753,tt1363091,tt1795588"
nm1859972,Luis Esparza,\N,\N,"actor,composer","tt0772560,tt2332897,tt4287526,tt0446766"
nm1859980,Jimi Fleming,\N,\N,actor,"tt0824390,tt0458225,tt0483840,tt0448017"
nm1859984,Sergio Foster,1981,\N,actor,"tt0453208,tt0449206,tt0450554,tt0472396"
nm1859995,Ryan Trabuco,1985,\N,"director,actor,writer",tt0452310
nm1860006,Jimmy Greene,\N,\N,"actor,writer,composer",tt0452310
nm1860010,Forrest Griffin,1979,\N,actor,"tt1426325,tt0203259,tt0798817,tt1597033"
nm1860015,Park Ha,\N,\N,actor,tt0447468
nm1860022,Wayland Harris,\N,\N,actor,"tt0470581,tt2160415,tt0453484"
nm1860024,Sam Hawk,\N,\N,,"tt28297881,tt28692137,tt28370701,tt28297406"
nm1860045,Lance Jorgensen,\N,\N,,tt0447885
nm1860067,Terje Larsen,\N,\N,,tt0452814
nm1860089,Buzz Mauro,\N,\N,actor,"tt3212310,tt0448137"
nm1860097,Whitney Melton,\N,\N,"actor,director,writer","tt4828166,tt0451200,tt1574558,tt0493399"
nm1860108,Joseph Morelli,\N,\N,actor,tt0448173
nm1860115,Abel Méndez,\N,\N,"actor,editor",tt0452127
nm1860130,Hans Odd,\N,\N,actor,tt0452888
nm1860139,Alex Parry,\N,\N,actor,"tt0446831,tt2303367,tt0485301,tt15458812"
nm1860147,Slim Pickett,\N,\N,,tt0447885
nm1860154,Johnathan Prince,\N,\N,actor,tt0448017
nm1860156,Jesús Quintero,1940,2022,"director,writer,actor","tt1059246,tt1185419,tt1123891,tt9885292"
nm1860162,Jay Rees,\N,\N,"actor,writer,producer",tt0447843
nm1860165,Ryan Reuter,\N,\N,actor,"tt0452062,tt1991049"
nm1860175,Clay Robson,\N,\N,actor,"tt0475653,tt0450854,tt0450853,tt1281866"
nm1860206,Sherman,\N,\N,,"tt0450359,tt1419312"
nm1860214,Joe Soares,\N,\N,,tt0436613
nm1860224,Rubén Sánchez,\N,\N,"writer,actor,miscellaneous","tt2467506,tt4136458,tt0774604,tt1234623"
nm1860225,Dennis Y. Takeda,\N,\N,"actor,producer,stunts","tt1667416,tt0448251,tt0498380"
nm1860230,Lil' Troy,\N,\N,"actor,writer,producer","tt0452795,tt1650817,tt10048654,tt0461931"
nm1860249,Gayle Wells,\N,\N,actress,"tt0452895,tt0495225,tt0413390,tt3503470"
nm1860263,Vanessa Aguilera,\N,\N,actress,"tt10736136,tt2167911,tt0446816"
nm1860266,Silvia Alvarado,\N,\N,"actress,assistant_director,make_up_department","tt9077094,tt10303754,tt0448176"
nm1860270,Natasha Andrews,\N,\N,actress,"tt4333408,tt2870756,tt5078204,tt6445112"
nm1860272,Kassianni Austin,\N,\N,"actress,writer,director","tt1252606,tt8741290,tt1470592,tt8526576"
nm1860275,Paige Baker,\N,\N,actress,"tt0846061,tt0452820"
nm1860278,Amanda Bauman,\N,\N,"actress,miscellaneous","tt0487894,tt0492429,tt0452766,tt2399718"
nm1860282,Paula Berger,\N,\N,actress,tt0452382
nm1860284,Megane Gere,\N,\N,actress,"tt20231538,tt13493022,tt22058986,tt23333722"
nm1860298,Mary Byers,\N,\N,producer,"tt24763366,tt0446729"
nm1860302,Kari Lynn Casey,\N,\N,actress,tt0452034
nm1860314,Moira Cornell,\N,\N,,tt0444584
nm1860317,Goldie Cox,1985,\N,actress,"tt24660058,tt4513320,tt13723786,tt22779500"
nm1860318,Kristie Cox,\N,\N,actress,"tt1387489,tt0447879"
nm1860322,Sheila Daley,\N,\N,"actress,miscellaneous,assistant_director","tt2575988,tt2388703,tt0412142"
nm1860328,Amanda Dean,\N,\N,actress,"tt0328361,tt0447187"
nm1860332,Molly Dewitt,\N,\N,actress,tt0448091
nm1860348,Kylie Bracknell,\N,\N,"actress,writer","tt1459000,tt9731360,tt13781852,tt3256804"
nm1860349,Shauna Farrell,\N,\N,actress,tt0451121
nm1860353,Lorna Fitzgerald,1996,\N,actress,"tt0096555,tt0420396,tt6841828,tt0088512"
nm1860376,Jennifer Guido,\N,\N,actress,tt0452800
nm1860377,Brianna Gwen,\N,\N,actress,tt0452310
nm1860378,Bridget Hanks,\N,\N,actress,tt0452843
nm1860380,Jill Harding,\N,\N,actress,"tt2306299,tt0452873,tt0420978,tt3291280"
nm1860404,Louise Jamison,\N,\N,,tt0448435
nm1860413,Jin Kelley,\N,\N,"actor,stunts,producer","tt3250238,tt2699288,tt1651897,tt4801238"
nm1860425,Rosemary Landry,\N,\N,actress,"tt0451121,tt0303537"
nm1860431,Louise Lavoie,\N,\N,actress,"tt6885366,tt11198202,tt9573292,tt2388350"
nm1860432,McKenzie Lee,1979,\N,actress,"tt0878683,tt14981468,tt0447913,tt1858517"
nm1860445,Nichole Loren,\N,\N,actress,tt0447900
nm1860448,Jennifer Ludwig,\N,\N,actress,tt0448173
nm1860450,Monika Lynn,\N,\N,actress,tt0453463
nm1860451,Camila López,\N,\N,actress,"tt0472607,tt1511555,tt0446816,tt0451599"
nm1860466,Miriam Mercedes,\N,\N,soundtrack,"tt0368509,tt0447297"
nm1860490,Catalina Palacios,\N,\N,"actress,costume_department","tt0446816,tt0476100,tt27648236"
nm1860506,Valerie Pitts,1937,2021,actress,"tt0042168,tt0216460,tt0403761,tt0159876"
nm1860518,Abigail Ray,\N,\N,"actress,producer,miscellaneous","tt2167765,tt1006961,tt0452784,tt1112290"
nm1860522,Connie Rice,\N,\N,actress,"tt5740420,tt2339942,tt2215707,tt6175670"
nm1860525,Alexis Rodriguez,\N,\N,,tt0447563
nm1860529,Patricia Rothman,\N,\N,actress,"tt1918540,tt0447772"
nm1860532,Hayley Sales,\N,\N,"actress,composer,soundtrack","tt10998174,tt15391770,tt5463162,tt19785210"
nm1860536,Marga Scholz,\N,\N,actress,tt0447177
nm1860545,Allison Spiegel,\N,\N,actress,"tt0458357,tt2268637,tt0449846,tt0498878"
nm1860546,Sylvia St. John,\N,\N,actress,"tt0433737,tt0466472,tt0446763,tt0790814"
nm1860555,Lady Armani,1980,\N,actress,"tt14954728,tt4862524,tt6597322,tt0499434"
