nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm0869180,Takao Toshioka,\N,\N,cinematographer,"tt2975550,tt0228699,tt2861864,tt0228802"
nm0869226,Joan Tosoni,\N,\N,"director,producer,writer","tt0787431,tt0243673,tt10237902,tt0273789"
nm0869436,Peter Tottle,\N,\N,"editor,editorial_department","tt14482382,tt0238207,tt15522998,tt7924262"
nm0869550,Nikos Touliatos,\N,\N,"actor,composer,writer","tt1323009,tt1429315,tt0101990,tt0244199"
nm0869736,Franz Toussaint,1879,1955,"writer,director","tt0330445,tt0193872,tt0192697,tt0012812"
nm0869772,Carla Toutz,1972,\N,"actress,producer","tt1164090,tt0790772,tt0460649,tt1517236"
nm0869815,George Tovar,1961,\N,actor,"tt0285333,tt6111130,tt0773262,tt0323939"
nm0869840,Rigo Tovar,1946,2005,"soundtrack,actor","tt5538800,tt0341640,tt6155172,tt0387914"
nm0869914,Jon R. Tower,\N,\N,"camera_department,cinematographer,miscellaneous","tt0116213,tt0406375,tt0120647,tt0139809"
nm0869952,Tabatha Towers,1968,\N,actress,"tt0228947,tt0272637"
nm0870034,Adrienne Townes,\N,\N,actress,"tt0232657,tt0179100,tt0228266"
nm0870117,Elizabeth Ann Townsend,\N,\N,actress,"tt0098844,tt0141842,tt2614322,tt3221480"
nm0870304,Jeff Toyne,\N,\N,"music_department,composer,soundtrack","tt0346156,tt1136608,tt2557478,tt1524137"
nm0870406,Klaus Trabitsch,\N,\N,"composer,music_department,soundtrack","tt11852124,tt1612797,tt0149910,tt3573992"
nm0870461,Mia Trachinger,\N,\N,"director,writer,producer","tt1098369,tt3702222,tt0242337,tt2071758"
nm0870656,Hakim Traidia,1956,\N,actor,"tt0243086,tt0142772,tt0847770,tt9204760"
nm0870709,Bernard E. Trainor,1928,2018,miscellaneous,"tt1294194,tt0270116,tt0149490,tt0233071"
nm0871158,Yvonne Tratz,1957,\N,"cinematographer,camera_department","tt0093178,tt0095204,tt0099970,tt0376753"
nm0871282,Douglas Travers,1903,1982,"editorial_department,production_manager,special_effects","tt0043027,tt0031774,tt0030760,tt0031314"
nm0871365,Abby Travis,1969,\N,"actress,music_department,soundtrack","tt0226430,tt0372005,tt0098626,tt2349472"
nm0871377,Dave Lee Travis,1945,\N,"actor,soundtrack","tt0380949,tt0297626,tt0390720,tt0224909"
nm0871562,Charlotte Treadway,1895,1963,actress,"tt0038380,tt0235075,tt0030126,tt0030049"
nm0871647,Andrea Treccani,\N,\N,"cinematographer,camera_department,writer","tt1563723,tt2254576,tt6448716,tt0099612"
nm0871865,Sally Tremaine,\N,\N,actress,tt0237680
nm0871906,Fanny Tremblay,1885,1970,actress,"tt0038010,tt0041825,tt0042002,tt0041273"
nm0871918,J.R. Tremblay,1883,1959,actor,"tt0343226,tt9158256,tt0041825,tt0042002"
nm0872030,Emily Moore,\N,\N,"actress,producer,casting_director","tt6354270,tt0283373,tt3591444,tt2232304"
nm0872049,Charlotte Trench,\N,\N,"actress,assistant_director,miscellaneous","tt0229025,tt1291550,tt0081182,tt1291573"
nm0872156,Lee Trent,1910,1988,"make_up_department,actor","tt0079153,tt0067601,tt0082449,tt0061814"
nm0872333,Barbara Treutelaar,1952,\N,"miscellaneous,actress,producer","tt0346222,tt0086734,tt0116830,tt0112697"
nm0872337,William B. Treutle,\N,\N,"director,cinematographer",tt0229507
nm0872381,Gloria Trevi,1968,\N,"music_artist,soundtrack,actress","tt0229644,tt0229865,tt8387348,tt0229632"
nm0872712,Albert Trifol,1944,2005,"actor,miscellaneous,special_effects","tt0110871,tt0083709,tt0388341,tt0185154"
nm0872831,Loló Trillo,1903,1968,actress,"tt0223060,tt0020637,tt0231845,tt0035809"
nm0872841,Michael Trim,\N,\N,"cinematographer,director,producer","tt0088680,tt2372162,tt0397101,tt0439100"
nm0872997,Connor Trinneer,1969,\N,actor,"tt3532216,tt0244365,tt14208870,tt7161862"
nm0873023,Jean Triomphe,\N,\N,,tt0231027
nm0873060,Stephen Triplett,\N,\N,"actor,camera_department,casting_department","tt0237430,tt0118464,tt0118276,tt0261336"
nm0873116,Maharadhi Tripuraneni,\N,\N,"writer,music_department,producer","tt0281111,tt0266463,tt0234737,tt0262223"
nm0873260,Fien Troch,1978,\N,"director,writer,producer","tt0448342,tt1194628,tt2365879,tt4047846"
nm0873318,A. Trofimov,\N,\N,director,tt0228893
nm0873488,Harold Trompetero,1971,\N,"director,writer,producer","tt0485164,tt1368499,tt0230148,tt1430112"
nm0873507,Patrick Tronchon,\N,\N,"composer,sound_department","tt0236307,tt9474974,tt0237860,tt0467433"
nm0873699,Tariq Trotter,1971,\N,"soundtrack,music_department,actor","tt1608290,tt3960412"
nm0873946,Andrey Troitskiy,1960,\N,actor,"tt0230755,tt0265842,tt0105774"
nm0873969,Bobb Truax,\N,\N,"camera_department,producer,cinematographer","tt0401687,tt1358438,tt0298517,tt0237295"
nm0874015,Robert F. Trucios,1969,\N,"composer,music_department,soundtrack","tt0218032,tt0313397,tt0412158,tt0477458"
nm0874129,Yanic Truesdale,1970,\N,"actor,soundtrack","tt0238784,tt2222052,tt3950230,tt1862846"
nm0874145,Valério Truffa,\N,\N,"cinematographer,director,actor","tt0098586,tt0295742,tt0279931,tt0229234"
nm0874181,Valentin Trujillo Jr.,\N,\N,"actor,director,producer","tt8736842,tt8736062,tt10702334,tt14574464"
nm0874360,Peter Trunk,\N,\N,"actor,writer,special_effects","tt3133192,tt0120461,tt0240549"
nm0874521,Katarzyna Trzcinska,1966,\N,"actress,art_department,production_designer","tt0225535,tt0179443,tt1720163,tt0183142"
nm0874635,Montana Tsai,\N,\N,actress,"tt0243549,tt0115369,tt0430261,tt0212671"
nm0874649,Dimitris Tsakiris,\N,\N,"actor,director,writer","tt0231287,tt0231103,tt0231188,tt0232034"
nm0874716,Andrew Tsao,\N,\N,"director,producer,actor","tt0108778,tt0242949,tt0273479,tt1776890"
nm0874743,Aleksey Nikolaeyvitch Romanov,1904,1918,,"tt4344508,tt4537680,tt4635906,tt4430894"
nm0874755,Boris Tsaryov,1927,\N,"production_designer,actor,art_director","tt0354009,tt0054316,tt0263621,tt0262062"
nm0874886,Yevgeni Tseitlin,\N,\N,actor,tt0230400
nm0874892,Vera Tsekhanovskaya,1902,1977,"director,assistant_director,art_director","tt0238938,tt0230462,tt21365280,tt9437308"
nm0874936,Akaki Tsereteli,1840,1915,"writer,soundtrack","tt0234050,tt0855813,tt0264394,tt0283480"
nm0875036,Vladimer Tsintsadze,\N,\N,actor,"tt0234824,tt0275808"
nm0875085,Vasilis Tsivilikas,1942,2012,"actor,director,writer","tt1101659,tt1606140,tt15465168,tt6600098"
nm0875152,Corinna Tsopei,1944,\N,"actress,producer","tt0236641,tt0063662,tt0058824,tt0066049"
nm0875164,Nikos Tsoukalas,\N,\N,actor,"tt0289513,tt0289503,tt0135124,tt0051927"
nm0875178,Tim Tsouris,\N,\N,actor,tt0237344
nm0875184,M. Tsqitishvili,\N,\N,"producer,actor","tt0269426,tt0235089,tt0266107"
nm0875221,Masahiro Tsuchihashi,1963,\N,"director,writer,art_director","tt2018161,tt0240134"
nm0875365,Naoko Tsukeda,\N,\N,"producer,executive","tt0244316,tt0235079"
nm0875463,Hisako Tsurushima,\N,\N,writer,tt0245127
nm0875468,Norio Tsuruta,\N,\N,"director,writer,producer","tt0235712,tt22740786,tt3101524,tt3111896"
nm0875725,Fred Tuch,\N,\N,"art_director,art_department,production_designer","tt0093493,tt0085255,tt0071455,tt0230807"
nm0875730,Ericka Tucha,\N,\N,actress,tt0229266
nm0876059,Phil Tuckett,\N,\N,"director,producer,editor","tt14477190,tt1726747,tt0860419,tt15824146"
nm0876136,Julle Tudre,\N,\N,actor,tt0230046
nm0876152,Edmond Tuima,\N,\N,"actor,director,writer","tt0276262,tt0281188,tt0237487,tt0355949"
nm0876161,Lauren Tuerk,\N,\N,actress,"tt0238784,tt0099164,tt0108724,tt0174378"
nm0876195,Christopher Tuffin,\N,\N,"producer,manager,writer","tt8589850,tt0129387,tt6850820,tt7599146"
nm0876274,Donahue Tuitt,\N,\N,"producer,director,writer","tt1119175,tt6659366,tt1616416,tt18294770"
nm0876395,Anthony Tullo,\N,\N,"actor,director,writer","tt7825560,tt2631036,tt15141446,tt0117716"
nm0876486,Joseb Tumanishvili,\N,\N,"director,writer",tt0236138
nm0876894,Sylvia Turbová,1947,2015,actress,"tt0063080,tt0213662,tt9531048,tt3803980"
nm0876945,Addolorata Turco,\N,\N,actress,tt0239936
nm0877297,Brenda Turnbaugh,1977,\N,actress,"tt0236433,tt0071007"
nm0877708,Laura Turner,1977,\N,actress,"tt0499405,tt0238069,tt0289100,tt0302977"
nm0877874,Stephen Barker Turner,1968,\N,actor,"tt0203259,tt0115380,tt3487382,tt0229260"
nm0877980,Troy Patrick Turnipseed,\N,\N,actor,tt0239238
nm0878204,John Tusa,1936,\N,"writer,actor","tt12374898,tt0199266,tt7612074,tt0199257"
nm0878248,Khan Tusion,\N,\N,"director,actor,producer","tt0448634,tt5773304,tt0467948,tt4801450"
nm0878256,J. Tusov,\N,\N,actor,tt0237577
nm0878277,Takahiro Tsutai,\N,\N,cinematographer,"tt2451110,tt0907624,tt1379211,tt0416881"
nm0878288,Calvin Tuteao,\N,\N,actor,"tt2103085,tt0110729,tt1754277,tt0844653"
nm0878379,Desmond Tutu,1931,2021,actor,"tt1631666,tt0912583,tt0948457,tt1822239"
nm0878412,Jussi Tuurna,\N,\N,"music_department,composer,soundtrack","tt0420909,tt0234656,tt0940877,tt13833186"
nm0878413,Markku Tuurna,\N,\N,"producer,camera_department,production_manager","tt1587848,tt2330979,tt1182899,tt0234656"
nm0878718,Tye,1975,\N,actress,"tt0180677,tt0238619,tt0391221,tt1174706"
nm0878749,Hannu Tyhtilä,\N,\N,"director,writer,actor","tt1836125,tt1448366,tt1799530,tt1753322"
nm0878940,Zach Tyler Eisen,1993,\N,"actor,sound_department,assistant_director","tt0429589,tt0959552,tt0417299,tt4760028"
nm0879034,Yiannis Typaldos,\N,\N,"director,actor,writer","tt0235965,tt0145521,tt0288695,tt0289531"
nm0879147,Annie Tyson,\N,\N,actress,"tt0185064,tt0053494,tt0352034,tt0231019"
nm0879171,John M. Tyson,\N,\N,"assistant_director,producer,writer","tt6281380,tt0118842,tt2361509,tt0989757"
nm0879296,Marika Tziralidou,\N,2005,actress,"tt0089804,tt0292379,tt0257318,tt0399661"
nm0879417,Ludovic Tézier,1968,\N,"actor,music_department,soundtrack","tt1185592,tt8444556,tt0261117,tt0308519"
nm0879485,Sora Tôma,1984,\N,actor,"tt0233595,tt1491939,tt0500092,tt0359692"
nm0879684,Charles D. Ubl,\N,\N,actor,tt0245334
nm0880052,Raúl Ugalde,\N,\N,"writer,actor","tt0080570,tt0229991,tt0253522"
nm0880054,Unax Ugalde,1978,\N,actor,"tt0455957,tt0892255,tt1060243,tt1259520"
nm0880069,Justo Ugarte,1915,\N,actor,"tt0240175,tt0185208,tt0185526,tt0043016"
nm0880072,Salvador Ugarte,1940,2006,"writer,actor","tt0215421,tt0211879,tt0230532,tt0329873"
nm0880079,Chrudos Uher,1901,1975,"production_designer,art_director,special_effects","tt0169143,tt0314483,tt0265767,tt0204545"
nm0880225,Richard Uhlig,\N,\N,"writer,producer,director","tt3480204,tt0229021,tt0256856,tt2241065"
nm0880315,Rusul Ukachin,\N,\N,actor,"tt0232893,tt2396779,tt0207416"
nm0880525,Sabine Ullmann,\N,\N,"script_department,writer","tt3793732,tt2705546,tt0101382,tt0311495"
nm0880546,Héctor Ulloa,\N,2018,"actor,composer","tt0316978,tt0194431,tt4934148,tt0320598"
nm0880682,Kurt Ulrich,1926,\N,"director,actor","tt0212669,tt0242767,tt0233810,tt0978395"
nm0880727,Benjamin Ulster,\N,\N,"writer,producer",tt0230562
nm0880774,Fred Ulysse,1934,2020,actor,"tt0107002,tt0164961,tt0167655,tt0475169"
nm0880794,Hiroaki Umano,\N,\N,actor,"tt0240134,tt1319608,tt1319610,tt0285166"
nm0880811,Cristina Umaña,1974,\N,"actress,producer,soundtrack","tt15261060,tt0241136,tt8105958,tt5057054"
nm0880936,Hiroshi Unayama,1935,\N,actor,"tt0402892,tt0057565,tt0285426,tt0228177"
nm0881018,Kianna Underwood,1992,\N,actress,"tt0229141,tt0111875,tt0138279,tt13481242"
nm0881085,Cem Sultan Ungan,\N,\N,"actor,director,writer","tt15688778,tt8739752,tt1321865,tt13273800"
nm0881154,Harriet Unger,\N,\N,producer,"tt0279706,tt7136988,tt0242356,tt2955056"
nm0881260,Johnny Unitas,1933,2002,actor,"tt0074599,tt0096560,tt0105933,tt0146838"
nm0881292,Oduvil Unnikrishnan,1944,2006,actor,"tt0228808,tt0290937,tt0329429,tt0291855"
nm0881336,Bobby Unser,1934,2021,actor,"tt0065215,tt0095792,tt0096560,tt6758316"
nm0881716,Emil Urbel,\N,\N,actor,"tt0240869,tt1192745"
nm0881780,Ivan Urbánek,1957,\N,actor,"tt0159273,tt11269180,tt0098572,tt0443543"
nm0882109,Paulina Urrutia,1969,\N,actress,"tt1941928,tt0452874,tt0242202,tt3955730"
nm0882203,Zaza Urushadze,1965,2019,"director,writer,producer","tt2991224,tt0229445,tt6161300,tt1508332"
nm0882235,Jorge Urzua,\N,\N,"actor,writer","tt1566501,tt2815628,tt0445935,tt0213339"
nm0882477,Yuji Usui,\N,\N,"producer,director","tt1798635,tt0243573,tt2053339,tt6340500"
nm0882508,Henk Uterwijk,1938,2014,actor,"tt0066316,tt0180364,tt0806910,tt0270729"
nm0882681,Magali Uytterhaegen,1954,\N,actress,"tt0481273,tt0252776,tt1301308,tt0149425"
nm0882710,Nikica Uzelac,1968,\N,editor,tt0230678
nm0882737,Steve Uzzell,\N,\N,actor,"tt0086793,tt0089470,tt0963948,tt1592557"
nm0882782,V2 Music,\N,\N,composer,tt0238295
nm0882969,Anton Vaculík,1941,2020,actor,"tt0176014,tt0209071,tt0237386,tt1499667"
nm0883008,David Vadim,1972,\N,"actor,director,writer","tt0242445,tt0118571,tt0450314,tt0119173"
nm0883030,Mikkel Vadsholt,1970,\N,actor,"tt3318544,tt0929638,tt1314241,tt5667060"
nm0883084,Sotiris Vagias,1957,2014,actor,"tt0313091,tt0254135,tt7162402,tt0230339"
nm0883212,Sione Vailahi,1958,\N,actor,"tt0283816,tt0251469,tt0222648,tt0185130"
nm0883229,Marc Vaillancourt,1979,\N,actor,"tt0235847,tt0801331"
nm0883242,Pepín Vaillant,\N,\N,,tt0244476
nm0883243,Sophie Vaillant,\N,\N,actress,"tt0210491,tt0239668,tt0068114,tt0455336"
nm0883326,Béla Vajda,1935,2011,"director,writer,special_effects","tt21141094,tt0232129,tt0260989,tt0240597"
nm0883346,Lubomír Vajdicka,1944,\N,"director,writer,actor","tt18749818,tt9603236,tt10135712,tt21152204"
nm0883347,Janez Vajevec,1946,2021,"actor,writer,director","tt0189483,tt5030656,tt4495970,tt0099554"
nm0883441,Tião Valadares,\N,\N,"actor,writer,director","tt0259969,tt0445775,tt0272538,tt0240856"
nm0883559,Rina Valdarno,1920,1980,"actress,soundtrack","tt0227682,tt0324445,tt0049535,tt0234278"
nm0883742,Manuel Valdivia,1957,\N,"writer,producer,director","tt1534363,tt0948186,tt0124938,tt0231040"
nm0883765,Viire Valdma,1960,\N,actress,"tt11513512,tt0239722,tt0134188,tt0367480"
nm0883794,Alberto Valdés,\N,\N,"cinematographer,visual_effects","tt0072685,tt0079102,tt0078831,tt0074187"
nm0883820,Jaime Valdés,1918,\N,"actor,writer,producer","tt0265933,tt0237485,tt0256058,tt0251103"
nm0884014,Álvaro Valencia,\N,\N,"set_decorator,art_department,costume_designer","tt1024683,tt0065748,tt0456245,tt0244341"
nm0884030,Joan Valent,\N,\N,"composer,music_department,soundtrack","tt0772892,tt2562232,tt5121816,tt2404738"
nm0884066,Mimmo Valente,\N,\N,actor,"tt0106908,tt0307850,tt0232736,tt0140428"
nm0884086,Nicola Valente,\N,\N,"soundtrack,composer,music_department","tt0070506,tt0385512,tt0057171,tt0173832"
nm0884113,Duke Valenti,\N,\N,actor,"tt0102266,tt0118702,tt0108525,tt0120591"
nm0884158,Dave Valentin,1952,2017,"music_department,soundtrack","tt1334307,tt0775371,tt0240525,tt0110091"
nm0884201,Annette Valentine,\N,\N,actress,tt0239567
nm0884271,Matt Valentine,\N,\N,"camera_department,cinematographer,producer","tt2094064,tt4364202,tt1578258,tt0416359"
nm0884322,Vivian Valentine,1977,\N,actress,"tt0268210,tt0273126,tt6208578,tt0302665"
nm0884347,Valentino Garavani,1932,\N,"actor,costume_department,costume_designer","tt0070444,tt0458352,tt1608290,tt3501428"
nm0884509,Giannis Valeras,\N,\N,"cinematographer,camera_department","tt0230167,tt0245013,tt0291141,tt0236509"
nm0884815,Andres Valkonen,1951,\N,"composer,music_department","tt0239722,tt0275714,tt0445565,tt0445541"
nm0885044,Gianluca Vallero,\N,\N,"director,producer,writer","tt0239399,tt0473441,tt13330638,tt6532004"
nm0885151,Gerlinde Valtin,1952,\N,actress,"tt0806901,tt1882089,tt0239414,tt2805864"
nm0885173,Bob Vallis,1875,1932,actor,"tt0270373,tt0299158,tt0313777,tt0259508"
nm0885219,Arturo Valls,1975,\N,"actor,soundtrack,producer","tt2446208,tt13618724,tt2078446,tt0481033"
nm0885259,Roger Vallée,\N,\N,"actor,producer","tt0326059,tt0244403"
nm0885278,Michel Valmer,\N,\N,"actor,composer,writer","tt0216128,tt0235109,tt0162555,tt0320284"
nm0885408,Anne Valton,\N,\N,writer,"tt0218890,tt3490432,tt1692214,tt2414020"
nm0885532,Buda Vampilov,1920,2002,actor,"tt5096272,tt0265964,tt0460904,tt0079741"
nm0885570,Dirk Van Allen,\N,\N,actor,"tt0273678,tt0220605,tt2173222,tt1279949"
nm0885591,Bert van Amstel,\N,\N,actor,tt0242379
nm0885744,Jacques Van Bijlevelt,1885,1971,actor,"tt0026079,tt0026115,tt0209863,tt0015658"
nm0885777,Sandrien van Brakel,\N,\N,actress,"tt0084849,tt0075924,tt0241605,tt0200178"
nm0885803,Raf Van Brussel,1971,\N,"soundtrack,actor","tt0293736,tt1684859,tt0217205,tt0243058"
nm0885849,Ray Van Campenhout,\N,\N,actor,"tt0149475,tt0149453,tt0239182,tt0236936"
nm0885932,George Van Dam,1964,\N,"composer,sound_department,actor","tt9049058,tt0429216,tt1337205,tt0368375"
nm0885951,Jean-Luc Van Damme,1958,\N,"producer,actor,production_manager","tt3674164,tt6397124,tt5510782,tt8712626"
nm0885969,Janet van de Graaf,1965,\N,actress,"tt2352309,tt0231028,tt0448124,tt0143060"
nm0886106,José Van den Broeck,\N,\N,actress,"tt0239182,tt0149546,tt0227926,tt0243707"
nm0886200,Johan Vanderbracht,1931,2007,"actor,director","tt0149508,tt0338897,tt0338718,tt0231826"
nm0886403,Tania Van der Sanden,1962,\N,actress,"tt0401001,tt4084076,tt0953318,tt0235922"
nm0886404,Werther van der Sarren,1941,2020,actor,"tt0252776,tt1692139,tt0236936,tt0235139"
nm0886477,Cees van der Wal,\N,\N,actor,tt0242479
nm0886549,Ralph Van Deusen,1976,\N,writer,"tt0311281,tt0245425,tt1047844"
nm0886587,L. van Dijk,\N,\N,actor,tt0238755
nm0886621,Annemarie van Doorenmalen,\N,\N,actress,tt0242379
nm0886662,Sjoerd van Driel,\N,\N,actor,tt0238347
nm0886779,Kurt Van Eeghem,1952,\N,"actor,writer","tt0315023,tt0217221,tt0306413,tt0225015"
nm0886833,Beau van Erven Dorens,1970,\N,"actor,producer,writer","tt0819784,tt1112795,tt1258972,tt6112352"
nm0886901,Jesse Van Gansen,\N,\N,actor,tt0238804
nm0887042,Jasper van Hecke,\N,\N,"assistant_director,producer,executive","tt0240112,tt0381190,tt0421529,tt0330265"
nm0887114,Koen Van Heule,\N,\N,actor,"tt5579364,tt0756272,tt0399692,tt0244577"
nm0887147,Jaak Van Hombeek,1918,1996,actor,"tt0233095,tt0231826,tt0252148,tt0231873"
nm0887263,Caroline Van Iseghem,\N,\N,"producer,visual_effects,production_manager","tt0238829,tt4731008,tt0159423,tt5715410"
nm0887268,Koen Van Kaam,\N,\N,actor,"tt0217221,tt0176113,tt13097910,tt1010360"
nm0887291,Marijke Van Kets,\N,\N,"camera_department,cinematographer,director","tt0160027,tt0190377,tt0093504,tt0474791"
nm0887476,Jaap Van Manen,\N,\N,composer,tt0245143
nm0887885,Hilda Van Roose,\N,2008,actress,"tt0129222,tt0205073,tt0067436,tt0232909"
nm0888058,Alexis Van Stratum,\N,\N,"actor,director,writer","tt5664688,tt1444303,tt4156094,tt1530523"
nm0888182,Heather Van Vleet,\N,\N,actress,"tt0361186,tt0193254,tt0238554,tt0298832"
nm0888186,Richard Van Vleet,1942,\N,"actor,producer,director","tt0065272,tt0238554,tt1270113,tt0044265"
nm0888259,Steven van Watermeulen,1968,\N,actor,"tt1591190,tt0149506,tt2522502,tt3641514"
nm0888450,Vanamala,1915,2007,actress,"tt1804602,tt0372959,tt0155174,tt2153494"
nm0888599,Vanda Vitus,1979,\N,actress,"tt6756618,tt0310288,tt0235260,tt22332336"
nm0888615,Eva Vandasová,\N,\N,actress,tt0240040
nm0888701,Saar Vandendriessche,1975,\N,"actress,soundtrack","tt0230049,tt0300747,tt20576416,tt0235139"
nm0888851,Bart Vandersmissen,\N,\N,actor,tt0229826
nm0889034,Carol Vaness,1952,\N,"actress,soundtrack","tt0255953,tt0335704,tt0229469,tt1872818"
nm0889121,János Vanicsek,1898,1934,"cinematographer,director","tt0241734,tt0171962,tt0241765,tt0241534"
nm0889301,Silvain Vanot,1963,\N,"composer,actor,sound_department","tt0996932,tt0376961,tt0450585,tt2550692"
nm0889458,Julia Varady,1941,\N,"actress,soundtrack","tt0239352,tt0335704,tt27351932,tt2605298"
nm0889478,Sabrina Varani,\N,\N,"cinematographer,camera_department,director","tt5362436,tt7745338,tt7309896,tt0398219"
nm0889675,Abbate Varesco,1735,1805,writer,"tt0229469,tt0255393,tt0335704,tt2294673"
nm0889865,Juan Antonio Vargas,\N,\N,writer,"tt0219976,tt0228811,tt0220128,tt0180265"
nm0889866,Juan Carlos Vargas,1974,\N,actor,"tt1773176,tt1262415,tt0240288,tt0435988"
nm0889994,Andy Varinoff,\N,\N,,tt0228890
nm0890149,Edith Varon,\N,\N,actress,"tt0116772,tt0104864,tt0106079,tt0115376"
nm0890196,Paul Varrieur,\N,\N,"camera_department,cinematographer","tt0164184,tt0117998,tt0107978,tt1216491"
nm0890394,Pedro Vasconcelos,1974,\N,"director,actor,producer","tt6491190,tt7744802,tt1692131,tt1889106"
nm0890414,Valentin Vasenkov,\N,\N,"composer,sound_department,soundtrack","tt1346629,tt0415481,tt0417552,tt3965660"
nm0890458,Don Vasicek,\N,\N,"writer,director,producer","tt0233367,tt0232214,tt0231560,tt0233366"
nm0890679,Jhonen Vasquez,1974,\N,"writer,animation_department,producer","tt0235923,tt8223568,tt8223550,tt6739094"
nm0890862,K. Vasu,1951,2023,"director,writer,producer","tt8790310,tt0246422,tt0283005,tt1579587"
nm0890868,Malaysia Vasudevan,1943,2011,"music_artist,music_department,soundtrack","tt0320606,tt0764655,tt0140677,tt1629715"
nm0890875,Vivek Vaswani,1972,\N,"actor,producer,writer","tt0151150,tt1182884,tt0335044,tt0347332"
nm0890877,Emese Vasvári,1966,\N,"actress,director,writer","tt0408060,tt0303184,tt2231081,tt15692408"
nm0890915,Tom Vater,\N,\N,editor,"tt0232908,tt0218625,tt0106111,tt0280791"
nm0891104,Sophie Vaughan,\N,\N,"writer,actress,director","tt0337308,tt1778022,tt12833360,tt3582048"
nm0891354,Josef Vavra,\N,\N,"camera_department,cinematographer","tt0084191,tt0082661,tt1294801,tt0067318"
nm0891390,Vassily Vainonev,1898,1964,"miscellaneous,writer","tt0239995,tt0796227,tt1982423,tt2381203"
nm0891410,Mário Vaz Filho,1947,\N,"writer,director,assistant_director","tt0459021,tt13475942,tt0458935,tt10947874"
nm0891447,Ivan Vazov,1850,1921,writer,"tt0360536,tt0289820,tt0327808,tt0234484"
nm0891455,Arturo Vázquez,\N,\N,"actor,miscellaneous","tt1909962,tt0211849,tt0337742,tt2950358"
nm0891467,Laura Vazquez,1975,\N,"make_up_department,actress","tt0115109,tt0094481,tt0191252,tt0240278"
nm0891801,Carlos Vega,\N,\N,"music_department,writer,soundtrack","tt0283521,tt1883367,tt1467055,tt0120531"
nm0891867,Mark Vega,\N,\N,actor,"tt10403006,tt0246783,tt0355182,tt0820479"
nm0891890,Pablo Vega,\N,\N,"composer,sound_department,music_department","tt0243737,tt1051329,tt4506186,tt6069684"
nm0891917,Tony Vega,1957,\N,"actor,director","tt1553297,tt1773701,tt1646901,tt1163202"
nm0891918,Toto Vega,1969,2022,"actor,producer","tt2187850,tt5268994,tt8888710,tt6809396"
nm0891925,Victoria Vega,1977,\N,actress,"tt0245918,tt0235369,tt0245291,tt0468858"
nm0891982,Murat Vehabi,\N,\N,actress,tt0237967
nm0892063,Pierre Veilleux,\N,\N,"director,animation_department,miscellaneous","tt0226191,tt0225936,tt0226575,tt0308722"
nm0892251,Armando Velasco,1899,1973,"actor,miscellaneous","tt0233975,tt0202056,tt0040419,tt0031271"
nm0892270,Florencia Velasco,\N,\N,actress,"tt0478342,tt0230111,tt0379613"
nm0892318,Rafael Velasco,1947,2004,"actor,miscellaneous","tt0131166,tt0117688,tt0248490,tt0290543"
nm0892359,Laetitia Velay,\N,\N,actress,tt0245734
nm0892471,Lisa Lisa,1966,\N,"actress,producer,soundtrack","tt0098844,tt0235947,tt0113552,tt8241876"
nm0892603,Shafeeq Vellani,1962,2022,"director,writer,script_department","tt4568202,tt4568688,tt4568336,tt0237137"
nm0892662,Lucy Silvay,\N,\N,actress,"tt0235751,tt1415092"
nm0892757,Vickie Velvet,\N,\N,"editor,actress,sound_department","tt0238639,tt0264042,tt0263657,tt1855563"
nm0892935,Nino Vendetti,\N,\N,"miscellaneous,editorial_department,producer","tt0076786,tt0069235,tt0069094,tt0245249"
nm0893055,Georgi Venetsianov,1896,1965,"miscellaneous,writer","tt0047628,tt0177002,tt0233434"
nm0893127,Venkat,\N,\N,"actor,production_manager,camera_department","tt0218533,tt0116898,tt0210609,tt0284811"
nm0893145,R. Venkateswarlu,\N,\N,producer,tt0239236
nm0893470,Maria Venuti,\N,\N,"actress,soundtrack","tt0429194,tt0340110,tt1590960,tt11237506"
nm0893489,Nani Venâncio,1968,\N,actress,"tt0143051,tt0147784,tt0138249,tt0229110"
nm0893509,Jeffrey A. Ver,\N,\N,composer,tt0241793
nm0893637,Katelijne Verbeke,1961,\N,actress,"tt1645155,tt0217205,tt0808174,tt6144672"
nm0893649,Maarten Verbeuren,\N,\N,actor,"tt5579364,tt0217205,tt0244577,tt14049100"
nm0893684,Yves Verbraeken,1975,\N,"producer,costume_designer,writer","tt2387692,tt0244577,tt1625150,tt0401412"
nm0893690,Casper Verbrugge,\N,\N,"director,writer","tt0271125,tt0300622,tt0242895,tt0436586"
nm0893728,Françoise Vercheval,\N,\N,"production_manager,location_management,casting_director","tt0230921,tt0091060,tt0110744,tt0422015"
nm0893729,Frédéric Vercheval,\N,\N,"composer,music_department,soundtrack","tt1135083,tt3489470,tt7377132,tt1172230"
nm0893846,Katalina Verdin,1975,\N,,"tt0354772,tt0232421,tt0215567,tt0304557"
nm0893877,Pim Verdonk,\N,\N,editor,"tt0844351,tt0484926,tt0242017,tt7277116"
nm0894192,Gerry Verhoeven,\N,\N,actress,tt0234324
nm0894198,Luc Verhoeven,\N,\N,actor,"tt0155446,tt0239182,tt0289055,tt5470178"
nm0894379,Gerard Vermeersch,1923,1974,actor,"tt0338954,tt0339855,tt0339405,tt0339346"
