nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm1174163,José Luís Tinoco,\N,\N,"composer,soundtrack","tt0077865,tt1583280,tt0081717,tt0131995"
nm1174536,Erika Richter,1938,2020,"writer,actress,script_department","tt0097095,tt0175488,tt0096914,tt0082066"
nm1175001,Terry Barbour,\N,\N,writer,tt0087389
nm1175066,Andrew Bogle,\N,\N,"director,writer,miscellaneous","tt0078870,tt1219048,tt0087389"
nm1175320,Dangely Diane,\N,\N,actress,"tt0167523,tt0086247"
nm11755675,Thomas 'Tirtha' Drescher,\N,\N,,tt0088638
nm11755676,Steve 'Swarupa' Hebel,\N,\N,,tt0088638
nm11755795,Mallika Dasi,\N,\N,,tt0088638
nm1175686,David G. Hopkins,1940,2004,"director,writer,producer","tt1736200,tt0088761,tt0416440,tt3117064"
nm11757065,Laki Nassif,\N,\N,composer,tt0087608
nm11758589,Norman Hewlett,\N,\N,,tt0088638
nm1176153,Mario Moreno Reyes,\N,\N,writer,tt0082048
nm1176391,Rachel Huggett,\N,\N,actress,"tt0086247,tt0094164"
nm1177489,Pablo Ortiz,\N,\N,"composer,camera_department","tt0085617,tt0289461,tt0426867,tt1874417"
nm1177540,Jesse Carr,\N,\N,"music_department,actor,composer","tt0364151,tt0082106,tt0108700,tt0092011"
nm1178192,Lili Benito,\N,\N,actress,tt0082197
nm1178786,Ivan Claude Leweles,\N,\N,composer,"tt0124514,tt0083055"
nm1178911,Teva Montiel,\N,\N,actress,tt0082197
nm1178913,Hilario Mora,\N,\N,editor,"tt0082197,tt0460083"
nm1179425,Bogdan Wojdowski,\N,\N,writer,"tt0441074,tt0086983"
nm1179966,Guy Nicholas,\N,\N,"camera_department,cinematographer,actor","tt0081593,tt0082592,tt0083055,tt0074653"
nm1180610,Joel Gross,\N,\N,writer,tt0088353
nm11811198,Annie,\N,\N,,tt0088196
nm11811199,Eddie,\N,\N,,tt0088196
nm11811211,Antoine,\N,\N,,tt0088196
nm11811212,Erica,\N,\N,,tt0088196
nm1181357,A.J. Gunawerdana,\N,\N,writer,tt0084190
nm1181618,Jeong-kil Kim,\N,\N,composer,"tt0096778,tt0089205,tt0134877,tt0083558"
nm11820144,Yvonne Manuel,\N,\N,actress,tt0089105
nm11821524,Jutta Heinrich,\N,\N,writer,tt0084073
nm1182331,Robert Ruggieri,\N,\N,"composer,music_department","tt0277398,tt0149439,tt0087126"
nm1182448,Masakazu Shimura,\N,\N,writer,"tt0183593,tt0319650,tt0084600,tt0409784"
nm1182794,Mahal Wijewardena,\N,\N,actor,tt0086615
nm11835388,Melissa Woods,\N,\N,writer,tt0085604
nm11835677,Lixun Wang,\N,\N,producer,tt0081781
nm1183570,Chuck Gordon,\N,\N,"writer,producer,miscellaneous","tt0084588,tt0080305,tt1464220"
nm1184441,Suhas Bhalekar,1930,2013,actor,"tt0156985,tt0386551,tt0218533,tt0210609"
nm1184603,Ed Cesar,1946,2002,miscellaneous,tt0088332
nm1184641,Yuen Clan,\N,\N,"stunts,miscellaneous,writer","tt0080748,tt0085628,tt0091291,tt0106376"
nm1184887,Xavier Flores,\N,\N,"writer,assistant_director",tt0081489
nm1185366,Ernst Klee,1942,2013,"director,writer","tt0086633,tt0320727,tt24178630,tt8876338"
nm1185849,Solomon Northup,1808,1863,writer,"tt2024544,tt0176357"
nm1186265,Mohamed Shukri Jameel,\N,\N,"director,writer,editor","tt14542236,tt0328703,tt0085911,tt0327447"
nm1186354,Pamela Stewart,\N,\N,actress,"tt1334512,tt0124268,tt5503686,tt1135503"
nm1186404,T.M.C.,\N,\N,"actor,editor,producer","tt0082915,tt0191229,tt3645892"
nm1186503,Cindy Unkauf,\N,\N,actress,"tt0138505,tt0222566,tt0085683,tt0990731"
nm1187267,Michaela Kreslová,1968,\N,actress,tt0085269
nm1188433,Sidsel Agensø,\N,\N,actress,"tt1168626,tt0460501,tt0434695,tt0080089"
nm1189063,Ramón De España,\N,\N,"writer,actor,director","tt0320963,tt0086657,tt1183708,tt0359054"
nm1189597,Seiji Hayami,\N,\N,composer,"tt0082607,tt0321526,tt0131479,tt0124113"
nm1189711,Srdjan Ilic,1944,\N,"producer,production_manager,director","tt0189796,tt0193557,tt5155986,tt0086531"
nm1189786,Jermain H. Johnson,\N,\N,"actor,miscellaneous","tt0078704,tt1582248,tt0080258,tt0091106"
nm1190103,Michelle Okkyung Lee,\N,\N,actress,"tt22755524,tt23903112"
nm1190843,Snaffu Rigor,1946,2016,"soundtrack,composer,music_department","tt0326359,tt0422754,tt0335393,tt0441412"
nm1190941,Rogelio Salvador,\N,\N,"editor,director,editorial_department","tt1063662,tt0317081,tt0381631,tt0383203"
nm1191054,Suet-Fong Sui,\N,\N,writer,"tt0317034,tt12452588,tt12446252,tt0083699"
nm1191080,Anwar Siraj,\N,\N,"cinematographer,camera_department","tt0158375,tt0084630,tt0158331,tt0361773"
nm1191258,Emili Teixidor,1933,2012,"writer,director","tt1071894,tt1071884,tt1454523,tt0081714"
nm11918414,Concha Espina,\N,\N,writer,tt0080501
nm1191899,Mike Lepke,\N,\N,actor,tt0082066
nm11924398,V. Morozov,\N,\N,writer,tt0081244
nm1192499,Stanley Walden,\N,\N,"soundtrack,composer,music_department","tt0386588,tt1421051,tt0240772,tt10370710"
nm1192656,Wolfgang Hammerschmidt,\N,\N,producer,"tt0096914,tt1404622,tt0085568,tt0273461"
nm1193487,Sergio Molina,1975,\N,"producer,production_manager,actor","tt0458228,tt0198093,tt0323427,tt0289361"
nm11941832,Appa Gajamal,\N,\N,actor,"tt13194540,tt0082794"
nm1194214,Srba Cuturilo,\N,\N,"producer,production_manager","tt0276738,tt0318919,tt5324564,tt0084115"
nm1194854,Traudl Hopp,\N,\N,editor,tt0085552
nm1195028,Masato Kai,\N,\N,"composer,music_department","tt0203737,tt1573708,tt0082601,tt0216943"
nm1195110,Krzysztof Kierzkowski,1947,\N,"production_manager,producer,miscellaneous","tt0087162,tt0074993,tt0073253,tt0349822"
nm1195129,Bibiane Kirby,\N,\N,actress,"tt0086838,tt0323907"
nm1195415,Jeffrey Owen Madden,\N,\N,actor,tt0088963
nm1195833,Joaquin Osorio,\N,\N,"editor,editorial_department","tt0076397,tt0323666,tt0429176,tt0386072"
nm1195952,Peter Perlas,\N,\N,"production_designer,art_director,actor","tt0081039,tt0186432,tt0454091,tt0496967"
nm1196497,Ernst Soelden,\N,\N,actor,"tt1182298,tt0085552,tt0067311,tt2078585"
nm1196623,Chika Takami,\N,\N,actress,"tt0082601,tt0415091,tt24637422,tt0322794"
nm1196867,Teofil Vâlcu,1931,1993,actor,"tt0181886,tt0163824,tt0085947,tt0141966"
nm1196936,Paul Woehrle,\N,\N,actor,"tt0136795,tt0089250"
nm11972324,Veronica Rankine,\N,\N,actress,tt0083342
nm1198426,Gerry Klym,\N,\N,"sound_department,actor,editor","tt0195838,tt0088963,tt0439740,tt0088165"
nm1198801,Richard King,\N,\N,"editorial_department,editor","tt0083006,tt0091351,tt0089348,tt0440648"
nm1199209,Michirô Endô,1950,\N,"actor,director","tt1740061,tt0083609,tt2528582,tt5205202"
nm1199429,Nelly Huet,\N,\N,actress,tt0081929
nm1199560,Tatjana Köthe,\N,\N,actress,tt0081929
nm11999868,Alla Abramova,\N,\N,editor,tt0085741
nm1200323,Lois Wyse,1926,2007,"writer,miscellaneous","tt0081002,tt0055708,tt0058810,tt1229032"
nm12005036,William Newman,\N,\N,actor,tt0084713
nm12005038,Jason Edward Alexander,\N,\N,actor,tt0084713
nm12005039,John Ridge,\N,\N,actor,tt0084713
nm1203422,Kisako Makishi,\N,\N,actress,"tt0095309,tt0081662"
nm1203936,F.K. Rattonsey,\N,\N,producer,"tt0084199,tt0255713,tt0156691"
nm12043894,Olov Oscar,\N,\N,editor,tt0089028
nm1204611,Debbie Wheeler,1958,\N,actress,"tt0088503,tt0165592,tt0101171,tt0083453"
nm1205770,Thomas G. Schatz,\N,\N,"producer,writer,miscellaneous","tt0484207,tt0414951,tt0086409,tt9286542"
nm12070665,G. Avdeyeva,\N,\N,editor,"tt0085425,tt0082807"
nm1207729,Nicolas Tomalin,\N,\N,writer,"tt1746418,tt1327023,tt0086707,tt9638630"
nm12079395,Anatoliy Makarov,\N,\N,writer,"tt23952270,tt0088904"
nm1208475,John Raugalis,\N,\N,"camera_department,cinematographer,miscellaneous","tt1791682,tt5247022,tt4859168,tt8695030"
nm1209830,María Granata,1923,\N,writer,tt0082419
nm1210339,Carol Lynn Mithers,\N,\N,"actress,writer",tt0087403
nm1210877,Larry Sturholm,1943,1989,writer,tt0083117
nm1211390,Robert Rothman,\N,\N,"actor,writer,producer","tt0081205,tt0098247,tt0086730,tt0084102"
nm12120009,G. Naimova,\N,\N,"editor,editorial_department","tt0252110,tt0089403"
nm1212194,Fata Morgana,\N,\N,actress,tt0084592
nm1212509,Suzanne Beyeler,1948,\N,"director,writer,cinematographer","tt0354061,tt0335854,tt1663906,tt0336682"
nm1212639,Ron Challinor,\N,\N,"actor,writer","tt0088072,tt0129685,tt0106082,tt0086727"
nm1212664,Bijoy Chowdhary,\N,\N,"editor,editorial_department","tt0451614,tt0080376,tt0066758,tt0237022"
nm1212769,Ronnie Densford,\N,\N,"camera_department,actor,stunts","tt9376612,tt7440732,tt4682804,tt10329028"
nm1212797,Bear the Dog,1986,\N,actor,"tt0094455,tt0112225,tt0088526,tt0101158"
nm1212804,Leo the Dog,\N,1989,actor,tt0083488
nm1213687,Ichirô Ôtsu,\N,\N,writer,"tt0084674,tt0355534,tt0349481,tt0085830"
nm12141349,Sándor Nagy,\N,\N,production_designer,tt0084389
nm12141564,Alberico Guarini,\N,\N,producer,"tt0128347,tt0080085"
nm1214883,Terry Greene,\N,\N,"sound_department,actor,editor","tt0096697,tt0327170,tt0343590,tt0462538"
nm1215465,Keith Martin,\N,\N,composer,tt0080987
nm1215738,Kyri Ambrus,1945,2021,actress,"tt0084465,tt0059574"
nm1216466,Alan C. Fox,\N,\N,"writer,producer","tt0087889,tt0087828"
nm1216813,Susan Jenkins,\N,\N,"editor,editorial_department,production_manager","tt0072582,tt0366068,tt0087889,tt0331926"
nm1217349,Joe Moreno,\N,\N,"actor,cinematographer","tt0321558,tt0082246,tt0100250,tt0228912"
nm1217897,Shahjahan,\N,\N,"assistant_director,actor,miscellaneous","tt0082594,tt0363525,tt0098999,tt0172761"
nm12183768,Ali Naghi Vafaee Fard,\N,\N,actor,tt0084303
nm12183769,Es'hagh Moeeni Raad,\N,\N,actor,tt0084303
nm12186116,Deepa Arora,\N,\N,,tt0088837
nm12186117,Rita Bhatia,\N,\N,,tt0088837
nm1218637,Bob Holden,\N,\N,"actor,sound_department,director","tt1695430,tt3115930,tt0228912,tt0082246"
nm1218675,Stefan Kliesch,\N,\N,actor,tt0088060
nm1219032,Betty Harrison,\N,\N,actress,"tt0082246,tt0228912"
nm1219815,David Hillier,\N,\N,"editor,editorial_department,sound_department","tt0074006,tt0081934,tt0083439,tt0174417"
nm12199845,Qiwei Cao,\N,\N,actress,tt0081770
nm1220616,Jan Antonín Duchoslav,1965,\N,actor,"tt0087588,tt1331327,tt1014763,tt0175184"
nm1221631,Gabriella Repic,\N,\N,actress,"tt9606008,tt9140604,tt11224450,tt0086821"
nm12217614,Alfredo Casado,\N,\N,"producer,writer,miscellaneous","tt0081193,tt0087372,tt0082264,tt0076891"
nm1221855,Veronica Sowerby,\N,\N,actress,"tt0069609,tt0080288,tt0398538,tt0338591"
nm1222810,Will Jordan,\N,\N,actor,tt0087986
nm1222881,Rosa Romero,\N,\N,actress,"tt0092093,tt0077385,tt0091729,tt0082047"
nm1223051,Teri Kane,\N,\N,"art_department,costume_designer,production_designer","tt0085208,tt0087837,tt0087015,tt0088157"
nm1223239,Jim George,\N,\N,"producer,script_department,miscellaneous","tt0083971,tt0082614,tt0084910,tt1078277"
nm1223549,Brett Cabot,\N,\N,composer,tt0084748
nm12238036,Captain Beany,\N,\N,actor,"tt13838726,tt15281620,tt2254469,tt14663694"
nm1224464,Stefano Mingardo,1949,2014,actor,"tt0088818,tt0085897,tt0083675,tt0086135"
nm1224654,Erin Leigh Peck,1973,\N,actress,"tt1595859,tt5897570,tt2452242,tt4270492"
nm1225454,Rohan Kapoor,\N,\N,"actor,assistant_director","tt0234054,tt4417674,tt2656968,tt15237514"
nm1226227,Charles K. Eiser,\N,\N,writer,tt0089045
nm1226450,Camille Pelletier,\N,\N,actress,"tt0084233,tt0341762"
nm1226518,Richard Mills,\N,\N,"composer,music_department","tt0491840,tt0085323,tt9511152,tt9772308"
nm1226763,Dragoslav Aksentijevic,\N,\N,composer,tt0085772
nm12276148,Francisco Porras,\N,\N,"actor,miscellaneous",tt0086623
nm1227724,Ági Hajdú,\N,\N,actress,tt0080411
nm1227903,Kimo Kahoano,\N,\N,"actor,producer","tt0371743,tt0080240,tt10275830,tt0300532"
nm1228513,Subba Rao P.,\N,2007,"producer,director,production_manager","tt0156058,tt0246202,tt2787104,tt0089394"
nm1229551,Witold Golinski,\N,\N,actor,tt0085598
nm1230607,Thomas Richard Sharp,\N,\N,"music_department,composer,soundtrack","tt0101587,tt0101076,tt0101272,tt0098635"
nm1230704,David Gilbert,1929,2008,writer,"tt0086946,tt0101961"
nm1230714,Bozena Adamek,1952,\N,actress,"tt0090283,tt0082124,tt0106783,tt0107997"
nm1230879,Sunny Johnson,1953,1984,actress,"tt0085549,tt0073972,tt0081748,tt0082816"
nm1231224,Sam Edwards,1959,\N,"visual_effects,editor,production_manager","tt0421715,tt2395695,tt4209256,tt0499549"
nm1231381,Jagoda Antunac,1938,1987,actress,"tt0072509,tt0059064,tt1441128,tt0084952"
nm1231498,Jürgen Bartsch,1946,1976,writer,tt0355683
nm1231842,Hamdi Cerchez,\N,\N,actor,"tt0079615,tt0128406,tt0143118,tt0165906"
nm1231872,Meifeng Chen,\N,\N,actress,"tt0086631,tt10419158,tt21040318,tt13423406"
nm1232066,Natália de Sousa,1947,2021,actress,"tt0097122,tt0786784,tt0121014,tt0085098"
nm1232157,Aaron Donaldson,\N,\N,actor,tt0086027
nm1232743,Cynthia Holm,\N,\N,writer,tt0082529
nm1232895,Gordana Jovetic,\N,\N,actress,tt0086736
nm12330969,A.D. Patil,\N,\N,actor,tt0082794
nm12351526,Fred Claassen,\N,\N,actor,"tt0087082,tt14121914,tt0083391"
nm1235359,Master Monish,\N,\N,actor,"tt0083608,tt0255112"
nm1235482,Peter Shand,\N,\N,actor,tt0086027
nm1235965,Steve Singleton,1952,\N,"editor,editorial_department","tt0966151,tt2294189,tt0097373,tt7493974"
nm1236711,José María Castellví,\N,\N,"writer,camera_department,director","tt0074981,tt0069049,tt0081146,tt0087933"
nm1236836,Felicity Gordon,1940,\N,actress,"tt0069862,tt0086676,tt0105838,tt0082201"
nm1237054,Don Clark,\N,\N,"writer,producer","tt0331188,tt0780601,tt0134204,tt0080065"
nm1237073,Marcos Aguinis,1935,\N,writer,"tt6437914,tt0120919,tt0088969,tt4645588"
nm1237617,Nélida Díaz de Campos,\N,\N,"costume_designer,production_designer",tt0088969
nm1237869,Sándor Hajdú,1939,2013,composer,tt0081211
nm1238139,Oscar Laiguera,\N,\N,"music_department,composer","tt0371995,tt0088969,tt4831306"
nm12382227,Javier Downey,\N,\N,actor,tt0086538
nm1238431,Dermot Murnaghan,1957,\N,actor,"tt0363143,tt3138900,tt0386149,tt2515034"
nm12388198,Lee Seldes,1929,2014,writer,"tt0176357,tt14200438"
nm1238953,Ulrike Stanelle,1955,\N,actress,"tt0898240,tt0175488,tt0095621,tt0085120"
nm1239168,Graham Wassell,\N,\N,writer,tt0147770
nm1239382,Roger Day,1945,\N,actor,"tt0317522,tt0072489,tt3260452,tt0085469"
nm1239463,André Hiller,\N,\N,actor,"tt0091179,tt0091237,tt0085525,tt0121027"
nm1240335,Bernardo Élis,1915,1997,writer,"tt0217109,tt0084134"
nm12403453,Mei-Feng Chen,\N,\N,"actress,music_department","tt14247006,tt0086631,tt0316023"
nm12404255,Jan Cmíral,\N,\N,actor,"tt0396089,tt0085748,tt0183295,tt0078357"
nm1240568,Don Walker,1951,\N,"soundtrack,actor,composer","tt0382810,tt0083971,tt1456941,tt0089088"
nm1240961,Andrei Both,\N,\N,production_designer,"tt0084665,tt0163580,tt0137135,tt0130246"
nm1240994,Kiki Cunha Bueno,\N,\N,actress,tt0086871
nm12414052,José Luis Olaizola Sarriá,\N,\N,"writer,actor","tt0087169,tt0082877"
nm1241790,César Camargo Mariano,1943,\N,"music_department,composer,soundtrack","tt0086871,tt0082343,tt4875150,tt0143052"
nm1242269,Bhagwanji Sindhwa,\N,\N,producer,tt0087536
nm1242713,Jerzy Krasun,1943,2015,actor,"tt0094381,tt0093797,tt1068783,tt0076796"
nm1244118,Andrzej Bielski,1934,1996,actor,"tt0067401,tt0084901,tt0069433,tt0067873"
nm1244447,Dicotomía,\N,\N,composer,"tt0092530,tt0087616"
nm12452190,Aillen,\N,\N,actress,tt0086529
nm1245996,Rubén Tizziani,1937,2020,writer,"tt10925912,tt0191425,tt0087812,tt0085411"
nm1246034,Janina Tur,\N,1984,"costume_designer,actress,costume_department","tt0078099,tt0080547,tt0087899,tt0089407"
nm1246350,Patrick Dela Rosa,\N,\N,actor,"tt0499156,tt5321394,tt0335453,tt0450790"
nm1246633,Gulshan Arora,\N,\N,"actor,producer,director","tt0361793,tt2569392,tt0074949,tt0366939"
nm1247173,Pradeep Uppoor,\N,2023,"producer,writer","tt8464686,tt0085178,tt10235886,tt0401916"
nm1247292,Judy Raines,\N,\N,writer,"tt0083537,tt0140733,tt0399955,tt0298665"
nm1247768,Renaldo Benson,1937,2005,"soundtrack,actor,composer","tt0116695,tt1907668,tt0099871,tt0265208"
nm1248357,Cindy Davis,1967,\N,"miscellaneous,writer","tt0347149,tt0087544,tt5814534,tt0245429"
nm1248358,Donald H. Hewitt,\N,\N,"writer,miscellaneous,editor","tt0087544,tt0245429,tt0347618,tt0347149"
nm1248500,Dan Kibbie,\N,\N,"writer,producer","tt1192363,tt0083051,tt0229371,tt0073965"
nm1248817,Lothar Noske,\N,\N,"cinematographer,camera_department,assistant_director","tt0103434,tt1812410,tt0363393,tt0898240"
nm1248984,Iris Riffert,\N,\N,actress,"tt0084232,tt0085962"
nm1249355,Suzanne Wagner,\N,\N,"director,writer,editor","tt2112245,tt0332830,tt0084313"
nm1249667,Lawrence Payton,1938,1997,"actor,soundtrack","tt0081859,tt0262985,tt8319428,tt0106970"
nm1249737,Frank Träger,1968,\N,actor,"tt0157235,tt0085199,tt0892183,tt0084232"
nm12502933,André Pelletier,\N,\N,cinematographer,tt0084233
nm1250502,Jin-su Ahn,\N,\N,actor,"tt0302675,tt0334012,tt0352795,tt0413947"
nm1250948,Ye Chen,\N,\N,actress,"tt0333298,tt0085336,tt0351998,tt0085703"
nm1251065,Xinqing Cui,\N,\N,actress,"tt4054762,tt0082662,tt10214198,tt0334791"
nm1251416,Baocheng Gao,\N,\N,actor,"tt0095318,tt0087992,tt0334339,tt0352336"
nm1251561,Zongxiang Guan,\N,\N,actor,"tt0084280,tt0346574,tt0090340,tt0184433"
nm1251712,Xuemin Hong,1958,\N,actress,"tt7937674,tt6414426,tt6850910,tt0333125"
nm1252383,Julian Marshall,\N,\N,"soundtrack,actor,composer","tt0077036,tt1343863,tt0087837"
nm1253783,Kun Xiang,1915,2009,actor,"tt6644348,tt13770570,tt1003212,tt0333607"
nm1253795,Xiaojian Xu,\N,\N,"actor,director,stunts","tt7576404,tt0084668,tt13212482,tt9408114"
nm1253905,Xinghuo Zhong,1924,2014,actor,"tt0348475,tt1501299,tt0339981,tt0333552"
nm1254138,Ying Li,\N,\N,actress,"tt0077329,tt0080179,tt0084677,tt0187079"
nm1254565,Kai Huang,\N,\N,actor,"tt8292728,tt0340626,tt0333545,tt0333690"
nm1254885,Lijing Zhou,1954,\N,actor,"tt5287220,tt4747268,tt0087992,tt0333552"
nm1255119,Ji-yeong Seo,\N,\N,actress,"tt0333660,tt0165745,tt1332645,tt0084567"
nm1256404,Alejandra Aquino,\N,\N,actress,"tt0203683,tt0081343,tt0203370,tt0090857"
nm1256790,Nicolai Ciri,\N,\N,producer,tt0089095
nm1257027,Chanda Dutt,\N,\N,"costume_designer,producer,costume_department","tt21445218,tt27055606,tt0085913,tt0149857"
nm1257236,Hossein Ghafoori,\N,\N,producer,tt0087530
nm1257374,Rainer Hensel,1957,\N,"composer,soundtrack","tt0419952,tt0480269,tt0486220,tt1129447"
nm12574052,Hammu Imam,\N,\N,actor,"tt0310886,tt0086075,tt0373198,tt0260923"
nm1257843,Matchbox,\N,\N,"soundtrack,composer","tt0139803,tt0335371,tt0335132"
nm1258627,Spencer A. Tandy,\N,\N,producer,"tt0088199,tt4274656,tt2391166,tt0085547"
nm1258824,R. William,\N,\N,"director,writer,cinematographer","tt0191481,tt0189873,tt0145240,tt0140254"
nm1258980,Miguel Cancel,1968,\N,actor,"tt0084323,tt0382957,tt11315770,tt11014772"
nm1259140,Ricky Melendez,1967,\N,actor,"tt11315770,tt0084323,tt0202038,tt11014772"
nm12591986,Tom Wright,1951,2021,actor,"tt0099597,tt0081682"
nm1260317,Bankim Chandra Chatterjee,1838,1894,"writer,music_department","tt0214864,tt21147896,tt0020022,tt0154234"
nm1260360,Alice Penna e Costa,\N,\N,"costume_designer,art_director,production_designer","tt0085596,tt0260355,tt0189450,tt0377528"
nm1260441,Prasanta Dey,\N,\N,"editor,editorial_department","tt0087868,tt0060659,tt0321968,tt7617726"
nm1260518,Georg Ensor,\N,\N,writer,tt0082411
nm1261478,Swapan Sarkar,\N,\N,producer,"tt0216393,tt0087868"
nm1261644,Joëlle Tami,\N,\N,actress,tt0087640
nm1261799,Nelson Warner,\N,\N,"camera_department,editor,miscellaneous","tt0176357,tt21802948,tt2403092,tt0208192"
nm1262219,Mitsuko Ota,\N,\N,actress,tt0081503
nm1263273,Hans Choudhary,\N,\N,"producer,miscellaneous,production_manager","tt0057699,tt0091256,tt0057332,tt0364555"
nm1263294,Josée Constantin,\N,\N,"assistant_director,director,writer","tt1868747,tt0087640,tt12446374,tt9015462"
nm1263497,Mylène Gouarne,\N,\N,actress,tt0080562
nm1263542,Cameron Hawkins,\N,\N,"music_department,soundtrack,actor","tt0083040,tt0095179,tt0174323,tt0084133"
nm1263830,Nand Mirani,\N,\N,"producer,miscellaneous","tt0105007,tt0266712,tt0081624,tt0297781"
nm1264124,Terry Schoonhoven,1945,2001,miscellaneous,"tt0081204,tt0091814"
nm1264476,Franz Friedrich,1940,2018,actor,"tt0088081,tt6982730,tt0235413,tt0173676"
nm1264683,Tamara Lynne,\N,\N,actress,tt0082205
nm1264756,Martin Deller,\N,\N,"composer,music_department,actor","tt0389600,tt0151070,tt0083040,tt0084133"
nm12660720,Karl Peierl,\N,\N,composer,tt0088081
nm12660722,Jürgen Rottensteiner,\N,\N,writer,tt0088081
nm1266309,Jody Lazarus,\N,\N,actress,tt0081229
nm1266603,Moribi Murano,1941,2011,"director,animation_department,art_department","tt0189302,tt0088983,tt0064961,tt1659949"
nm1267469,Zhigang Zhao,\N,\N,"actor,assistant_director","tt0446059,tt7786142,tt0087057,tt1422119"
nm1268391,Howard Feline,\N,\N,actor,tt0085938
nm1268624,T. Govindarajan,\N,\N,producer,"tt0061046,tt0055220,tt0086075,tt0067651"
nm1268731,Franco Harris,1950,2022,"actor,miscellaneous","tt0407423,tt0094512,tt0111917,tt0065323"
nm1268781,Daniela Heredia,\N,\N,actress,tt0083892
nm1270209,Clark Ashton Smith,1893,1961,writer,"tt11000058,tt0065327"
nm1270261,Terry Stanton,\N,\N,"art_department,production_designer","tt0093861,tt0087007"
nm1270791,Carl Kabat,1933,2022,,tt0084130
nm1270932,André Mathieu,\N,\N,cinematographer,"tt0177818,tt0355440,tt0212248,tt0086424"
nm1271285,Philip Berrigan,1923,2002,,"tt2364584,tt0084130"
nm1271287,Antonio Bertuccili,\N,\N,producer,tt0083811
nm1271472,Pei Chin,\N,\N,producer,tt0082712
nm1271504,Sylvie Cointre,\N,\N,actress,"tt8374492,tt0080543"
nm1271545,Jamie Cresswell,\N,\N,actor,"tt0338591,tt0085061"
nm1271663,Xiongwen Du,\N,\N,actor,"tt0087057,tt7950254,tt0243943,tt8212262"
nm1272356,Shujun Li,\N,\N,actor,"tt0339129,tt0081632"
nm1272485,Alfred Masini,1930,2010,"production_manager,writer,producer","tt0081857,tt0080277,tt1705094,tt0987536"
nm1273702,Dean Hammer,\N,\N,,tt0084130
nm1273744,Adam Koman,1922,2005,actor,"tt0094381,tt0093797,tt0075453,tt0059770"
nm1274149,Li-Yin Yang,1963,\N,"actress,producer,soundtrack","tt0089866,tt1006908,tt10752444,tt22335454"
nm1274179,Manas Mukherjee,\N,\N,"composer,music_department","tt2624392,tt0080343,tt10852336,tt0157917"
nm1274947,Kelly Bowen,\N,\N,"actress,director,writer","tt0410838,tt0340313,tt0371454,tt0085484"
nm1274993,Florence Brunois,\N,\N,"actress,writer","tt0275756,tt0083143"
nm1274997,David Buanno,\N,\N,"actor,producer",tt0080785
nm1275098,José Reynaldo Cezaretto,\N,\N,"actor,miscellaneous",tt0081214
nm1275681,Ramadan Gatea Mozan,\N,\N,writer,tt0085911
nm1275992,Michaela Hotz,\N,\N,actress,"tt0082125,tt0092953,tt1872032,tt0324331"
nm1276088,Chuan Jin,\N,\N,actor,"tt1851023,tt0081770,tt0340043"
nm1276120,Lateif Jorephani,1937,\N,"miscellaneous,writer,producer","tt1397131,tt0085911"
nm1276357,Claire Letemendia,\N,\N,actress,tt0082891
nm1277018,Omar Pin,\N,\N,"producer,editorial_department,miscellaneous","tt11972574,tt0224974,tt0318881,tt0222592"
nm1277094,Ming Qiang,\N,\N,"actor,assistant_director,director","tt2097829,tt0340343,tt8273490,tt2023624"
nm1277193,Luis Rivas,1944,2017,actor,"tt0081407,tt0092601,tt0368488,tt0354292"
nm1277538,Spandau Ballet,\N,\N,"music_artist,soundtrack,actor","tt2762506,tt1289406,tt0160127,tt2120120"
nm1277752,U2,\N,\N,"music_artist,soundtrack,actor","tt0146316,tt1170244,tt0765010,tt0112462"
nm1277950,Wham!,\N,\N,"music_artist,soundtrack,actor","tt0160127,tt4116284,tt0457939,tt1608290"
nm1278150,Ghazi Al-Takritee,1930,1997,actor,"tt0085911,tt0328703,tt4172568,tt12397576"
nm1278270,Gareth Davies,\N,\N,producer,"tt0118276,tt0083470,tt0162065,tt0303461"
nm1278451,Shanu Banerjee,\N,\N,writer,"tt0244585,tt0082796,tt0268117"
nm12787541,Jan Michael Alejandro,\N,\N,composer,tt0089149
nm12791466,Reuven Rozenblat,\N,\N,,tt0087318
nm1280148,Bin Lin,\N,\N,actress,"tt0080404,tt0341058,tt0470423,tt1851023"
nm1280699,Ruqiu Ouyang,\N,\N,actress,"tt0080404,tt12516844,tt9485306,tt0341116"
nm1280802,Thomas Petz,\N,\N,writer,"tt11524158,tt0163054,tt0087744,tt0335166"
nm1281653,Xueqi Wang,1946,\N,"actor,director,writer","tt1300854,tt0851532,tt0374330,tt1403130"
nm1282028,János Szani,\N,\N,"actor,producer","tt0270125,tt0083153,tt0847895,tt1207748"
nm1282261,Phil May,\N,\N,"producer,writer,director","tt0224016,tt0046593,tt0206141,tt0081766"
nm1282869,Jorge Diaz Moreno,\N,\N,producer,"tt0342876,tt0086019"
nm1283421,Kiminhiko Kato,\N,\N,cinematographer,"tt0084083,tt0144838"
nm1284989,João Damiano,\N,\N,actor,tt0085993
nm1285624,Satyanarayana,\N,\N,"director,assistant_director,producer","tt0342116,tt0085886,tt0104854"
nm1285990,Rocky Reilly,\N,\N,"sound_department,actor,camera_department","tt10039344,tt12592252,tt1649418,tt1001508"
