nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm1107207,Helga Endler,1933,\N,"editor,actress","tt0305230,tt1073539,tt0313291,tt0089951"
nm1107550,Marisa Muñoz,\N,\N,"production_manager,editor,producer","tt0209174,tt13841874,tt0352230,tt0093536"
nm1107778,Brian Baker,\N,\N,composer,tt0095996
nm1108278,Romelia Agüero,1940,\N,actress,"tt0354292,tt0081198,tt0320058,tt0446245"
nm1108375,Yannis Avdeliodis,\N,\N,actor,"tt0350557,tt0090931,tt1397223"
nm1108494,Lula Bertucci,\N,\N,actress,"tt13572152,tt28518790,tt0368488,tt0217193"
nm1108503,Joseph Bialot,1923,2012,writer,"tt0167732,tt5032132,tt0478537,tt6230304"
nm1108677,José Canet Panes,\N,\N,"camera_department,cinematographer,editor","tt6218630,tt6265388,tt5377592,tt6218638"
nm11088189,Alexandra Yastishock,\N,\N,"actress,miscellaneous","tt3915174,tt0098492,tt11916718,tt21067932"
nm1108929,Marina Delivoria,\N,\N,actress,"tt0220311,tt0090931,tt0107772,tt0093733"
nm11090779,P.Y. Haines,\N,\N,writer,tt0091682
nm1109175,Costas Fountas,\N,\N,"editor,editorial_department,director","tt0235965,tt0230231,tt0090931,tt0303422"
nm1109902,Stéphane Levy,\N,\N,"production_designer,art_department,art_director","tt2593230,tt0166604,tt0179206,tt1109478"
nm1109958,James E. Lowry,\N,\N,"director,producer,miscellaneous","tt2393935,tt0094702,tt0102765,tt1016178"
nm1110170,Nikos Mioteris,\N,\N,actor,tt0090931
nm1110747,V. Sadykova,\N,\N,editor,"tt12140862,tt0096124"
nm1110960,Vincent Steves,\N,\N,"producer,cinematographer","tt5949226,tt9169870,tt7573422,tt1161620"
nm1110975,Irina Stoycheva,1952,\N,"production_designer,set_decorator","tt0173031,tt0172676,tt0229007,tt0098643"
nm1111031,Makhmud Takhiri,1925,\N,actor,"tt0311577,tt0312454,tt2190311,tt0309052"
nm1111788,Aslie Pitter,\N,\N,actor,"tt0092333,tt0094520,tt0101165,tt0098890"
nm1112915,John Wright,\N,\N,"editor,editorial_department","tt0073995,tt2234564,tt0063869,tt0094417"
nm1113682,Marek Cichucki,1961,\N,"actor,camera_department","tt0456781,tt0339904,tt0300406,tt0092000"
nm1113755,Franciszek Cwirko,\N,\N,actor,tt0096948
nm1114529,Gu-sun Lee,\N,\N,actor,"tt0383721,tt0417277,tt0383380,tt0091953"
nm1115379,Rafal Synówka,1975,\N,actor,"tt0094372,tt0094878,tt0096948"
nm1115455,Artemiy Troitskiy,1955,\N,"actor,writer,composer","tt5804206,tt14274272,tt1732554,tt0255958"
nm1115677,Elzbieta Zawadowska-Kittel,1953,\N,writer,tt0098518
nm1115944,Brad McCormick,\N,\N,actor,"tt0144547,tt0090582"
nm1116185,Jin-a Kim,1963,\N,actress,"tt0432447,tt0352811,tt0415983,tt0380491"
nm1116345,John Hudek,\N,\N,"composer,actor","tt0144631,tt0144547,tt0090582"
nm11167353,Barbara Christian,\N,\N,actress,tt0089666
nm11167354,Linda Peckham,\N,\N,actress,tt0089666
nm1117084,Mark Mitchell,\N,\N,"composer,sound_department","tt0094835,tt0214960,tt0292031,tt0454632"
nm1117321,Kunhulakshmi Amma,\N,\N,actress,tt0090634
nm1117507,Larry Blamire,\N,\N,"writer,director,actor","tt0486665,tt0307109,tt1245091,tt1199494"
nm1117523,Carlo Bollino,1961,\N,"actor,writer",tt0093766
nm1117723,Chiclayano,1922,2011,actor,"tt0354292,tt10724032,tt0358814,tt0446245"
nm1117747,John Cipollina,1943,1989,"composer,music_department","tt11115712,tt0094587,tt0068584,tt22209112"
nm1118056,Valentin Feldman,\N,\N,writer,tt0094999
nm1118175,Shampa Ghosh,\N,\N,actress,"tt0092572,tt0214903"
nm1118325,Harinarayan,\N,\N,actor,"tt12188064,tt1842347,tt0090634"
nm1118467,Maki Ishii,1936,2003,"composer,actor","tt0149538,tt0096240,tt16113312,tt19872410"
nm11184961,T.R. Mahalingam,\N,\N,composer,tt0089566
nm1118651,Hans Peter Kochenrath,1936,1999,"producer,cinematographer,editorial_department","tt10924572,tt0195584,tt0112474,tt0248157"
nm1118712,Stefanie Külberg,\N,\N,actress,"tt0806901,tt0092358"
nm1118736,Rossella Lamina,\N,\N,"director,writer,producer","tt0093766,tt2770944"
nm1119068,The Monkees,\N,\N,"music_artist,soundtrack,actor","tt0060010,tt0259711,tt0088680,tt0999913"
nm1119369,Paco Prats,1944,2020,producer,"tt0830822,tt0774530,tt0497722,tt0090249"
nm1119512,Leontine Ruette,\N,\N,"producer,miscellaneous,production_manager","tt0304808,tt0382382,tt0318742,tt0096901"
nm1119913,Vadivukkarasi,1955,\N,"actress,music_department,soundtrack","tt0479751,tt0213969,tt10661848,tt0384495"
nm11200786,Ruben Barela,\N,\N,actor,"tt0096563,tt11778120"
nm1120708,Tatyana Nazarova,1964,\N,actress,"tt0081262,tt0365497,tt3479640,tt0305474"
nm11208500,Ronald J. Kahn,\N,\N,producer,"tt1233558,tt0109413,tt0176357"
nm1121397,Su-hyeon Kim,\N,\N,writer,"tt0089623,tt0316913,tt0356204,tt0379051"
nm1121448,Jill Murphy,1949,2021,"writer,art_department,actress","tt5721172,tt1631912,tt0179061,tt0177448"
nm1121455,Jens Müller,\N,\N,actor,tt0094039
nm1121503,Brad Silverman,1966,\N,actor,"tt0096684,tt0096635,tt0277027,tt0264235"
nm1121504,Elaine Taylor,\N,\N,"production_manager,producer","tt0083402,tt0090102,tt0093442"
nm1121914,Louis Albert Begue,\N,\N,composer,tt0096938
nm1122422,Anne Grigg,\N,\N,actress,"tt0101059,tt0094481,tt0280696,tt0086689"
nm1122635,Satoko Kifuji,\N,\N,actress,"tt0103775,tt0090248"
nm1123453,Günter Thews,1945,1993,"actor,writer,assistant_director","tt0090266,tt0806910,tt0087424,tt14096958"
nm11235791,Howard Cummings,\N,\N,writer,tt0096927
nm1123925,Tobias Raue,\N,\N,actor,tt0094422
nm1124018,Jane Briers,1939,\N,actress,"tt1042974,tt0096559,tt0106014,tt0094499"
nm11246616,Kuo-Chao Chin,\N,\N,writer,"tt0355449,tt0093230"
nm1124665,Carlos Cunha,1954,\N,"actor,writer","tt0062942,tt3643554,tt2820352,tt0097122"
nm1125277,Tony Benn,1925,2014,"writer,camera_department,editor","tt1934634,tt0249284,tt1400402,tt14690444"
nm1125552,Anjan Choudhury,1944,2007,"writer,director,music_department","tt4272440,tt1589985,tt1590999,tt1591032"
nm1126042,Carol Lynn Greene,\N,\N,producer,tt0094816
nm11261483,Brad Williams,\N,\N,actor,tt0090130
nm1126400,Dae-hie Kim,\N,\N,"director,writer","tt0091045,tt0418341,tt0417533,tt0417716"
nm1126630,Vic Lowrey,1954,\N,"editor,editorial_department,director","tt0176357,tt0096563,tt1034452,tt2965702"
nm1126729,Igor Matsiyevsky,1941,\N,composer,"tt0308903,tt0091403"
nm1128834,Jean-Paul Drand,\N,\N,composer,"tt0167732,tt0088591"
nm1128844,John Standish,\N,\N,"composer,sound_department","tt0206633,tt1294792,tt0096784,tt0104683"
nm11289321,V. Krishna Murthy,\N,\N,composer,"tt15162668,tt0089856"
nm11289323,Ch. Vara Lakshmi,\N,\N,producer,tt0089856
nm1129112,William L. Boyd,\N,\N,"producer,director,actor","tt0086724,tt0185813,tt0097856"
nm1129289,Adam Shaw,\N,\N,actor,"tt0098283,tt0096176"
nm1129734,Lidiya Chukovskaya,\N,\N,writer,"tt27789394,tt0097743"
nm1129748,Randolph Cohlan,\N,\N,"producer,director,writer","tt0097973,tt0478914"
nm11300300,Knut Jacobsen,\N,\N,writer,tt0098323
nm1130050,Yelena Ignatova,\N,\N,writer,"tt0097743,tt2286153"
nm1130084,Sigurður R. Jónsson,\N,\N,composer,"tt0107307,tt0097809"
nm1130129,Serge Kochyne,\N,\N,"sound_department,music_department,actor","tt6109926,tt0095529,tt21354830,tt27756791"
nm1130284,Stephen McMulkin,\N,\N,actor,"tt0092321,tt0365971,tt0186747"
nm1130336,Herman Miller,\N,\N,writer,"tt0075533,tt0338589,tt0090899,tt0075592"
nm1130935,William Hay,\N,\N,actor,tt0092910
nm1131065,Rich Sutherlin,\N,\N,actor,"tt0094917,tt0096883,tt0190846"
nm1131492,Michael Bartlett,\N,\N,"director,writer,actor","tt0093368,tt7551824,tt1464539,tt0129251"
nm1132474,Mateusz Hornung,\N,\N,actor,"tt0117810,tt0094099"
nm1132944,Takashi Okazaki,\N,\N,"director,writer,animation_department","tt1474276,tt1265998,tt7451284,tt1346947"
nm11330682,Rafael Tasis,\N,\N,writer,tt0098144
nm1133247,Nam Siu,\N,\N,editor,"tt0112976,tt0109678,tt0109213,tt0183305"
nm11332725,Peter Prince,\N,\N,composer,tt0094975
nm11332726,Brad Allen,\N,\N,composer,tt0094975
nm11332727,Kat,\N,\N,editor,tt0094975
nm1133379,Stu Trivax,\N,\N,actor,"tt0093830,tt0103569,tt0401003,tt1010446"
nm1133413,Jan Van Tassell,\N,\N,"cinematographer,actor,camera_department","tt8551054,tt0362793,tt0100291,tt0094917"
nm1133693,Jan Kalous,1979,2018,actor,"tt0107301,tt0174974,tt0884222,tt0290384"
nm1133736,Ralph Millman,\N,\N,actor,"tt0093830,tt0269566"
nm1135053,Anna Acerbis,\N,\N,actress,"tt0097615,tt3725656"
nm11353079,Beatriz Martínez,\N,\N,actress,tt0091502
nm1135458,Joseph Brodsky,1940,1996,writer,"tt6253374,tt12536762,tt0156701,tt21621854"
nm1135556,Clark Carlton,\N,\N,writer,tt0094237
nm1135585,Delfina Catala,\N,\N,"producer,miscellaneous","tt0111071,tt3104336,tt1495700,tt2119953"
nm1135861,Milagros del Valle,\N,\N,actress,tt0089550
nm1135865,Orángel Delfín,1933,2001,"actor,director","tt0362368,tt10636068,tt0404641,tt0186245"
nm1136175,Jorge Garayoa,\N,\N,writer,"tt0309805,tt0191249,tt0090857"
nm1136353,Jeong-Hwan Kook,\N,\N,actor,"tt0383651,tt0090007,tt2327409,tt0164464"
nm1136656,Neil Kagan,\N,\N,actor,tt0094557
nm1137419,Shouji Murahama,\N,\N,"producer,miscellaneous,actor","tt0390733,tt1874690,tt0409536,tt0309226"
nm1139068,Akbar Khan,\N,\N,"director,actor,producer","tt0328503,tt0077596,tt0356666,tt0175450"
nm11395308,Tauno V. Mäki,\N,\N,writer,tt0095352
nm1139751,Aled Evans,\N,\N,editor,"tt0091521,tt0310379"
nm1140589,Eric Gardner,\N,\N,"producer,manager,director","tt0095088,tt7299430,tt0278238,tt7282620"
nm1140954,Ulises Butrón,1962,2019,"composer,soundtrack","tt0090857,tt0295956,tt0311716,tt0103298"
nm1141364,Zucchero,1955,\N,"music_artist,soundtrack,composer","tt0096125,tt0119670,tt0119947,tt0113117"
nm1141405,Beltrán García,\N,\N,"cinematographer,director","tt2644306,tt0230193,tt0231003,tt0446826"
nm11414322,Albert Mauri,\N,\N,writer,tt0094626
nm11416214,Julie Yun-Yin Leung,\N,\N,producer,tt0093327
nm1142526,Gwon Ri,\N,\N,actor,"tt0089851,tt0254387"
nm1142528,Jong-uk Ri,\N,\N,actor,tt0089851
nm11427800,Vilain Pingouin,\N,\N,actor,"tt15140424,tt0097869"
nm1143422,Andy Kistner,\N,\N,actor,tt0090724
nm11436615,Chi-Ming Leung,\N,\N,"cinematographer,camera_department","tt0086609,tt0098155,tt0298066,tt0099809"
nm1145062,Wai Man Chun,\N,\N,actress,"tt0091405,tt0089437,tt0121057,tt5876202"
nm1145801,Stelios Manios,\N,\N,actor,tt0089921
nm1145831,Nobuo Masuda,\N,\N,"editorial_department,miscellaneous,producer","tt0860873,tt0994314,tt0095262,tt0159568"
nm1145884,Mikado,\N,\N,"soundtrack,composer","tt0346209,tt0089710,tt0143422,tt2299787"
nm1146165,Karl-Heinz Rummenigge,1955,\N,actor,"tt0068035,tt0397220,tt4003400,tt0757944"
nm1146343,Tsui Sul,\N,\N,actor,tt0091825
nm1146681,Gabriel Fernández,\N,\N,actor,"tt0358818,tt0358839,tt0222935,tt0312114"
nm1147042,Marina Taylor,\N,\N,actress,tt0095557
nm1147102,André Demay,\N,\N,"composer,soundtrack","tt0093303,tt0089710"
nm1147210,Mark Henley,1955,\N,"camera_department,animation_department,miscellaneous","tt0103639,tt2245084,tt0119282,tt0230011"
nm11472284,John M. Loll,\N,\N,editor,tt0095197
nm1147672,Tal Armstrong,\N,\N,actor,tt0097305
nm1147763,Marie-Christine Barrière,\N,\N,"assistant_director,production_manager,producer","tt0097902,tt0095923,tt0167732,tt0094002"
nm1148044,Bruce Burnside,\N,\N,cinematographer,"tt0095547,tt8429580"
nm11484828,Hei-Lai Ngon,\N,\N,actor,tt0090777
nm1149279,T.P. Jain,\N,\N,actor,"tt0361746,tt0158534,tt0104660,tt0080638"
nm1150018,V. Menon,\N,\N,"director,writer,assistant_director","tt0495871,tt0364645,tt0274764,tt0093182"
nm1150193,Horst Mühlbradt,1930,\N,"composer,soundtrack","tt0089682,tt0094797"
nm1150485,Philo Pieterse,\N,\N,producer,"tt1935871,tt0099270,tt2030320,tt1105315"
nm11509526,Svyatoslav Rybas,\N,\N,writer,tt0094371
nm11523725,Team Kam Shing Screenwriter's,\N,\N,writer,tt0096474
nm1152569,Kaiming Chen,\N,\N,"actor,stunts","tt0096507,tt0201963,tt0106936,tt0093545"
nm11530860,Yu-Shan Cheng,\N,\N,actress,tt0089502
nm11530861,Te-Liang Wu,\N,\N,writer,tt0089502
nm1154089,Elisabeth D.,\N,\N,writer,"tt0470689,tt0497701,tt0091180"
nm1154093,Elizabeth Hull,\N,\N,writer,"tt0090938,tt0804246"
nm1154109,Christine Wolter,1939,\N,writer,tt0092536
nm1154273,Andrey Nekrasov,\N,\N,actor,tt0097215
nm11544166,Terry Paul,\N,\N,editor,tt0097418
nm11544167,Eric F. Scheffer,\N,\N,producer,tt0097418
nm11544169,Rick Shaw,\N,\N,writer,tt0097418
nm11544677,Cherokee,\N,\N,actress,tt0096191
nm1154665,Pamela Beall,\N,\N,"writer,miscellaneous,actress","tt0485345,tt0386867,tt0386866,tt0383050"
nm1154901,Cathie Clifford,\N,\N,"editor,script_department","tt5127966,tt0383050,tt1556097,tt10894140"
nm1154906,Edward Coe,\N,\N,producer,"tt0088695,tt0093088"
nm1154933,Jorge Corona,\N,\N,actor,"tt0089884,tt0093691,tt0221468,tt0093262"
nm1155094,Midori Ebina,1953,\N,actress,"tt0134892,tt2082784,tt0089746,tt0094160"
nm1155449,Masako Inoue,\N,\N,writer,"tt0094682,tt1823145,tt0316933"
nm1155464,Jean-Philippe Jacquement,\N,\N,producer,tt0095641
nm1155588,Holger Klotzbach,\N,\N,"actor,writer","tt0090266,tt14096958"
nm11556018,Raz-Ma-Taz,\N,\N,"actor,composer",tt0095437
nm1155626,Nicolas Kukula,\N,\N,,tt0096442
nm1155774,Sharene Mackall,1977,\N,"actress,soundtrack",tt0096428
nm1155776,Gergely Madaras,\N,\N,actor,"tt0091033,tt1286799"
nm11558380,Rolando Stasolla,\N,\N,editor,"tt0153324,tt0092682"
nm1155970,Kyohei Nakaoka,\N,\N,"writer,director,actor","tt0327929,tt2020103,tt0241617,tt27369154"
nm1155999,Susan Hagen Nipp,\N,\N,"writer,miscellaneous,actress","tt0485345,tt0383050,tt0386867,tt0386866"
nm1156202,Arnulf Rating,\N,\N,"writer,actor","tt1402378,tt0090266,tt0473587,tt4277128"
nm1156221,Francisco Reynders,1929,1996,"art_department,set_decorator,actor","tt0096428,tt14450488,tt14538818,tt14494506"
nm1156229,Erwin Ringel,1921,1994,,"tt0096442,tt2891422,tt0487238"
nm1156516,Juuichirô Takeuchi,1947,\N,writer,"tt0316094,tt0094682,tt0777904"
nm1156543,Gerald Teufel,\N,\N,,tt0096442
nm11568315,Sam Menkemeller,\N,\N,composer,tt0095437
nm11568316,Arthur Turner,\N,\N,composer,tt0095437
nm11568325,Charles J. Jacques Jr.,\N,\N,miscellaneous,tt0095437
nm1156984,Kevin Hageman,1974,\N,"writer,producer,actor","tt1490017,tt9795876,tt1734135,tt3014284"
nm1157173,Daniel Strauch,1978,\N,"actor,soundtrack","tt0096428,tt5818856"
nm1157311,D.J. Cone,\N,\N,actress,"tt0190774,tt0143450,tt0190695,tt0197885"
nm1157816,István Nemere,1944,\N,writer,"tt0091033,tt3160228"
nm1158055,Vladimir Gusev,1929,\N,"camera_department,cinematographer","tt0174240,tt5300238,tt5598002,tt7915738"
nm1158284,Farouk Al-Fishawy,1952,2019,"actor,producer,soundtrack","tt3212776,tt0234477,tt4119516,tt5263322"
nm1159040,Shamji Ghanshamji,\N,\N,"composer,music_department,soundtrack","tt1227152,tt0369018,tt0381357,tt0156448"
nm11591210,Georges Bernier,\N,\N,,tt0089712
nm1159323,Yeong-mi Jin,\N,\N,actress,"tt0297377,tt0096778,tt0315385,tt0426004"
nm1159494,Stevo Krnjajic,1937,1997,actor,"tt0092184,tt0064529,tt0180790,tt0081955"
nm1159500,Joyce Kulhawik,1954,\N,actress,"tt1150357,tt12218800,tt1622529,tt20122494"
nm1159916,Evelyn Näf,\N,\N,editor,"tt0177467,tt16250576,tt0094524,tt0806910"
nm1159998,Giti Pashayi,1948,1995,"composer,music_department,actress","tt0101966,tt0344464,tt0096141,tt0079841"
nm1160124,Hoda Ramzi,\N,\N,actress,"tt6262836,tt6549502,tt2306613,tt0097560"
nm1160170,Poemandres Rich,\N,\N,producer,tt0093088
nm1160498,Rennee Tate,\N,\N,editor,"tt0427871,tt0090868"
nm1160560,Nora Tschirner,1981,\N,"actress,producer,writer","tt0960790,tt0806910,tt0177882,tt1692503"
nm1160676,Pamela Weidner,\N,\N,"actress,producer","tt0303150,tt0377008,tt0095474,tt0107731"
nm1160850,Antonio Caffari,\N,\N,actor,"tt0215453,tt0092505,tt0099061,tt0139636"
nm11610285,Kana'an Ali,\N,\N,"actor,production_manager","tt12410280,tt21945704,tt12392220,tt18392144"
nm11610425,Miqdad Abdulreda,\N,\N,actor,"tt12724864,tt12418408,tt12392220,tt0091231"
nm1161920,Toshimichi Saeki,\N,\N,writer,"tt0287604,tt1703131,tt0328376,tt0285427"
nm1162224,Wei Liu,1957,\N,actor,"tt3823034,tt0108914,tt10168280,tt9686514"
nm11622392,Sami Al-Saraj,\N,1998,actor,"tt21945704,tt12418408,tt0346549,tt0085911"
nm1163053,Zhiguo An,1940,\N,cinematographer,"tt0090303,tt5201204"
nm1163219,Eiji Bandô,1940,\N,"actor,soundtrack","tt0205184,tt0332580,tt0111170,tt0094858"
nm1163459,Suresh Bokadia,\N,\N,producer,"tt0376182,tt0112876,tt0359573,tt0359442"
nm11635338,Subhi Al-Azzawi,\N,2010,actor,"tt27744005,tt12637706,tt0255547,tt12418408"
nm1163638,Silvano Buzzo,\N,\N,"actor,writer","tt0095051,tt0287857"
nm1163857,Shanshan Chunyu,1967,\N,actor,"tt2914872,tt2433732,tt21307568,tt0096478"
nm11640728,Wei Feng,\N,\N,cinematographer,tt0091190
nm1164644,Yiwei Fu,\N,\N,actress,"tt6409176,tt0090303,tt7807032,tt7827472"
nm1164801,Frédéric Giogetti,\N,\N,composer,tt0097193
nm11648366,Robert Burs,\N,\N,cinematographer,tt0089494
nm11648368,Georges Traband,\N,\N,producer,tt0089494
nm1165298,Gabriele Isakian,\N,\N,actress,"tt0092389,tt0091063,tt0487299,tt10535252"
nm11655307,Abd Al-Jabbar Abbas,\N,1992,actor,"tt12408754,tt0091231,tt19500182"
nm1165588,Ahu Kheradmand,\N,\N,actress,"tt1116847,tt0386843,tt2193085,tt2008523"
nm1165816,Lap Sam Lam,\N,\N,actor,"tt0121914,tt0317657,tt0087143,tt0096414"
nm11661091,Audrey White,1951,\N,writer,tt0092711
nm1166537,Malgorzata Musierowicz,1945,\N,writer,"tt0092943,tt0175814"
nm11667563,J.M. Tuduri,\N,\N,director,tt0094928
nm1167177,P. Anand Rao,\N,\N,producer,"tt0089582,tt0256527,tt0187195"
nm1167248,Alfred Richterich,\N,\N,producer,"tt0092826,tt0206702,tt0114445,tt0093235"
nm11672760,Jonathan Bender,\N,\N,producer,tt0094674
nm1167592,Ali Shah Hatami,1960,\N,"director,writer,producer","tt0382785,tt0384050,tt3962214,tt0316729"
nm1167900,Qingguo Sun,\N,\N,"director,assistant_director","tt0340463,tt0354568,tt7768514,tt8723472"
nm1167945,Hamid Taati,\N,\N,actor,"tt0090781,tt1151393,tt0071549,tt0318069"
nm1168527,Mehmed Yandirer,\N,\N,actor,"tt0092793,tt0214364,tt0088240"
nm1168618,Xiaotian Zhang,\N,2016,writer,"tt5462072,tt28477467,tt11496670,tt0340626"
nm11687355,Ross Donnelly,\N,\N,"actor,location_management,miscellaneous","tt22015782,tt16366836,tt2709224,tt6263850"
nm1168981,Jason Gaes,1978,2018,,tt0096484
nm1169184,Christophe Lindon,\N,\N,actor,"tt0091608,tt0881381,tt0419153"
nm1170055,Mari Shirato,1958,\N,actress,"tt0327836,tt0174918,tt0202936,tt2278867"
nm1170300,David G. Hill,\N,\N,"editor,director,writer","tt21194704,tt15473032,tt21156792,tt27627800"
nm1170629,Maria Teresa Oldani,\N,\N,"editorial_department,actress,editor","tt0385662,tt0099612,tt0273179,tt0097811"
nm1170803,Ricky Ng,\N,\N,"actor,production_manager,producer","tt0113350,tt0111808,tt27837284,tt0111761"
nm1171178,Tim Ryan,\N,\N,actor,"tt0136025,tt0095688,tt0143690,tt0132831"
nm1171492,Morteza Ahmadi,1924,2014,"actor,music_department","tt27991678,tt0134671,tt0495677,tt0939863"
nm11717321,Erwann Le Gall,\N,\N,editor,tt0089435
nm1171753,Xosé Xuan Cabanas Cao,1952,\N,"producer,actor,writer","tt0113647,tt0283943,tt0121181,tt26246036"
nm1172173,Sirus Gorjestani,\N,2020,actor,"tt13637414,tt6389300,tt9839040,tt0342795"
nm1172396,Stephen R. Johnson,1952,2015,"director,editor",tt0090500
nm1172414,Jirí Kadanka,1933,\N,cinematographer,"tt0350027,tt0316979,tt0235722,tt14829438"
nm1173305,Thomas Susanto,\N,\N,"cinematographer,camera_department","tt0097497,tt1074937,tt1043499,tt0106432"
nm1173307,Jaromír Svarc,1943,\N,"art_director,art_department,production_designer","tt0187738,tt0338526,tt0174744,tt0300471"
nm1173693,Danny Dun,\N,\N,actor,"tt0096146,tt0117938"
nm1173933,Mary Bergman,\N,\N,actress,"tt0093240,tt0097040"
nm1174008,Louisa Janes,\N,\N,actress,"tt0096756,tt0094525,tt0096656"
nm1174579,Ravi Kapoor,\N,\N,writer,"tt0136352,tt0151206,tt0234000,tt0113526"
nm11745951,Stephen Sheppard,\N,\N,"editor,producer","tt0096213,tt0133302,tt5702022,tt0123338"
nm1174965,Evelyn Ashford,1957,\N,,"tt2983654,tt0281438,tt0397194,tt0090559"
nm1174982,Selma Baccar,\N,\N,"director,producer,actress","tt0097986,tt0881932,tt0144953,tt7987900"
nm11750930,Mort Wilson,\N,\N,composer,tt0097145
nm1175641,Ben A. Hein,\N,\N,writer,tt0089911
nm11758336,Hoi-Sum Chan,\N,\N,actor,"tt1797547,tt1000158,tt0094622"
nm11763727,Mikkjal Helmsdal,\N,\N,actor,tt0096845
nm1176718,Bob Thiele,1922,1996,"soundtrack,composer,music_department","tt0119643,tt0114746,tt7888964,tt1293847"
nm1176767,Leonard Tuck,\N,\N,writer,"tt0140731,tt0094130"
nm11769432,Maria Voinova,\N,\N,,tt0095590
nm1176961,Nathan Adamson,\N,2009,actor,"tt0092677,tt0297626"
nm1177089,Shaun D. Hunter,\N,\N,actor,"tt0085109,tt0091800"
nm1177096,Ross Jeffries,1958,\N,"actor,writer","tt0217229,tt2147410,tt1774086,tt0094131"
nm1177247,Darin Taylor,\N,\N,actor,"tt0081873,tt0092468,tt0083483,tt0084967"
nm1177386,Gloria McGee,\N,\N,actress,tt0091800
nm1177407,Wanda Perdelwitz,1984,\N,actress,"tt0115088,tt1996310,tt5884142,tt6916362"
nm1177672,Michel Platini,1955,\N,producer,"tt4112184,tt13751076,tt0229171,tt0093181"
nm1177896,Kenichi Kobayashi,\N,\N,actor,tt0090349
nm1177909,Hisamitsu Nakamura,\N,\N,actor,"tt1319666,tt0090349,tt0451845,tt0134663"
nm11779217,Arnold Beneke,\N,\N,,tt0091125
nm11779218,Millie Beneke,1919,2002,,tt0091125
nm11779221,Clayton Hoese,\N,\N,,tt0091125
nm11779223,Lowell Barnum,\N,\N,,tt0091125
nm11779224,Donald Chapman,\N,\N,,tt0091125
nm11779300,Wing-Keung Cheng,\N,\N,editor,"tt0113478,tt0101728,tt0369196,tt0100007"
nm11779309,David Hoese,\N,\N,,tt0091125
nm1178697,Khalid Siddiqui,\N,\N,"actor,writer,assistant_director","tt14792568,tt1166100,tt0095955,tt0117374"
nm1178740,Kaoru Kurimoto,1953,2009,writer,"tt0095356,tt0368629,tt3873306,tt1409058"
nm11788740,Günter Kiffmann,\N,\N,composer,tt0097685
nm1179175,Günther Schwarberg,\N,\N,writer,tt0791374
nm1179822,Aura Rivas,1933,\N,actress,"tt9014846,tt5086400,tt2532316,tt19365524"
nm1179996,William Tadler,\N,\N,"editor,editorial_department","tt1376226,tt0114937,tt1372244,tt0094925"
nm1180203,Chris,\N,\N,"actor,camera_department,editor","tt0095231,tt0320143,tt0316580"
nm1180668,Beata Andraszewicz,1961,\N,actress,tt0095426
nm1180694,Panchu Arunachalam,1941,2016,"writer,music_department,soundtrack","tt0320606,tt0280642,tt0333705,tt0187422"
nm1182057,Malihe Nikjumand,\N,\N,actress,"tt13766558,tt0319686,tt2381299,tt0096242"
nm11827798,Saïd Aouita,\N,\N,,tt0090559
nm1183456,Jong-gu Lee,\N,\N,composer,"tt0319365,tt0416094,tt0415493,tt0089623"
nm1183478,Sunil Sharma,\N,\N,"cinematographer,producer,miscellaneous","tt2728318,tt0319500,tt2437954,tt1471247"
nm11835086,Richard Bangham,\N,\N,editor,tt0095228
nm11835132,Jerome Mcpeek,\N,\N,composer,tt0095228
nm11837250,Seth James Nielson,\N,\N,actor,tt0096576
nm11837273,Katie Jane Johnston,\N,\N,actress,tt0096576
nm11837274,Mike Molling,\N,\N,actor,tt0096576
nm1184047,Mikey,\N,\N,actress,"tt0196898,tt0090606"
nm1184440,Leighton Bewley,\N,\N,actor,tt0094660
nm11844983,John Lewis,\N,\N,composer,tt0092235
nm11851118,Stephen Black,\N,\N,writer,tt0092018
nm1185130,Johan Heyns,\N,\N,"producer,director,writer","tt0127357,tt1438524,tt0338873,tt0320483"
nm1185385,Pavel Kocourek,\N,\N,actor,"tt0092896,tt0169884,tt0101738"
nm1185903,Michaela Ovcáková,\N,\N,actress,tt0098580
nm1185935,Solvejg Paschkowski,\N,\N,"art_department,production_designer","tt0328707,tt0068758,tt0078264,tt0077487"
nm1186496,Nadezhda Tzenova,\N,\N,editor,"tt0095870,tt0246739,tt0297689,tt0169534"
nm1186646,Cheryl Yamaguchi,\N,\N,actress,"tt0112104,tt0092325,tt0090488,tt0083412"
nm11868367,Ajayan Adoor,\N,\N,actor,"tt0092507,tt0400585,tt0249027,tt0255289"
nm1187223,Birgit Franz,\N,\N,actress,"tt0093034,tt0265691"
nm1187324,Marcela Ovcáková,\N,\N,actress,tt0098580
nm1188003,Jimmy Little,1937,2012,"soundtrack,actor,writer","tt5091014,tt3680410,tt0382765,tt0101458"
nm11880108,Nuri Harmani,\N,\N,cinematographer,"tt0123284,tt0090212"
nm1188362,Lance Roberts,\N,\N,actor,"tt5788792,tt14022728,tt7562112,tt9742936"
nm1188514,Mehdi Asadi,\N,\N,"editor,actor,sound_department","tt0762100,tt0379159,tt0906056,tt0777759"
nm1189012,Cristina Fernández Cubas,1945,\N,writer,"tt0955203,tt0322394,tt0486687,tt0094805"
