nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm1540262,Andrej Manschikow,\N,\N,actor,tt0052509
nm1541002,Shivaji Rathore,\N,\N,"writer,actor,assistant_director","tt0053035,tt0374146,tt0497376,tt0135168"
nm1541012,B.L. Rawal,\N,\N,producer,"tt0290393,tt0056998,tt0053728,tt0371636"
nm1541014,G.L. Rawal,\N,\N,"writer,music_department,soundtrack","tt0290393,tt0371636,tt0232107,tt0056998"
nm1541121,Gillian Royale,1941,\N,actress,"tt10171866,tt3002664,tt1849774,tt0481654"
nm1541387,V.N. Sinha,\N,\N,producer,"tt0053999,tt0040290"
nm1545626,Ladislav Fikar,1920,1975,"miscellaneous,writer,producer","tt0057374,tt0183561,tt0060959,tt0060802"
nm1545728,Rolf Illg,\N,\N,"production_designer,costume_designer","tt1669695,tt0336014,tt0270790,tt2943252"
nm1545961,Marcel L. Baron,\N,\N,writer,tt0054090
nm1545966,Derek Bickerton,1926,2018,writer,tt0055283
nm1547916,Manuel Arguello,\N,\N,"actor,miscellaneous","tt0077311,tt0053381"
nm1548323,The Brook Brothers,\N,\N,soundtrack,"tt6249644,tt6195734,tt0055026,tt0179614"
nm1548504,Abderrahman Charkawi,\N,\N,writer,"tt0057357,tt0126513,tt0064038"
nm1549036,Salah Erzine,\N,\N,writer,tt0053652
nm1549891,Jayendra Kapadia,\N,\N,cinematographer,"tt0054302,tt0280397"
nm1550599,Adi Marzban,\N,\N,writer,"tt0054302,tt0325157,tt0453802"
nm1550991,Noboru Nishiyama,\N,\N,composer,"tt1567357,tt0059345,tt6864508,tt0253412"
nm1551393,Jan 'Ptaszyn' Wróblewski,1936,\N,"composer,music_department","tt0053154,tt0070946,tt0084170,tt0102530"
nm1551413,C.S. Puttu,\N,\N,"camera_department,cinematographer","tt0054302,tt0213611,tt0067742,tt0154706"
nm1551531,Emigdia Reisofer,\N,\N,actress,"tt0053684,tt0187827"
nm1551682,Krishan Saigal,\N,\N,"cinematographer,camera_department","tt0148842,tt0135168,tt0154565,tt0442610"
nm1552899,Bernardo Moreira,\N,\N,actor,"tt0057880,tt0082219,tt0091843,tt12985724"
nm1553138,Baby Bell,1943,2000,"actress,soundtrack","tt0059006,tt0280739,tt0282002,tt0358790"
nm1553557,Marcelle Fortier,1920,2015,actress,"tt0056757,tt0060013,tt0061271,tt0058819"
nm1553967,Wayne Tucker,1924,\N,actor,"tt0055705,tt0054539,tt0053508,tt0052463"
nm1554217,Nicolas Bo,\N,\N,producer,tt0053381
nm1554487,Hans-Christoph Bruening,\N,\N,"actor,cinematographer","tt0375750,tt0399427,tt0057267"
nm1554871,Eladio Martinez,\N,\N,"music_department,soundtrack,actor","tt0428948,tt0053381,tt3215530"
nm1555093,Hideo Sato,\N,\N,actor,"tt0060578,tt0070839,tt13189138,tt0054709"
nm1556401,Ronald Fletcher,1910,1996,"actor,writer","tt0063903,tt0385448,tt0075568,tt0061308"
nm1556443,Ray Hamilton,\N,\N,actor,"tt0054553,tt0051311,tt0053481,tt0052485"
nm1556461,Hick Hill,\N,\N,actor,"tt0047736,tt0062577,tt0061244"
nm1556666,Jacque Shelton,1931,1998,actor,"tt0055666,tt0047736,tt0056761,tt0052504"
nm1557944,Ann Daniel,\N,\N,actress,tt0058241
nm1558246,Peter Scott,1909,1989,writer,"tt13848264,tt0061192,tt0181123,tt0398508"
nm1561310,Ruzena Hejsková,1936,\N,"miscellaneous,editorial_department,editor","tt0400740,tt0054451,tt0122111,tt0261100"
nm1561789,The Clinger Sisters,\N,\N,"soundtrack,actress","tt0061511,tt0061296,tt2371769,tt0056748"
nm1563123,Lech Pijanowski,1928,1974,writer,"tt0067308,tt0399952,tt14173938"
nm1563132,Mátyás Ráby,\N,\N,writer,tt0058508
nm1565103,Rafael Pérez,\N,\N,writer,tt0055825
nm1566056,Ora Kittle,\N,\N,actor,tt0060761
nm1566207,Thomas Raschdorf,\N,\N,actor,"tt0055791,tt1322364"
nm1568116,Girdharilal Manchanda,\N,\N,producer,tt0059498
nm1568518,Ernie Allo,\N,\N,actor,tt0058555
nm1568776,Richard Badouh,\N,\N,actor,tt0056395
nm1569020,Irving Benson,1914,2016,"actor,soundtrack","tt7255934,tt0040041,tt1756815,tt0062570"
nm1569099,Shashi Bhushan,\N,\N,writer,"tt0082644,tt0077789,tt0316268,tt0069711"
nm1569309,Alice Bowes,1889,1969,actress,"tt0989125,tt0499614,tt0048815,tt0049847"
nm1569630,Frank Carifi,\N,\N,actor,tt0058555
nm1569650,Bart Carsell,\N,\N,actor,tt0059382
nm1570039,Steve Crandell,\N,\N,actor,tt0058555
nm1570445,Jan Dobraczynski,1910,1994,writer,"tt0090283,tt0982887,tt0054081"
nm1570578,Magdalena Duszynska,\N,\N,actress,tt0054000
nm1573599,Tomasz Mayzel,\N,\N,actor,tt0054055
nm1574140,Andrzej Nasfeter,\N,\N,actor,tt0054055
nm1574168,Umakant Nayak,\N,\N,"sound_department,editorial_department,editor","tt0056232,tt0292742,tt0048987,tt0346733"
nm1574564,Marek Paprotny,\N,\N,actor,tt0054055
nm1575407,Lech Rzegocki,1948,2005,actor,"tt0054055,tt0055800,tt0056244"
nm1575451,Gabriela Sakowicz,\N,\N,actress,tt0054081
nm1577283,Tadeusz Wisniewski,1949,2022,actor,"tt0058940,tt0056244,tt0055800,tt0054055"
nm1583707,Hans Rodenberg,1895,1978,"actor,writer","tt27191170,tt0056430"
nm1584878,Gustav Däniker,1926,2000,writer,"tt1487616,tt0359794,tt0059194,tt1022932"
nm1585077,John Edward Friend,\N,\N,"miscellaneous,writer,script_department","tt0057564,tt0198445,tt0595265,tt0595267"
nm1585176,Hutton Gibson,1918,2020,,"tt0057758,tt12838756,tt0436686"
nm1585410,Faith Hines,\N,\N,actress,"tt0409587,tt0404585,tt0061253,tt0165593"
nm1585803,Herbert Kundler,1926,2004,writer,"tt8646052,tt0302088,tt0054479"
nm1585970,Hans Looser,\N,\N,writer,tt0059194
nm1586543,James Parish,1904,1974,writer,"tt0053448,tt0054536,tt0050064,tt0441950"
nm1587115,Pat Shelley,\N,\N,actress,tt0056384
nm1587242,Bill Spallas,\N,\N,producer,tt0056384
nm1588201,Aldo Bussaglia,\N,\N,actor,tt0055730
nm1589151,Hatae Kishi,1927,2008,actress,"tt0042814,tt0405953,tt18272692,tt17545072"
nm1590749,Dante Ender,\N,\N,producer,tt0052539
nm1591005,Maurizio Jurgens,1921,1975,writer,tt0055938
nm1591599,The Dave Clark Five,\N,\N,"soundtrack,actor,music_department","tt0126928,tt0059258,tt0100050,tt0455499"
nm1592178,Jimmy Garrett,1954,2021,"miscellaneous,actor","tt1405819,tt0290334,tt0055686,tt0163949"
nm1592314,Michael Conway,\N,\N,actor,"tt0050267,tt0250896,tt0341777,tt0341987"
nm1592569,Robert Hughes,\N,\N,"director,writer,producer","tt0057459,tt0404786,tt0413462"
nm1596295,Ian Michael,\N,\N,actor,"tt0159164,tt0159895,tt0053494,tt0056551"
nm1596939,Margaret Collins,\N,\N,actress,tt0056551
nm1597120,Maria Janecka,1928,2012,actress,"tt0060771,tt0898089"
nm1597207,Krystyna Lubienska,1928,2023,actress,"tt0056244,tt0174020,tt0441074"
nm1597219,Danuta Mancewicz,1922,2008,"actress,music_department","tt0088218,tt0441074,tt0172050"
nm1597468,Margaret Tu Chuan,1942,1969,actress,"tt0193745,tt0453026,tt0888055,tt0452423"
nm1597650,M. D'Amiens,\N,\N,writer,tt0054903
nm1597716,Francisco Roig Espert,\N,\N,writer,tt0053075
nm1598123,Nataliya Pishchikova,\N,\N,editor,"tt0174823,tt5045768,tt0171556,tt0059655"
nm1599922,Bob Kilgallen,\N,\N,actor,"tt0047763,tt0053527,tt0059980,tt0040051"
nm1600301,Jaime Pacheco,\N,\N,"cinematographer,camera_department","tt2671966,tt2572538,tt2479510,tt0261321"
nm1600304,Kurt Ulrich,\N,\N,"writer,cinematographer,editor","tt0370271,tt0056840"
nm1600326,David Newman,1930,\N,"producer,director,writer","tt0408921,tt0060492"
nm1600469,Peter Brumm,\N,\N,actor,tt0061394
nm1600844,Marianne Beutler,\N,\N,"writer,assistant_director","tt0370271,tt0056840"
nm1602498,Dénes Liska,1927,2012,"script_department,writer","tt0059700,tt9377112,tt0170695,tt0059699"
nm1602556,Lajos Tolnai,1831,1902,writer,"tt8482204,tt5997158,tt0058504"
nm1615409,Sandy Posey,1944,\N,"soundtrack,actress","tt0107501,tt0139803,tt0061276,tt0279113"
nm1616362,Mircea Athanasiu,\N,\N,actor,tt0056830
nm1616427,Stefan Braborescu,\N,\N,actor,tt0056830
nm1616782,Leo Jaffe,1909,1997,producer,"tt0054345,tt0067604,tt0102707,tt0348261"
nm1617203,Valeriu Sandulescu,\N,\N,actor,tt0057921
nm1617257,Luis Sorel,\N,\N,actor,"tt4913550,tt0346449,tt0054134,tt0346347"
nm1617396,Senee Wisaneesarn,\N,\N,actor,tt0054685
nm1617564,Tantzi Cutava-Barozzi,\N,\N,actress,"tt0011811,tt0056830"
nm1618588,Pricha Metarai,\N,\N,composer,"tt0054685,tt3256638,tt0415249,tt3256602"
nm1621079,Chuck McCann,\N,\N,"editor,editorial_department","tt0080461,tt0063939,tt0069289,tt0064107"
nm1622449,Andrey Maslennikov,\N,\N,"cinematographer,camera_department","tt0054212,tt1274267,tt0057613,tt5045032"
nm1624335,Bob Rhodes,\N,\N,actor,tt0061243
nm1624580,Jim Harmon,1933,2010,"actor,writer,miscellaneous","tt0309279,tt0059382"
nm1628388,P. Yerofeyev,\N,\N,writer,tt0058028
nm1631308,Dawson Palmer,1936,1972,actor,"tt0057798,tt0058824,tt0062578"
nm1631599,Rita Bennett,1941,\N,actress,"tt0125141,tt0135921,tt0078754,tt0081398"
nm1632905,Carla Strober,\N,\N,"actress,producer","tt0052574,tt0198685,tt0051487"
nm1633281,Li-Chu Chang,\N,\N,"actress,production_manager,producer","tt1740538,tt0996494,tt0057248,tt4523648"
nm1634389,Alfred Hause,1920,2005,"music_department,soundtrack,actor","tt0042416,tt0070904,tt0030931,tt0938486"
nm1634914,The Crickets,\N,\N,soundtrack,"tt9340860,tt0119510,tt0132477,tt0089601"
nm1635261,John Wreford,1943,2018,"actor,miscellaneous","tt0162092,tt0060278,tt0077341,tt0060023"
nm1635486,John Boyd-Brent,1919,2005,"actor,writer","tt0499541,tt0058803,tt0053494,tt0425169"
nm1636702,Ed McWatters,\N,\N,"director,actor",tt0059382
nm1637529,George Vicas,\N,\N,"producer,writer,director","tt0057775,tt0057233,tt2221538,tt0130362"
nm1638411,Mishra,\N,\N,actor,"tt0054430,tt0044392,tt0139705,tt0234207"
nm1639963,Rudolf Farner,\N,\N,writer,tt0059194
nm1641410,Erhard Spandel,\N,\N,"cinematographer,camera_department","tt0271927,tt0069598,tt1464022,tt0478172"
nm1644273,Sarinthip Siriwan,\N,\N,actor,"tt0054685,tt14194460,tt3256602,tt0415249"
nm1651709,Lathrop Wells,\N,\N,"composer,music_department",tt0057111
nm1654556,Marian Beczkowski,\N,\N,actor,"tt0053024,tt0052083"
nm1654566,Jan Berent,\N,\N,actor,tt0054085
nm1655093,Tsutomu Matsukawa,\N,\N,actor,"tt0057494,tt0057632,tt0287807,tt0058269"
nm1655566,Alicja Barska,1918,2011,actress,tt0053024
nm1655740,The Vernons Girls,\N,\N,"actress,soundtrack","tt0179651,tt0163432,tt0057213,tt0446631"
nm1661758,Dick Weber,1929,2005,actor,"tt0079080,tt0899187,tt2336671,tt0077008"
nm1661939,Andrzej Blaszczyk,1948,1999,actor,"tt0095461,tt0055800,tt0063943,tt0401039"
nm1661979,Marek Czynski,\N,\N,actor,tt0055800
nm1662028,Ryûichi Fujiyama,\N,\N,actor,"tt18253244,tt10489562,tt9563872,tt0058890"
nm1663009,Dick van der Meer,\N,\N,"music_department,editor,sound_department","tt0289394,tt0060281,tt0179028,tt0087741"
nm1663526,Zoro Laurinc,1949,\N,"actor,director,writer","tt9737998,tt9598262,tt7686736,tt7790522"
nm1664696,Michael McDonald,\N,\N,actor,"tt0055666,tt0056746,tt0058801,tt0057798"
nm1665743,Carol Holleck,\N,\N,actress,"tt0057352,tt0060888,tt0061050"
nm1666101,Jean-Pierre Rousseau,\N,\N,"editor,producer","tt0064919,tt0054946,tt1825131,tt28236436"
nm1666174,Sam S. Fiedel,1916,1998,"composer,music_department","tt0055450,tt0057399,tt0056491"
nm1666387,Claude Joudioux,\N,\N,"producer,miscellaneous,actor","tt0060975,tt0066854,tt0264055,tt0275918"
nm1667292,Richard Sarnes,\N,\N,actor,tt0061050
nm1667494,Crystal Snow,\N,\N,actress,"tt0061050,tt0255478,tt0147278"
nm1668256,Michael Holden,1917,1992,"producer,miscellaneous","tt0059175,tt0055506,tt0057590,tt0064943"
nm1668278,Myrtle Reed,1920,2007,actress,"tt0336589,tt4396076,tt0054318,tt0424009"
nm1669647,Keiichirô Akagi,1939,1961,"actor,soundtrack","tt0420713,tt5368526,tt0452882,tt0420787"
nm1670416,Kazuo Mayumida,\N,2010,actor,"tt0195480,tt14961208,tt1492976,tt1679568"
nm1672290,Jacques Brazy,\N,\N,producer,tt0055589
nm1672807,Larry Toft,\N,\N,"editor,editorial_department","tt0056751,tt0173572,tt0061253,tt0074035"
nm1675755,Kyôko Hori,\N,\N,actress,"tt8269076,tt6396648,tt8345260,tt7124156"
nm1675887,Lili Popovici,\N,\N,actress,"tt0057921,tt0419713"
nm1676041,Michael R. Lawrence,\N,\N,"director,editor,producer","tt0910950,tt0930907,tt0930893,tt0911005"
nm1680353,Hal Ellson,\N,1994,writer,tt0054374
nm1686941,Maher Al Attar,1938,2021,"actor,soundtrack","tt0359491,tt0054979,tt0366216,tt0359731"
nm1689191,The Young Americans,\N,\N,soundtrack,"tt0043224,tt0061245,tt0058797,tt0068089"
nm1689743,Carmina Farguell,\N,\N,actress,tt0054694
nm1691016,Albert Dambek,1900,1961,writer,"tt0054818,tt6794606"
nm1691254,Gideon Zumbach,\N,\N,cinematographer,tt0060127
nm1691613,Kazimierz Wisniak,1931,\N,"production_designer,costume_designer","tt0052838,tt0175407,tt0441074"
nm1701814,Lisa Bell,\N,\N,actress,tt0057198
nm1702233,John Drummond,\N,\N,writer,tt0059263
nm1702270,Erich Altrock,1920,2004,actor,"tt0272973,tt0057198,tt0066314,tt0336868"
nm1703672,Isabella Conino,\N,\N,writer,tt0052670
nm1705146,The Dingaling Sisters,\N,\N,soundtrack,"tt0058797,tt9678806,tt0055708"
nm1705407,Fritz Mellinger,\N,\N,"actor,production_manager","tt0061290,tt0183709"
nm1706803,Bibi,\N,\N,actor,tt0058264
nm1707580,Kevin Sullivan,\N,\N,actor,tt0061060
nm1708058,Max Joseph,\N,\N,actor,tt0058037
nm1708150,Karl Light,1925,2012,actor,"tt0044265,tt0227895,tt0132287,tt0056752"
nm1708689,Julia Calda,\N,\N,actress,tt0058037
nm1710240,The Blossoms,\N,\N,"soundtrack,music_department","tt0058631,tt2396566,tt0149523,tt5095456"
nm1711056,Jimmy Lee Cook,1931,2008,actor,"tt0052504,tt0055710,tt0052505,tt0053551"
nm1711115,The Golddiggers,\N,\N,soundtrack,"tt0058797,tt1302006,tt14833482,tt0066662"
nm1713716,Robert Crawford,1921,2016,"editor,editorial_department,actor","tt0051247,tt0057182,tt0060033,tt0047752"
nm1714010,Anton Darby,\N,\N,actor,"tt0058836,tt0424050,tt0273400,tt0129717"
nm1714030,Richard Hardin,\N,\N,actor,tt0055580
nm1714148,Darlene Johnson,1935,2009,"actress,soundtrack","tt0095530,tt0989125,tt0297626,tt0083067"
nm1714273,Patrick Watkins,\N,\N,"actor,editor",tt0257497
nm1714668,N.S. Bedi,\N,\N,"writer,actor,music_department","tt0360145,tt0093287,tt0059354,tt0139392"
nm1717406,Kurt Wenkhaus,1891,1965,actor,"tt0051860,tt0475799,tt0233889,tt0054921"
nm1717409,Hoyt Wertz,\N,\N,actor,"tt0053510,tt0055580"
nm1717637,Oi-Ming Wong,\N,\N,"actress,music_department","tt0287704,tt0202148,tt1196202,tt13798748"
nm1717989,Antonio Liberati,\N,\N,writer,tt0061212
nm1718048,Herbert Williams,\N,\N,writer,"tt0059141,tt1182250"
nm1719869,Petar Vuckovic,\N,\N,actor,tt0056382
nm1720239,Yin Pak,1920,1987,"actress,producer,music_department","tt0193289,tt0053878,tt0205113,tt0205567"
nm1720392,J. Marques,\N,\N,"cinematographer,camera_department,miscellaneous","tt0423987,tt0068469,tt0057466,tt11293780"
nm1723220,Hasso Grabner,\N,\N,writer,tt0053797
nm1726519,Allan Grant,\N,\N,writer,"tt0056577,tt0181217"
nm1728066,Stewart L. Udall,1920,2010,"actor,writer","tt0057459,tt2796682,tt7350816,tt0426607"
nm1729142,Hanns Korngiebel,1902,1969,"producer,director,writer","tt0427947,tt0336361,tt1576428,tt1763259"
nm1731553,Felix Reinsch,\N,\N,actor,"tt0055675,tt0055674,tt0055666,tt0051247"
nm1731556,Joanna Rigby,1930,\N,actress,"tt5188474,tt0058856,tt0163432,tt0218795"
nm1733322,David Nicholl,\N,\N,"writer,producer","tt0054529,tt0055344,tt0157242"
nm1734356,Pierre Martel,\N,\N,composer,"tt0192723,tt0056083"
nm1734556,Paul Walter,\N,\N,"art_department,production_designer","tt0453136,tt0058910,tt0479317,tt1071944"
nm1735033,Agnes Bare,\N,\N,actress,tt0056384
nm1735192,Stark Naked,\N,\N,actress,"tt1235790,tt0056384"
nm1740083,Birgitte Bruel,\N,\N,actress,tt0061427
nm1740696,B.R. McLendon,1900,1982,producer,"tt0052846,tt0169062"
nm1740769,András Berkesi,1919,1997,writer,"tt9848126,tt0059699,tt0173965,tt0059700"
nm1741249,Takeshi Sasaki,\N,\N,producer,"tt0059919,tt0053659,tt0055799,tt2535076"
nm1742109,Joe Kamel,\N,\N,actor,"tt0057271,tt0059427,tt0054436,tt0137254"
nm1742515,Ghazali Sumantri,\N,\N,actor,"tt7406826,tt9898426,tt6578450,tt6578482"
nm1742865,Suraya Haron,\N,\N,actress,"tt1268240,tt0058484,tt6578336"
nm1742916,Ummi Kalthoum,\N,\N,"actress,soundtrack","tt0261788,tt12282468,tt6578350,tt12262834"
nm1744391,Marc Chagall,1887,1985,art_department,"tt1062163,tt0071299,tt0179586,tt3220236"
nm1745756,Elaine Richards,1943,1984,actress,"tt0195466,tt0055682"
nm1745773,Pat Sandy,\N,\N,actress,"tt0195466,tt0055682"
nm1749114,Jean-Marie Pelaprat,\N,\N,writer,tt0058243
nm1750088,J.S. Diwadkar,\N,\N,"editorial_department,editor","tt0230141,tt0042207,tt0058287,tt0055949"
nm1753283,Ernie Clerk,\N,\N,writer,"tt0060569,tt0061454"
nm1757316,Endre Marton,1917,1979,"director,writer","tt0077688,tt0055043,tt1912444,tt11857568"
nm1757725,Jon Lee,1933,\N,actor,"tt0112125,tt0098844,tt7620678,tt0059992"
nm1759245,Józef Lotysz,1933,1971,actor,"tt0441074,tt0933090,tt1531695,tt0060598"
nm1760946,Howard Bradford,\N,\N,writer,tt0053353
nm1761011,Radclyffe Hall,1880,1943,writer,"tt5698012,tt0053353"
nm1761127,John Yip,\N,\N,"writer,actor,assistant_director","tt0996544,tt4561512,tt1233463,tt8814682"
nm1763440,Flipper,\N,\N,actor,"tt0170980,tt0060169,tt0472581,tt0057748"
nm1766283,Josette,\N,\N,actress,"tt0059283,tt0212044,tt0219814,tt0058455"
nm1766721,Mark Brown,\N,\N,producer,"tt0401811,tt0059541"
nm1768683,Gregorio Martino,\N,\N,editor,tt0058037
nm1769878,Lee Anna,\N,\N,actress,tt0059541
nm1770573,Verné Martine,\N,\N,actress,tt0059541
nm1770790,Hector Smythe,\N,\N,editor,"tt0153910,tt0060761"
nm1771358,Donald Havens,\N,\N,"producer,actor","tt0061397,tt0061494,tt0061833,tt0058616"
nm1771589,A. Norévo,\N,\N,writer,tt0058563
nm1772125,Gérard Klein,\N,\N,writer,"tt0384776,tt0197138,tt0058159"
nm1772547,Ceylon,\N,\N,actor,tt0058894
nm1773689,Alexandre Tabor,\N,\N,writer,tt0056848
nm1774384,Ewald Burike,1933,\N,"director,cinematographer,camera_department","tt0319283,tt2192568,tt0476114,tt15452238"
nm1774863,Vsevolod Shvarts,\N,\N,"script_department,miscellaneous,editor","tt0129152,tt0076483,tt0156836,tt0298554"
nm1775065,Johnny Eimen,1949,\N,actor,"tt0055690,tt0055685,tt0050073,tt0052520"
nm1775271,Billy Bird,\N,\N,actor,tt0058894
nm1776783,Reinhold Schneider,1903,1958,writer,"tt0399787,tt0056808,tt1496386,tt11542400"
nm1778079,Antonio Walter,\N,\N,writer,tt0060716
nm1778139,Josef Barta,1930,1999,actor,"tt0058924,tt0049548,tt0173778,tt0123933"
nm1778768,Karel Pech,1917,2006,"actor,soundtrack","tt0175953,tt9115378,tt9375930,tt4231474"
nm1779257,Hilde Engel,1908,1965,"actress,miscellaneous","tt0842877,tt0055658,tt0842731,tt12619150"
nm1779963,Bruno Guillaume,\N,\N,"writer,miscellaneous","tt0061212,tt12182062,tt0139222,tt0054437"
nm1779969,Adolf Hoffmeister,1902,1973,writer,"tt0171199,tt10224130,tt10792158,tt7995668"
nm1779975,Milan Jaris,1913,1986,"actor,writer","tt0061836,tt0267945,tt0053934"
nm1780025,Massimo Rendina,1920,2015,"writer,miscellaneous","tt0039068,tt5437628,tt1869342,tt0055297"
nm1780479,Alfred Kuenzer,1923,1969,production_designer,"tt1764613,tt0058559,tt0352695,tt0447239"
nm1780508,Tarun Dutta,\N,\N,editor,"tt0060659,tt0371558,tt0148692,tt0321968"
nm1781726,Bela Mukherjee,\N,2009,"music_department,producer","tt0053104,tt0237499,tt0237036,tt0237254"
nm1784639,Jan Malaska,\N,\N,actor,"tt0055313,tt0055751"
nm1785112,Diana Chung-Wen Chang,1936,2019,actress,"tt0054486,tt0121568,tt0192019,tt1254228"
nm1785744,Pier Maria Frassinetti,\N,\N,writer,tt0052570
nm1786168,Anna Kremenová,\N,\N,"editorial_department,editor,sound_department","tt0055751,tt0057374,tt0055313,tt0313818"
nm1786395,Tina Misquitta,\N,\N,"actress,costume_designer,make_up_department","tt0053985,tt0176313,tt0155775,tt1350913"
nm1790408,Roy James,1929,1982,actor,"tt0038268,tt0048757,tt0058367,tt0142689"
nm1790908,Karen Moore,\N,\N,actress,"tt0437081,tt0056853"
nm1791906,Jim Murphy,\N,\N,writer,tt0059760
nm1791923,Nikolay Volkov,\N,\N,writer,"tt1242750,tt0054748,tt0210523,tt16372692"
nm1792850,John Rae,1931,2006,"writer,actor","tt1426938,tt0343562,tt17023604,tt0056397"
nm1794091,Koji Nakada,1927,\N,writer,tt0059303
nm1794290,Jan Andreff,\N,\N,actor,"tt0060241,tt0061326"
nm1794564,Thomas Birkner,\N,\N,actor,tt0056455
nm1794903,Kuang-Chao Chiang,1924,2000,"actor,assistant_director,music_department","tt14417978,tt0888052,tt4748166,tt0061210"
nm1795402,Joachim Ernst,\N,\N,actor,"tt0246349,tt0174411,tt0059917,tt5097360"
nm1795706,Günther Graf-Weisköppel,\N,\N,actor,tt0058330
nm1797689,Hermann Rockmann,1917,1997,actor,"tt0377378,tt0236902,tt0218044,tt0053268"
nm1798345,Pat Ting Hung,1940,2004,actress,"tt1570397,tt2327657,tt0358216,tt0888052"
nm1798907,Akemi Nishi,1932,\N,actress,"tt1638339,tt0202787,tt9045222,tt0052746"
nm1800059,Margaret Hsing Hui,1944,2009,actress,"tt1002993,tt0201343,tt1234658,tt0205398"
nm1801136,Katherine Quint,\N,\N,actress,"tt0059978,tt0060314"
nm1802511,Vivian Connell,1905,1981,writer,"tt0047756,tt0060265"
nm1802640,Ai Kennedy,\N,\N,writer,"tt0304262,tt0203620,tt0059320,tt0223783"
nm1802646,Günther Kieser,\N,\N,"production_designer,writer","tt0058330,tt0054682,tt1891831,tt0437276"
nm1802663,Enrico La Stella,\N,\N,writer,tt0056665
nm1802687,William Maglietto,\N,\N,writer,tt0055566
nm1802764,Pino Patitucci,\N,\N,writer,tt0055566
nm1802789,Lalo Quevedo,\N,\N,writer,tt0058337
nm1802792,Santha Rama Rau,1923,2009,writer,"tt0165593,tt0087892,tt0055691"
nm1802910,Geza Vcelicka,1901,1966,writer,"tt0054194,tt0231889"
nm1803060,Yueh-Chuan Tung,\N,\N,"producer,production_manager,actress","tt2531076,tt1477104,tt1265108,tt1132164"
nm1803186,Pier Paolo Giordani,\N,\N,producer,tt0057844
nm1803804,Friedhelm Heyde,\N,\N,"cinematographer,writer,director","tt1217036,tt8972412,tt0058328,tt21279468"
nm1804245,Fritz Schlenkermann,\N,\N,composer,tt0054046
nm1810935,Paul Weston and His Orchestra,\N,\N,"soundtrack,music_department","tt1321870,tt4276820,tt5580036,tt0099012"
nm1812201,The Amin Brothers,\N,\N,actor,"tt1666257,tt0057022,tt0042094,tt1192593"
nm1813264,Scott Merrill,1918,2001,actor,"tt0053546,tt0052496"
nm1816048,Ron Liace,\N,\N,actor,tt0061408
nm1816456,K.P. Rohnstein,\N,\N,"miscellaneous,actor,writer","tt0140527,tt0191993,tt0029897,tt0053634"
nm1818288,Gérard de Niort,\N,\N,writer,tt0060561
nm1818431,Siegfried Petritz,\N,\N,producer,tt0056336
nm1818449,Enrique Ruata,\N,\N,producer,tt0060102
nm1818476,Carlos Strofiana,\N,\N,producer,tt0060102
nm1818796,Agathe Baum,\N,\N,editor,tt0057538
nm1823697,Hans Ehegartner,1933,2014,"production_designer,art_director,art_department","tt0861323,tt1466941,tt0439091,tt0168303"
nm1827672,Victor Freilich,1945,\N,producer,"tt0177860,tt0062097,tt0100337,tt0131554"
nm1828316,Davina Dundas,\N,\N,actress,"tt0129723,tt0259792"
nm1829767,William Brodie,\N,\N,"production_designer,set_decorator","tt0441950,tt0165049,tt0161126,tt0914702"
nm1830687,Prabhat Kumar Mukherjee,1873,1932,writer,"tt0216118,tt0053765,tt0158028"
nm1831716,Edward Bond,\N,\N,editor,tt0059193
nm1831717,Christine Garner,\N,\N,editor,"tt0075512,tt0059193,tt0396375,tt1828574"
nm1838153,David Love,1934,\N,"actor,miscellaneous","tt1982867,tt0053337,tt13264728"
nm1838931,Peter Blake,1932,\N,"actor,writer,art_department","tt1837742,tt1666192,tt0191992,tt1717318"
nm1843159,Wilhelm Keller,\N,\N,composer,tt0054682
nm1845089,Gregg Fedderson,1948,2002,actor,"tt0198108,tt0059982"
nm1846951,Marion Korbach,\N,\N,actress,"tt1116912,tt0058170,tt0061918"
nm1847821,Henry Daniel-Rops,1901,1965,writer,tt0058376
nm1847931,Valdo Pant,1928,1976,"writer,miscellaneous,script_department","tt0447571,tt0059272,tt0218707,tt0447333"
nm1848029,Mario Attene,\N,\N,producer,tt0060655
nm1848234,Salvador Plaja,\N,\N,producer,tt0060147
nm1848696,Nananda,\N,\N,production_designer,tt0061492
nm1854349,Toru Yoshida,\N,\N,"producer,production_designer,actor","tt0294993,tt0316540,tt0059714,tt3981552"
nm1854971,Hsiang Chun Li,1935,\N,"actress,miscellaneous","tt0061547,tt0888052,tt0057452,tt1982872"
nm1855593,Chris Wolski,1948,2021,actor,tt0061408
nm1855666,Sue Akers,\N,\N,actress,"tt0217375,tt0122983,tt0061345,tt21201326"
nm1856095,Chieh Jen,\N,\N,"actress,music_department","tt0452024,tt0057452,tt0057248"
nm1856739,Theo Kamecke,\N,\N,"director,writer,editor","tt0449073,tt0059814,tt6320586,tt0258339"
nm1856854,Maria Grazia Borgiotti,\N,\N,writer,tt0056024
nm1856874,Franco Dal Cer,\N,\N,"writer,miscellaneous","tt0053696,tt1196645,tt0065515,tt0061014"
nm1856936,Gregorio Lo Cascio,\N,\N,writer,tt0060190
nm1856964,Furio M. Monetti,\N,\N,writer,tt0058700
