nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm1199541,Peter Krieger,\N,\N,"cinematographer,camera_department,actor","tt0438938,tt28357136,tt2168308,tt5271240"
nm1199617,Liv,\N,\N,,"tt2803298,tt0310622"
nm1199631,Lars Löhn,1971,\N,"composer,music_department,soundtrack","tt0806910,tt2273326,tt9049042,tt0300324"
nm1199644,Arne Maischnack,\N,\N,"editor,editorial_department,sound_department","tt0298345,tt0331130,tt0331769,tt0835735"
nm1199681,Gavin McCaffery,\N,\N,actor,"tt0312623,tt0477939,tt0170930"
nm1199688,Carter Anne McGowan,\N,\N,"writer,producer","tt0322849,tt2444582"
nm1199766,Stephen Mushisughi,\N,\N,director,tt0314884
nm1199781,Caroline Neudecker,\N,\N,actress,"tt0319424,tt1966410"
nm1199836,Anthony B. Palmer,\N,\N,"production_manager,producer,miscellaneous","tt2071567,tt3621920,tt0387358,tt0809931"
nm1199867,David Percefull,\N,\N,"sound_department,composer","tt1344738,tt0986231,tt0323874"
nm1199869,Sebastian Perez-Burchard,\N,\N,"editorial_department,editor,production_manager","tt1840417,tt3276924,tt3758814,tt1925431"
nm1199888,Sasha Pieterse,1996,\N,"actress,composer,producer","tt1578873,tt1270798,tt1791528,tt7413448"
nm1199894,Marta Pituric,\N,\N,actress,tt0324272
nm1199919,Tamara Putz,\N,\N,actress,tt0319424
nm1199950,Tony Rego,\N,\N,editor,tt0318722
nm1199954,Jeff Renfroe,\N,\N,"director,producer,assistant_director","tt0446298,tt1160996,tt0317042,tt5583512"
nm1199997,Matt Rowe,\N,\N,"soundtrack,composer","tt0120185,tt0408839,tt0122718,tt1489889"
nm1199999,Eugene Rubenzer,\N,\N,actor,"tt0238997,tt0192947,tt1872783,tt1583741"
nm1200020,Peg Leg Sam,\N,\N,,tt0321504
nm1200050,Olaf Schmechel,\N,\N,actor,tt0322929
nm1200073,Mithila Sharma,\N,\N,actress,"tt17493572,tt27618765,tt5364878,tt0452803"
nm1200126,Brett Spivey,\N,\N,"director,cinematographer,visual_effects",tt0314884
nm1200147,Randy Stuehm,\N,\N,"editor,cinematographer,visual_effects","tt1361543,tt1606191,tt0323874,tt0346750"
nm1200194,Marteinn Thorsson,\N,\N,"director,editor,art_director","tt2359473,tt1754345,tt13210228,tt0317042"
nm1200222,Steven Turpin,\N,\N,actor,"tt0384746,tt0429292,tt0779722,tt0320422"
nm1200229,Denes Ujvari,\N,\N,"editor,editorial_department","tt0300839,tt0321711,tt0190177,tt1126207"
nm1200288,Tina Louise Weber,\N,\N,"art_department,art_director,production_designer","tt0120651,tt0163559,tt0184948,tt0303829"
nm1200405,Jonathan Bryce,\N,\N,"miscellaneous,actor,producer","tt0462271,tt0844485,tt1597104,tt0314015"
nm1200424,Hugh Crawford,\N,\N,actor,tt0314713
nm1200472,John Jobson,\N,\N,actor,tt0311633
nm1200486,Justin Kyle,\N,\N,actor,"tt0350186,tt0348564,tt0320764,tt0291671"
nm1200509,Rola Mahmoud,\N,\N,actress,"tt0323303,tt0882785,tt1085799,tt0355715"
nm1200524,Brian Merriman,\N,\N,actor,"tt1016283,tt0264270,tt0314596"
nm1200527,Declan Mills,\N,\N,"actor,producer","tt1216492,tt2177771,tt0105972,tt7586238"
nm1200528,Christopher Mio,\N,\N,"miscellaneous,actor","tt12739726,tt2882076,tt4514068,tt14117438"
nm1200620,Matt Tracy,\N,\N,actor,tt0310674
nm1200635,Josh Wise,1986,\N,"actor,soundtrack","tt0108757,tt1645080,tt0381053,tt0317364"
nm1200643,Miyoko Aoki,\N,\N,actress,tt0317957
nm1200649,Zoja Becovic,\N,\N,actress,tt0324272
nm1200651,Elisabeth Benestad,\N,\N,art_department,tt0310622
nm1200653,Charlotte Black Elk,\N,\N,,"tt0103549,tt0115418,tt0324509"
nm1200656,Linda Canyon,\N,\N,actress,"tt0844485,tt0462271,tt0365153,tt0406734"
nm1200691,Katherine Graham,\N,\N,actress,"tt0164424,tt0325162,tt1889959"
nm1200692,Eva Green,1980,\N,"actress,producer,soundtrack","tt2628232,tt0309987,tt0381061,tt0458481"
nm1200703,Annette Hunt,1935,2023,actress,"tt0048845,tt0372423,tt0058853,tt0496424"
nm1200724,Jenni Ledwell,\N,\N,actress,"tt0311633,tt1183729"
nm1200726,Debbie Leeding,\N,\N,actress,tt0310674
nm1200748,Jenny Mollen,1979,\N,"actress,writer,producer","tt1346284,tt1570728,tt1046163,tt6313976"
nm1200779,Karen Simpson,\N,\N,"actress,miscellaneous","tt0320422,tt0195714,tt0386733,tt0387777"
nm1200832,Mani Shankar,\N,\N,"writer,director,special_effects","tt0313844,tt1287847,tt1558578,tt0366985"
nm1200835,Henni Karlsen,\N,\N,"editorial_department,editor,sound_department","tt0333030,tt0329837,tt0366022,tt0357361"
nm1200903,Jacob Fischer,\N,\N,"music_department,soundtrack","tt0425314,tt5044332,tt0360287,tt10039724"
nm12009732,Divya,\N,\N,actress,tt0324612
nm1201133,Kelly R. Bryan,\N,\N,"writer,miscellaneous",tt0322849
nm1201134,Peter Hebel,\N,\N,writer,tt0806910
nm1201146,David Lloyd,\N,\N,"art_department,writer","tt13019570,tt0497972,tt0413466,tt0316653"
nm1201154,Shawn Cox,\N,\N,actor,tt0319553
nm12011943,Igor Roshchuk,\N,\N,writer,tt0314464
nm1201283,Hal Bell,\N,\N,,tt0323777
nm1201288,Julio César Castro,1932,2003,"actor,writer","tt0358802,tt0326357,tt17319764"
nm1201305,Jim Ellis,\N,\N,actor,tt0325746
nm1201335,Edgar Kaufmann,1885,1955,,\N
nm1201336,Roy Kennedy,\N,\N,actor,tt0326401
nm1201339,Dave Lee,\N,2012,"actor,music_department","tt0326156,tt0326401,tt0294189,tt0433453"
nm1201352,Dean Miller,\N,\N,"actor,soundtrack","tt0120610,tt0865874,tt3729802,tt0326083"
nm1201385,Henry Scott,\N,\N,actor,"tt0173318,tt0321413"
nm1201390,Jack Smith,1945,2004,actor,"tt0403832,tt0184090,tt0324931,tt0170980"
nm1201391,Mark A. Smith,\N,\N,,tt0323777
nm1201423,Chiquinha Gonzaga,\N,\N,,tt0326369
nm1201431,Marion Jones,1975,\N,actress,"tt0397203,tt0211178,tt0324286,tt0115101"
nm1201441,Mary Miller,1947,\N,,tt0326083
nm1201442,Clara Park,1923,2010,,tt0325921
nm1201459,Kelly Williams,\N,\N,actress,"tt2283208,tt0323629,tt0269499"
nm1201495,Larry Engel,\N,\N,"producer,cinematographer,director","tt0775392,tt0912933,tt0206501,tt0354333"
nm1201506,Paulo Netto,\N,\N,"producer,cinematographer,camera_department","tt7968976,tt0326425,tt3543964,tt0995061"
nm1201511,Richard Turner,\N,\N,cinematographer,tt0325286
nm1201518,Nenad Milosavljevic,\N,\N,"actor,composer,soundtrack","tt15470236,tt0326449,tt13171304,tt1478279"
nm1201519,James Morgan,\N,\N,"composer,soundtrack","tt0326465,tt0381383,tt0323652"
nm1201521,Daniel Muñoz,\N,\N,composer,"tt0328711,tt0326454"
nm1201532,Michael Cameron,\N,\N,director,"tt0325286,tt25010424"
nm1201538,Michel Klein,\N,\N,"producer,director,actor","tt0325010,tt0377083,tt0397555,tt1356893"
nm1201544,Brendan Murphy,\N,\N,"writer,director","tt0326194,tt2965548,tt11079754,tt0299368"
nm1201554,Chris King,\N,\N,"editor,editorial_department,miscellaneous","tt1424432,tt2938416,tt1587707,tt2870648"
nm1201556,Leonard Martin,\N,\N,"editor,director,writer","tt0801827,tt0330272,tt2048897,tt0312907"
nm1201558,Lyuba Petrova,\N,\N,"editor,editorial_department","tt0238439,tt0326098"
nm1201561,William Schwartz,\N,\N,"actor,editor","tt0326899,tt0326018"
nm1201668,Michael Blake,\N,\N,"director,producer","tt5047150,tt13870072,tt1192077,tt4532998"
nm1201674,Stuart Hill,\N,\N,"writer,producer,actor","tt1421830,tt1803863,tt0379205,tt0486074"
nm1201713,Gail Duncan,\N,\N,writer,tt0326401
nm1201714,David Forman,\N,\N,"soundtrack,actor,writer","tt0170016,tt1105512,tt0250687,tt0330094"
nm1201715,Eric Garcia,1972,\N,"writer,producer","tt0325805,tt3289956,tt15438246,tt1053424"
nm1201716,Jonathan Hamilton,\N,\N,writer,tt0325286
nm1201721,Scott Richards,1974,\N,"writer,producer","tt0324943,tt7100508,tt7100460,tt7100354"
nm1201722,Don Wells,\N,\N,"producer,director,writer","tt5283950,tt1186956,tt0325680,tt0343172"
nm1201726,Mara Aalviik,\N,\N,composer,tt0326452
nm1201737,Ute Adamczewski,\N,\N,"editor,director,writer","tt11573800,tt2359185,tt3478898,tt1714905"
nm1201739,Akash Adhikari,\N,\N,"director,actor,writer","tt8774178,tt2775846,tt2147361,tt0888035"
nm1201745,José Roberto Aguilar,\N,\N,actor,"tt10297936,tt0325235,tt2316323"
nm1201747,Ashim Ahluwalia,1972,\N,"director,producer,miscellaneous","tt1629715,tt11379478,tt0326257,tt0478176"
nm1201761,José de Souza Alencar,\N,\N,"actor,assistant_director","tt0326489,tt0184327"
nm1201762,Makis Alevizos,\N,\N,"editorial_department,editor,camera_department","tt12321306,tt0324229,tt0302138,tt6233502"
nm1201764,Gabil Aliev,1927,2015,actor,"tt0326342,tt1431142"
nm1201769,Arnold Almario,\N,\N,"production_designer,art_director,costume_department","tt0377784,tt0380526,tt3909136,tt0428568"
nm1201775,Afsana Amarsy,\N,\N,producer,tt0325618
nm1201776,Jim Amatulli,\N,\N,"producer,director,writer","tt0325015,tt1131732,tt4711694,tt1625548"
nm1201795,Reneude Andrade,\N,\N,writer,tt0325150
nm1201802,Ludovica Andò,\N,\N,"actress,director,writer","tt0325251,tt1405776,tt0371883,tt11830794"
nm1201812,Jimmy Antiporda,\N,\N,"soundtrack,composer,music_department","tt3837184,tt0335393,tt5830556,tt1690201"
nm1201818,Aris Apostolidis,1979,\N,,tt0324695
nm1201821,Franck Arblade,\N,\N,"sound_department,editorial_department,editor","tt0101152,tt0864918,tt0173569,tt0111856"
nm1201845,Tair Asadullayev,\N,\N,actor,tt0326342
nm1201847,Adam Asarnow,\N,\N,composer,tt0326412
nm1201850,Dalton Ashikoto,\N,\N,actor,"tt4024906,tt0326333"
nm1201861,Pascal Auclert,\N,\N,"editor,cinematographer,camera_department","tt3299358,tt0325636,tt0382902,tt13181738"
nm1201869,Olivier Ayache-Vidal,\N,\N,"director,writer","tt0326330,tt0499239,tt6481478,tt26447361"
nm1201875,Géla Babluani,1979,\N,"director,writer,producer","tt15540280,tt0475169,tt0798817,tt0498134"
nm1201877,Wassila Baccar,\N,\N,actress,tt0325928
nm1201882,Toni Bahoric,\N,\N,editor,tt0325283
nm1201898,Natalie Barandes,\N,\N,"director,producer,writer","tt0325018,tt10981388,tt1628029,tt0353055"
nm1201915,Uwe Basdorf,\N,\N,actor,"tt0325092,tt0088517"
nm1201920,Michael Battle,1985,\N,"actor,miscellaneous,manager","tt0324788,tt0420087,tt1101237"
nm1201923,Norbert Baumgarten,1973,\N,"writer,director","tt1309384,tt0325056,tt0416800,tt0326719"
nm1201924,Christian Baumgartner,\N,\N,"actor,miscellaneous,director","tt1041677,tt5923010,tt0451750,tt11837956"
nm1201926,Omi Baya,\N,\N,actress,tt0325928
nm1201936,Bel Bechara,\N,\N,"director,writer,cinematographer","tt7937758,tt7962176,tt11131700,tt3356174"
nm1201937,M. Becic,\N,\N,cinematographer,tt0325696
nm1201940,Rodney Becker,\N,\N,"art_director,production_designer,art_department","tt0405296,tt0172156,tt1065073,tt0289992"
nm1201943,John Behrens,\N,\N,"cinematographer,camera_department,assistant_director","tt0300456,tt11464826,tt0458449,tt1618448"
nm1201944,Lars-Olav Beier,1965,\N,"director,writer","tt0843467,tt27190777,tt0325713,tt0356222"
nm1201949,Zeljko Belina,\N,\N,actor,tt0326007
nm1201953,Clara Bello,\N,\N,producer,tt0325218
nm1201971,Olaf van den Berg,\N,\N,producer,tt0325164
nm1201979,Ruth Berman,\N,\N,,"tt0326095,tt2186999,tt0248645"
nm1201984,Boris Berthelot,\N,\N,actor,"tt5663414,tt0326375,tt7744186"
nm1201986,Gaëlle Bervas,\N,\N,actress,tt0326455
nm1201991,Joseph H. Biancaniello,\N,\N,"editor,director,writer","tt0374724,tt0452193,tt3737996,tt0325800"
nm1202000,Simon Bingham,\N,\N,actor,"tt1040032,tt0323050,tt1695875"
nm1202003,Ricardo Biriba,\N,\N,actor,tt0324020
nm1202012,Björn Br. Björnsson,\N,\N,"director,producer,actor","tt0484360,tt9100536,tt0326234,tt0441888"
nm1202025,Ramon Bloomberg,\N,\N,"director,writer,cinematographer","tt1377711,tt3953420,tt1358612"
nm1202030,Toni Bohovic,\N,\N,"editor,transportation_department","tt2116969,tt6639482,tt0325284"
nm1202032,Zdravko Bokulic,\N,\N,actor,tt0324655
nm1202035,Andrea Bolioli,\N,\N,"director,writer,editor","tt7495404,tt5504920,tt0323905,tt5445204"
nm1202044,Luvin Bonilla Simancas,\N,\N,,tt0324961
nm1202046,Jessica Bonnerman,\N,\N,actress,tt0316037
nm1202073,Elisah Braaksma,\N,\N,actress,"tt0320036,tt0322310"
nm1202080,Bya Braga,\N,\N,actress,"tt0325218,tt0478978"
nm1202084,Jason Brandt,1973,\N,"composer,music_department,producer","tt9028856,tt6146590,tt8896632,tt2771780"
nm1202116,Rune Bruteig,\N,\N,writer,tt0316329
nm1202120,Jason Buchtel,\N,\N,"producer,writer,actor","tt1407055,tt0326148,tt1995329,tt0442707"
nm1202145,Clay Burton,\N,\N,"actor,editorial_department,producer",tt0325571
nm1202148,Simon Busch,\N,\N,"producer,director,actor","tt9866496,tt3629548,tt9866550,tt8722130"
nm1202167,Oscar Cabeillou,\N,\N,"director,writer","tt0325436,tt0189591"
nm1202178,Ramón Campos,1975,\N,"writer,producer,director","tt3825328,tt14509156,tt8961508,tt2006421"
nm1202180,Cannonball,\N,\N,actor,"tt0325223,tt0103349,tt0340855,tt0453343"
nm1202188,Rodrigo Carelli,\N,\N,"director,writer,producer","tt0333837,tt21858312,tt15246046,tt8495504"
nm1202191,Massimo Carlotto,1956,\N,"writer,actor","tt0325011,tt1565773,tt3678782,tt2542502"
nm1202201,Telmo Carvalho,\N,\N,"director,producer","tt21439954,tt0325150,tt0369389,tt3189636"
nm1202207,Kathleen Cassello,1958,2017,soundtrack,"tt0326272,tt0112044"
nm1202209,Lill Casslind,\N,\N,"producer,editor,actor","tt2332970,tt13952092,tt5048590,tt22444760"
nm1202232,Jeong-nam Cha,\N,\N,cinematographer,tt0325594
nm1202235,Gillian Chadsey,\N,\N,actress,"tt3044834,tt5634568,tt6011424,tt0326384"
nm1202236,Min-seo Chae,1981,\N,actress,"tt0475590,tt20606450,tt1337034,tt0457643"
nm1202261,Roman Chelminsky,\N,\N,composer,tt0325223
nm1202267,Sonya Chi,\N,\N,producer,"tt0364001,tt0372795,tt0325816,tt14955090"
nm1202284,Yau-Kit Choi,\N,\N,"actor,writer","tt5870806,tt0326422"
nm1202285,Kavita Choudhary,\N,\N,writer,tt0325041
nm1202289,Krista Christidou,1982,\N,,tt0324695
nm1202293,Gary Castro Churchwell,1976,\N,"manager,actor,casting_director","tt1179020,tt1356976,tt3449262,tt0995720"
nm1202296,Lee Cipolla,1983,\N,"director,editor,writer","tt0339034,tt0464039,tt2375671,tt15002362"
nm1202305,Shaun Cobb,\N,\N,"assistant_director,producer",tt0326230
nm1202315,Nicole Colombie,\N,\N,"production_manager,producer,miscellaneous","tt0179116,tt6453190,tt0477078,tt14016500"
nm1202318,Nikos Constant,\N,\N,"producer,writer,cinematographer","tt0325243,tt3774158"
nm1202334,Jean-Pierre Courbatze,\N,\N,"writer,director,editor","tt10877892,tt11358294,tt0325669"
nm1202339,Ted W. Crestview,\N,\N,"director,writer,cinematographer","tt1164645,tt0326089,tt0456093,tt0349981"
nm1202353,Leslie Cummins,\N,\N,actress,"tt0265785,tt0325443"
nm1202363,Julio D. Wallovits,1969,\N,"writer,director,actor","tt0485201,tt18378988,tt0468869,tt0326174"
nm1202365,Aleksandra Dabonic,\N,\N,cinematographer,tt0326305
nm1202377,Ya Dan,\N,\N,actress,tt0325772
nm1202380,Ksenija Daniel,\N,\N,actress,"tt0325288,tt0326447"
nm1202381,Orly Danon,\N,\N,"editor,editorial_department","tt17348078,tt1974671,tt12349930,tt6844412"
nm1202393,Arthur Davenport,\N,\N,actor,tt0326385
nm1202394,Kimberley Davenport,\N,\N,producer,tt0326177
nm1202395,Stephanie Davenport,\N,\N,producer,tt0326385
nm1202404,Jean-Luc De Fanti,\N,\N,"producer,executive","tt4357394,tt4846232,tt6292852,tt3532216"
nm1202406,Caroline De Jaie,1983,\N,actress,"tt6696578,tt0927603,tt0803055,tt9402188"
nm1202417,Devin DeBerry,\N,\N,actor,tt0326018
nm1202419,John Paul de Leonardis,\N,\N,"actor,assistant_director,director","tt1355697,tt1288367,tt16058160,tt1152401"
nm1202430,Devin Dehaven,\N,\N,"producer,director,editor","tt16271552,tt10594734,tt16271658,tt10085966"
nm1202437,Arnaud Delalande,\N,\N,actor,"tt0326330,tt0383025,tt0872057"
nm1202440,Diego Delgrossi,\N,\N,actor,"tt0326357,tt2580520,tt2069434,tt14369952"
nm1202443,Dominic Dembinski,\N,\N,"director,writer,producer","tt0324940,tt9260926,tt5356150"
nm1202468,Lore Dijkman,1984,\N,actress,"tt0403539,tt0245157,tt0382615,tt0920448"
nm1202477,Emílio Domingos,\N,\N,"writer,director,producer","tt12273578,tt2445298,tt6852528,tt9663216"
nm1202483,Kitty Donneger,\N,\N,actress,"tt20565924,tt19871610,tt15108866,tt21027746"
nm1202521,Eduardo Durão,1967,\N,"miscellaneous,director,editor","tt5657856,tt2543472,tt2472024,tt0423515"
nm1202523,Ercan Durmus,1969,\N,"director,cinematographer,camera_department","tt0482366,tt0425057,tt0325694,tt6369468"
nm1202525,Jim Dutcher,\N,\N,"cinematographer,producer,director","tt0296461,tt0134139,tt1935069,tt0326413"
nm1202533,E-Swift,\N,\N,"actor,soundtrack","tt0209077,tt11245972,tt0113118,tt0116168"
nm1202536,Robert Eberly,\N,\N,director,tt0324944
nm1202537,Alvin Ecarma,1963,\N,"director,writer,producer",tt0325730
nm1202540,Holli Eckstine,\N,\N,actress,tt0325090
nm1202545,Øivind Egeland,\N,\N,actor,"tt0378255,tt0320356"
nm1202548,Hans Agene Eichab,\N,\N,actor,tt0326333
nm1202553,Yorgos Eleutheras,1970,\N,"actor,composer",tt0324695
nm12025588,Lloyd La Cour,\N,\N,actor,tt0318346
nm1202560,Dietrich Emter,\N,\N,"costume_designer,actor","tt2172151,tt0326375"
nm1202561,Sissou Endine,\N,\N,actress,tt0326248
nm1202562,Chiemi Endô,\N,\N,actress,tt0325455
nm1202568,Abby Epstein,\N,\N,"producer,director","tt0326425,tt3543964,tt0995061,tt7968976"
nm1202569,Swen Erdrich,1978,\N,"director,writer,special_effects","tt0330264,tt0325092,tt0838184"
nm1202571,Gülayse Erkoc,\N,\N,actress,tt0325675
nm1202573,Andreas Eschbach,1959,\N,writer,"tt10976578,tt2076867,tt0314226,tt9180628"
nm1202588,Sanna Fabery de Jonge,\N,\N,"producer,director,writer",tt1320352
nm1202590,Socorro Facó,\N,\N,producer,tt0325150
nm1202603,Miriam Fassbender,\N,\N,"camera_department,cinematographer,actress","tt0765432,tt0420901,tt2098688,tt1244668"
nm1202609,Robério Fefre,\N,\N,producer,tt0325150
nm1202626,James Fideler,\N,\N,"camera_department,cinematographer","tt4155040,tt1836183,tt3132106,tt4340322"
nm1202639,Cash Flagg Jr.,1980,\N,"actor,producer","tt0361277,tt0363608,tt0348008,tt0325730"
nm1202656,C.J. Follini,\N,\N,"producer,director","tt0128977,tt0177068,tt0181618,tt0118852"
nm1202684,Petra Fritzenwanker,\N,\N,actress,"tt0090536,tt1772795,tt0326025"
nm1202709,Cindy Gantz,\N,\N,"cinematographer,camera_department,producer","tt0326425,tt2326270,tt1439562,tt1417592"
nm1202711,Michael Garber,\N,\N,"editor,editorial_department,miscellaneous","tt1432111,tt1427829,tt3559660,tt0326021"
nm1202714,Viðar Garðarsson,\N,\N,director,tt0326234
nm1202715,Bruce Gardner,\N,\N,actor,tt0325571
nm1202718,Robert Garofalo,\N,\N,"director,producer,writer","tt3659838,tt2956798,tt1972726,tt12627672"
nm1202724,Alain Gattolliat,\N,\N,"producer,assistant_director","tt1262886,tt0326151"
nm1202726,Heather Rae Gavin,\N,\N,actress,tt0323652
nm1202730,Jeanne Geiben,\N,\N,"producer,actress,miscellaneous","tt3969688,tt2733258,tt2936222,tt0275979"
nm1202734,Mairy Geortsi,1973,\N,,"tt0303525,tt0324695,tt0315700,tt0355144"
nm1202759,Donald Goldmacher,\N,\N,"producer,director,writer","tt12269702,tt1966464,tt6264508,tt0326095"
nm1202763,Targino Gondim,\N,\N,"soundtrack,actor","tt2478746,tt0326369,tt2426466,tt0244504"
nm1202770,Laap San Goo,\N,\N,writer,tt0326422
nm1202777,Eike Goreczka,\N,\N,"producer,writer,actor","tt0322590,tt15844776,tt27996716,tt3273738"
nm1202782,Jon Graf,\N,\N,"actor,producer,writer","tt0374250,tt0457598,tt0351956,tt2522236"
nm1202788,Kristian Moliere,\N,\N,"producer,miscellaneous,director","tt0414913,tt1869733,tt2321549,tt6660456"
nm1202791,Michelle Greco,1977,\N,actress,"tt22332336,tt0326016,tt0289938,tt0266899"
nm1202803,Eldar Gross,\N,\N,"editor,director,writer","tt1711465,tt0967931,tt0325164,tt11374002"
nm1202806,Roger Gual,1973,\N,"director,writer,producer","tt0453194,tt1826753,tt23558084,tt0326174"
nm1202808,Milton Guedes,1963,\N,"soundtrack,actor,music_department","tt0442194,tt0399811,tt0149450,tt1781724"
nm1202815,Tiago Guimarães,\N,\N,"camera_department,cinematographer,producer","tt0325218,tt10360932,tt0781285"
nm1202830,Diloy Gülün,\N,\N,"producer,actress,production_manager","tt5033998,tt2032557,tt1397280,tt3062096"
nm1202832,Hasbiye Günay,\N,\N,actress,tt0325675
nm1202836,Lida Hadas,\N,\N,"camera_department,cinematographer","tt3021820,tt0325560"
nm1202838,Noah Haidle,\N,\N,"writer,actor,editorial_department","tt1389096,tt7375404,tt1556939,tt0325514"
nm1202839,Dalha Haifene,\N,\N,actress,tt0326333
nm1202850,Hyeon-geun Han,\N,\N,"writer,producer","tt11238048,tt2085765,tt0325534"
nm1202852,Hrvoje Handl,\N,\N,actor,"tt3202350,tt0434737,tt0326047,tt4526492"
nm1202861,Margaret Harris,\N,\N,"director,actress,writer","tt0322688,tt8563382,tt0391989"
nm1202873,Christopher Hawkins,\N,\N,cinematographer,tt0325502
nm1202888,Axel Hein,\N,\N,composer,tt0326025
nm1202899,Mikkel Herforth,\N,\N,"producer,writer,actor","tt0765492,tt8370368,tt1877190,tt11269378"
nm1202909,Lindy Heymann,\N,\N,"director,assistant_director,writer","tt5721172,tt7610076,tt5172532,tt2201227"
nm1202910,René Hiepen,\N,\N,"director,actor,producer","tt2122343,tt3222946,tt0325823,tt2107814"
nm1202913,Brad Thomas Hill,\N,\N,"cinematographer,art_department,costume_department","tt0325325,tt0121765"
nm1202923,Peter Hjelm,\N,\N,composer,tt0326356
nm1202932,Megan Holley,\N,\N,"writer,editor,director","tt2637372,tt0862846,tt0326177,tt2234475"
nm1202947,Trever Wyatt Hopper,\N,\N,"actor,composer,producer","tt0325988,tt1296352,tt0884325"
nm1202948,Tonkô Horikawa,\N,2020,"producer,director","tt1638323,tt0316566,tt1589117,tt1171470"
nm1202952,Tomislav Horvat,\N,\N,director,tt0326007
nm1202956,Emy Hovanesyan,\N,\N,"director,writer,producer",tt0325661
nm1202962,Stoyko Hristov,\N,\N,actor,tt0321400
nm1202971,Unna Huijsman,\N,\N,actress,"tt0302095,tt0326073"
nm1202973,Ronald Edwin Hunkler,\N,\N,editor,tt0325730
nm1202978,Sofie Hviid,\N,\N,,"tt0335683,tt0324891,tt0401052,tt0320961"
nm1202985,Nusret Idrizovic,1930,\N,writer,"tt0334413,tt0325696"
nm1202991,Uja Irgolic,1972,\N,"editor,actress,editorial_department","tt0334184,tt0449662,tt1868059,tt7948148"
nm1202999,J-Ro,\N,\N,"soundtrack,actor","tt0113118,tt0209077,tt0481995,tt11245972"
nm1203005,Raza Jaffrey,1975,\N,"actor,soundtrack","tt7134096,tt4452630,tt1796960,tt1289406"
nm1203010,Rajiv Jain,1964,\N,"cinematographer,camera_department","tt3449292,tt0119239,tt0405508,tt0325041"
nm1203013,Hang-jun Jang,1969,\N,"actor,director,writer","tt27002199,tt7057496,tt10098290,tt13236180"
nm1203021,Eveline Jashanmal,\N,\N,"actress,production_designer",tt0326056
nm1203022,Narain Jashanmal,\N,\N,"director,writer,editor",tt0326056
nm1203025,Claudia Jatzkowski,\N,\N,actress,"tt0806901,tt0326025,tt1772944"
nm1203027,Jay Jeff,\N,\N,"director,writer,producer",tt0325654
nm1203051,Raymond Edward Johnson,1911,2001,actor,"tt0325846,tt0446859,tt0048860"
nm1203068,Radislav Jovanov Gonzo,\N,\N,"cinematographer,director,writer","tt8644024,tt3641678,tt12524686,tt0334237"
nm1203070,Tomislav Tokac Jovanovic,\N,\N,"composer,actor,music_department","tt0323350,tt6900058,tt14710012"
nm1203074,Rok Jozef,\N,\N,"actor,writer,composer","tt11151824,tt0323350,tt6900058"
nm1203077,Jason Juranek,\N,\N,actor,tt0323050
nm1203080,Ae Ka,\N,\N,actress,tt0325772
nm1203083,Nasreen Munni Kabir,\N,\N,"miscellaneous,producer,director","tt2032557,tt0449994,tt7430722,tt0265343"
nm1203084,Yasmine Kabir,\N,\N,"director,cinematographer,editor","tt5222596,tt0325865,tt0396524"
nm1203091,David Kalamus,\N,\N,actor,"tt0496231,tt7194480,tt0446667,tt0280345"
nm1203094,Maks Kalmic,1905,1941,"director,writer","tt0325236,tt0325979,tt0326008"
nm1203095,William Kalush,\N,\N,"producer,writer","tt0248747,tt0269133,tt0321938,tt1405517"
nm1203097,Hyeon-il Kang,\N,\N,director,tt0325772
nm1203103,Lorenzo-Alessandro Kariere,1975,\N,"actor,writer,composer","tt4121564,tt5880030"
nm1203105,Mia Carla,\N,\N,actress,"tt0326156,tt0433453,tt4586580,tt0295110"
nm1203108,Giota Karounou,1978,\N,actress,"tt0454370,tt0324695"
nm1203115,Muhindua Kaura,\N,\N,actor,"tt9093870,tt0322650,tt2870578,tt4968908"
nm1203122,Wilfried E. Keil,\N,\N,"cinematographer,camera_department,producer","tt0947045,tt0325092,tt0330264,tt1971519"
nm1203126,Maren Kempken,\N,\N,actress,tt0325793
nm1203131,Camille Kerdellant,\N,\N,actress,"tt0325636,tt3838238,tt3011082,tt1783383"
nm1203138,Kabir Khan,1971,\N,"producer,director,writer","tt7518786,tt3863552,tt0770214,tt2016894"
nm1203139,Deshbhakta Khanal,\N,\N,"actor,director","tt3638644,tt2296799,tt12320684,tt0325976"
nm1203155,Jeong-a Kim,\N,\N,"actress,composer","tt0361685,tt0330030,tt0330032,tt0330031"
nm1203163,Robbie Kinter,\N,\N,"composer,sound_department","tt1570442,tt0326177,tt2083982"
nm1203166,Debra Kirschner,\N,\N,"writer,director,producer","tt0326292,tt3060186,tt10984736,tt0388825"
nm1203168,Rachel Kittner,\N,\N,"editor,editorial_department,producer","tt0768837,tt0417096,tt0120879,tt1104700"
nm1203174,Darko Kljajic,\N,\N,composer,"tt0821527,tt0326048"
nm1203178,Chang-yul Ko,\N,\N,writer,tt0325666
nm1203189,Alex Kopit,\N,\N,"editor,editorial_department,producer","tt0418763,tt0790712,tt2051879,tt0804497"
nm1203190,Goran Korencar,\N,\N,actor,tt0325288
nm1203191,Daniil Koretskiy,\N,\N,"writer,actor","tt6559122,tt0325005,tt0429406,tt0405699"
