nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm1337010,Aya Nielsen,1980,\N,actress,"tt27262715,tt0355955,tt0356094,tt0345716"
nm1337020,Sanja Ourdan,\N,\N,actress,"tt0355613,tt1508276"
nm1337021,Simone Ovsey,\N,\N,"actress,music_department","tt13303580,tt4526010,tt0356643"
nm1337022,Magdalena Palm,\N,\N,actress,"tt0356907,tt5859296"
nm1337027,Jaana Pelkonen,1977,\N,,"tt0386186,tt0380921,tt0355082,tt0187671"
nm1337037,Juliana Posso,\N,\N,actress,"tt1715738,tt2787900,tt0449551,tt2523062"
nm1337038,Françoise Prache,\N,\N,actress,"tt0330918,tt0834183,tt0356678"
nm1337041,Ling Qin,\N,\N,actress,tt0357067
nm1337046,Yolanda Rayo,\N,\N,"actress,music_department,soundtrack","tt1389028,tt6311902,tt2127944,tt21437602"
nm1337050,Bronwyn Ring,\N,\N,"actress,miscellaneous","tt9530498,tt0824686,tt0450152,tt0352323"
nm1337084,Stefanie,\N,\N,actress,"tt0355261,tt0806726"
nm1337098,Natalya Terekhova,1982,\N,actress,"tt0325269,tt15313696,tt1650387,tt0459705"
nm1337104,Christin Tyler,\N,\N,actress,"tt19655970,tt0356955"
nm1337109,Kathy Wade,\N,\N,,tt0356469
nm1337115,Kay Whitfield,\N,\N,actress,tt0356888
nm1337164,Thomas Rocha,\N,\N,"cinematographer,editor,producer",tt0357349
nm1337165,Matthew S. Smith,1958,\N,"cinematographer,producer,director","tt1340477,tt0945346,tt2118694,tt3539930"
nm1337169,Andrew Will,\N,\N,"miscellaneous,writer,director","tt0796366,tt0825232,tt1541806,tt0435705"
nm1337175,Andrew Ames,\N,\N,"producer,director,writer","tt2169942,tt2055874,tt0813647,tt0085075"
nm1337179,François Chalet,\N,\N,"producer,director,animation_department","tt2559296,tt2796824,tt0357219"
nm1337184,Robert J. Duncan,\N,\N,"director,writer,actor","tt0446302,tt0356652"
nm1337185,Paul Farren,\N,\N,"director,writer,producer","tt0822009,tt1729590,tt0356001,tt10695398"
nm1337192,Ève Heinrich,\N,\N,"director,writer","tt0356863,tt3795886,tt3795728"
nm1337193,Suga Hill,\N,\N,director,tt0356960
nm1337194,Ching C. Ip,\N,\N,"director,writer,editor",tt0357144
nm1337195,Alexander Jason,\N,\N,director,"tt0356512,tt0356513"
nm1337200,Ramesh Kumar,\N,\N,"assistant_director,director","tt0233145,tt0355579,tt0206554,tt0233147"
nm1337202,Marc Levie,1939,\N,"producer,writer,director","tt0499053,tt0498992,tt0467925,tt0404337"
nm1337221,K. Sreekumar,\N,\N,director,tt0356778
nm1337222,Andrew Steane,\N,\N,director,tt0356119
nm1337231,Ash Campbell,\N,\N,"sound_department,editor","tt0356941,tt0356636"
nm1337233,Scott Crane,\N,\N,editor,"tt7586610,tt0357153,tt0800018,tt2458306"
nm1337234,Steve Dyson,\N,\N,editor,tt0356159
nm1337239,J.J. Josephs,\N,\N,"actor,editor,editorial_department","tt0422410,tt0183072,tt0972919,tt0356706"
nm1337241,Rosemary Lambert,1978,\N,"producer,director,writer","tt1946505,tt0449053,tt1604708,tt0815231"
nm1337244,Andrew Nisker,\N,\N,"producer,director,writer","tt1632517,tt8150738,tt13073734,tt0831924"
nm1337504,Jason Norton,\N,\N,"writer,actor,miscellaneous","tt2413204,tt0357135"
nm1337650,Herb Abrams,1955,1996,"actor,producer,director","tt0357259,tt14793724,tt14800006,tt0088929"
nm1337669,Frédéric Cheret,\N,\N,"producer,production_manager","tt0103733,tt0358786,tt8035322,tt0357083"
nm1337683,Mary Francise,\N,\N,producer,tt0356178
nm1337691,Michael Gyori,\N,\N,"producer,editor,camera_department","tt3347502,tt3349268,tt3554210,tt6490268"
nm1337692,Linda Habib,\N,\N,"production_manager,producer,miscellaneous","tt0903747,tt0087466,tt0356445,tt0106161"
nm1337703,Jac Johnson,\N,\N,producer,"tt0356960,tt0370225,tt0280326"
nm1337713,Jean Libon,\N,\N,"producer,director,writer","tt5501158,tt0356301,tt15473248,tt0484036"
nm1337719,Brett Merhar,1970,2016,"writer,producer,actor","tt0356258,tt14167698"
nm1337727,Bart Phillips,1963,\N,"producer,director","tt1294153,tt0361909,tt5816200,tt10119538"
nm1337740,Sanjeev Shah,\N,\N,"producer,actor","tt0355740,tt1261414"
nm1337759,Grace Yee,\N,\N,producer,tt0355336
nm1337769,C.J. Buscaglia,1963,2015,"actor,music_department","tt12740064,tt0355502"
nm1337885,Jeff Baena,1977,\N,"writer,producer,director","tt5666304,tt4661798,tt0356721,tt2581244"
nm1337887,Andy Briggs,1972,\N,"writer,producer,director","tt1697074,tt1856091,tt6555846,tt2369041"
nm1337892,Morgan Land,\N,\N,"writer,assistant_director,producer","tt1491044,tt4397294,tt0357182,tt3695344"
nm1337900,Michael Sauter,\N,\N,writer,"tt0449959,tt0832517,tt1296077,tt0353161"
nm1337909,Nicola von Hollander,\N,\N,"miscellaneous,writer","tt1039883,tt0388619,tt0349836"
nm1337953,Aaron Cox,\N,\N,"director,editor,producer","tt1927043,tt0359992,tt1895663"
nm1337981,David Emerson Jackson,1961,\N,"actor,miscellaneous,art_department","tt1269380,tt2172414,tt0443706,tt1770670"
nm1338019,Kevin Shaw,\N,\N,"director,cinematographer,producer","tt1162126,tt7768836,tt11469904,tt20195016"
nm1338044,Thomas Young,\N,\N,actor,"tt0358809,tt0357577,tt0309152"
nm1338056,Elizabeth Byler,\N,\N,"make_up_department,actress,producer",tt0359992
nm1338078,Nancy Lynn,\N,\N,,tt0357652
nm1338080,Maeva,\N,\N,actress,"tt0488855,tt0358186,tt4765120,tt0816533"
nm1338087,Nina,\N,\N,actress,"tt0358186,tt1545648"
nm1338091,Promise,1983,\N,actress,"tt0357687,tt4798554,tt13438420,tt13494842"
nm1338094,Rachel Rogers,1995,\N,actress,"tt0412253,tt0313043,tt0312172,tt0807028"
nm1338119,Michael Crane,\N,\N,"cinematographer,camera_department","tt0112482,tt0356597"
nm1338130,Marc Jones,\N,\N,composer,tt0356597
nm1338132,Martin Price,\N,\N,"music_department,soundtrack,composer","tt0354652,tt1213663,tt1288814,tt4466242"
nm1338136,Michael Bates,\N,\N,"director,writer,actor","tt1531035,tt0358049,tt4523966,tt13836104"
nm1338143,Gillian Leahy,\N,\N,"director,writer,producer","tt5660140,tt0433001,tt6513640,tt0357933"
nm1338149,Derek Smith,\N,\N,director,"tt0358172,tt0358177,tt0393113,tt0370289"
nm1338150,Steve Thomas,\N,\N,"producer,director,writer","tt0357488,tt4685040,tt1424650,tt4535358"
nm1338155,Dan Zimmerman,1971,\N,"editor,producer,editorial_department","tt5219042,tt3689780,tt0460685,tt0380850"
nm1338274,John Richards,\N,\N,"art_director,production_designer,art_department","tt16425134,tt1250882,tt0272849"
nm1338297,Carlos Brito,\N,\N,"director,writer","tt12687260,tt0350354"
nm1338302,Pilar Romero,1952,2016,"writer,actress,producer","tt0371461,tt10804044,tt0077297,tt1042735"
nm1338303,Don Snyder,\N,\N,"writer,miscellaneous","tt4215896,tt8005764,tt0357648,tt4315324"
nm1338313,Andrea Acquistapace,\N,\N,"editor,producer","tt0331335,tt0366744"
nm1338320,Ramesh Ahuja,\N,\N,"assistant_director,director","tt0363773,tt0360712,tt0364048,tt0363959"
nm1338323,Ali Alenandarane,\N,\N,actor,tt0355452
nm1338342,Aram Amirbekyan,1891,1971,"actor,assistant_director","tt0266710,tt0266859,tt0360375,tt21281224"
nm1338343,Lamya Amrani,\N,\N,"director,actress,writer","tt0358018,tt6226610"
nm1338349,Nde Fru Angwafor,\N,\N,actor,tt0354734
nm1338369,Dragomir Asenov,\N,\N,writer,"tt0357951,tt0372550"
nm1338396,Ota Baláz,1961,\N,"composer,soundtrack,actor","tt0358056,tt1812448,tt0934967"
nm1338435,Erick Bergstrom,\N,\N,"editor,cinematographer","tt0358012,tt1972354"
nm1338438,Shawna Bermender,\N,\N,"actress,writer,camera_department","tt0438431,tt2304795,tt1278379,tt1091759"
nm1338453,Boguslaw Bidzinski,\N,\N,actor,"tt0358080,tt0399001,tt1373269,tt0362439"
nm1338470,Jan-Erik Blom,\N,\N,"cinematographer,art_department,sound_department","tt0420598,tt0298317,tt0357874"
nm1338487,Hal Borden,\N,\N,writer,tt0357774
nm1338491,Anna Botting,1967,\N,actress,"tt1139328,tt4443974,tt13983876,tt1631867"
nm1338506,Antonio Brazil,\N,\N,"actor,producer,executive","tt0438787,tt8897960,tt0462600,tt1566010"
nm1338507,Felix Breisach,1961,\N,"director,producer,writer","tt11497256,tt6258460,tt5037694,tt2900786"
nm1338529,Roy Bufis,\N,\N,actor,"tt0357735,tt1031258,tt6170958"
nm1338555,Mike Calomino,\N,\N,"actor,writer",tt0358075
nm1338561,Thomas Cantrell,\N,\N,actor,tt0359992
nm1338604,Elmira Chormanova,\N,\N,"director,writer",tt0357936
nm1338618,Grady Clibourn,\N,\N,actor,tt0357503
nm1338627,Stacey Cohen,\N,\N,"art_department,production_designer",tt0357408
nm1338629,Francesco Colangelo,1968,\N,"writer,assistant_director,director","tt1949192,tt4957128,tt1377326,tt6431172"
nm1338641,Sarah Colt,\N,\N,"producer,director,writer","tt1651080,tt0475203,tt0094416,tt12438730"
nm1338678,Erin Cummiskey,\N,\N,"actress,writer",tt0357642
nm1338683,Gabriela D'Hondt,\N,\N,"editor,director,producer","tt1318592,tt0357861"
nm1338685,Christopher Dack,\N,\N,"director,writer,cinematographer","tt0359992,tt4511878"
nm1338698,Mahesh Dattani,\N,\N,"director,writer,actor","tt0419974,tt0355740,tt0373779,tt5085386"
nm1338717,Michelle DeYoung,1969,\N,"actress,soundtrack","tt3231858,tt1019690,tt1144522,tt0357719"
nm1338720,Arnaud Debrée,\N,\N,director,tt0357634
nm1338727,Erik Della Penna,\N,\N,"soundtrack,composer,actor","tt0126916,tt1922544,tt3246684,tt0459180"
nm1338734,Raman B. Desai,\N,\N,director,"tt0389191,tt0357950,tt0375992,tt0389485"
nm1338740,Devdutt,\N,\N,director,tt0358179
nm1338753,Boo Dilicious,1984,\N,actress,"tt0428576,tt0463685,tt0865526,tt0408544"
nm1338760,Damian Disterdick,\N,\N,actress,tt0354704
nm1338787,Marie Dumora,\N,\N,"director,cinematographer,writer","tt12545598,tt3568720,tt0357449,tt3376566"
nm1338794,Kerry Douglas Dye,1974,\N,"writer,director,actor","tt1260567,tt0844283,tt0358236,tt8133570"
nm1338821,Kevin Epps,\N,\N,"producer,director,writer","tt3492470,tt0369993,tt4369060,tt21817752"
nm1338831,Jerrito Estrada,\N,\N,actor,"tt0185130,tt0356319,tt21406332"
nm1338846,Safaa Fathy,\N,\N,"director,writer","tt3244902,tt0356496,tt8581462"
nm1338847,Babasaheb S. Fattelal,1936,2007,director,"tt0358094,tt0357544,tt12923082,tt0358104"
nm1338850,Janine Feczko,\N,\N,"editor,editorial_department,producer","tt4362312,tt1411189,tt1283572,tt1569544"
nm1338867,Marcus Fields,\N,\N,actor,"tt5817086,tt21236174,tt0385346,tt0357682"
nm1338869,Chad Fifer,\N,\N,"actor,writer,composer","tt10418680,tt1496007,tt0357545,tt0439533"
nm1338875,Dursun Firat,\N,\N,actor,tt0358164
nm1338879,Howard Flamm,1966,\N,"producer,actor,writer","tt13912844,tt0358148,tt7674026,tt12426446"
nm1338902,Joel Frenzer,\N,\N,"animation_department,actor,director","tt5038962,tt0357514,tt3009542,tt5051150"
nm1338935,Luke Gasser,\N,\N,"producer,writer,director","tt2256869,tt1617029,tt1628727,tt3728388"
nm1338970,Myrto Gondicas,\N,\N,writer,"tt0357937,tt15253784"
nm1338991,Vernon Gravdal,\N,\N,"producer,actor,editor","tt21931482,tt0454805,tt0360976,tt20673318"
nm1339013,Sonja Meret Grüntzig,\N,\N,actress,"tt1320273,tt1138050,tt0357861"
nm1339027,George Gurunian,\N,\N,"camera_department,editor,editorial_department","tt0056758,tt0498964"
nm1339030,Thomas Gwaltney IV,\N,\N,"composer,music_department","tt0360255,tt0297607,tt0309905,tt0309152"
nm1339048,Anna Ryan Hansen,\N,\N,producer,tt0353273
nm1339079,Amit Heri,\N,\N,"composer,actor","tt0355740,tt0419974"
nm1339080,Daniel Hernandez Rodriguez,\N,\N,actor,tt0354575
nm1339096,Jordan Hoffman,\N,\N,"actor,producer,director","tt0844283,tt0358236,tt0401991"
nm1339100,Marj Hogarth,\N,\N,actress,"tt0357379,tt0943690,tt0281491"
nm1339108,Reiner Holzemer,\N,\N,"director,writer,cinematographer","tt6802360,tt22046126,tt11284244,tt1401646"
nm1339113,Malia Hosaka,1971,\N,actress,"tt0268860,tt14793724,tt0272422,tt0185103"
nm1339115,Seppo Hovi,1946,\N,"music_department,writer,soundtrack","tt0084806,tt2871058,tt0090353,tt0070172"
nm1339118,Shue Hu,\N,\N,director,tt0358292
nm1339130,Ismail Inamdar,\N,\N,director,tt0358052
nm1339136,Suresh Issar,\N,\N,director,tt0357651
nm1339153,Jang Na-ra,1981,\N,"actress,soundtrack","tt4803738,tt2940080,tt3865722,tt0357978"
nm1339164,Mo Jen,\N,\N,composer,"tt0405354,tt0354734,tt0366733,tt0829156"
nm1339182,Pierre Judet de la Combe,\N,\N,writer,"tt5145014,tt1676830,tt0357937,tt15253784"
nm1339186,Wes Justice,\N,\N,"director,producer",tt0357982
nm1339187,Otto Jäger,\N,\N,"cinematographer,writer,camera_department","tt1019927,tt0464755,tt1013584,tt0478726"
nm1339196,Levon Kalantar,\N,\N,"director,writer,actor","tt21272148,tt0266859,tt0359680,tt21319196"
nm1339200,Anna Kalus,\N,\N,"director,animation_department,writer","tt1394123,tt1382536,tt0358110"
nm1339221,Kaushalraj Batra,\N,\N,"producer,director,assistant_director","tt0080775,tt0357451,tt2619976,tt0154206"
nm1339231,Tuomas Kesälä,\N,\N,"soundtrack,music_department,miscellaneous","tt0357354,tt13915700,tt2624034,tt2269580"
nm1339236,J.C. Khoury,\N,\N,"producer,editor,director","tt2948790,tt3214248,tt1691154"
nm1339297,Bente Olav Kuzinski,\N,\N,"producer,actress,writer","tt7524352,tt1608274,tt5193466,tt0358157"
nm1339298,Peter Piotr Kuzinski,1963,\N,"director,cinematographer,editor","tt1070797,tt0177446,tt8360104,tt0358157"
nm1339310,Stéphane Labouassa,\N,\N,actor,"tt0358186,tt0810072"
nm1339316,Mario Lajoie,\N,\N,"animation_department,miscellaneous,director","tt0169414,tt0242213,tt0115293,tt0357631"
nm1339331,Janne Laurila,\N,\N,"actor,composer","tt0357874,tt0477358"
nm1339346,Ville Leinonen,\N,\N,"soundtrack,composer","tt1582548,tt1178322,tt0357874,tt10438076"
nm1339351,Laurence Leplae,\N,\N,"director,writer,special_effects",tt0358018
nm1339354,Nolwenn Leroy,1982,\N,"soundtrack,actress,composer","tt27759508,tt5684214,tt1865505"
nm1339362,Xiaogong Li,1927,2013,actress,"tt12423060,tt0357867,tt14540802,tt13878688"
nm1339377,Julia Lipan,\N,\N,"assistant_director,producer","tt0357682,tt1418948"
nm1339400,Philippa Lowthorpe,\N,\N,"director,producer,writer","tt10482370,tt9148706,tt6835252,tt4786824"
nm1339406,Clodo Luque,\N,\N,"camera_department,cinematographer,editor","tt0357534,tt0358304,tt0360040,tt0450825"
nm1339427,Tanja Mairitsch,\N,\N,"director,writer","tt0357682,tt5817086,tt5889214,tt0427266"
nm1339429,Takis Makriyannis,\N,\N,writer,"tt11865910,tt0358091,tt0489537,tt1220667"
nm1339447,Stephen E. Mantin,\N,\N,writer,tt0357609
nm1339460,Sarah Marlow,\N,\N,"actress,miscellaneous","tt0357404,tt0381146,tt1038043"
nm1339472,Zola Mashariki,\N,\N,"miscellaneous,producer,executive","tt5651762,tt5574940,tt7103742,tt5637742"
nm1339494,Nikki McDonald,\N,\N,actress,tt0352431
nm1339496,Kyle McGatlin,\N,\N,"miscellaneous,casting_department,special_effects","tt0443706,tt1055369,tt1059786,tt1194173"
nm1339502,Kirk D. McKinney,\N,\N,actor,tt0351760
nm1339519,Anna Messariti,\N,\N,producer,"tt13836104,tt0358049"
nm1339550,Batra Mohinder,\N,\N,"director,writer,producer","tt0358246,tt0386631,tt0961063,tt2737866"
nm1339580,Joe Nader,\N,\N,"actor,writer,producer",tt0358283
nm1339588,Randy Nargi,\N,\N,"director,writer,cinematographer","tt1988643,tt0357686,tt0808469,tt1744775"
nm1339611,Jeffrey Norskog,\N,\N,"miscellaneous,producer,actor","tt1832996,tt1107857,tt0357654,tt1433037"
nm1339624,Kristen O'Meara,\N,\N,actress,"tt0790772,tt0460627,tt5592146,tt1416765"
nm1339634,Josh One,\N,\N,composer,tt0357996
nm1339651,Paolo Pagnani,\N,\N,composer,"tt9773344,tt9775942,tt0357527,tt9789892"
nm1339658,Joanie Pallatto,\N,\N,"composer,music_department,sound_department",tt0358012
nm1339676,Jeong-cheol Park,1976,\N,actor,"tt2917646,tt0435067,tt3541074,tt0357978"
nm1339690,Ian Merrill Peakes,\N,\N,actor,"tt15679400,tt7179594,tt1512315,tt0357774"
nm1339710,Bryan Perraud,1976,\N,"producer,director,editor","tt0485417,tt0485365,tt0485406,tt0357408"
nm1339714,Matthew Pestorius,\N,\N,actor,"tt0108927,tt0358012"
nm1339744,Natalja Pogonischewa,\N,\N,"director,writer","tt0383008,tt0357823,tt1477047"
nm1339767,Becky Prusha,\N,\N,,tt0357652
nm1339797,T. Madhava Rao,\N,\N,director,tt0358182
nm1339814,Zack Resnicoff,\N,\N,"director,cinematographer,producer","tt0361449,tt1520405,tt1494697,tt1521693"
nm1339835,Scott Rockenfield,1963,\N,"actor,composer,music_department","tt4116488,tt0422386,tt1050001,tt0107362"
nm1339852,Alessandro Rossetto,\N,\N,"director,writer,producer","tt5358178,tt10576540,tt2622542,tt0357542"
nm1339866,Helen Rule,1981,\N,"actress,writer","tt3560026,tt0426395,tt1964996,tt0364238"
nm1339870,Röyksopp,\N,\N,"soundtrack,composer,miscellaneous","tt0397078,tt0460740,tt0480687,tt10886166"
nm1339873,Sumeer Sabharwal,\N,\N,director,tt0358247
nm1339881,Saji Soman,\N,\N,actor,"tt27655979,tt1132141,tt0357203,tt28652452"
nm1339892,Patience Ndi Sama,\N,\N,actress,tt0354734
nm1339908,Sasimohan,\N,\N,"director,writer",tt0358210
nm1339934,Sunny Schnier,\N,\N,producer,tt0498964
nm1339977,Rhim Shu,\N,\N,actor,tt0354734
nm1339994,Richard Slater-Jones,\N,\N,"director,producer,cinematographer","tt2288962,tt3626612,tt3086862,tt9817710"
nm1339998,Ginger Snapps,\N,\N,"miscellaneous,producer,art_director","tt6207906,tt0363808,tt0412489,tt0317349"
nm1340000,Juliet Snowden,\N,\N,"writer,producer,director","tt0448011,tt1204977,tt2126304,tt0431021"
nm1340015,Rob Spedicacci,\N,\N,actor,tt0357408
nm1340018,Steve Sprung,\N,\N,"editor,producer","tt0366646,tt0426448,tt1432230,tt0466473"
nm1340064,S.U. Syed,\N,\N,"director,camera_department","tt4428606,tt0391720,tt1315590,tt0357709"
nm1340074,Francesco Taboada Tabone,1975,\N,"director,editor,writer","tt1603250,tt1323021,tt0783765,tt0358307"
nm1340079,Zoltan Takacs,\N,\N,"miscellaneous,actor,cinematographer","tt0206501,tt2336335,tt8220360,tt0146386"
nm1340091,Alec Tefertiller,\N,\N,"producer,sound_department,director","tt3320256,tt1806799,tt0357982,tt3119790"
nm1340092,Joshua Alex Temkin,\N,\N,writer,"tt0357791,tt0318220,tt0361872"
nm1340111,Danya Tolkachev,1978,\N,actor,tt0358243
nm1340118,Elias Toufexis,\N,\N,"actor,producer,miscellaneous","tt12948838,tt5171438,tt3230854,tt10009170"
nm1340128,Bruno Troisiho,\N,\N,"director,casting_director","tt0358186,tt0465875,tt0805590"
nm1340149,Lukás Vacek,1991,\N,"actor,cinematographer","tt0845965,tt0955352,tt1754442,tt18291942"
nm1340156,Mirva Valkeapää,\N,\N,"director,writer,assistant_director","tt0355148,tt0357874"
nm1340171,Liisa Vartiainen,\N,\N,"editor,writer,miscellaneous","tt0298317,tt14231044,tt0357874,tt14131002"
nm1340178,Ankur Vikal,\N,\N,actor,"tt2792284,tt1010048,tt0379370,tt11301946"
nm1340181,Linda Vittoria,\N,\N,,tt0357652
nm1340182,Victor Viyuoh,\N,\N,"director,producer,writer","tt0354734,tt2274246,tt7108636,tt7385828"
nm1340185,Clark Andrew Vogeler,\N,\N,"editor,editorial_department,actor","tt0437741,tt0765425,tt0377678,tt8169446"
nm1340195,Basil Wajdowicz,\N,\N,composer,tt0357609
nm1340245,Maria Wistrand,\N,\N,actress,tt0357735
nm1340266,Michiko Yamamoto,\N,\N,"writer,miscellaneous,producer","tt0353691,tt2717558,tt1056056,tt0479506"
nm1340285,Hak-ryul Yoon,\N,\N,"writer,director","tt0357978,tt1878894,tt0453127"
nm1340306,Stephan Zobeley,\N,\N,"composer,music_department","tt2602382,tt0356733,tt2151653,tt2065958"
nm1340309,Martin Zysset,\N,\N,actor,"tt0358080,tt2339362,tt2354169,tt4334476"
nm1340317,Wikus du Toit,\N,\N,"miscellaneous,producer,actor","tt6437830,tt13835440,tt13459400,tt7914022"
nm1340330,Trey Albright,\N,\N,"actor,director,writer","tt0491778,tt10954276,tt7288762,tt2038293"
nm1340344,Jesse Balmer,1987,\N,"animation_department,art_department,actor","tt9277146,tt8050756,tt1305826,tt8146760"
nm1340375,Alejandro Chabán,1981,\N,actor,"tt0413680,tt0804432,tt1315328,tt1846055"
nm1340404,Eddie del Mar,1919,1986,"actor,producer,writer","tt0356953,tt0357516,tt1245454,tt0402149"
nm1340405,Dave Dickason,\N,\N,,tt0357979
nm1340429,Jason Fylan,\N,\N,actor,tt0359992
nm1340440,Horacio Graniero,\N,\N,actor,"tt0358304,tt0357501"
nm1340441,Jonathan C. Green,\N,\N,"actor,soundtrack","tt0984210,tt0098844,tt0358236,tt1477652"
nm1340442,Justin Griffith,1980,\N,actor,"tt0357735,tt0896893,tt0407423,tt0065323"
nm1340451,Hiroshi Hase,1961,\N,actor,"tt11097842,tt1601629,tt0192931,tt0926197"
nm1340463,Scott Hoelz,\N,\N,actor,"tt0297607,tt0358809,tt0482420,tt0357577"
nm1340484,Jonas Kaufmann,1969,\N,"actor,soundtrack","tt4411878,tt8110640,tt2369473,tt0358080"
nm1340503,Sean Lu,1947,\N,"actor,miscellaneous","tt1430612,tt0338135,tt13816098,tt1479388"
nm1340511,Lloyd Maines,1951,\N,"music_department,sound_department,soundtrack","tt0469120,tt4092578,tt0802866,tt0126802"
nm1340514,Luc Mariot,\N,\N,,tt0358228
nm1340517,Théo Massein,\N,\N,actor,tt0349215
nm1340518,Mick McCarthy,1959,\N,,"tt0373756,tt14292276,tt0135733,tt0165027"
nm1340520,Don McGatlin,\N,\N,production_designer,"tt0357979,tt1196595"
nm1340538,Esa Nieminen,1952,\N,"soundtrack,composer,music_department","tt0274154,tt3685818,tt1951876,tt2195375"
nm1340584,Yván Romero,\N,\N,actor,"tt0459714,tt0400992,tt0358791,tt0495925"
nm1340596,Mike Sharpe,1951,2016,actor,"tt0283816,tt3997584,tt1529215,tt1552964"
nm1340608,Steve Strangio,\N,\N,"producer,writer,director","tt1927792,tt3591164,tt1669806,tt1627997"
nm1340609,Doug Stringer,\N,\N,,tt0357948
nm1340616,Daryl Thompson,\N,\N,actor,tt0359992
nm1340638,Ricky Whittle,1981,\N,actor,"tt1985019,tt1898069,tt0112004,tt0364845"
nm1340641,Michael Wilton,1962,\N,"actor,composer,soundtrack","tt5540224,tt1023345,tt1978940"
nm1340642,Michael Winaker,\N,\N,actor,"tt0420113,tt0357567"
nm1340650,Jian Zheng,\N,\N,actor,"tt0358292,tt0470610"
nm1340656,Brenda Adamson,\N,\N,,tt0357652
nm1340657,Britney Alexander,1983,\N,actress,"tt0397329,tt0355616,tt6597322,tt4862524"
nm1340713,Elena Fotinaki,\N,\N,actress,"tt6614998,tt0294073,tt1111863,tt1411873"
nm1340730,Susan Tex Green,\N,\N,"actress,producer","tt5981882,tt6065506,tt3974304,tt9657916"
nm1340763,Nicole Kingston,\N,\N,actress,"tt1143098,tt0353984,tt0790660,tt1253853"
nm1340778,Jackie Lorenz,\N,\N,,tt0357652
nm1340792,Lacy Mercer,\N,\N,,tt0357652
nm1340797,Celia A. Montgomery,\N,\N,actress,"tt2217797,tt10425440,tt0358236"
nm1340830,Christine Rude,\N,\N,,tt0357652
nm1340839,Dara Shindler,\N,\N,"soundtrack,actress","tt0287978,tt0756672,tt1144884,tt0358236"
nm1340847,Elizabeth Steen,\N,\N,,tt0357948
nm1340875,Albert Hill,\N,\N,"manager,composer,art_department","tt5340738,tt0358283,tt2348646"
nm1340889,Michael Dack,\N,\N,"director,writer,cinematographer",tt0359992
nm1340892,Juan Carlos Perez,\N,\N,"cinematographer,special_effects,camera_department",tt11229716
nm1340895,Chris Calomino,\N,\N,"actor,composer","tt0358075,tt19637512"
nm1340896,Patrick Faure,1974,\N,composer,"tt0468399,tt2843368,tt1127842,tt0356530"
nm1340906,Andreas Dirr,\N,\N,"writer,director,producer","tt0206501,tt11701822,tt0118378,tt0358165"
nm1340907,Simon Elst,1986,\N,"sound_department,director,writer","tt1138460,tt0358018,tt1137976,tt1329339"
nm1340909,William Henne,\N,\N,"producer,writer,editor","tt1320331,tt0798855,tt1068805,tt0358018"
nm1340910,Moon-saeng Kim,\N,\N,"director,writer,producer","tt7182234,tt2385584,tt1884444,tt0353014"
nm1340911,Chris Lackey,\N,\N,"producer,actor,director","tt0357545,tt0113843,tt1496007,tt1498878"
nm1340913,Hubert Märkl,1970,\N,"camera_department,cinematographer,director","tt0361968,tt0943234,tt0358155,tt1642638"
nm1340920,Chris McKim,\N,\N,"producer,editor,director","tt11701810,tt1154997,tt5930038,tt11701838"
nm1340923,Eduardo Yedlin,1960,\N,"producer,editor,director","tt0455830,tt1601226,tt0796966,tt11085108"
nm1341159,Jennifer Clemente,\N,\N,"producer,production_designer",tt0357468
nm1341160,Susan Cohen,\N,\N,"writer,producer,director","tt1270780,tt6144152,tt1928292,tt0451033"
nm1341163,Paul Kanter,\N,\N,"producer,actor,writer","tt0438431,tt0360976,tt0357642,tt2304795"
nm1341172,Shakir Noorani,\N,\N,producer,tt0358261
nm1341179,Martiros Saryan,\N,\N,"art_department,production_designer","tt0361887,tt0149687,tt0307311"
nm1341255,Christopher Fay,\N,\N,writer,tt0353273
nm1341261,Petr Scheuer,\N,\N,writer,tt0358056
nm1341328,Brian Bailey,\N,\N,actor,"tt10931964,tt1286842,tt0358544,tt12654964"
nm1341413,Darren Robertson,\N,\N,"actor,soundtrack","tt0301470,tt1667061,tt0200276,tt1067111"
nm1341418,Bruce Ross,\N,\N,actor,"tt1941684,tt8521448,tt0939564,tt14385300"
nm1341424,Tony Serrano,\N,\N,actor,"tt0430402,tt4902164,tt0481856,tt0481864"
nm1341448,Emily Adams,\N,\N,"actress,stunts","tt0108757,tt2575988,tt0058796,tt1266020"
nm1341464,Sarah Elizabeth,\N,\N,"actress,miscellaneous,sound_department","tt0999865,tt6064520,tt0463855,tt1629734"
nm1341466,Diane Foster,\N,\N,"producer,actress,director","tt1179071,tt9335656,tt26537350,tt14009466"
nm1341472,Tiffany Hopkins,1981,\N,actress,"tt0476357,tt0357876,tt0855840,tt0451774"
nm1341474,Sue Jones,\N,\N,actress,tt0358572
nm1341476,Robin Krause,\N,\N,,tt0358645
nm1341479,Katherine Lee,\N,\N,actress,tt0358539
nm1341488,Mystikal,\N,\N,actress,tt0349731
nm1341495,Jan Smith,\N,\N,actress,"tt0358650,tt0384543"
nm1341518,Chris Bradley,\N,\N,"director,editor,cinematographer","tt0419236,tt0486531,tt0358547,tt2040281"
nm1341519,Oscar Bustamante,\N,\N,"cinematographer,miscellaneous","tt1237860,tt0358657"
