nconst,primaryname,birthyear,deathyear,primaryprofession,knownfortitles
nm2392962,Harry Jibodh,\N,\N,,tt0127320
nm2396923,Mark Chadwick,\N,\N,"miscellaneous,actor","tt0381840,tt0397020,tt0120143,tt0395623"
nm2397276,Kyle Rogers,\N,\N,"cinematographer,camera_department,editor","tt1342202,tt1340772,tt0842015,tt0129567"
nm2397634,Lu Chin,\N,\N,actress,"tt0077313,tt0291957,tt0068904,tt0895771"
nm2397967,Erzsébet Kukta,\N,\N,actress,"tt0097875,tt0130053,tt0085815,tt0101993"
nm2407142,Patrick Salis,\N,\N,"composer,editor,camera_department","tt0140129,tt0192768,tt0134501,tt0139274"
nm2408302,Zofia Zydaczewska,\N,\N,editor,"tt0310141,tt0118139"
nm2408576,Smain Allaoi,\N,\N,actor,tt0122956
nm2408704,Matthieu Lauriot Prévost,\N,\N,producer,tt0121080
nm2408994,Gábor Dobos,\N,\N,"production_manager,cinematographer,camera_department","tt0130053,tt10919832,tt0849411,tt0146593"
nm2409520,Yamadou Cissé,\N,\N,actor,tt0120266
nm2409646,Fay Presto,1948,\N,actress,"tt0233036,tt0068069,tt0118481,tt0127369"
nm2410122,Chi-Chang Ho,\N,\N,"actor,stunts,assistant_director","tt0200302,tt3186702,tt0079432,tt0078243"
nm2411047,Shir Ben Yunes,1990,\N,actor,tt0118220
nm2412506,Dmitry Yurkov,\N,\N,producer,"tt0874952,tt2546292,tt1542498,tt1101026"
nm2414195,Kani Coulibaly,\N,\N,actor,tt0120266
nm2414255,Cori Gates,1967,\N,actress,"tt0877353,tt12242426,tt12570106,tt10023474"
nm2414312,Oumu Berthé,\N,\N,actor,tt0120266
nm2414686,Joe Moore,\N,\N,cinematographer,tt0124731
nm2414717,Jane Breckenfeld,\N,\N,actress,tt0119163
nm2416588,Hsiao-Kuei Chen,\N,\N,"art_director,producer,art_department","tt24056650,tt7722174,tt6539350,tt0121354"
nm2416780,Ninalee Craig,1927,2018,,tt0120045
nm2417213,Catherine Askvig,\N,\N,actress,tt0129225
nm2421238,Robert D. Krzykowski,\N,\N,"producer,director,writer","tt1714208,tt7042862,tt0119858,tt5670948"
nm2422376,Roxanne Stam,\N,\N,"miscellaneous,assistant_director,script_department","tt8347410,tt3464896,tt9272572,tt1438539"
nm2422800,Tom Baker,\N,\N,actor,tt0127812
nm2423601,Shih-Ling Wen,\N,\N,"director,assistant_director,actor","tt1745815,tt2389436,tt1160786,tt20241958"
nm2423615,Bih-Yun Lu,1922,\N,actress,"tt0206441,tt1227194,tt1289814,tt1265108"
nm2429950,Garwood Van and His Orchestra,\N,\N,"actor,soundtrack",tt0123979
nm2432941,Susanne Kraft,\N,\N,"editorial_department,production_manager,miscellaneous","tt0130546,tt1109488,tt1443368,tt9042142"
nm2433865,David E. Williams,\N,\N,"producer,actor,cinematographer","tt0304475,tt0130214,tt1841108,tt0887265"
nm2434597,Frank Gillard,1908,1998,"miscellaneous,actor","tt7832386,tt5858884,tt6060018,tt0884759"
nm2436889,Kerry Kennedy,\N,\N,writer,"tt0222776,tt0119312"
nm2437392,Catherine Fleetwood,\N,\N,actress,tt0121489
nm2437781,Tom Adams,\N,\N,actor,"tt0780534,tt0472126,tt1381752,tt0118728"
nm2439567,Shari Silberstein,\N,\N,"producer,production_manager","tt0123189,tt0472564"
nm2439987,Claire Hooper,\N,\N,actress,"tt2049036,tt3599300,tt4786766,tt7205552"
nm2442636,Cliff Dew,1951,\N,actor,"tt0206347,tt0892426,tt0118070"
nm2443327,Doug Holroyd,\N,\N,"composer,producer","tt0129861,tt2719980"
nm2443959,Ilona Koch,\N,\N,writer,tt0127069
nm2445533,Tuan Lin,\N,\N,"script_department,miscellaneous,art_department","tt0101258,tt0096461,tt1931444,tt0121128"
nm2445759,Moochie,\N,\N,actor,tt0127989
nm2448154,Fable and Uno,\N,\N,actor,tt0123526
nm2450853,Alan Schwartz,\N,\N,composer,tt0119321
nm2451488,Manel Ferrer,\N,\N,actor,"tt0949697,tt0903748,tt0121012"
nm2452212,Arthur Caplan,\N,\N,miscellaneous,"tt0289658,tt1132623,tt0903917,tt4848066"
nm2452367,Steve Seltzer,\N,\N,composer,tt0128719
nm2452375,Serge Lincoln,\N,\N,producer,tt0122953
nm2452413,Finley Walker,\N,\N,writer,tt0122953
nm2452461,Ida Blue,\N,\N,actress,tt0124413
nm2452530,Henry Locke,\N,\N,"actor,camera_department,producer","tt20244116,tt0123753,tt21046898"
nm2452593,Manny White,\N,\N,"cinematographer,camera_department","tt0124413,tt0189718,tt0210153,tt0127853"
nm2453581,Joel Dein,\N,\N,"miscellaneous,composer,music_department",tt0128719
nm2454727,Christopher Suss,\N,\N,actor,"tt0125345,tt0207456,tt0207522,tt14120888"
nm2455436,Roden Gorbach,\N,\N,editor,tt0125528
nm2457975,Keiko Suzuka,\N,\N,actress,"tt0108880,tt0358193,tt0121309,tt0202239"
nm2457996,Anthony Parella,\N,\N,"assistant_director,producer",tt0128719
nm2459880,Eberhard Ellis,\N,\N,actor,tt0186200
nm2460084,Andy Binder,\N,\N,producer,tt0125857
nm2460154,Claudia Miro,\N,\N,actress,tt0125894
nm2460260,Phil Brian,\N,\N,actor,tt0128640
nm2461970,Lawrence Johnson,\N,\N,actor,"tt0238634,tt0124372"
nm2462056,James Jeans,\N,\N,actor,"tt0128640,tt0126463"
nm2462125,Tommy Toole,\N,\N,actor,"tt0276471,tt0124413,tt0197046,tt2457070"
nm2462142,Craig Grant,\N,\N,writer,tt0125857
nm2462313,Eugene Roder,\N,\N,"director,writer,special_effects","tt0129324,tt0906739"
nm2462503,Józef Szpak,\N,\N,producer,tt0127047
nm2462903,Isabelita Elias,\N,\N,actress,"tt0046964,tt0130855,tt0255598"
nm2463459,Steve McClure,\N,\N,actor,"tt0123086,tt0324235,tt0166378,tt0266572"
nm2464354,Michael Davis,\N,\N,writer,tt0124413
nm2465408,Sammy Oriti,\N,\N,"writer,miscellaneous,soundtrack","tt0122169,tt0251700,tt0480232,tt0960721"
nm2466018,Ron Osborne,\N,\N,actor,tt0125195
nm2466410,Lisa Troy,\N,\N,"soundtrack,actress",tt0127234
nm2466594,Jane Harris,1961,\N,writer,"tt0854120,tt0247190,tt0330020,tt0128234"
nm2467155,Jay Werner,\N,\N,editor,tt0124708
nm2467370,Judy Lennon,\N,\N,"editor,editorial_department","tt0123424,tt0259617,tt0196147,tt0129623"
nm2469192,John Flagg,\N,\N,composer,tt0127812
nm2469216,Nedret Özbek,\N,\N,actress,"tt8380518,tt0491848,tt0436977,tt0118351"
nm2470009,Marci Hirsch,1959,\N,"production_manager,producer,miscellaneous","tt0126593,tt1720935,tt0287723,tt1572181"
nm2471359,Matti Halonen,\N,\N,"cinematographer,camera_department,miscellaneous","tt0126116,tt0214542,tt9085416,tt7060808"
nm2471458,Cazander Zim,\N,\N,actress,"tt4385404,tt0127234"
nm2472436,Robert Marsden,\N,\N,"producer,miscellaneous","tt0128674,tt0191531"
nm2472979,Aatto Supanen,\N,\N,writer,tt0121641
nm2475986,Mannu Donner,\N,\N,,tt0130298
nm2476263,Vangelis Papadakis,\N,\N,"writer,miscellaneous","tt0965453,tt2298311,tt1600079,tt0128029"
nm2478258,Quynh Thai,\N,\N,"producer,miscellaneous","tt0279685,tt0123181"
nm2478524,Junnu Donner,\N,\N,,tt0130298
nm2478530,Béla Dorozsmai,\N,\N,actor,tt0130053
nm2478609,Diana Webster,\N,\N,,"tt1848886,tt3798566,tt0119754"
nm2479179,Peter Eastwood,\N,\N,"producer,camera_department","tt0141191,tt0124527,tt1401119,tt0135315"
nm2479453,Zsolt Deák,\N,\N,actor,"tt1289450,tt0101993,tt0130222,tt0103343"
nm2479768,José Luis Martín,1958,\N,writer,"tt0121012,tt0101220,tt0463395,tt1375775"
nm2479803,Naina Chopra,\N,\N,actress,tt0125485
nm2480896,Make Gylphe,\N,\N,,tt0130298
nm2480957,David Hamma,\N,\N,composer,tt0127298
nm2481287,Klaus Cederberg,\N,\N,,tt0130298
nm2481767,József Borbély,\N,\N,,tt0130222
nm2483598,Brandon Choi,\N,\N,writer,"tt0119185,tt0251515,tt15386862,tt2820466"
nm2483804,Martine Gay,\N,\N,actress,tt0125220
nm2484210,Reuben Mann,\N,\N,production_designer,tt0124352
nm2484713,Beatrice Hayes,\N,\N,actress,"tt0104562,tt0123273"
nm2485249,Keith Cook,\N,\N,"editorial_department,editor,camera_department","tt0115215,tt0278866,tt0852863,tt0120552"
nm2491912,Jim Clark,\N,\N,producer,tt0124352
nm2492274,Rita Tsakona,\N,\N,actress,"tt0135428,tt0288735,tt0135495,tt6588710"
nm2492821,Peter Jørgensen,1865,1942,actor,"tt2234120,tt0121456,tt2361290,tt2410960"
nm2493382,Sylvia Zagana,\N,\N,actress,tt0122894
nm2496138,Peter Fairley,1930,1998,,"tt10956018,tt1418780,tt7325604,tt0154091"
nm2496260,Karen Kolus,\N,\N,"miscellaneous,writer,producer","tt0103359,tt0119185"
nm2498551,Diane Stevens,\N,\N,writer,tt0124352
nm2498735,Yun-Lung Niu,\N,\N,"camera_department,production_manager,miscellaneous","tt0074624,tt0104896,tt0121337,tt5977870"
nm2499632,Patti Snyder,\N,\N,actress,tt0129462
nm2499859,Geoffrey Moore,\N,\N,composer,tt0119203
nm2500691,Shiraz Adam,\N,\N,actor,tt0122356
nm2502746,Prakash Malhotra,\N,\N,cinematographer,"tt0139457,tt0130991,tt0377452,tt0354491"
nm2503243,Filippo Martelli,\N,\N,"director,cinematographer","tt2636968,tt2636964,tt2636970,tt2636938"
nm2503267,Ginger Michels,\N,\N,actress,"tt0056778,tt0131149"
nm2503289,Paul Chappell,\N,1995,"actor,miscellaneous","tt0078870,tt0165592"
nm2503600,Rod Shortened,\N,\N,actor,tt0124390
nm2505634,Andrew Feenberg,\N,\N,,tt0119281
nm2506283,Iris Blanco,\N,\N,,tt0119281
nm2506294,Carlos Blanco,\N,\N,,tt0119281
nm2506497,Tatyana Goryacheva,\N,\N,actress,tt0122591
nm2506881,Harald Holzenleiter,\N,\N,"director,writer,producer","tt2809372,tt1351665,tt3672552,tt0934468"
nm2507175,Butch Taylor,\N,\N,"composer,music_department","tt18289700,tt0124363"
nm2507940,Vladimir Gladyshev,\N,\N,"actor,writer","tt10079670,tt0122591"
nm2508056,Giorgos Kazasoglou,1908,1984,"composer,music_department","tt0185034,tt0227014,tt0137054,tt0137086"
nm2508258,A. Burdov,\N,\N,composer,tt0122591
nm2509087,Vasilis Afentakis,\N,1964,"actor,soundtrack","tt0257829,tt0122565,tt0135400,tt0231165"
nm2509236,Vladimir Degtyarev,\N,\N,actor,tt0122591
nm2509390,Robert Salvatore,\N,\N,editor,tt0125141
nm2509829,Joshua Stone,\N,\N,"composer,music_department,soundtrack","tt0119740,tt0498402,tt0126035,tt0204382"
nm2511479,A.S. Spumpin,\N,\N,actress,tt0124390
nm2512083,John Makinen,\N,\N,cinematographer,tt0128451
nm2513072,Ching Ku,\N,\N,actor,"tt1521841,tt2173776,tt1511381,tt1346260"
nm2513448,Hin Yeung Kong,\N,\N,actor,tt0126331
nm2514429,Simoni Kyriakidou,\N,\N,actress,"tt0291950,tt0206997,tt0135411,tt0127281"
nm2514969,Spyridon Peresiadis,\N,\N,writer,"tt0258164,tt0288767,tt0257639,tt0135432"
nm2515875,Stuart Rooker,\N,\N,actor,tt0124951
nm2516562,Liz Zazzi,\N,\N,"actress,executive","tt0882755,tt0121945,tt0094574"
nm2516791,Frank Albetta,\N,\N,actor,tt0130585
nm2517606,Jayne Waddington,\N,\N,actress,tt0165592
nm2518462,Nikolaos Koukoulas,\N,\N,"cinematographer,producer",tt0123871
nm2520444,Rosemarie Castoro,\N,\N,,"tt0131149,tt2186945"
nm2520833,Dionysios Venieris,\N,\N,"actor,writer","tt0231654,tt0123871"
nm2521006,Barbara DiBenedetto,\N,\N,actress,tt0130585
nm2521504,Marcia Steinbrecher,\N,\N,,"tt2186945,tt0131149"
nm2521610,Yan Yee Lee,\N,\N,director,tt0126331
nm2524344,Joel Diamond,\N,\N,"music_department,soundtrack,actor","tt0117468,tt0084469,tt1226241,tt0083437"
nm2524384,Thad Watson,\N,\N,actor,"tt0277140,tt0131799,tt0276291"
nm2525806,Linda Trussell,\N,\N,actress,"tt0192757,tt0148751,tt0147369,tt0131823"
nm2529156,Stig R. Andersen,\N,\N,actor,tt0118774
nm2529462,Agis Asteriadis,\N,\N,composer,tt0122448
nm2529677,Anton Gambetta Salmson,1870,1926,actor,"tt0002211,tt0129143,tt1552662,tt2345521"
nm2530210,Maliheh Nazari,1931,2006,actress,"tt23329956,tt0123160,tt13765038,tt0320423"
nm2531441,Kostas Palaiologos,\N,\N,actor,tt0122448
nm2533783,Ketsarinh Lan,\N,\N,"producer,executive","tt3314986,tt0121486,tt1055300,tt1854254"
nm2535269,Kang T. Kruel,\N,\N,"writer,composer","tt0153352,tt0123521,tt0279486,tt0129543"
nm2536359,Leonardo Hermoso,\N,\N,"director,writer","tt0124184,tt5140368"
nm2536481,Françoise de Nooijer,\N,\N,"actress,producer","tt23058728,tt23059016,tt27590832,tt0129075"
nm2537682,Mark Dendy,\N,\N,"producer,miscellaneous,director","tt0119145,tt26765572,tt1019690,tt21869846"
nm2538490,Robert A. Taffet,\N,\N,producer,tt0128714
nm2538903,Ron Almero,\N,\N,cinematographer,"tt0128714,tt0179710"
nm2541210,Cedar Houston,\N,\N,actress,"tt0073492,tt0131823,tt0125364,tt0198003"
nm2541438,Mikhail Boutchine,\N,\N,"actor,camera_department,producer","tt9328952,tt0117898,tt0117226,tt0113952"
nm2541718,Tim Ley,\N,\N,,"tt0125649,tt1579236,tt1618950,tt4341532"
nm2541762,Bobbi Ley,\N,\N,,tt0125649
nm2541765,Blair Meeks,\N,\N,,"tt0125649,tt0446055"
nm2541775,Sloan Bella,\N,\N,actress,"tt1837290,tt1876027,tt0125637,tt5285028"
nm2542719,Ludwig Carlsen,\N,\N,"production_manager,writer","tt0122711,tt0036059,tt0122510"
nm2543092,Richard Youngblood,\N,\N,"cinematographer,actor","tt0125329,tt0219731"
nm2543115,Agnes Andersen,\N,\N,actress,"tt2410960,tt2363060,tt2347042,tt2398654"
nm2544349,Erik Holberg,1881,1937,actor,"tt2410960,tt2411968,tt2410984,tt2412162"
nm2544932,Ghotbeddin Sadeghi,1952,\N,actor,"tt0123094,tt11291618,tt2100382,tt2338337"
nm2545923,Dariush Moaddabian,\N,\N,"actor,director,writer","tt1104118,tt0978695,tt0249900,tt5934704"
nm2547453,Woody Spielberg,\N,\N,producer,"tt0165715,tt0123467"
nm2548629,António Barradas,\N,\N,"director,producer,assistant_director","tt1502724,tt0126161,tt0391590,tt2254420"
nm2548949,Thomas W. Klinger,\N,\N,producer,tt0128835
nm2553628,James K. Hunter,\N,\N,writer,tt0123467
nm2557111,Bernhard Holz,\N,\N,writer,"tt2356276,tt2371410,tt2277776,tt0002537"
nm2560220,Eva Baborovská,\N,\N,actress,"tt0173026,tt0122574"
nm2561638,Christian Nobel,\N,1946,writer,"tt1548554,tt0127618,tt2220184,tt2373012"
nm2562175,Vera Esbøll,1892,1936,actress,"tt2346700,tt0002646,tt2346828,tt0129242"
nm2565534,Cheng Ku,\N,\N,actor,"tt3149610,tt0159012,tt0320109,tt0079883"
nm2565898,Lee Dunne,\N,\N,actor,tt0126952
nm2566731,Ken Goldstein,\N,\N,"editor,writer,composer","tt10471782,tt1867033,tt1869827"
nm2567032,Adam Spencer,1969,\N,actor,"tt0306381,tt0127998,tt5226664,tt0206486"
nm2567627,Ron Logan,\N,\N,cinematographer,tt0123625
nm2569028,Yann Mazéas,\N,\N,actor,"tt0122441,tt0169458,tt0975710"
nm2570031,Bao-Tang Li,\N,\N,"miscellaneous,actor,production_manager","tt0164453,tt2091923,tt1289814,tt0165265"
nm2570035,Lawrence Mayer,\N,\N,writer,tt0123625
nm2570295,Jim Mayer,\N,\N,actor,"tt28002312,tt0218280,tt9023904,tt0127229"
nm2570441,Oluf Andersen,\N,\N,actor,tt0123373
nm2571628,Guy Manford,\N,\N,actor,tt0124578
nm2571807,Jeffrey Kay,\N,\N,editor,tt0123625
nm2572514,Ted Soares,\N,\N,actor,tt0124578
nm2573544,Devon Mayer,\N,\N,actress,"tt28002312,tt9023904,tt0127229,tt0218280"
nm2575600,Kai Schøning Andersen,\N,\N,actor,tt0123373
nm2576918,Detlef Schmitz,\N,\N,"composer,sound_department","tt5165954,tt1204895,tt0262984,tt16235010"
nm2577065,Richard Mukai,\N,\N,"editorial_department,editor,script_department","tt0108538,tt1398394,tt0121292"
nm2578530,Cherry Cobarrubias,\N,\N,producer,"tt0125025,tt0374977"
nm2578664,Jonathan Richards,\N,\N,editor,tt0127973
nm2580081,D.J. Davis,\N,\N,"camera_department,editor,sound_department","tt0125329,tt0441268,tt0219731"
nm2580640,Archie Cobarrubias,\N,\N,producer,"tt0125025,tt0374977"
nm2581070,On Yee Lai,\N,\N,"actress,miscellaneous","tt0087184,tt0121886,tt0096461,tt0091405"
nm2582171,Andy B.,\N,\N,"composer,music_department","tt0123467,tt0165715"
nm2582756,Todd Davis,\N,\N,actor,"tt0131823,tt0126578"
nm2582899,Deborah Brast,\N,\N,actress,"tt0128559,tt3122170"
nm2583646,Thom Fennessey,\N,\N,"producer,writer,visual_effects","tt1695425,tt9247710,tt4299972,tt2254109"
nm2584474,Ken McCormick,\N,\N,actor,"tt0124666,tt4699130"
nm2584521,Sonny Resnick,\N,\N,"composer,editor,sound_department",tt0124666
nm2584523,Nick Nickerson,\N,\N,actor,tt0124666
nm2585311,Bob Bluecloud,\N,\N,actor,tt0126576
nm2586442,Swatantra Prakash,\N,\N,writer,tt0130803
nm2589545,Marcel Horobet,\N,\N,actor,"tt4117924,tt0128125,tt0141674,tt2078586"
nm2590605,R. Jaafar,\N,\N,actor,"tt0121321,tt6567430,tt6573736,tt6567388"
nm2591934,Mark Horvath,\N,\N,"producer,director,actor","tt28295078,tt28295029,tt28285563,tt28294770"
nm2593958,John Yow,\N,\N,composer,tt0125860
nm2595204,Toni Lee Oliver,\N,\N,actress,tt0124666
nm2595444,Stephanie,\N,\N,actress,tt0125140
nm2598157,Yumi Kanbe,\N,\N,producer,"tt0122564,tt0989708,tt0989709"
nm2600040,Bárbara Magal,1982,\N,actress,"tt0801294,tt2119485,tt1980858,tt0119542"
nm2600259,Dylan Howe,1969,\N,"music_department,soundtrack","tt1632700,tt1393020,tt0118386,tt0144723"
nm2603223,David Svantesson,\N,\N,actor,tt0122364
nm2605151,Ernst Öberg,\N,\N,actor,"tt0018967,tt0018968,tt0122466,tt0015434"
nm2606509,Ugur Ozyilmazel,\N,\N,editor,tt0127311
nm2606908,Preston Cheung,\N,\N,actor,"tt0119221,tt0173528,tt1485058"
nm2607190,Jennie Tourel,1900,1973,"actress,soundtrack","tt0128286,tt11619428,tt2344837,tt0994890"
nm2607236,Fen Lu,\N,\N,"actor,director","tt8708694,tt0121790,tt11859330,tt0996518"
nm2608179,Bernard O'Brien,\N,\N,"producer,sound_department",tt0122158
nm2610183,James Fong,\N,\N,actor,tt0126576
nm2610272,Remsen Wood,\N,\N,producer,tt0122158
nm2611493,Zengsan Ruan,\N,\N,cinematographer,"tt0205471,tt10504266,tt0205087,tt0124891"
nm2612551,Chang-Pi Chen,\N,\N,producer,tt0121103
nm2612979,Ken Buckham,\N,\N,actor,"tt0120825,tt1002997,tt1019399"
nm2616849,Richard Biggs,\N,\N,composer,tt0127116
nm2617483,Ulrich Vogel,\N,\N,writer,tt0130739
nm2617563,Kathy Strenge,\N,\N,actress,tt0125270
nm2617879,Dan Dannie,\N,\N,composer,tt0125270
nm2619629,Jason B. Mallard,\N,\N,producer,tt0123624
nm2619715,Chris Karan,\N,\N,"music_department,soundtrack","tt0062266,tt0128004,tt1384817,tt1808366"
nm2621172,Darr Michaels,\N,\N,"director,editor","tt23862780,tt0123624,tt0129651,tt0134546"
nm2622499,Paul Torrington,\N,\N,writer,tt0123624
nm2627840,Ilias Kanakas,\N,\N,actor,tt0123996
nm2628387,Vasilis Daramaras,\N,\N,composer,tt0130967
nm2629433,Max Busche,\N,\N,cinematographer,"tt0122983,tt1043859,tt0217375"
nm2629598,Stephen Dando-Collins,\N,\N,writer,tt0119870
nm2629807,Maritsa Andreadou,\N,\N,actress,tt0123996
nm2630556,Thodoros Patrikareas,1930,\N,writer,tt0130967
nm2632600,Sylvia Duval,\N,\N,actress,"tt0129575,tt0122876"
nm2633307,Jessie Weiner,\N,\N,"editor,director,editorial_department","tt21451062,tt12934740,tt0118194,tt13128816"
nm2634724,Salim Muwakkil,\N,\N,,"tt1152651,tt2489734,tt0133302,tt0129790"
nm2635474,Meng-Yen Liu,\N,\N,actress,"tt5818946,tt0098179,tt10946894,tt0182862"
nm2635654,Lizzy,\N,\N,actress,tt0125188
nm2635751,Sophie Monceau,\N,\N,actress,"tt0122876,tt0458142,tt0129575,tt0415709"
nm2637693,Margo Lynn Sweet,\N,\N,actress,tt0124666
nm2637912,Eve St. Pierre,\N,\N,actress,tt0124666
nm2640366,Yung-Yi Wu,\N,\N,producer,tt0121103
nm2640458,Kari Hakanen,\N,\N,actor,"tt0121952,tt1018803,tt9071510,tt0163946"
nm2641264,Shannon Frank,\N,\N,"actress,miscellaneous","tt0108757,tt0118275,tt0108761,tt0118431"
nm2641554,Sam Bloch,\N,\N,director,tt0127793
nm2641639,Sunny Hostin,1968,\N,"producer,writer,actress","tt5512432,tt3564472,tt23036400,tt0123366"
nm2642448,Andrew Barat,\N,\N,"writer,producer",tt0126563
nm2642834,Bruce Edwards,\N,\N,"cinematographer,editor",tt0126563
nm2642838,Joel Seigal,\N,\N,writer,tt0127793
nm2644055,Charlene Aber,1910,1977,actress,"tt0121360,tt0370419"
nm2644585,Minniela Aber,1910,\N,actress,"tt0370419,tt0121360"
nm2646189,Robert Petroff,\N,\N,producer,tt0127793
nm2646480,Kumiko Fujiyoshi,\N,\N,actress,"tt4923036,tt4263868,tt4788968,tt2226946"
nm2646580,Paulo Soares,\N,\N,"actor,writer,producer","tt0125940,tt0068557"
nm2646637,Paul Cox,\N,\N,actor,tt0125765
nm2647001,Phillip Seed,\N,\N,"actor,music_department","tt0129698,tt1019449"
nm2647900,Dennis O'Connor,\N,\N,editor,tt0125894
nm2648643,Betty Colman,\N,\N,actress,tt0129578
nm2649167,Ming Lu,\N,\N,"actor,miscellaneous","tt0165222,tt0165338,tt1196191,tt2151304"
nm2650251,Michael Taylor,\N,\N,producer,"tt0175336,tt0121282"
nm2651020,Don Davidowitz,\N,\N,editor,tt0128714
nm2652743,Kai Ming Man,\N,\N,"writer,producer,actor","tt10011454,tt0108656,tt0117763,tt0260932"
nm2652828,Frank Martin,\N,\N,actor,tt0125894
nm2653567,Kindra Ruocco,\N,\N,"miscellaneous,producer,director","tt0120191,tt0100436,tt1539036,tt0393875"
nm2654595,Ace Peacock,\N,\N,cinematographer,tt0123531
nm2655936,Gary Dunford,\N,\N,"soundtrack,writer","tt0128995,tt0290274,tt0066630"
nm2657109,Senida Cehjic,\N,\N,actress,tt0125635
nm2657300,Cheng-Lin Huang,\N,\N,"actor,director,writer","tt4695104,tt0121904,tt0099886,tt0121546"
nm2658026,Mel Davis,\N,\N,"composer,music_department","tt0126902,tt0363986"
nm2658032,Budderball,\N,\N,composer,tt0126902
nm2658373,Zok Richards,\N,\N,"composer,music_department","tt0216825,tt0178297,tt0123531"
nm2658437,Joe Repaso,\N,\N,"writer,producer",tt0123531
nm2658966,Tony Scaduto,1961,2013,actor,"tt0313758,tt0122968,tt28052514"
nm2659522,Obscure Sighs,\N,\N,composer,tt0130040
nm2660305,Mario F. Newill,\N,\N,"cinematographer,editor",tt0127877
nm2661439,Riitta Laurila,\N,\N,actress,tt0121952
nm2662945,Joe Deering,\N,\N,editor,tt0123540
nm2663938,Han Zeffron,\N,\N,cinematographer,tt0123540
nm2664516,Max De Niro,\N,\N,"actor,camera_department","tt0133577,tt0161592,tt0161807,tt1037699"
nm2664786,Jacque Martikay,\N,\N,composer,"tt0123531,tt0216825"
nm2665708,Angry Samoans,\N,\N,"soundtrack,composer,music_department","tt0140137,tt0126902"
nm2666764,Ildikó Fodor,\N,\N,actress,"tt6445410,tt0131156"
nm2668499,Dorje Sherpa,\N,\N,"director,location_management,miscellaneous","tt1215594,tt4643862,tt2509922"
nm2668705,Annie Dulac,\N,\N,"writer,director","tt1043569,tt0121119"
nm2669349,Bea Szemzö,\N,\N,,tt0131156
nm2670248,György Drust,\N,\N,producer,tt0131156
nm2671171,Larry Johnson,\N,\N,actor,tt0127575
nm2671562,Attila Széchy,\N,\N,"producer,production_manager","tt0131156,tt7665744"
nm2672997,Rick Richard,\N,\N,actor,"tt0129575,tt0122876,tt0126607,tt0210078"
nm2674519,Tai-Hsuan Hsia,\N,\N,"actress,music_department","tt5983244,tt1521841,tt0071929,tt0121056"
nm2676442,Jeff Lin,\N,\N,composer,tt0120130
nm2677241,Pieter Vanderbilt,\N,\N,"director,camera_department,editor","tt0153235,tt0133513,tt0124333,tt0192805"
nm2680092,Kasper König,1943,\N,actor,"tt1982113,tt1251351,tt0805562,tt0284746"
nm2680414,H. Duchamp,\N,\N,"editor,art_department","tt0122878,tt0393292,tt0181354,tt0183177"
nm2681674,Tzu-Jung Lin,\N,\N,"cinematographer,camera_department","tt0165189,tt0199949,tt0201157,tt0301169"
nm2682176,The Kid,\N,\N,"director,editor,producer","tt0142452,tt0123427,tt0191487,tt0350151"
nm2683011,Jalal Zolfonoon,\N,\N,composer,tt0125099
nm2683777,Teresa Parker,\N,\N,actress,"tt0129148,tt0099178,tt0072554"
nm2683877,Libby George,\N,\N,actress,"tt0120121,tt0797174,tt0119091,tt0534000"
nm2683962,Gina De Angelis,\N,\N,actress,tt0125141
nm2685387,Che Yeung Lin,\N,\N,composer,tt0119513
nm2687046,Bridget,\N,\N,actress,tt0122244
nm2688138,Misha,\N,\N,"cinematographer,camera_department","tt0123521,tt0125231,tt0153352,tt0128606"
nm2688507,Jack Hoffman,\N,\N,"actor,sound_department","tt0775507,tt0123534,tt0129599,tt0287727"
nm2689098,George Paul Avram,1948,2020,actor,"tt0079615,tt0088938,tt0071101,tt0121033"
nm2689295,Lola Martínez de la Pera,\N,\N,"writer,miscellaneous","tt0122335,tt0264979"
nm2689362,Siegfried Stepanek,1921,1969,"production_designer,costume_designer","tt0233889,tt0336186,tt1051859,tt0352629"
nm2691036,David Jackson,\N,\N,editor,"tt0124362,tt0124543,tt0187990"
nm2691301,Fei Chu,\N,\N,actor,"tt1223465,tt0186117,tt0078214,tt0074224"
nm2691441,Ma Sze,\N,\N,writer,tt0121148
nm2692189,Marc Brock,\N,\N,"actor,director,producer","tt0181323,tt0276575,tt0195890,tt2266703"
nm2695157,Nancy Love,\N,\N,actress,tt0131069
nm2695411,Huo-Chin Hsu,\N,\N,"producer,miscellaneous,production_manager","tt1053837,tt15065744,tt0121896,tt1265109"
nm2695917,András Soós,\N,\N,,tt0131156
nm2697675,Jui-Lin Chang,\N,\N,"cinematographer,camera_department","tt0122262,tt1400376,tt1753918,tt1225894"
nm2700633,Miguel Velez,1976,\N,actor,"tt0115143,tt0118399,tt0115299,tt0779809"
nm2701438,Ceal Bryson,\N,\N,actress,tt0122855
nm2704001,Chi Man Ho,\N,\N,actor,"tt0099426,tt0098019,tt0096885,tt0093435"
nm2704252,Rebecca Guadalupe Kuntz,\N,\N,actress,tt0123273
nm2704339,Lance Sjogren,\N,\N,actor,tt0123273
nm2704517,Silvia Álvarez Curbelo,\N,\N,writer,"tt0364151,tt0122578,tt1058508"
nm2704712,Christine Kelly,\N,\N,actress,"tt0152683,tt0125840,tt0177556,tt0128733"
