tconst,titletype,primarytitle,originaltitle,isadult,startyear,endyear,runtimeminutes,genres
tt0122444,movie,Coup pour coup,Coup pour coup,0,1972,\N,89,Drama
tt0122445,movie,Le cri du coeur,Le cri du coeur,0,1974,\N,97,Drama
tt0122447,short,The Cummington Story,The Cummington Story,0,1945,\N,19,"Documentary,Short"
tt0122448,movie,Daphnis and Chloe,Dafnis kai Hloi,0,1931,\N,68,"Drama,Romance"
tt0122449,tvMovie,Damski interes z cyklu 'Opowiesci weekendowe',Damski interes z cyklu 'Opowiesci weekendowe',0,1996,\N,56,Drama
tt0122450,movie,Eye of the Hurricane,Dar masir tondbad,0,1989,\N,116,"Drama,History,War"
tt0122452,movie,Dead Broke,Dead Broke,0,1998,\N,98,"Crime,Drama"
tt0122453,movie,Dem deutschen Volke,Dem deutschen Volke,0,1996,\N,98,Documentary
tt0122456,movie,Curtains for Mrs. Knudsen,Det er nat med fru Knudsen,0,1971,\N,86,"Comedy,Drama"
tt0122457,movie,Det er så yndigt at følges ad,Det er så yndigt at følges ad,0,1954,\N,98,"Comedy,Drama,Family"
tt0122458,movie,...And God Created Them,Dios los cría,0,1979,\N,120,"Comedy,Drama"
tt0122459,movie,Return to Me,Return to Me,0,2000,\N,115,"Comedy,Drama,Romance"
tt0122460,movie,To the Limit and Beyond,Do konca in naprej,0,1990,\N,90,Drama
tt0122461,movie,Un dollaro di fifa,Un dollaro di fifa,0,1960,\N,90,"Comedy,Western"
tt0122462,movie,The Duchess of Plakendia,Doukissa tis Plakentias,0,1956,\N,94,"Biography,Drama,Romance"
tt0122464,movie,Drama at the Castle,Drama på slottet,0,1943,\N,98,"Drama,History"
tt0122466,movie,The Downy Girl,Dunungen,0,1919,\N,131,Drama
tt0122467,short,Vostochnaya elegiya,Vostochnaya elegiya,0,1996,\N,43,"Drama,Short"
tt0122470,movie,Petty Thieves,Eierdiebe,0,1977,\N,84,Crime
tt0122471,movie,Gone with the Train,"Ekspres, Ekspres",0,1995,\N,76,Drama
tt0122473,movie,"Elvis Hansen, en samfundshjælper","Elvis Hansen, en samfundshjælper",0,1988,\N,80,Comedy
tt0122474,tvMovie,Elvis Meets Nixon,Elvis Meets Nixon,0,1997,\N,95,"Biography,Comedy,Drama"
tt0122475,movie,Eno sfyrize to traino,Eno sfyrize to traino,0,1961,\N,95,"Crime,Thriller"
tt0122480,movie,Love Me Forever or Never,Eu Sei Que Vou Te Amar,0,1986,\N,110,Drama
tt0122482,movie,Et eventyr om tre,Et eventyr om tre,0,1954,\N,93,"Comedy,Family,Musical"
tt0122483,movie,Eventyr på Mallorca,Eventyr på Mallorca,0,1961,\N,79,Comedy
tt0122484,movie,Facciamo fiesta,Facciamo fiesta,0,1997,\N,96,Comedy
tt0122486,movie,Faustina: The Apostle of Divine Mercy,Faustyna,0,1994,\N,73,"Biography,Drama"
tt0122487,movie,Feast,Feast,0,1992,\N,87,"Comedy,Horror"
tt0122488,movie,Felix,Felix,0,1982,\N,92,"Comedy,Drama"
tt0122491,movie,For frihed og ret,For frihed og ret,0,1949,\N,106,\N
tt0122492,movie,Fortunate,Fortunat,0,1960,\N,121,"Comedy,Drama,War"
tt0122493,movie,"Franco, Ciccio and the Cheerful Widows","Franco, Ciccio e le vedove allegre",0,1968,\N,96,Comedy
tt0122494,movie,How the Toys Saved Christmas,La Freccia Azzurra,0,1996,\N,93,"Adventure,Animation,Family"
tt0122496,movie,"Frihed, lighed og Louise","Frihed, lighed og Louise",0,1944,\N,94,"Comedy,Family,Romance"
tt0122498,short,Gasman,Gasman,0,1997,\N,15,"Drama,Short"
tt0122499,movie,La gatta in calore,La gatta in calore,0,1972,\N,86,"Mystery,Thriller"
tt0122501,movie,Geliebtes Leben,Geliebtes Leben,0,1953,\N,109,Drama
tt0122503,movie,Gengæld,Gengæld,0,1955,\N,99,"Crime,Drama,Mystery"
tt0122504,tvMovie,G'schichten aus dem Wienerwald,G'schichten aus dem Wienerwald,0,1961,\N,120,Drama
tt0122505,movie,Giochi erotici di una famiglia per bene,Giochi erotici di una famiglia per bene,0,1975,\N,80,"Horror,Mystery,Thriller"
tt0122506,movie,Un gioco per Eveline,Un gioco per Eveline,0,1972,\N,85,"Drama,Horror,Mystery"
tt0122508,movie,Giro girotondo... con il sesso è bello il mondo,Giro girotondo... con il sesso è bello il mondo,0,1975,\N,80,Drama
tt0122509,movie,Il giudice e la minorenne,Il giudice e la minorenne,0,1974,\N,90,Drama
tt0122510,movie,Glück unterwegs,Glück unterwegs,0,1944,\N,88,"Comedy,Music"
tt0122511,movie,The Gnomes Great Adventure,The Gnomes Great Adventure,0,1995,\N,74,"Adventure,Animation,Comedy"
tt0122512,movie,La gorilla,La gorilla,0,1982,\N,103,Comedy
tt0122513,movie,The Governess,La governante,0,1974,\N,111,"Comedy,Drama,Romance"
tt0122514,short,De grafbewaker,De grafbewaker,0,1965,\N,44,"Horror,Mystery,Short"
tt0122515,movie,The Acid House,The Acid House,0,1998,\N,111,"Comedy,Drama"
tt0122516,movie,Grazie signore p...,Grazie signore p...,0,1972,\N,85,Drama
tt0122517,movie,Grazie tante - Arrivederci,Grazie tante - Arrivederci,0,1977,\N,\N,Comedy
tt0122518,movie,Guardami nuda,Guardami nuda,0,1972,\N,84,Drama
tt0122519,movie,"Suddenly, a Woman!",Gudrun,0,1963,\N,100,"Drama,Romance"
tt0122521,movie,Le guérisseur,Le guérisseur,0,1953,\N,92,Drama
tt0122523,movie,Halgato,Halgato,0,1995,\N,105,"Crime,Drama,Music"
tt0122524,tvSeries,Head Over Heels,Hals über Kopf,0,1987,1991,30,"Comedy,Drama,Family"
tt0122526,short,Harmonizing Songs,Harmonizing Songs,0,1930,\N,8,"Comedy,Music,Short"
tt0122527,movie,Hendes store aften,Hendes store aften,0,1954,\N,97,"Drama,Romance"
tt0122529,movie,Henry Fool,Henry Fool,0,1997,\N,137,"Comedy,Drama"
tt0122533,movie,El hincha,El hincha,0,1951,\N,102,"Comedy,Musical"
tt0122535,movie,The Story of a Mother,Historien om en moder,0,1979,\N,52,Drama
tt0122538,movie,Holocaust 2: The Revenge,"Holocaust parte seconda: i ricordi, i deliri, la vendetta",0,1980,\N,76,"Drama,Thriller,War"
tt0122539,movie,Hüznün Yüzü,Hüznün Yüzü,0,1997,\N,\N,\N
tt0122540,movie,In Your Dad's Pocket,I din fars lomme,0,1973,\N,77,"Drama,Family"
tt0122541,movie,An Ideal Husband,An Ideal Husband,0,1999,\N,97,"Comedy,Romance"
tt0122543,tvMovie,In the Grip of Evil,In the Grip of Evil,0,1997,\N,50,Documentary
tt0122544,movie,"Einai enas... trellos, trellos, trellos Vengos","Einai enas... trellos, trellos, trellos Vengos",0,1965,\N,87,Comedy
tt0122545,movie,The Inheritor,The Inheritor,0,1990,\N,83,Horror
tt0122547,movie,Les intrigues de Sylvia Couski,Les intrigues de Sylvia Couski,0,1975,\N,90,Drama
tt0122548,tvMovie,The Investigator,The Investigator,0,1997,\N,87,"Biography,Drama"
tt0122551,movie,Itan oloi tous... koroida!,Itan oloi tous... koroida!,0,1964,\N,84,"Comedy,Romance"
tt0122553,movie,Jafar Khan Is Back from the West,Jafar Khan az farang bargashte,0,1985,\N,\N,Comedy
tt0122555,movie,Jane Street,Jane Street,0,1996,\N,90,"Drama,Romance,Thriller"
tt0122556,movie,The Garden That Tilts,Le jardin qui bascule,0,1975,\N,80,Drama
tt0122558,movie,Jestrábí moudrost,Jestrábí moudrost,0,1989,\N,88,"Adventure,Family,Fantasy"
tt0122559,movie,Jetpiloter,Jetpiloter,0,1961,\N,78,"Action,Family"
tt0122560,short,Jeux de plage,Jeux de plage,0,1995,\N,28,Short
tt0122561,video,John Wayne Bobbitt Uncut,John Wayne Bobbitt Uncut,1,1994,\N,77,"Adult,Biography,Comedy"
tt0122562,short,Journey Into History,Journey Into History,0,1951,\N,11,Short
tt0122563,movie,The Key,Kagi,0,1997,\N,95,Drama
tt0122564,movie,The Ghost Story of Oiwa's Spirit,Kaidan Oiwa no borei,0,1961,\N,94,Horror
tt0122565,movie,The Counterfeit Coin,Istoria mias kalpikis liras,0,1955,\N,127,"Drama,Romance"
tt0122568,movie,It All Adds Up,Kassen stemmer,0,1976,\N,105,"Comedy,Crime"
tt0122569,movie,Warrior of the Wind,Kaze no bushi,0,1964,\N,95,"Drama,History,Romance"
tt0122570,movie,Strictly Propaganda,"Kinder, Kader, Kommandeure",0,1992,\N,94,Documentary
tt0122571,movie,The Arrival of Joachim Stiller,De komst van Joachim Stiller,0,1976,\N,120,Mystery
tt0122573,movie,The Last Contract,Sista kontraktet,0,1998,\N,114,"Crime,Thriller"
tt0122574,movie,Krik,Krik,0,1964,\N,80,Drama
tt0122575,movie,Kristinus Bergman,Kristinus Bergman,0,1948,\N,105,"Crime,Drama,Film-Noir"
tt0122576,movie,Kurt og Valde,Kurt og Valde,0,1983,\N,96,Comedy
tt0122577,movie,Kutsukake Tokijiro - yukyo ippiki,Kutsukake Tokijiro - yukyo ippiki,0,1966,\N,90,"Action,Adventure,History"
tt0122578,movie,La gran fiesta,La gran fiesta,0,1986,\N,101,"Drama,Romance"
tt0122579,tvSeries,The Lakes,The Lakes,0,1997,1999,374,Drama
tt0122580,short,Lambchops,Lambchops,0,1929,\N,8,"Comedy,Musical,Short"
tt0122581,movie,Landsbylægen,Landsbylægen,0,1961,\N,87,"Drama,Family,Romance"
tt0122583,movie,Legenda Tatr,Legenda Tatr,0,1995,\N,106,"Drama,Fantasy"
tt0122585,short,Let's Sing a Stephen Foster Song,Let's Sing a Stephen Foster Song,0,1948,\N,11,"Music,Short"
tt0122587,movie,"Liane, die Tochter des Dschungels","Liane, die Tochter des Dschungels",0,1961,\N,101,Adventure
tt0122590,tvMiniSeries,The Locksmith,The Locksmith,0,1997,\N,50,"Crime,Drama"
tt0122591,movie,The Lonely Voice of Man,Odinokiy golos cheloveka,0,1987,\N,87,Drama
tt0122593,movie,Lux! - Vorspiele zu einer Autobiographie des Lichts,Lux! - Vorspiele zu einer Autobiographie des Lichts,0,1997,\N,72,\N
tt0122594,movie,Lykken er en underlig fisk,Lykken er en underlig fisk,0,1989,\N,92,Drama
tt0122595,movie,In Search of Mother,Mabuta no haha,0,1962,\N,83,"Action,Drama"
tt0122597,movie,Hercules in the Valley of Woe,Maciste contro Ercole nella valle dei guai,0,1961,\N,90,"Comedy,Fantasy,Sci-Fi"
tt0122598,movie,The Mad Doctor Hump,The Mad Doctor Hump,0,1969,\N,\N,\N
tt0122600,movie,I magnifici tre,I magnifici tre,0,1963,\N,105,"Comedy,Western"
tt0122601,movie,Man müßte nochmal zwanzig sein,Man müßte nochmal zwanzig sein,0,1958,\N,90,Comedy
tt0122602,movie,The Dark Side of the Moon,Manden i månen,0,1986,\N,90,"Drama,Romance"
tt0122603,tvMovie,Legion of Fire: Killer Ants!,Legion of Fire: Killer Ants!,0,1998,\N,95,Horror
tt0122606,movie,Med kærlig hilsen,Med kærlig hilsen,0,1971,\N,85,Comedy
tt0122607,movie,Meiji kyokyakuden - sandaime shumei,Meiji kyokyakuden - sandaime shumei,0,1965,\N,90,"Action,Crime"
tt0122608,short,Metro Movietone Revue,Metro Movietone Revue,0,1929,\N,13,"Comedy,Music,Short"
tt0122609,movie,My Dearest Friends,I miei più cari amici,0,1998,\N,111,"Comedy,Thriller"
tt0122611,video,Le depravazioni di Milly,Le depravazioni di Milly,1,1996,\N,78,Adult
tt0122612,movie,"I, the Executioner",Minagoroshi no reika,0,1968,\N,90,Drama
tt0122613,movie,Asphalt,Asphalt,0,1951,\N,85,"Crime,Drama"
tt0122614,movie,Minerva,Minerva,0,1997,\N,57,Drama
tt0122615,movie,"My Friend, Dr. Jekyll",Il mio amico Jekyll,0,1960,\N,100,"Comedy,Horror"
tt0122617,movie,My Uncle Benjamin,Mon oncle Benjamin,0,1969,\N,90,Comedy
tt0122618,movie,Murder in Paradise,Mord i Paradis,0,1988,\N,91,"Crime,Drama"
tt0122619,movie,Murder Melody,Mordets melodi,0,1944,\N,100,"Crime,Drama,Mystery"
tt0122625,movie,Naja,Naja,0,1997,\N,101,Drama
tt0122626,tvSeries,Napoléon et l'Europe,Napoléon et l'Europe,0,1991,1991,52,"Drama,History"
tt0122628,movie,Night Girls,Natlogi betalt,0,1957,\N,81,Drama
tt0122629,movie,Damned in Venice,Nero veneziano,0,1978,\N,95,"Horror,Mystery"
tt0122630,movie,Ramdenime interviu pirad sakitkhebze,Ramdenime interviu pirad sakitkhebze,0,1978,\N,95,Drama
tt0122631,movie,Circus Boys,Nijisseiki shônen dokuhon,0,1989,\N,106,Drama
tt0122632,movie,An Ordinary Day,Nicolás y los demás,0,1986,\N,95,Drama
tt0122633,tvEpisode,Black Easter,Black Easter,0,1995,\N,89,Drama
tt0122636,movie,Nomos 4000,Nomos 4000,0,1962,\N,96,Drama
tt0122638,video,Nylon,Nylon,1,1995,\N,71,"Adult,Drama,Romance"
tt0122639,movie,Odds 777,Odds 777,0,1932,\N,91,"Comedy,Family,Musical"
tt0122640,movie,The Performance Will Be Followed by a Dance,Og så er der bal bagefter,0,1970,\N,100,"Comedy,Family"
tt0122642,movie,One Tough Cop,One Tough Cop,0,1998,\N,90,"Action,Crime"
tt0122643,movie,Opera ve vinici,Opera ve vinici,0,1981,\N,90,Drama
tt0122644,tvMovie,Little Faith,Slaba wiara z cyklu 'Opowiesci weekendowe',0,1997,\N,50,Drama
tt0122646,movie,By a Man's Face Shall You Know Him,Otokonokao wa rirekisho,0,1966,\N,89,"Action,Crime"
tt0122648,movie,Hardboiled Egg,Ovosodo,0,1997,\N,100,"Comedy,Drama"
tt0122649,movie,Panhandle 38,Padella calibro 38,0,1972,\N,90,Western
tt0122650,movie,The Batty World of Thanasis,O palavos kosmos tou Thanasi,0,1979,\N,89,Comedy
tt0122652,movie,Un pasaje de Ida,Un pasaje de Ida,0,1988,\N,90,Drama
tt0122654,movie,Five Girls Around the Neck,Pet holek na krku,0,1967,\N,88,Drama
tt0122655,movie,Phantom Brother,Phantom Brother,0,1988,\N,92,"Comedy,Horror"
tt0122656,movie,La Pica sul Pacifico,La Pica sul Pacifico,0,1959,\N,90,Comedy
tt0122657,movie,Little Teachers,I piccoli maestri,0,1998,\N,122,"Drama,War"
tt0122658,tvMovie,The Little People,Il piccolo popolo,0,1990,\N,180,Thriller
tt0122662,short,The Plow That Broke the Plains,The Plow That Broke the Plains,0,1936,\N,25,"Documentary,Drama,History"
tt0122663,movie,Poeten og Lillemor i forårshumør,Poeten og Lillemor i forårshumør,0,1961,\N,100,"Comedy,Family"
tt0122665,tvEpisode,...und tot bist du,...und tot bist du,0,1993,\N,85,"Crime,Drama,Mystery"
tt0122666,tvEpisode,Bullerjahn,Bullerjahn,0,1994,\N,90,"Crime,Drama,Mystery"
tt0122667,tvEpisode,Heißkalte Liebe,Heißkalte Liebe,0,1997,\N,90,"Crime,Drama,Mystery"
tt0122668,tvEpisode,Kiwi und Ratte,Kiwi und Ratte,0,1994,\N,85,"Crime,Drama,Mystery"
tt0122669,tvEpisode,Über Bande,Über Bande,0,1995,\N,90,"Crime,Drama,Mystery"
tt0122670,movie,"Jack of All Trades, Master of None",Polytehnitis kai erimospitis,0,1963,\N,80,Comedy
tt0122671,movie,Porca società,Porca società,0,1978,\N,90,"Crime,Drama"
tt0122672,movie,Premiere i helvede,Premiere i helvede,0,1964,\N,78,"Crime,Drama,Romance"
tt0122673,video,Private Gold 9: Private Dancer,Private Gold 9: Private Dancer,1,1996,\N,73,Adult
tt0122675,movie,Psycosissimo,Psycosissimo,0,1961,\N,95,Comedy
tt0122676,movie,Punch Me in the Stomach,Punch Me in the Stomach,0,1997,\N,72,Comedy
tt0122677,movie,Punto rojo,Punto rojo,0,1996,\N,\N,Drama
tt0122678,movie,She Kept Asking for the Moon,Pásla kone na betóne,0,1982,\N,81,"Comedy,Drama,Romance"
tt0122679,movie,The Four Musketeers,I quattro moschettieri,0,1964,\N,105,Comedy
tt0122680,movie,Rap,Rap,0,1997,\N,\N,Documentary
tt0122681,short,Rerun,Rerun,0,1992,\N,23,"Drama,Short,Thriller"
tt0122683,movie,"Rick and John, Conquerors of the West",Ric e Gian alla conquista del West,0,1967,\N,112,"Comedy,Western"
tt0122684,movie,The Cross and the Flame,Risti ja liekki,0,1957,\N,79,Drama
tt0122685,movie,The Reincarnation of Isabel,"Riti, magie nere e segrete orge nel Trecento...",0,1973,\N,98,Horror
tt0122686,video,Robin Hood: The Movie,Robin Hood: The Movie,0,1991,\N,90,Adventure
tt0122687,tvSeries,Ród Gasieniców,Ród Gasieniców,0,1981,\N,57,"Drama,History"
tt0122688,tvSeries,Rodzina Polanieckich,Rodzina Polanieckich,0,1978,1979,556,"Drama,Romance"
tt0122689,movie,The Rolling Stones Rock and Roll Circus,The Rolling Stones Rock and Roll Circus,0,1996,\N,65,"Documentary,Music"
tt0122690,movie,Ronin,Ronin,0,1998,\N,122,"Action,Crime,Thriller"
tt0122693,movie,La révolte des enfants,La révolte des enfants,0,1992,\N,97,Drama
tt0122696,movie,Sanada fûunroku,Sanada fûunroku,0,1963,\N,100,"Comedy,Fantasy,History"
tt0122697,short,Santa/Claws,Santa/Claws,0,1997,\N,7,Short
tt0122699,movie,Das Schweigen der Männer,Das Schweigen der Männer,0,1997,\N,85,"Adventure,Comedy"
tt0122700,movie,House for Swap,Se permuta,0,1985,\N,103,Comedy
tt0122701,movie,The Second Wife,La seconda moglie,0,1998,\N,122,"Comedy,Romance"
tt0122703,movie,The Secrets of Love: Three Rakish Tales,The Secrets of Love,0,1986,\N,93,Drama
tt0122704,movie,Sedotti e bidonati,Sedotti e bidonati,0,1964,\N,90,Comedy
tt0122706,movie,Shafu yukyoden - kenka tatsu,Shafu yukyoden - kenka tatsu,0,1964,\N,100,"Comedy,Crime,Drama"
tt0122707,movie,Sharan-Q no enka no hanamichi,Sharan-Q no enka no hanamichi,0,1997,\N,92,\N
tt0122708,movie,The Stone Lion,Shir Sangi,0,1987,\N,87,"Drama,History,War"
tt0122709,movie,Family Without a Dinner Table,Shokutaku no nai ie,0,1985,\N,143,Drama
tt0122710,movie,Shopping for Fangs,Shopping for Fangs,0,1997,\N,90,Drama
tt0122711,movie,Sieben Briefe,Sieben Briefe,0,1944,\N,\N,\N
tt0122713,movie,Silence,Silence,0,1997,\N,102,\N
tt0122714,movie,Singles,Singles,0,1988,\N,\N,\N
tt0122717,tvMiniSeries,Slawa i chwala,Slawa i chwala,0,1998,\N,386,"Drama,Romance,War"
tt0122718,movie,Small Soldiers,Small Soldiers,0,1998,\N,108,"Action,Adventure,Comedy"
tt0122719,movie,Children of Agony,Smertens børn,0,1977,\N,92,Fantasy
tt0122722,movie,So Sad About Gloria,So Sad About Gloria,0,1973,\N,90,"Crime,Drama,Horror"
tt0122724,movie,Soldaterkammerater på efterårsmanøvre,Soldaterkammerater på efterårsmanøvre,0,1961,\N,85,Comedy
tt0122725,movie,Soldaterkammerater rykker ud,Soldaterkammerater rykker ud,0,1959,\N,100,Comedy
tt0122727,movie,Sorte Shara,Sorte Shara,0,1961,\N,90,"Comedy,Drama,War"
tt0122728,movie,Soul in the Hole,Soul in the Hole,0,1997,\N,98,"Documentary,Sport"
tt0122729,movie,Soyas tagsten,Soyas tagsten,0,1966,\N,85,"Comedy,Family"
tt0122731,movie,Splendori e miserie di Madame Royale,Splendori e miserie di Madame Royale,0,1970,\N,103,Comedy
tt0122732,movie,Strong Times,Starke Zeiten,0,1988,\N,92,"Comedy,Romance"
tt0122734,movie,Still Life,Stilleben,0,1997,\N,58,Documentary
tt0122735,movie,Lucky and Zorba,La gabbianella e il gatto,0,1998,\N,75,"Animation,Comedy,Drama"
tt0122737,tvEpisode,Twelve Angry Men,Twelve Angry Men,0,1954,\N,60,Drama
tt0122738,movie,Sunset Heights,Sunset Heights,0,1999,\N,93,"Action,Thriller"
tt0122739,movie,Sunsets,Sunsets,0,1997,\N,98,"Crime,Drama"
tt0122740,movie,Sztos,Sztos,0,1997,\N,86,"Action,Comedy"
tt0122741,movie,"That's Me, Too",Sådan er jeg osse,0,1980,\N,103,Drama
tt0122742,movie,Sünde mit Rabatt,Sünde mit Rabatt,0,1968,\N,88,Crime
tt0122743,movie,Tail Lights Fade,Tail Lights Fade,0,1999,\N,87,"Action,Comedy,Drama"
tt0122744,tvMovie,Tasten in het duister,Tasten in het duister,0,1996,\N,120,"Drama,Thriller"
tt0122745,tvEpisode,Mordnacht,Mordnacht,0,1995,\N,85,"Crime,Drama,Mystery"
tt0122746,tvEpisode,Rückfällig,Rückfällig,0,1995,\N,88,"Crime,Drama,Mystery"
tt0122747,short,Tea,Tea,0,1998,\N,2,Short
tt0122748,short,The Tell-Tale Heart,The Tell-Tale Heart,0,1941,\N,20,"Crime,Horror,Mystery"
tt0122749,movie,Terror of Oklahoma,Il terrore dell'Oklahoma,0,1959,\N,85,Western
tt0122751,movie,O Thanasis kai to katarameno fidi,O Thanasis kai to katarameno fidi,0,1982,\N,91,"Comedy,Drama"
tt0122752,video,O Thanasis sti hora tou 'tha'...,O Thanasis sti hora tou 'tha'...,0,1988,\N,97,Comedy
tt0122753,video,That's More Entertainment!,That's More Entertainment!,0,1995,\N,105,Music
tt0122756,movie,The Ballad of Linda,Thorvald og Linda,0,1982,\N,88,Drama
tt0122757,movie,Through Dead Eyes,Through Dead Eyes,0,1999,\N,81,Thriller
tt0122758,movie,Case 33: Antwerp,Tim Frazer jagt den geheimnisvollen Mister X,0,1964,\N,87,"Action,Crime"
tt0122759,movie,Titillation,Titillation,1,1982,\N,80,Adult
tt0122761,movie,Tordenskjold går i land,Tordenskjold går i land,0,1942,\N,91,Drama
tt0122763,tvMovie,Touch the Sun: Devil's Hill,Touch the Sun: Devil's Hill,0,1988,\N,95,Family
tt0122765,movie,Tre piger i Paris,Tre piger i Paris,0,1963,\N,105,"Comedy,Family"
tt0122766,short,Desert Train,El tren del desierto,0,1996,\N,27,"Documentary,Short"
tt0122767,movie,Tupamaros,Tupamaros,0,1997,\N,95,Documentary
tt0122768,movie,Twin Sitters,Twin Sitters,0,1994,\N,93,"Comedy,Family,Thriller"
tt0122770,movie,Valley of the Bees,Údolí vcel,0,1968,\N,97,"Drama,History"
tt0122772,movie,Ulvetid,Ulvetid,0,1981,\N,86,"Horror,Thriller"
tt0122773,tvSeries,Un commissario a Roma,Un commissario a Roma,0,1993,\N,\N,"Comedy,Crime"
tt0122775,movie,Die unvollkommene Ehe,Die unvollkommene Ehe,0,1959,\N,91,Comedy
tt0122776,tvMovie,The Vampire,Upiór,0,1967,\N,27,Horror
tt0122777,tvMovie,Deceptive Charm,Urok wszeteczny z cyklu 'Opowiesci weekendowe',0,1998,\N,55,Drama
tt0122778,movie,Ursule and Grelu,Ursule et Grelu,0,1974,\N,98,Comedy
tt0122779,movie,The Vengeance of Ursus,La vendetta di Ursus,0,1961,\N,88,"Action,Adventure,Drama"
tt0122780,movie,Venus fra Vestø,Venus fra Vestø,0,1962,\N,116,"Drama,War"
tt0122782,movie,Vi som går stjernevejen,Vi som går stjernevejen,0,1956,\N,90,Comedy
tt0122785,movie,Viola Kisses Everybody,Viola bacia tutti,0,1998,\N,93,"Adventure,Comedy"
tt0122787,movie,Sergeant Körmy and the Double Trigger,Vääpeli Körmy ja kahtesti laukeava,0,1997,\N,103,"Comedy,War"
tt0122788,movie,Walter e i suoi cugini,Walter e i suoi cugini,0,1961,\N,90,Comedy
tt0122798,movie,Les petites saintes y touchent,Les petites saintes y touchent,0,1974,\N,91,"Comedy,Romance"
tt0122800,movie,The Weirdo,The Weirdo,0,1989,\N,91,"Drama,Horror"
tt0122802,tvMiniSeries,Wielka milosc Balzaka,Wielka milosc Balzaka,0,1973,1973,383,"Biography,Romance"
tt0122804,movie,Yellow,Yellow,0,1997,\N,90,"Comedy,Drama,Romance"
tt0122805,movie,Yinhe shuangxing,Yinhe shuangxing,0,1931,\N,100,"Drama,Romance"
tt0122810,movie,Whiskey and Sofa,Zwei Whisky und ein Sofa,0,1963,\N,87,Comedy
tt0122811,tvSeries,The Adventures of Teddy Ruxpin,The Adventures of Teddy Ruxpin,0,1987,1988,22,"Action,Adventure,Animation"
tt0122813,tvSeries,Bob and Margaret,Bob and Margaret,0,1993,2001,30,"Animation,Comedy,Romance"
tt0122814,tvMiniSeries,Bordertown,Bordertown,0,1995,1995,50,Drama
tt0122815,tvSeries,Disney's Doug,Brand Spanking New! Doug,0,1996,1999,30,"Animation,Comedy,Drama"
tt0122818,tvSeries,Enemy at the Door,Enemy at the Door,0,1978,1980,650,"Drama,War"
tt0122819,tvMiniSeries,Full Circle with Michael Palin,Full Circle with Michael Palin,0,1997,\N,500,"Adventure,Documentary"
tt0122821,tvSeries,The Good News,The Good News,0,1997,1998,30,Comedy
tt0122822,tvSeries,The Good Sex Guide,The Good Sex Guide,0,1993,\N,30,Reality-TV
tt0122823,tvMovie,It's Ulrika!,It's Ulrika!,0,1997,\N,\N,Comedy
tt0122824,tvSeries,Linda,Linda,0,1984,\N,\N,"Comedy,Crime"
tt0122825,tvMiniSeries,Längtans blåa blomma,Längtans blåa blomma,0,1998,\N,\N,Drama
tt0122827,tvSeries,Mike & Angelo,Mike & Angelo,0,1989,2000,20,"Comedy,Family,Sci-Fi"
tt0122829,tvSeries,Pappas flicka,Pappas flicka,0,1997,1999,29,Comedy
tt0122830,tvSeries,Pip-Larssons,Pip-Larssons,0,1998,1998,30,Family
tt0122831,tvMiniSeries,Pirate Tales,Pirate Tales,0,1997,\N,\N,"Adventure,Drama,History"
tt0122832,tvSeries,Pistvakt - En vintersaga,Pistvakt - En vintersaga,0,1998,2000,30,"Comedy,Drama"
tt0122834,tvSeries,Samurai Pizza Cats,Samurai Pizza Cats,0,1990,1991,30,"Action,Animation,Comedy"
tt0122836,tvSeries,Spirou,Spirou,0,1993,1995,\N,"Adventure,Animation,Comedy"
tt0122837,tvSeries,Tales from the Cryptkeeper,Tales from the Cryptkeeper,0,1993,1999,30,"Animation,Comedy,Fantasy"
tt0122838,tvMiniSeries,Thin Air,Thin Air,0,1988,\N,50,Thriller
tt0122839,tvMovie,Das tödliche Auge,Das tödliche Auge,0,1996,\N,180,"Drama,Thriller"
tt0122841,tvSeries,Vibe,Vibe,0,1997,1998,60,"Comedy,Music,Talk-Show"
tt0122842,tvSeries,Vores år,Vores år,0,1980,1980,\N,\N
tt0122844,movie,And Give My Love to the Swallows,...a pozdravuji vlastovky,0,1972,\N,90,"Biography,Drama,War"
tt0122845,movie,...Y mañana serán hombres,...Y mañana serán hombres,0,1939,\N,82,"Drama,Family"
tt0122846,video,113 Cherry Lane,113 Cherry Lane,1,1994,\N,100,Adult
tt0122847,tvSeries,"12 steden, 13 ongelukken","12 steden, 13 ongelukken",0,1990,1998,\N,Drama
tt0122850,movie,Eighteen and Anxious,Eighteen and Anxious,1,1978,\N,57,Adult
tt0122852,movie,30 maschi per Sandy,30 maschi per Sandy,1,1993,\N,\N,Adult
tt0122853,video,4 Bi 4,4 Bi 4,1,1994,\N,82,Adult
tt0122854,video,The 4th Vixxen,The 4th Vixxen,1,1995,\N,\N,Adult
tt0122855,movie,8 X 8: A Chess Sonata in 8 Movements,8 X 8: A Chess Sonata in 8 Movements,0,1955,\N,80,Music
tt0122856,video,9-Ball: Geisha Gang Bang,9-Ball: Geisha Gang Bang,1,1995,\N,77,Adult
tt0122857,movie,"A Man, A Bear","Yek mard, yek khers",0,1994,\N,94,\N
tt0122859,movie,Abacaxi Azul,Abacaxi Azul,0,1944,\N,90,"Comedy,Musical"
tt0122860,video,Above the Knee,Above the Knee,1,1995,\N,85,Adult
tt0122862,video,Ace Mulholland,Ace Mulholland,1,1995,\N,127,Adult
