tconst,ordering,nconst,category,job,characters
tt0128326,3,nm0587227,actress,\N,"[""Mo""]"
tt0128326,4,nm0134278,actor,\N,"[""Frank""]"
tt0128326,5,nm0534613,director,\N,\N
tt0128326,6,nm0489687,writer,original screenplay,\N
tt0128326,7,nm0137503,producer,producer,\N
tt0128326,8,nm0046702,composer,\N,\N
tt0128326,9,nm1444716,composer,\N,\N
tt0128327,10,nm0210096,cinematographer,\N,\N
tt0128327,1,nm0215019,actor,\N,"[""Johnny""]"
tt0128327,2,nm0005487,actress,\N,"[""Leslie""]"
tt0128327,3,nm0407737,actor,\N,"[""Rudy""]"
tt0128327,4,nm0442831,actress,\N,\N
tt0128327,5,nm0198763,director,\N,\N
tt0128327,6,nm1916715,writer,\N,\N
tt0128327,7,nm1910700,writer,\N,\N
tt0128327,8,nm1212776,producer,producer,\N
tt0128327,9,nm1917277,composer,\N,\N
tt0128328,1,nm0558308,actor,\N,"[""Tom McLaglen""]"
tt0128328,2,nm0373354,actress,\N,"[""Eugenia Fabiani""]"
tt0128328,3,nm0144290,actress,\N,"[""Sara McLaglen""]"
tt0128328,4,nm0096655,actress,\N,"[""Fosca""]"
tt0128328,5,nm0743962,director,\N,\N
tt0128328,6,nm0078460,producer,producer,\N
tt0128328,7,nm0078461,producer,producer,\N
tt0128328,8,nm0882633,composer,\N,\N
tt0128328,9,nm0541545,cinematographer,\N,\N
tt0128330,10,nm0540867,editor,\N,\N
tt0128330,1,nm0195267,actor,\N,"[""Il turista (segment \""Accadde a Napoli\"")""]"
tt0128330,2,nm0299009,actor,\N,"[""Nanninella (segment \""Accadde a Napoli\"")""]"
tt0128330,3,nm0135671,actor,\N,"[""Carmine (segment \""Accadde a Napoli\""""]"
tt0128330,4,nm0895372,actor,\N,"[""Travestito (segment \""Accadde a Napoli\"")""]"
tt0128330,5,nm0621575,director,\N,\N
tt0128330,6,nm0769005,producer,producer,\N
tt0128330,7,nm0527379,composer,\N,\N
tt0128330,8,nm0005778,cinematographer,\N,\N
tt0128330,9,nm0188338,editor,\N,\N
tt0128331,10,nm0125599,editor,\N,\N
tt0128331,1,nm0539081,actor,\N,"[""Leopold (Leopold von Sacher Masoch)""]"
tt0128331,2,nm0211495,actress,\N,"[""Wanda (Aurora Rumelin)""]"
tt0128331,3,nm0072768,actor,\N,"[""Alexander""]"
tt0128331,4,nm0018914,actress,\N,"[""Irina""]"
tt0128331,5,nm0111184,director,\N,\N
tt0128331,6,nm0223818,producer,producer,\N
tt0128331,7,nm0660009,producer,producer,\N
tt0128331,8,nm0687157,composer,\N,\N
tt0128331,9,nm0079751,cinematographer,\N,\N
tt0128332,1,nm0456077,actor,\N,"[""Yusuf""]"
tt0128332,2,nm0082211,actor,\N,"[""Bekir""]"
tt0128332,3,nm0015764,actress,\N,"[""Ugur""]"
tt0128332,4,nm3227338,actor,\N,"[""Cezaevi Müdürü""]"
tt0128332,5,nm0218547,director,\N,\N
tt0128332,6,nm2775648,producer,producer,\N
tt0128332,7,nm1011851,composer,\N,\N
tt0128332,8,nm0882536,cinematographer,\N,\N
tt0128332,9,nm0462232,editor,\N,\N
tt0128333,10,nm0437260,composer,\N,\N
tt0128333,1,nm0341431,actor,\N,"[""Ben Matlock""]"
tt0128333,2,nm0857201,actress,\N,"[""Leanne McIntyre""]"
tt0128333,3,nm0736263,actor,\N,"[""Cliff Lewis""]"
tt0128333,4,nm0065183,actor,\N,"[""Paul Cox""]"
tt0128333,5,nm0856845,director,\N,\N
tt0128333,6,nm0362990,writer,created by,\N
tt0128333,7,nm0172133,writer,teleplay by,\N
tt0128333,8,nm0762976,writer,story by,\N
tt0128333,9,nm0825324,writer,story by,\N
tt0128334,1,nm0127158,director,\N,\N
tt0128334,2,nm0687154,writer,\N,\N
tt0128334,3,nm0753895,producer,producer,\N
tt0128334,4,nm0472306,editor,\N,\N
tt0128334,5,nm0825864,editor,\N,\N
tt0128335,1,nm0781958,actress,\N,"[""Fabienne""]"
tt0128335,2,nm0019587,actress,\N,"[""Virginie""]"
tt0128335,3,nm0873945,actress,\N,"[""Virginie's Lover""]"
tt0128335,4,nm0690610,actor,\N,"[""Julio""]"
tt0128335,5,nm0233443,director,\N,\N
tt0128335,6,nm0501288,actor,\N,"[""Fabienne's Husband""]"
tt0128337,1,nm0901427,actress,\N,"[""Zoi""]"
tt0128337,2,nm0018906,actor,\N,"[""Lou""]"
tt0128337,3,nm2323741,actress,\N,\N
tt0128337,4,nm1359311,actor,\N,\N
tt0128337,5,nm0253641,director,\N,\N
tt0128337,6,nm0660227,producer,producer,\N
tt0128337,7,nm0477463,composer,\N,\N
tt0128337,8,nm0946202,cinematographer,\N,\N
tt0128337,9,nm0903844,editor,\N,\N
tt0128338,1,nm0346708,actress,\N,"[""Claudia Raselli""]"
tt0128338,2,nm0240638,actor,\N,"[""Colonnello Oreste Raselli""]"
tt0128338,3,nm0171563,actor,\N,"[""Dr. Filippo Cinti""]"
tt0128338,4,nm0622980,actress,\N,"[""Luisa""]"
tt0128338,5,nm0023747,director,\N,\N
tt0128338,6,nm0691313,writer,screenplay,\N
tt0128338,7,nm8489441,composer,\N,\N
tt0128338,8,nm0531545,cinematographer,\N,\N
tt0128338,9,nm0195690,production_designer,\N,\N
tt0128339,10,nm0236665,production_designer,\N,\N
tt0128339,1,nm0702494,actress,\N,"[""Lia""]"
tt0128339,2,nm2291164,actor,\N,"[""Pavel""]"
tt0128339,3,nm5122139,actor,\N,"[""Gore""]"
tt0128339,4,nm0325721,actor,\N,"[""Mihai""]"
tt0128339,5,nm0613299,director,\N,\N
tt0128339,6,nm0691048,composer,\N,\N
tt0128339,7,nm0241587,cinematographer,\N,\N
tt0128339,8,nm0344128,cinematographer,\N,\N
tt0128339,9,nm4355614,editor,\N,\N
tt0128343,1,nm0334295,actress,\N,"[""RoseMarie Curtis"",""Monica Larraby (segment \""Method to the Madness\"")""]"
tt0128343,2,nm0667118,actress,\N,"[""Silvia Resino (segment \""Nocturnal Emissions\"")""]"
tt0128343,3,nm1031058,actor,\N,"[""Jerome Fenner (segment \""Nocturnal Emissions\"")""]"
tt0128343,4,nm0953654,actor,\N,"[""Phillip Dargent (segment \""Nocturnal Emissions\"")""]"
tt0128343,5,nm0661030,director,\N,\N
tt0128343,6,nm0229155,composer,\N,\N
tt0128343,7,nm1029449,cinematographer,\N,\N
tt0128343,8,nm1028860,editor,\N,\N
tt0128344,1,nm3548595,self,\N,"[""Self""]"
tt0128344,2,nm10510161,self,\N,"[""Self""]"
tt0128344,3,nm0322738,director,\N,\N
tt0128344,4,nm1138295,producer,producer,\N
tt0128344,5,nm10976279,producer,producer,\N
tt0128344,6,nm0753821,cinematographer,\N,\N
tt0128344,7,nm1335886,editor,\N,\N
tt0128345,10,nm0301951,cinematographer,\N,\N
tt0128345,1,nm0870995,actor,\N,"[""Paolo""]"
tt0128345,2,nm0613863,actress,\N,"[""Simona""]"
tt0128345,3,nm0492972,actor,\N,"[""Marco Santi""]"
tt0128345,4,nm0686375,actor,\N,"[""Partner di Simona al night""]"
tt0128345,5,nm0408285,director,\N,\N
tt0128345,6,nm2890358,writer,screenplay,\N
tt0128345,7,nm3040935,writer,dialogue,\N
tt0128345,8,nm0084655,composer,\N,\N
tt0128345,9,nm0309160,composer,\N,\N
tt0128346,10,nm0306647,cinematographer,\N,\N
tt0128346,1,nm0288180,actress,\N,"[""Eirini Strataki""]"
tt0128346,2,nm0510988,actor,\N,"[""Giorgos Stratakis""]"
tt0128346,3,nm0055106,actor,\N,"[""Dimitris Valaskos""]"
tt0128346,4,nm0586203,actor,\N,"[""Pashallis Avramidis""]"
tt0128346,5,nm0196614,director,\N,\N
tt0128346,6,nm0316067,writer,play,\N
tt0128346,7,nm0696538,writer,play,\N
tt0128346,8,nm0465169,producer,producer,\N
tt0128346,9,nm0952557,composer,\N,\N
tt0128347,10,nm0176603,editor,\N,\N
tt0128347,1,nm0134464,actor,\N,"[""Pier Luigi""]"
tt0128347,2,nm0188339,actor,\N,"[""Mario""]"
tt0128347,3,nm0096655,actress,\N,"[""Rita""]"
tt0128347,4,nm0884683,actress,\N,"[""Elena""]"
tt0128347,5,nm0215347,director,\N,\N
tt0128347,6,nm1551948,writer,screenplay,\N
tt0128347,7,nm12141564,producer,producer,\N
tt0128347,8,nm0006008,composer,\N,\N
tt0128347,9,nm0312914,cinematographer,\N,\N
tt0128348,10,nm6166279,editor,\N,\N
tt0128348,1,nm3627972,actor,\N,"[""Andrei""]"
tt0128348,2,nm0187656,actor,\N,"[""Jean""]"
tt0128348,3,nm3627653,actress,\N,"[""Aura""]"
tt0128348,4,nm3627840,actress,\N,"[""Luly""]"
tt0128348,5,nm0849116,director,\N,\N
tt0128348,6,nm8809269,writer,\N,\N
tt0128348,7,nm2255791,producer,producer,\N
tt0128348,8,nm3624216,composer,\N,\N
tt0128348,9,nm0890481,cinematographer,\N,\N
tt0128350,1,nm0346708,actress,\N,"[""Valeria Sanna""]"
tt0128350,2,nm0223326,actress,\N,"[""Franca Sanna""]"
tt0128350,3,nm0346581,actor,\N,"[""Massimo Sanna""]"
tt0128350,4,nm0736521,actor,\N,"[""Lorenzo Sanna""]"
tt0128350,5,nm0023747,director,\N,\N
tt0128350,6,nm0716701,writer,writer,\N
tt0128350,7,nm0220207,composer,\N,\N
tt0128350,8,nm0531545,cinematographer,\N,\N
tt0128352,10,nm0265146,composer,\N,\N
tt0128352,1,nm0042433,actress,\N,"[""Laure""]"
tt0128352,2,nm0550310,actress,\N,"[""Linda"",""Jean's wife""]"
tt0128352,3,nm0357552,actor,\N,"[""Jean"",""Linda's husband""]"
tt0128352,4,nm0377922,actress,\N,"[""Sophie""]"
tt0128352,5,nm0598698,director,\N,\N
tt0128352,6,nm0043344,writer,story,\N
tt0128352,7,nm0745918,writer,story,\N
tt0128352,8,nm0539702,writer,\N,\N
tt0128352,9,nm0815736,writer,\N,\N
tt0128355,10,nm0224286,editor,\N,\N
tt0128355,1,nm0365835,actor,\N,\N
tt0128355,2,nm0874004,actress,\N,\N
tt0128355,3,nm0519427,actress,\N,\N
tt0128355,4,nm0032661,actress,\N,\N
tt0128355,5,nm0074966,director,\N,\N
tt0128355,6,nm0657098,director,\N,\N
tt0128355,7,nm0161846,composer,\N,\N
tt0128355,8,nm0478959,cinematographer,\N,\N
tt0128355,9,nm15115350,cinematographer,\N,\N
tt0128358,10,nm0005778,cinematographer,\N,\N
tt0128358,1,nm0365835,actor,\N,"[""Alan Foster""]"
tt0128358,2,nm0319089,actress,\N,"[""Lilamani""]"
tt0128358,3,nm0103430,actor,\N,"[""Sitama""]"
tt0128358,4,nm0889708,actor,\N,"[""Rajah Sindar""]"
tt0128358,5,nm0502391,director,\N,\N
tt0128358,6,nm0317232,writer,adaptation,\N
tt0128358,7,nm0758215,writer,novel,\N
tt0128358,8,nm0006028,composer,\N,\N
tt0128358,9,nm0006090,composer,\N,\N
tt0128360,1,nm0630943,actor,\N,"[""Johnny Weismüller, tandlæge""]"
tt0128360,2,nm0104596,actor,\N,"[""Malersvenden, nazist""]"
tt0128360,3,nm0008754,actress,\N,"[""Klinikdame""]"
tt0128360,4,nm0879881,actress,\N,"[""Johnnys mor""]"
tt0128360,5,nm0934724,director,\N,\N
tt0128360,6,nm0073017,composer,\N,\N
tt0128360,7,nm11884779,cinematographer,\N,\N
tt0128360,8,nm0934725,cinematographer,\N,\N
tt0128360,9,nm0716343,editor,\N,\N
tt0128361,10,nm0894962,production_designer,\N,\N
tt0128361,1,nm0848583,actress,\N,"[""Anna""]"
tt0128361,2,nm0531489,actor,\N,"[""Alessandro""]"
tt0128361,3,nm0194414,actress,\N,"[""Giulia""]"
tt0128361,4,nm0768840,actress,\N,"[""Michela""]"
tt0128361,5,nm0751675,director,\N,\N
tt0128361,6,nm0069205,writer,screenplay,\N
tt0128361,7,nm0685400,composer,\N,\N
tt0128361,8,nm0763527,cinematographer,\N,\N
tt0128361,9,nm0692981,editor,\N,\N
tt0128364,10,nm0619919,cinematographer,\N,\N
tt0128364,1,nm0875360,actress,\N,"[""Yuri"",""sister""]"
tt0128364,2,nm0848793,actor,\N,"[""Masao"",""brother""]"
tt0128364,3,nm0645402,actor,\N,"[""Mori"",""sculptor""]"
tt0128364,4,nm0765783,actor,\N,"[""Mori's son""]"
tt0128364,5,nm0423228,director,\N,\N
tt0128364,6,nm0410945,writer,\N,\N
tt0128364,7,nm5491542,producer,producer,\N
tt0128364,8,nm0299448,composer,\N,\N
tt0128364,9,nm0408361,cinematographer,\N,\N
tt0128367,10,nm0148706,actress,\N,"[""Andela""]"
tt0128367,1,nm0148393,actor,\N,"[""Drsnák""]"
tt0128367,2,nm1085551,actress,\N,"[""Jarmila""]"
tt0128367,3,nm0475573,actress,\N,"[""Landlady""]"
tt0128367,4,nm0618331,actor,\N,"[""Tomás""]"
tt0128367,5,nm0558227,director,\N,\N
tt0128367,6,nm0279241,composer,\N,\N
tt0128367,7,nm0880392,cinematographer,\N,\N
tt0128367,8,nm0885432,editor,\N,\N
tt0128367,9,nm0301726,actress,\N,"[""Jolana""]"
tt0128370,10,nm0005798,cinematographer,\N,\N
tt0128370,1,nm0128212,actress,\N,"[""Sophie Maltais""]"
tt0128370,2,nm0551885,actor,\N,"[""Michel""]"
tt0128370,3,nm0317650,actress,\N,"[""Patricia Hébert""]"
tt0128370,4,nm0296982,actor,\N,"[""Walter""]"
tt0128370,5,nm0503215,director,\N,\N
tt0128370,6,nm0603820,writer,writer,\N
tt0128370,7,nm0423395,producer,producer,\N
tt0128370,8,nm2122018,composer,\N,\N
tt0128370,9,nm2119227,composer,\N,\N
tt0128371,10,nm0661824,editor,\N,\N
tt0128371,1,nm0051906,actress,\N,\N
tt0128371,2,nm0814280,actor,\N,"[""Jo-Pil""]"
tt0128371,3,nm0497870,actress,\N,"[""Hyun-Ji""]"
tt0128371,4,nm3769061,actor,\N,\N
tt0128371,5,nm0814288,director,\N,\N
tt0128371,6,nm0453490,producer,producer,\N
tt0128371,7,nm0784580,producer,producer,\N
tt0128371,8,nm0158611,composer,\N,\N
tt0128371,9,nm0661937,cinematographer,\N,\N
tt0128372,10,nm5183506,writer,"story ""Eliana - Vietnam""",\N
tt0128372,1,nm0900143,actress,\N,"[""Orchestra Member (segment \""Una giornata lavorativa\"")"",""Zoe (segment \""Romantica\"")"",""Annunziata (segment \""Mamma\"")""]"
tt0128372,2,nm0320218,actor,\N,"[""Ferdinando, Alberta's Husband (segment \""Il mondo cammina\"")""]"
tt0128372,3,nm0758066,actor,\N,"[""Professor Ivano Borghi (segment \""Romantica\"")""]"
tt0128372,4,nm0543188,actor,\N,"[""Teresa's Husband (segment \""Schiava d'amore\"")""]"
tt0128372,5,nm0728271,director,\N,\N
tt0128372,6,nm0898812,writer,"story ""Zoe la Romantica""",\N
tt0128372,7,nm0145821,writer,"story ""Annunziata la Mamma""",\N
tt0128372,8,nm0408488,writer,"story ""Alberta il Mondo Camina""",\N
tt0128372,9,nm0769249,writer,"story ""Alberta il Mondo Camina""",\N
tt0128375,10,nm1416191,actress,\N,\N
tt0128375,1,nm1427674,actor,\N,\N
tt0128375,2,nm0254134,actor,\N,\N
tt0128375,3,nm0320893,actress,\N,\N
tt0128375,4,nm1417983,actress,\N,\N
tt0128375,5,nm0568284,director,\N,\N
tt0128375,6,nm1427698,actor,\N,\N
tt0128375,7,nm1427702,actor,\N,\N
tt0128375,8,nm0473647,actor,\N,\N
tt0128375,9,nm0473648,actor,\N,\N
tt0128376,1,nm0551779,actor,\N,"[""Balbuena""]"
tt0128376,2,nm0659779,actress,\N,"[""María""]"
tt0128376,3,nm0136200,actor,\N,"[""Fellito""]"
tt0128376,4,nm0140294,actress,\N,"[""Francia""]"
tt0128376,5,nm0616305,director,\N,\N
tt0128376,6,nm0519999,producer,producer,\N
tt0128376,7,nm1209858,cinematographer,\N,\N
tt0128376,8,nm1837145,editor,\N,\N
tt0128376,9,nm3110647,editor,\N,\N
tt0128377,1,nm4942899,actress,\N,"[""Laura Ellis""]"
tt0128377,2,nm3024154,actor,\N,"[""Stan Ellis""]"
tt0128377,3,nm3394999,actress,\N,"[""Nymph - Grace""]"
tt0128377,4,nm3024044,actress,\N,"[""Nymph - Judy""]"
tt0128377,5,nm0174300,director,\N,\N
tt0128377,6,nm0887035,writer,written by,\N
tt0128377,7,nm12108798,composer,\N,\N
tt0128377,8,nm0762075,cinematographer,director of photography,\N
tt0128377,9,nm3181044,editor,\N,\N
tt0128378,10,nm0213579,composer,\N,\N
tt0128378,1,nm0001713,actress,\N,"[""Helena Kurcewiczówna""]"
tt0128378,2,nm0954076,actor,\N,"[""Jan Skrzetuski""]"
tt0128378,3,nm0231677,actor,\N,"[""Jurko Bohun""]"
tt0128378,4,nm1173129,actor,\N,"[""Jurko Bohun""]"
tt0128378,5,nm0388956,director,\N,\N
tt0128378,6,nm0469373,writer,\N,\N
tt0128378,7,nm0797197,writer,novel 'Ogniem i mieczem',\N
tt0128378,8,nm0296936,producer,executive producer,\N
tt0128378,9,nm0584686,producer,producer,\N
tt0128380,10,nm7679419,editor,\N,\N
tt0128380,1,nm0835738,actor,\N,"[""Roger Drummond""]"
tt0128380,2,nm0331352,actor,\N,"[""George Marston""]"
tt0128380,3,nm0191544,actor,\N,"[""Sir John Chirwin""]"
tt0128380,4,nm0122286,actress,\N,"[""Marion Ashley""]"
tt0128380,5,nm0669260,director,\N,\N
tt0128380,6,nm0201186,writer,story,\N
tt0128380,7,nm0556591,writer,scenario,\N
tt0128380,8,nm0369743,producer,producer,\N
tt0128380,9,nm0142554,cinematographer,\N,\N
tt0128381,10,nm0650845,actress,\N,\N
tt0128381,1,nm0030003,actress,\N,\N
tt0128381,2,nm0131279,actress,\N,\N
tt0128381,3,nm1242566,actress,\N,\N
tt0128381,4,nm0274341,actor,\N,\N
tt0128381,5,nm0722799,director,\N,\N
tt0128381,6,nm0284772,actor,\N,\N
tt0128381,7,nm0324110,actress,\N,\N
tt0128381,8,nm0519900,actor,\N,\N
tt0128381,9,nm1157098,actor,\N,\N
tt0128385,10,nm0617831,production_designer,\N,\N
tt0128385,1,nm0867338,actress,\N,"[""Elfie""]"
tt0128385,2,nm0048121,actor,\N,"[""Darius""]"
tt0128385,3,nm0902028,actress,\N,"[""Elfies Mutter""]"
tt0128385,4,nm0131896,actor,\N,"[""Edmund""]"
tt0128385,5,nm0459451,director,\N,\N
tt0128385,6,nm0040158,writer,\N,\N
tt0128385,7,nm0295947,composer,\N,\N
tt0128385,8,nm0537776,cinematographer,\N,\N
tt0128385,9,nm0127009,editor,\N,\N
tt0128393,10,nm0906005,production_designer,\N,\N
tt0128393,1,nm0056210,actress,\N,"[""Julie Hammer""]"
tt0128393,2,nm0642449,actor,\N,"[""Max Hammer""]"
tt0128393,3,nm0535570,actor,\N,"[""Barry Grogan""]"
tt0128393,4,nm0054397,actress,\N,"[""Nicki""]"
tt0128393,5,nm0172648,director,\N,\N
tt0128393,6,nm0032034,producer,producer,\N
tt0128393,7,nm0589217,composer,\N,\N
tt0128393,8,nm0822020,cinematographer,\N,\N
tt0128393,9,nm0199734,editor,\N,\N
tt0128401,10,nm0237822,cinematographer,\N,\N
tt0128401,1,nm0742628,actress,\N,\N
tt0128401,2,nm0899117,actress,\N,\N
tt0128401,3,nm0879587,actress,\N,\N
tt0128401,4,nm0374175,actress,\N,\N
tt0128401,5,nm0254131,director,\N,\N
tt0128401,6,nm0004612,writer,\N,\N
tt0128401,7,nm0490829,writer,\N,\N
tt0128401,8,nm0421639,producer,producer,\N
tt0128401,9,nm0803951,composer,\N,\N
tt0128405,10,nm0472943,actor,\N,"[""Peter""]"
tt0128405,1,nm0332167,actor,\N,"[""Quirinus Drijfhout""]"
tt0128405,2,nm0115339,actor,\N,"[""Felix Drijfhout""]"
tt0128405,3,nm0697859,actor,\N,"[""Reporter Alfons Punt""]"
tt0128405,4,nm0770450,actor,\N,"[""Schoolmeester""]"
tt0128405,5,nm0582810,director,\N,\N
tt0128405,6,nm0311594,writer,dialogue,\N
tt0128405,7,nm0264156,composer,\N,\N
tt0128405,8,nm0760272,cinematographer,\N,\N
tt0128405,9,nm0753956,actor,\N,"[""Buschauffeur""]"
tt0128406,1,nm0185504,actor,\N,\N
tt0128406,2,nm0227708,actor,\N,"[""Actor""]"
tt0128406,3,nm0596481,actor,\N,\N
tt0128406,4,nm0176037,actor,\N,\N
tt0128406,5,nm0613299,director,\N,\N
tt0128406,6,nm0691048,composer,\N,\N
tt0128406,7,nm0239711,cinematographer,\N,\N
tt0128406,8,nm4355614,editor,\N,\N
tt0128406,9,nm0049472,production_designer,\N,\N
tt0128407,10,nm0668361,actor,\N,"[""C.K. Dexter Haven""]"
tt0128407,1,nm0000802,actress,\N,"[""Margaret Lord""]"
tt0128407,2,nm0137999,actor,\N,"[""Mike Connor""]"
tt0128407,3,nm0285264,actor,\N,"[""George Kittredge""]"
tt0128407,4,nm0003339,actor,\N,"[""Seth Lord""]"
tt0128407,5,nm0001486,director,\N,\N
tt0128407,6,nm0058129,writer,play,\N
tt0128407,7,nm0544308,producer,producer,\N
tt0128407,8,nm0570192,actress,\N,"[""Tracy Lord""]"
tt0128407,9,nm0666332,actress,\N,"[""Liz Imbrie""]"
tt0128409,10,nm0030868,actress,\N,"[""Becky""]"
tt0128409,1,nm0114100,actress,\N,"[""Heather""]"
tt0128409,2,nm0173295,actress,\N,"[""Tiffany""]"
tt0128409,3,nm0646447,actor,\N,"[""Sheriff Johnson""]"
tt0128409,4,nm0149983,actor,\N,"[""Deputy Hunt""]"
tt0128409,5,nm0707524,director,\N,\N
tt0128409,6,nm0325293,producer,producer,\N
tt0128409,7,nm0916837,cinematographer,\N,\N
tt0128409,8,nm0003917,editor,\N,\N
tt0128409,9,nm0520570,actor,\N,"[""Hansen Taylor""]"
tt0128415,1,nm1632521,actress,\N,\N
tt0128415,2,nm1423864,actor,\N,\N
tt0128415,3,nm0254134,actor,\N,\N
tt0128415,4,nm0568284,actor,\N,\N
tt0128415,5,nm1423973,actress,\N,\N
tt0128419,10,nm0562746,actress,\N,"[""News Anchor""]"
tt0128419,1,nm0832531,actor,\N,"[""Tom Daniels""]"
tt0128419,2,nm0265670,actor,\N,"[""Ray Peterson""]"
tt0128419,3,nm0236952,actor,\N,"[""Dr. Walter Attwood""]"
tt0128419,4,nm0005226,actress,\N,"[""Dr. Sloan Parker""]"
tt0128419,5,nm0773251,writer,created by,\N
tt0128419,6,nm0893283,actor,\N,"[""Dr. Ed Tate""]"
tt0128419,7,nm0373312,actress,\N,"[""Attwood's Boss""]"
tt0128419,8,nm0397731,actor,\N,"[""Randall Lynch""]"
tt0128419,9,nm0675213,actress,\N,"[""Kelly Hammond"",""Timid Girl""]"
tt0128421,1,nm0331319,actor,\N,"[""King Gama""]"
tt0128421,2,nm0398232,actor,\N,"[""King Hildebrand""]"
tt0128421,3,nm0197736,actor,\N,"[""Prince Hilarion, King Hildebrand's Son""]"
tt0128421,4,nm0225400,actor,\N,"[""Cyril, Hilarion's friend""]"
tt0128421,5,nm0372737,director,\N,\N
tt0128421,6,nm0318275,writer,operetta,\N
tt0128421,7,nm0837956,composer,\N,\N
tt0128421,8,nm0153901,cinematographer,\N,\N
tt0128421,9,nm0131482,production_designer,\N,\N
tt0128422,1,nm0198929,actor,\N,"[""Earl Dudley""]"
tt0128422,2,nm0259128,actress,\N,"[""Wilhemina 'Willi' Trueblood""]"
tt0128422,3,nm0052601,actress,\N,"[""Katie Mallory""]"
tt0128422,4,nm0101651,actress,\N,"[""Stripper""]"
tt0128422,5,nm0186383,director,\N,\N
tt0128422,6,nm0074395,writer,writer,\N
tt0128422,7,nm0132032,producer,producer,\N
tt0128422,8,nm1821118,composer,\N,\N
tt0128422,9,nm1650307,cinematographer,\N,\N
tt0128423,10,nm0846370,cinematographer,\N,\N
tt0128423,1,nm0946473,actor,\N,\N
tt0128423,2,nm0277298,actor,\N,\N
tt0128423,3,nm0506305,actress,\N,\N
tt0128423,4,nm0790208,actor,\N,\N
tt0128423,5,nm0155016,director,\N,\N
tt0128423,6,nm0674518,writer,stories,\N
tt0128423,7,nm0759958,writer,\N,\N
tt0128423,8,nm0109292,composer,\N,\N
tt0128423,9,nm0747564,composer,\N,\N
tt0128426,1,nm0280534,self,\N,"[""Self - Narrator""]"
tt0128426,2,nm0005954,composer,\N,\N
tt0128426,3,nm0278358,composer,\N,\N
tt0128426,4,nm0138841,cinematographer,\N,\N
tt0128429,1,nm0112194,self,\N,"[""Self"",""Narrator""]"
tt0128429,2,nm0051804,self,\N,"[""Self""]"
tt0128429,3,nm0082539,self,\N,"[""Self""]"
tt0128429,4,nm0002206,self,\N,"[""Self""]"
tt0128429,5,nm0072644,director,\N,\N
tt0128429,6,nm0435189,writer,\N,\N
tt0128429,7,nm0208713,writer,\N,\N
tt0128429,8,nm0599818,cinematographer,\N,\N
tt0128429,9,nm0799800,cinematographer,\N,\N
tt0128432,10,nm0326662,editor,\N,\N
tt0128432,1,nm0660311,actor,\N,"[""Sergey Sakhno""]"
tt0128432,2,nm0606154,actor,\N,"[""Dimka Solomentsev""]"
tt0128432,3,nm0409351,actor,\N,"[""Vasiliy Seleznyov""]"
tt0128432,4,nm0300781,actor,\N,"[""Viktor Azancheyev""]"
tt0128432,5,nm0873600,director,\N,\N
tt0128432,6,nm0892181,director,\N,\N
tt0128432,7,nm0475171,writer,writer,\N
tt0128432,8,nm0059986,composer,\N,\N
tt0128432,9,nm0468447,cinematographer,\N,\N
tt0128435,1,nm0170648,actress,\N,\N
tt0128435,2,nm0293354,actor,\N,\N
tt0128435,3,nm0588126,actress,\N,\N
tt0128435,4,nm0596906,actor,\N,\N
tt0128435,5,nm0598939,director,\N,\N
tt0128435,6,nm0601320,director,\N,\N
tt0128441,1,nm0014381,actress,\N,\N
tt0128441,2,nm0049146,actress,\N,"[""Sophia""]"
tt0128441,3,nm0540378,actor,\N,\N
tt0128441,4,nm0576209,actress,\N,\N
tt0128441,5,nm0713633,director,\N,\N
tt0128441,6,nm0775307,producer,producer,\N
tt0128441,7,nm0002848,editor,\N,\N
tt0128441,8,nm0712413,actress,\N,\N
tt0128442,10,nm0002366,composer,\N,\N
tt0128442,1,nm0000354,actor,\N,"[""Mike McDermott""]"
tt0128442,2,nm0001570,actor,\N,"[""Worm""]"
tt0128442,3,nm0001543,actress,\N,"[""Jo""]"
tt0128442,4,nm0000518,actor,\N,"[""Teddy KGB""]"
tt0128442,5,nm0001093,director,\N,\N
tt0128442,6,nm0505522,writer,written by,\N
tt0128442,7,nm0002718,writer,written by,\N
tt0128442,8,nm0001130,producer,producer,\N
tt0128442,9,nm0830255,producer,producer,\N
tt0128443,10,nm0082550,actor,\N,"[""Gary""]"
tt0128443,1,nm0838287,actor,\N,"[""Rodgers""]"
tt0128443,2,nm0014773,actress,\N,"[""Dawn Boll""]"
tt0128443,3,nm0031201,actor,\N,\N
tt0128443,4,nm0053384,actress,\N,\N
tt0128443,5,nm0568224,director,\N,\N
tt0128443,6,nm0574341,writer,\N,\N
tt0128443,7,nm0635879,producer,producer,\N
tt0128443,8,nm0921135,composer,\N,\N
tt0128443,9,nm0003889,editor,\N,\N
tt0128445,10,nm0005934,cinematographer,\N,\N
tt0128445,1,nm0005403,actor,\N,"[""Max Fischer""]"
tt0128445,2,nm0000195,actor,\N,"[""Herman Blume""]"
tt0128445,3,nm0931404,actress,\N,"[""Rosemary Cross""]"
tt0128445,4,nm0001025,actor,\N,"[""Bert Fischer""]"
tt0128445,5,nm0027572,director,\N,\N
tt0128445,6,nm0005562,writer,written by,\N
tt0128445,7,nm0578814,producer,producer,\N
tt0128445,8,nm0771490,producer,producer,\N
tt0128445,9,nm0006205,composer,\N,\N
