tconst,ordering,nconst,category,job,characters
tt0105820,5,nm0041118,director,\N,\N
tt0105820,6,nm0047804,writer,\N,\N
tt0105820,7,nm0271479,producer,producer,\N
tt0105820,8,nm0588244,composer,\N,\N
tt0105820,9,nm0461486,cinematographer,\N,\N
tt0105821,1,nm4483171,self,\N,"[""Self - Cosmic Ray Deflection Car""]"
tt0105821,2,nm4483118,self,\N,"[""Self - Super Coupe""]"
tt0105821,3,nm4482691,self,\N,"[""Self - Postcard Truck""]"
tt0105821,4,nm2841159,self,\N,"[""Self - Jewel Box""]"
tt0105821,5,nm0087496,director,\N,\N
tt0105821,6,nm0797847,writer,narration writer,\N
tt0105821,7,nm0087511,cinematographer,\N,\N
tt0105821,8,nm0178568,cinematographer,\N,\N
tt0105822,10,nm0488377,cinematographer,\N,\N
tt0105822,1,nm0000690,actress,\N,"[""Wanda Holloway""]"
tt0105822,2,nm0002128,actress,\N,"[""Verna Heath""]"
tt0105822,3,nm0160550,actor,\N,"[""Randy""]"
tt0105822,4,nm0122466,actress,\N,"[""Shanna Harper""]"
tt0105822,5,nm0338719,director,\N,\N
tt0105822,6,nm0007230,writer,written by,\N
tt0105822,7,nm0660367,producer,producer,\N
tt0105822,8,nm0827362,producer,producer,\N
tt0105822,9,nm0732974,composer,\N,\N
tt0105824,10,nm0345637,writer,screenplay,\N
tt0105824,1,nm0000546,actor,\N,"[""Will Parker""]"
tt0105824,2,nm0000426,actress,\N,"[""Kate Bass""]"
tt0105824,3,nm0731772,actor,\N,"[""Morgan Weld""]"
tt0105824,4,nm0860233,actor,\N,"[""Jack Neville""]"
tt0105824,5,nm0050597,director,\N,\N
tt0105824,6,nm0071312,writer,story,\N
tt0105824,7,nm0891094,writer,story,\N
tt0105824,8,nm0515262,writer,story,\N
tt0105824,9,nm0943382,writer,screenplay,\N
tt0105825,1,nm0603951,director,\N,\N
tt0105825,2,nm0722286,director,\N,\N
tt0105825,3,nm0184071,writer,\N,\N
tt0105825,4,nm0773070,editor,\N,\N
tt0105826,1,nm0427300,actor,\N,"[""Ulli Lasser""]"
tt0105826,2,nm0954986,actor,\N,"[""Willi Steiger""]"
tt0105826,3,nm0772827,actress,\N,"[""Claudia""]"
tt0105826,4,nm0194422,actress,\N,"[""Renate""]"
tt0105826,5,nm0920878,producer,producer,\N
tt0105826,6,nm0940335,composer,\N,\N
tt0105826,7,nm0127263,cinematographer,\N,\N
tt0105826,8,nm0097451,editor,\N,\N
tt0105827,10,nm0193948,composer,\N,\N
tt0105827,1,nm0813278,actor,\N,"[""Will Spanner""]"
tt0105827,2,nm0001781,actress,\N,"[""Belladonna""]"
tt0105827,3,nm0669222,actor,\N,"[""Santara""]"
tt0105827,4,nm0364312,actress,\N,"[""Lily Wild""]"
tt0105827,5,nm0580669,director,\N,\N
tt0105827,6,nm0320697,writer,screenplay,\N
tt0105827,7,nm0509295,producer,producer,\N
tt0105827,8,nm0531541,producer,producer,\N
tt0105827,9,nm1799320,composer,\N,\N
tt0105828,10,nm0133095,editor,\N,\N
tt0105828,1,nm0000548,actress,\N,"[""Gayle Wolfer""]"
tt0105828,2,nm0289343,actor,\N,"[""Bob Sprague""]"
tt0105828,3,nm0738415,actor,\N,"[""Samuel Carver""]"
tt0105828,4,nm0001577,actress,\N,"[""Aunt Mildred""]"
tt0105828,5,nm0875744,director,\N,\N
tt0105828,6,nm0294449,writer,written by,\N
tt0105828,7,nm0399657,producer,producer,\N
tt0105828,8,nm0002226,composer,\N,\N
tt0105828,9,nm0905718,cinematographer,director of photography,\N
tt0105829,10,nm0629882,editor,\N,\N
tt0105829,1,nm0001271,actress,\N,"[""Jenna King"",""Valerie Tanner""]"
tt0105829,2,nm0501390,actress,\N,"[""Young Woman""]"
tt0105829,3,nm0768815,actor,\N,"[""Mike Barcetti""]"
tt0105829,4,nm0492932,actor,\N,"[""Phillip Barcetti""]"
tt0105829,5,nm0842830,director,\N,\N
tt0105829,6,nm0519484,writer,written by,\N
tt0105829,7,nm0302572,producer,producer,\N
tt0105829,8,nm0006254,composer,\N,\N
tt0105829,9,nm0237170,cinematographer,\N,\N
tt0105830,10,nm0325549,editor,\N,\N
tt0105830,1,nm0022323,actor,\N,"[""Lt. Hummel""]"
tt0105830,2,nm1329665,actor,\N,"[""Another Kid""]"
tt0105830,3,nm0314656,actor,\N,"[""Paperwork Soldier #2""]"
tt0105830,4,nm0552360,actor,\N,"[""Machine Gun Soldier #1""]"
tt0105830,5,nm0314665,director,\N,\N
tt0105830,6,nm0214889,producer,producer,\N
tt0105830,7,nm0570266,producer,producer,\N
tt0105830,8,nm0000290,composer,\N,\N
tt0105830,9,nm2182906,cinematographer,\N,\N
tt0105831,1,nm0000334,actor,\N,"[""Ng Shan-shui""]"
tt0105831,2,nm0155546,actress,\N,"[""Firefly""]"
tt0105831,3,nm0594909,actress,\N,"[""Dotty""]"
tt0105831,4,nm0490500,actress,\N,"[""Susan Chong""]"
tt0105831,5,nm0156520,director,\N,\N
tt0105831,6,nm0492288,director,\N,\N
tt0105831,7,nm0690940,cinematographer,\N,\N
tt0105831,8,nm0398871,editor,\N,\N
tt0105833,10,nm0006296,composer,\N,\N
tt0105833,1,nm0000880,actress,\N,"[""Betty Broderick""]"
tt0105833,2,nm0004834,actor,\N,"[""Dan Broderick""]"
tt0105833,3,nm0001400,actress,\N,"[""Linda Kolkena Broderick""]"
tt0105833,4,nm0005559,actress,\N,"[""Kate Broderick""]"
tt0105833,5,nm0523310,director,\N,\N
tt0105833,6,nm0908514,writer,article Till Murder Do Us Part,\N
tt0105833,7,nm0127935,writer,written by,\N
tt0105833,8,nm0004634,producer,producer,\N
tt0105833,9,nm0493112,producer,producer,\N
tt0105834,10,nm0225621,cinematographer,\N,\N
tt0105834,1,nm0715622,actress,\N,"[""Dee Johnson""]"
tt0105834,2,nm0776239,actor,\N,"[""Mick""]"
tt0105834,3,nm0512610,actor,\N,"[""Wayne""]"
tt0105834,4,nm0811202,actress,\N,"[""Mama""]"
tt0105834,5,nm0001460,director,\N,\N
tt0105834,6,nm0293231,writer,written by,\N
tt0105834,7,nm0860700,writer,written by,\N
tt0105834,8,nm0257258,producer,producer,\N
tt0105834,9,nm0204485,composer,\N,\N
tt0105836,10,nm0711981,production_designer,\N,\N
tt0105836,1,nm0748075,actress,\N,"[""Helen""]"
tt0105836,2,nm0250153,actor,\N,"[""Donald""]"
tt0105836,3,nm0005424,actor,\N,"[""Randy""]"
tt0105836,4,nm0148964,actor,\N,"[""Paul""]"
tt0105836,5,nm0796229,director,\N,\N
tt0105836,6,nm0742428,producer,producer,\N
tt0105836,7,nm0006107,composer,\N,\N
tt0105836,8,nm0205175,cinematographer,\N,\N
tt0105836,9,nm0003410,editor,\N,\N
tt0105837,10,nm0936568,editor,\N,\N
tt0105837,1,nm0492390,actress,\N,"[""Sarah, Duchess of York""]"
tt0105837,2,nm0575004,actor,\N,"[""HRH Prince Andrew, Duke of York""]"
tt0105837,3,nm0682063,actor,\N,"[""HRH Prince Charles, Prince of Wales""]"
tt0105837,4,nm0286400,actress,\N,"[""HRH Princess Diana""]"
tt0105837,5,nm0827854,director,\N,\N
tt0105837,6,nm0498841,writer,written by,\N
tt0105837,7,nm0258646,composer,\N,\N
tt0105837,8,nm0813389,composer,\N,\N
tt0105837,9,nm0313502,cinematographer,\N,\N
tt0105838,10,nm0721721,actor,\N,"[""Charlie"",""Joala""]"
tt0105838,1,nm1440244,actor,\N,"[""Trooper"",""Young Man""]"
tt0105838,2,nm0766856,actress,\N,"[""Nerida Anderson""]"
tt0105838,3,nm0946271,actress,\N,"[""Maydina""]"
tt0105838,4,nm1442200,actress,\N,"[""Young Alinta""]"
tt0105838,5,nm1440878,actress,\N,"[""Alice Wilson""]"
tt0105838,6,nm0681041,actor,\N,"[""Doug Cutler""]"
tt0105838,7,nm0086611,actress,\N,"[""Mrs. McPhee""]"
tt0105838,8,nm0953265,actor,\N,"[""McNab""]"
tt0105838,9,nm0745853,actor,\N,"[""Mr. Felton""]"
tt0105839,10,nm0633352,composer,\N,\N
tt0105839,1,nm0001472,actor,\N,"[""Wong Fei-Hung""]"
tt0105839,2,nm0263851,actress,\N,"[""13th Aunt""]"
tt0105839,3,nm0161275,actor,\N,"[""Leung Foon""]"
tt0105839,4,nm0156955,actor,\N,"[""Luke Ho-Dung""]"
tt0105839,5,nm0007139,director,\N,\N
tt0105839,6,nm0150909,writer,\N,\N
tt0105839,7,nm0848826,writer,\N,\N
tt0105839,8,nm0628838,producer,producer,\N
tt0105839,9,nm3699000,composer,\N,\N
tt0105841,10,nm0844197,cinematographer,\N,\N
tt0105841,1,nm0804123,actress,\N,"[""Paulina \""Ola\"" Wat""]"
tt0105841,2,nm0322937,actor,\N,"[""Aleksander Wat""]"
tt0105841,3,nm0797171,actor,\N,"[""Andrzej Wat""]"
tt0105841,4,nm0058342,actress,\N,"[""Barbara Zielinska""]"
tt0105841,5,nm0322894,director,\N,\N
tt0105841,6,nm0030173,writer,\N,\N
tt0105841,7,nm0913776,writer,book,\N
tt0105841,8,nm0637490,producer,producer,\N
tt0105841,9,nm0766105,composer,\N,\N
tt0105842,10,nm6045666,cinematographer,\N,\N
tt0105842,1,nm0451195,actress,\N,"[""Cui Gu""]"
tt0105842,2,nm0950552,actor,\N,"[""Wuwechimatao""]"
tt0105842,3,nm3257804,actor,\N,\N
tt0105842,4,nm0176979,actor,\N,"[""Gaijin who beats Wuwech""]"
tt0105842,5,nm3258696,director,\N,\N
tt0105842,6,nm0947445,director,\N,\N
tt0105842,7,nm0843867,writer,\N,\N
tt0105842,8,nm0939429,producer,producer,\N
tt0105842,9,nm0512691,cinematographer,\N,\N
tt0105843,10,nm0938954,cinematographer,\N,\N
tt0105843,1,nm0155546,actress,\N,"[""Ng Sam Kwai""]"
tt0105843,2,nm0155593,actor,\N,"[""Chan Tai Yuen""]"
tt0105843,3,nm0151153,actress,\N,\N
tt0105843,4,nm0947818,actress,\N,\N
tt0105843,5,nm0150916,writer,\N,\N
tt0105843,6,nm0150977,writer,\N,\N
tt0105843,7,nm0662493,producer,producer,\N
tt0105843,8,nm0948137,producer,producer,\N
tt0105843,9,nm0400062,composer,\N,\N
tt0105844,1,nm0498429,actor,\N,\N
tt0105844,2,nm0504899,actor,\N,\N
tt0105844,3,nm0628731,actress,\N,\N
tt0105844,4,nm0948124,actress,\N,\N
tt0105844,5,nm0666702,director,\N,\N
tt0105844,6,nm0690931,writer,\N,\N
tt0105844,7,nm0044951,composer,\N,\N
tt0105844,8,nm0499998,cinematographer,\N,\N
tt0105845,1,nm0849257,actor,\N,"[""Master Chang""]"
tt0105845,2,nm0150844,actor,\N,"[""Black Face""]"
tt0105845,3,nm0001867,actress,\N,"[""Sister Yin""]"
tt0105845,4,nm0461918,actor,\N,"[""Big Mouth""]"
tt0105845,5,nm0160900,director,\N,\N
tt0105845,6,nm0297133,writer,script,\N
tt0105845,7,nm0911091,producer,producer,\N
tt0105845,8,nm0151870,cinematographer,\N,\N
tt0105845,9,nm3064618,editor,\N,\N
tt0105846,10,nm0946873,actress,\N,"[""Ha""]"
tt0105846,1,nm0490489,actor,\N,"[""Lui Lok""]"
tt0105846,2,nm0156522,actress,\N,"[""Pak Yu-Shun""]"
tt0105846,3,nm0477209,actor,\N,"[""Bill Lee Chun-Hsien""]"
tt0105846,4,nm0628806,actor,\N,"[""Piggy""]"
tt0105846,5,nm0013828,director,\N,\N
tt0105846,6,nm0151013,writer,screenplay,\N
tt0105846,7,nm0381858,producer,executive producer,\N
tt0105846,8,nm0939147,producer,producer,\N
tt0105846,9,nm1666167,composer,\N,\N
tt0105847,1,nm0490489,actor,\N,"[""Lee Rock""]"
tt0105847,2,nm0946873,actress,\N,\N
tt0105847,3,nm0156522,actress,\N,\N
tt0105847,4,nm0157971,actor,\N,\N
tt0105847,5,nm0013828,director,\N,\N
tt0105847,6,nm0477209,actor,\N,\N
tt0105847,7,nm3063152,actor,\N,\N
tt0105849,10,nm0723114,composer,\N,\N
tt0105849,1,nm0381695,actor,\N,"[""Xavier""]"
tt0105849,2,nm0142398,actress,\N,"[""Rosa""]"
tt0105849,3,nm0576978,actor,\N,"[""Hipólito""]"
tt0105849,4,nm0266077,actress,\N,"[""Luísa""]"
tt0105849,5,nm0610612,director,\N,\N
tt0105849,6,nm0798189,writer,\N,\N
tt0105849,7,nm0896596,writer,\N,\N
tt0105849,8,nm5137054,producer,executive producer,\N
tt0105849,9,nm0733846,producer,producer,\N
tt0105850,1,nm0151155,actor,\N,\N
tt0105850,2,nm0156434,actor,\N,\N
tt0105850,3,nm0003612,actor,\N,\N
tt0105850,4,nm3297112,actor,\N,\N
tt0105850,5,nm3517972,actor,\N,\N
tt0105850,6,nm5137471,actor,\N,\N
tt0105850,7,nm0876598,actress,\N,\N
tt0105850,8,nm0628861,actress,\N,\N
tt0105850,9,nm0950703,actress,\N,\N
tt0105851,10,nm0628956,cinematographer,\N,\N
tt0105851,1,nm0000334,actor,\N,"[""Gou Fei""]"
tt0105851,2,nm0945189,actor,\N,"[""Judge""]"
tt0105851,3,nm0046993,actress,\N,"[""Mona""]"
tt0105851,4,nm0938893,actor,\N,"[""Sam Sei""]"
tt0105851,5,nm0482681,director,\N,\N
tt0105851,6,nm0620609,writer,writer,\N
tt0105851,7,nm0477108,composer,\N,\N
tt0105851,8,nm0150945,cinematographer,\N,\N
tt0105851,9,nm0490551,cinematographer,\N,\N
tt0105852,10,nm0461887,cinematographer,\N,\N
tt0105852,1,nm0718348,actress,\N,"[""Princess Choi Siu-Ling""]"
tt0105852,2,nm0451195,actress,\N,"[""Gen. Choi Siu-Ching""]"
tt0105852,3,nm0490608,actor,\N,"[""Prince Ha Hou""]"
tt0105852,4,nm0498429,actor,\N,"[""Gen. Lau Qun-Hung""]"
tt0105852,5,nm0950533,director,\N,\N
tt0105852,6,nm0997343,writer,\N,\N
tt0105852,7,nm4956061,writer,\N,\N
tt0105852,8,nm0793812,producer,producer,\N
tt0105852,9,nm0155624,cinematographer,\N,\N
tt0105853,10,nm0161275,actor,\N,"[""Chung""]"
tt0105853,1,nm0156434,actor,\N,"[""Ting""]"
tt0105853,2,nm0159514,actress,\N,"[""Liza""]"
tt0105853,3,nm0284636,actor,\N,"[""Laserdisc Shop Clerk""]"
tt0105853,4,nm0497782,actress,\N,"[""Janet""]"
tt0105853,5,nm0170504,director,\N,\N
tt0105853,6,nm0156557,writer,\N,\N
tt0105853,7,nm0463674,writer,\N,\N
tt0105853,8,nm0530865,writer,\N,\N
tt0105853,9,nm0950553,producer,producer,\N
tt0105854,1,nm0490489,actor,\N,"[""Simon Tam""]"
tt0105854,2,nm0263851,actress,\N,"[""Yvonne""]"
tt0105854,3,nm0521808,actor,\N,"[""Joe""]"
tt0105854,4,nm0482572,actor,\N,"[""Michael Lam""]"
tt0105854,5,nm0939235,director,\N,\N
tt0105854,6,nm0157343,writer,screenplay,\N
tt0105854,7,nm1471273,writer,screenplay,\N
tt0105854,8,nm0150807,producer,producer,\N
tt0105854,9,nm5711312,cinematographer,\N,\N
tt0105855,10,nm1526019,actor,\N,"[""Szeto"",""Linda's husband""]"
tt0105855,1,nm0151065,actress,\N,"[""Susan"",""Peter's ex-wife""]"
tt0105855,2,nm0482704,actor,\N,"[""Peter"",""Susan's ex-husband""]"
tt0105855,3,nm1204661,actress,\N,"[""Mary"",""Peter's fiancee""]"
tt0105855,4,nm1298676,actor,\N,"[""Lee Keung"",""taxi driver""]"
tt0105855,5,nm0939274,director,\N,\N
tt0105855,6,nm0793930,composer,\N,\N
tt0105855,7,nm5272419,cinematographer,\N,\N
tt0105855,8,nm1564822,editor,\N,\N
tt0105855,9,nm1284835,actress,\N,"[""Linda"",""Szeto's wife""]"
tt0105856,10,nm0271787,actress,\N,"[""Hung""]"
tt0105856,1,nm0151065,actress,\N,"[""Eva""]"
tt0105856,2,nm0155562,actor,\N,"[""Onn""]"
tt0105856,3,nm0157395,actor,\N,"[""Big Fly""]"
tt0105856,4,nm0159514,actress,\N,"[""Fong Siu-Ling""]"
tt0105856,5,nm0482595,director,\N,\N
tt0105856,6,nm2235011,writer,\N,\N
tt0105856,7,nm0947153,actor,\N,"[""Drunk Actor""]"
tt0105856,8,nm0227670,actor,\N,"[""Wang""]"
tt0105856,9,nm2491020,actress,\N,"[""Tat's mother""]"
tt0105857,10,nm0510950,actress,\N,"[""Birdie""]"
tt0105857,1,nm0482580,actor,\N,"[""Master Lam Ching-Ying""]"
tt0105857,2,nm0401204,actor,\N,"[""Man Choi""]"
tt0105857,3,nm0157785,actor,\N,"[""Chou Sheng""]"
tt0105857,4,nm0490497,actor,\N,"[""The General""]"
tt0105857,5,nm0490605,director,\N,\N
tt0105857,6,nm2496206,writer,\N,\N
tt0105857,7,nm14741638,composer,\N,\N
tt0105857,8,nm0625139,composer,\N,\N
tt0105857,9,nm0482680,cinematographer,\N,\N
tt0105858,10,nm2090773,editor,\N,\N
tt0105858,1,nm0451195,actress,\N,"[""Quihua""]"
tt0105858,2,nm0498429,actor,\N,"[""Lai Rufeng""]"
tt0105858,3,nm5615675,actor,\N,"[""Beautiful Child""]"
tt0105858,4,nm3997864,actor,\N,\N
tt0105858,5,nm1280206,director,\N,\N
tt0105858,6,nm0268808,director,\N,\N
tt0105858,7,nm5231624,writer,screenplay,\N
tt0105858,8,nm2654108,composer,\N,\N
tt0105858,9,nm0156519,cinematographer,\N,\N
tt0105859,10,nm0150888,composer,\N,\N
tt0105859,1,nm0504899,actor,\N,"[""Chow Wai On""]"
tt0105859,2,nm0510857,actress,\N,"[""Yau Mok Yin""]"
tt0105859,3,nm0001041,actress,\N,"[""Gam Seung Yuk""]"
tt0105859,4,nm0947447,actor,\N,"[""Eunuch Cho Siu Hing""]"
tt0105859,5,nm0498064,director,\N,\N
tt0105859,6,nm0155642,director,\N,\N
tt0105859,7,nm0007139,director,\N,\N
tt0105859,8,nm0848826,writer,\N,\N
tt0105859,9,nm0372099,writer,\N,\N
tt0105860,10,nm6019867,actor,\N,\N
tt0105860,1,nm0497920,actress,\N,"[""Li Feng""]"
tt0105860,2,nm0482714,actor,\N,"[""Yin""]"
tt0105860,3,nm0155599,actor,\N,"[""Nan""]"
tt0105860,4,nm0848801,actress,\N,\N
tt0105860,5,nm0791464,director,\N,\N
tt0105860,6,nm0490551,cinematographer,\N,\N
tt0105860,7,nm2090773,editor,\N,\N
tt0105860,8,nm0960013,actress,\N,"[""Mrs. Wang""]"
tt0105860,9,nm0159435,actor,\N,"[""Billy Chow""]"
tt0105861,10,nm0525475,actor,\N,"[""Mental case""]"
tt0105861,1,nm0945189,actor,\N,"[""Donald""]"
tt0105861,2,nm0948140,actress,\N,\N
tt0105861,3,nm0946882,actress,\N,"[""Sophia""]"
tt0105861,4,nm1296669,actress,\N,"[""Dancer""]"
tt0105861,5,nm0948149,director,\N,\N
tt0105861,6,nm6661300,writer,\N,\N
tt0105861,7,nm1287353,producer,producer,\N
tt0105861,8,nm1560974,cinematographer,\N,\N
tt0105861,9,nm0514961,actor,\N,\N
tt0105862,10,nm0151159,cinematographer,\N,\N
tt0105862,1,nm0263851,actress,\N,"[""Jane Li-Su""]"
tt0105862,2,nm0351717,actress,\N,"[""Amy Wong""]"
tt0105862,3,nm0867242,actor,\N,"[""Pi Kee""]"
tt0105862,4,nm0232504,actor,\N,"[""Ko Wing-Keung""]"
tt0105862,5,nm0156871,director,\N,\N
tt0105862,6,nm0849290,director,\N,\N
tt0105862,7,nm0508365,writer,writer,\N
tt0105862,8,nm0793812,producer,producer,\N
tt0105862,9,nm0151068,composer,\N,\N
tt0105863,10,nm0944532,actor,\N,\N
tt0105863,1,nm1492839,actor,\N,\N
tt0105863,2,nm1101146,actor,\N,\N
tt0105863,3,nm0401198,actress,\N,\N
tt0105863,4,nm0510917,actress,\N,\N
tt0105863,5,nm0508508,director,\N,\N
tt0105863,6,nm0305781,writer,\N,\N
tt0105863,7,nm0544554,writer,writer,\N
tt0105863,8,nm0954842,cinematographer,\N,\N
tt0105863,9,nm0702852,actor,\N,\N
tt0105864,10,nm0516333,composer,\N,\N
tt0105864,1,nm0504897,actor,\N,"[""Ah Fei"",""Fred""]"
tt0105864,2,nm0156484,actor,\N,"[""Ah Kei"",""Keith""]"
tt0105864,3,nm0874676,actor,\N,"[""Ball""]"
tt0105864,4,nm0867242,actor,\N,"[""Kwan""]"
tt0105864,5,nm0461918,director,\N,\N
tt0105864,6,nm0156451,writer,\N,\N
tt0105864,7,nm0530865,writer,\N,\N
tt0105864,8,nm0950728,writer,\N,\N
tt0105864,9,nm0151066,producer,producer,\N
tt0105865,10,nm0407960,cinematographer,\N,\N
tt0105865,1,nm0015253,actress,\N,\N
tt0105865,2,nm0097198,actor,\N,\N
tt0105865,3,nm0320041,actress,\N,\N
tt0105865,4,nm0686123,actor,\N,\N
tt0105865,5,nm0091076,director,\N,\N
tt0105865,6,nm0146828,writer,writer,\N
tt0105865,7,nm0623402,composer,\N,\N
tt0105865,8,nm0840433,composer,\N,\N
tt0105865,9,nm0033100,cinematographer,\N,\N
tt0105866,10,nm0031694,cinematographer,\N,\N
tt0105866,1,nm0451211,actor,\N,"[""Rajesh Ashwini Kumar""]"
tt0105866,2,nm0004569,actor,\N,"[""Vishal Singhal""]"
tt0105866,3,nm0001934,actor,\N,"[""Raj Pratap Singhal""]"
tt0105866,4,nm0463539,actress,\N,"[""Meghna Kumar""]"
tt0105866,5,nm0442396,writer,screenplay,\N
tt0105866,6,nm0659238,writer,dialogue,\N
tt0105866,7,nm0661494,writer,screenplay,\N
tt0105866,8,nm0787489,composer,\N,\N
tt0105866,9,nm1261555,composer,\N,\N
tt0105868,10,nm0158605,actor,\N,"[""Dr. Julian Zhu""]"
tt0105868,1,nm0482580,actor,\N,"[""Taoist Lin""]"
tt0105868,2,nm0150882,actress,\N,"[""Dr. Lin""]"
tt0105868,3,nm0156506,actor,\N,"[""Cheung Kwok Keung""]"
tt0105868,4,nm1186487,actress,\N,"[""Ying Demon""]"
tt0105868,5,nm0950604,director,\N,\N
tt0105868,6,nm0939147,writer,writer,\N
tt0105868,7,nm0504953,cinematographer,\N,\N
tt0105868,8,nm0159435,actor,\N,"[""Yang Demon""]"
tt0105868,9,nm0628756,actor,\N,"[""Iron Spirit Tong""]"
tt0105869,10,nm0156906,producer,producer,\N
tt0105869,1,nm0481709,actor,\N,"[""Lung""]"
tt0105869,2,nm0156484,actor,\N,"[""Ling""]"
tt0105869,3,nm0718348,actress,\N,"[""Wan-Gei""]"
tt0105869,4,nm0619938,actor,\N,"[""Yuen Tai-Chung""]"
tt0105869,5,nm0457479,director,\N,\N
tt0105869,6,nm0452837,writer,novel,\N
tt0105869,7,nm0844036,writer,writer,\N
tt0105869,8,nm0007139,writer,writer,\N
tt0105869,9,nm3776199,producer,producer,\N
tt0105870,10,nm0351719,actress,\N,"[""Yau's Grandmother""]"
tt0105870,1,nm0150796,actor,\N,"[""Yau (Yu in translation)""]"
tt0105870,2,nm0510950,actress,\N,"[""Yue""]"
tt0105870,3,nm0628731,actress,\N,"[""Lai""]"
tt0105870,4,nm0874684,actor,\N,"[""Chief Inspector Wong""]"
tt0105870,5,nm0157714,director,\N,\N
tt0105870,6,nm0265305,writer,\N,\N
tt0105870,7,nm0950728,writer,\N,\N
tt0105870,8,nm0516319,composer,\N,\N
tt0105870,9,nm0003612,actor,\N,"[""Mr. Cheung""]"
tt0105871,10,nm0522487,editor,\N,\N
tt0105871,1,nm0000542,actress,\N,"[""Margaret Harwood""]"
tt0105871,2,nm0004857,actor,\N,"[""Oliver Plexico""]"
tt0105871,3,nm0431139,actor,\N,"[""Philippe""]"
tt0105871,4,nm0539562,actor,\N,"[""Nico""]"
tt0105871,5,nm0946811,director,\N,\N
tt0105871,6,nm0001279,writer,written by,\N
tt0105871,7,nm0941214,producer,producer,\N
tt0105871,8,nm0006186,composer,\N,\N
tt0105871,9,nm0695536,cinematographer,director of photography,\N
tt0105873,10,nm0478024,editor,\N,\N
tt0105873,1,nm0838512,actress,\N,\N
tt0105873,2,nm13005166,self,\N,"[""Self"",""Actress""]"
tt0105873,3,nm0258513,self,\N,"[""Self"",""Film Producer""]"
tt0105873,4,nm14270063,self,\N,"[""Self"",""Journalist""]"
tt0105873,5,nm0194432,director,\N,\N
tt0105873,6,nm0902358,producer,producer,\N
tt0105873,7,nm0005958,composer,\N,\N
tt0105873,8,nm0561877,composer,\N,\N
tt0105873,9,nm0423308,cinematographer,\N,\N
tt0105874,1,nm0892260,actress,\N,"[""Concha""]"
tt0105874,2,nm0755364,actor,\N,"[""Pepe""]"
tt0105874,3,nm0844640,actress,\N,"[""Karmele""]"
tt0105874,4,nm0885463,actor,\N,"[""Gallego""]"
tt0105874,5,nm0551288,writer,play,\N
tt0105874,6,nm0246669,composer,\N,\N
tt0105874,7,nm0025280,cinematographer,\N,\N
tt0105874,8,nm0297015,editor,\N,\N
tt0105874,9,nm0029287,production_designer,\N,\N
tt0105875,10,nm0453479,editor,\N,\N
tt0105875,1,nm1082715,actress,\N,\N
tt0105875,2,nm1081716,actor,\N,\N
tt0105875,3,nm1123376,actress,\N,\N
tt0105875,4,nm0497710,actor,\N,\N
tt0105875,5,nm0950593,director,\N,\N
tt0105875,6,nm1122736,writer,\N,\N
tt0105875,7,nm1038457,producer,producer,\N
tt0105875,8,nm1122735,composer,\N,\N
tt0105875,9,nm0949174,cinematographer,\N,\N
tt0105876,10,nm0347039,actor,\N,"[""Uncle Buddy""]"
tt0105876,1,nm0005347,actor,\N,"[""Joe""]"
tt0105876,2,nm0842314,actor,\N,"[""Alphonso""]"
tt0105876,3,nm0569144,actress,\N,"[""Brenda""]"
tt0105876,4,nm0147973,actress,\N,"[""Ella""]"
tt0105876,5,nm0372133,director,\N,\N
tt0105876,6,nm0630012,writer,\N,\N
tt0105876,7,nm0923836,composer,\N,\N
tt0105876,8,nm0759574,cinematographer,\N,\N
tt0105876,9,nm0195364,editor,\N,\N
tt0105877,10,nm6401643,actor,\N,\N
tt0105877,1,nm0161275,actor,\N,"[""Chung""]"
tt0105877,2,nm0950722,actress,\N,"[""Baby""]"
tt0105877,3,nm0157759,actor,\N,"[""Peter""]"
tt0105877,4,nm0793008,actor,\N,"[""Chiu""]"
tt0105877,5,nm0950715,director,\N,\N
tt0105877,6,nm5838516,producer,producer,\N
tt0105877,7,nm0481692,actress,\N,"[""Pretty""]"
tt0105877,8,nm0971063,actor,\N,"[""Thug""]"
tt0105877,9,nm5109281,actor,\N,\N
tt0105878,10,nm0428744,actress,\N,"[""Sarah""]"
tt0105878,1,nm0642667,actor,\N,"[""Sean""]"
tt0105878,2,nm0302345,actress,\N,"[""Frances""]"
tt0105878,3,nm0509502,actor,\N,"[""Marley""]"
tt0105878,4,nm0195702,actor,\N,"[""Hugh""]"
tt0105878,5,nm0817811,director,\N,\N
tt0105878,6,nm0717277,writer,screenplay,\N
tt0105878,7,nm0663303,producer,producer,\N
tt0105878,8,nm1352197,cinematographer,\N,\N
tt0105878,9,nm0610490,actress,\N,"[""Mary""]"
tt0105879,10,nm0461075,actress,\N,\N
tt0105879,1,nm0950045,actress,\N,"[""Sarah""]"
tt0105879,2,nm0584489,actor,\N,\N
tt0105879,3,nm0237015,actor,\N,\N
tt0105879,4,nm0824144,actress,\N,\N
tt0105879,5,nm0018732,director,\N,\N
tt0105879,6,nm0018720,cinematographer,\N,\N
tt0105879,7,nm0845794,actor,\N,\N
tt0105879,8,nm0395121,actor,\N,\N
tt0105879,9,nm0617077,actress,\N,\N
tt0105880,10,nm0477274,editor,\N,\N
tt0105880,1,nm0945189,actor,\N,"[""Simon Yip""]"
tt0105880,2,nm0948154,actress,\N,"[""Mrs. Lau""]"
