tconst,ordering,nconst,category,job,characters
tt0061205,1,nm0000056,actor,\N,"[""Narrator""]"
tt0061205,2,nm0506396,director,\N,\N
tt0061205,3,nm0706601,producer,producer,\N
tt0061205,4,nm0506816,composer,\N,\N
tt0061205,5,nm0523112,cinematographer,\N,\N
tt0061206,10,nm2035322,producer,producer,\N
tt0061206,1,nm0004432,actor,\N,"[""Professor""]"
tt0061206,2,nm0084428,actor,\N,"[""Suraj"",""Surajprakash""]"
tt0061206,3,nm0846616,actress,\N,"[""Kiran"",""Kiranmai""]"
tt0061206,4,nm0474872,actor,\N,"[""Rakesh""]"
tt0061206,5,nm0109279,director,\N,\N
tt0061206,6,nm1207042,writer,screenplay,\N
tt0061206,7,nm0659760,writer,dialogue,\N
tt0061206,8,nm1339788,writer,screenplay,\N
tt0061206,9,nm0201711,producer,producer,\N
tt0061207,10,nm0085022,cinematographer,\N,\N
tt0061207,1,nm0511458,actress,\N,"[""Anna Månsdotter""]"
tt0061207,2,nm0252473,actor,\N,"[""Per Nilsson""]"
tt0061207,3,nm0774622,actress,\N,"[""Hanna Johansdotter""]"
tt0061207,4,nm0394077,actor,\N,"[""Judge Helmertz""]"
tt0061207,5,nm0560489,director,\N,\N
tt0061207,6,nm0196992,writer,screenplay,\N
tt0061207,7,nm0529354,writer,book,\N
tt0061207,8,nm0549399,producer,producer,\N
tt0061207,9,nm0726098,composer,\N,\N
tt0061208,10,nm0006316,composer,\N,\N
tt0061208,1,nm0619938,actor,\N,"[""Iyemon Tamiya""]"
tt0061208,2,nm0645422,actress,\N,"[""Oiwa""]"
tt0061208,3,nm0407508,actress,\N,"[""Osode""]"
tt0061208,4,nm0654837,actress,\N,"[""Oume""]"
tt0061208,5,nm0870311,director,\N,\N
tt0061208,6,nm0946672,writer,screenplay,\N
tt0061208,7,nm0875472,writer,play,\N
tt0061208,8,nm0766215,producer,producer,\N
tt0061208,9,nm0793408,producer,producer,\N
tt0061209,10,nm0042719,editor,\N,\N
tt0061209,1,nm0366946,actress,\N,"[""Barbara Darling""]"
tt0061209,2,nm0656183,actress,\N,"[""Margery Chanticleer""]"
tt0061209,3,nm0001800,actor,\N,"[""I.H. Chanticleer""]"
tt0061209,4,nm0441004,actor,\N,"[""Bernard Chanticleer""]"
tt0061209,5,nm0000338,director,\N,\N
tt0061209,6,nm0070836,writer,based on a novel by,\N
tt0061209,7,nm0271093,producer,producer,\N
tt0061209,8,nm0697622,composer,\N,\N
tt0061209,9,nm0489970,cinematographer,director of photography,\N
tt0061210,10,nm0156963,editor,\N,\N
tt0061210,1,nm1036654,actress,\N,"[""Chin Mu-tan"",""Pipo fiary""]"
tt0061210,2,nm0512689,actress,\N,"[""Scholar Chang Chen""]"
tt0061210,3,nm0583955,actor,\N,"[""Judge Pao Ching-tien""]"
tt0061210,4,nm1794903,actor,\N,"[""Tortoise spirit""]"
tt0061210,5,nm0438064,director,\N,\N
tt0061210,6,nm0151653,writer,\N,\N
tt0061210,7,nm0789956,producer,producer,\N
tt0061210,8,nm0910881,composer,\N,\N
tt0061210,9,nm0876621,cinematographer,\N,\N
tt0061211,10,nm0790199,production_designer,\N,\N
tt0061211,1,nm0473041,actor,\N,"[""Yevsey Trofimovich""]"
tt0061211,2,nm0807074,actress,\N,"[""Pelageya Akkimovna""]"
tt0061211,3,nm0524532,actress,\N,"[""Anya""]"
tt0061211,4,nm0052785,actress,\N,"[""Lyusa""]"
tt0061211,5,nm0876493,director,\N,\N
tt0061211,6,nm0678832,writer,screenplay,\N
tt0061211,7,nm0748179,composer,\N,\N
tt0061211,8,nm0155989,cinematographer,\N,\N
tt0061211,9,nm0466627,editor,\N,\N
tt0061212,10,nm0856319,writer,story and screenplay,\N
tt0061212,1,nm0785286,actor,\N,"[""Pierre""]"
tt0061212,2,nm0014800,actress,\N,"[""Polly""]"
tt0061212,3,nm0007023,actor,\N,"[""Fernando""]"
tt0061212,4,nm0866186,actress,\N,"[""Sofia""]"
tt0061212,5,nm0286578,director,\N,\N
tt0061212,6,nm0035529,writer,\N,\N
tt0061212,7,nm1779963,writer,dialogue,\N
tt0061212,8,nm1717989,writer,dialogue,\N
tt0061212,9,nm0800548,writer,screenplay,\N
tt0061213,1,nm3209076,actor,\N,\N
tt0061213,2,nm0229415,actor,\N,\N
tt0061213,3,nm0331429,actress,\N,\N
tt0061213,4,nm0337208,actor,\N,\N
tt0061213,5,nm0073214,director,\N,\N
tt0061213,6,nm4024433,writer,dialogue,\N
tt0061213,7,nm0560604,composer,\N,\N
tt0061213,8,nm0466063,cinematographer,\N,\N
tt0061213,9,nm0265002,editor,\N,\N
tt0061214,10,nm0631102,actor,\N,"[""Harrison""]"
tt0061214,1,nm0668075,actor,\N,"[""Georg Felix""]"
tt0061214,2,nm0701568,actor,\N,"[""Max Schmidt""]"
tt0061214,3,nm0469927,actress,\N,"[""Ewa Boer""]"
tt0061214,4,nm0473109,actress,\N,"[""Linda""]"
tt0061214,5,nm0476806,director,\N,\N
tt0061214,6,nm0409839,writer,\N,\N
tt0061214,7,nm0265002,editor,\N,\N
tt0061214,8,nm0228427,actor,\N,"[""Rudolf Knoll""]"
tt0061214,9,nm0591217,actor,\N,"[""Wilhelm Boer""]"
tt0061215,10,nm0603169,production_designer,\N,\N
tt0061215,1,nm0111003,actor,\N,"[""hudebník Ludvík Podzimek""]"
tt0061215,2,nm0107012,actress,\N,"[""konferenciérka Bohumila Jamborová""]"
tt0061215,3,nm0092008,actress,\N,"[""Helena Drozdová""]"
tt0061215,4,nm0275587,actress,\N,"[""intelektuálka Dása""]"
tt0061215,5,nm0688076,director,\N,\N
tt0061215,6,nm0226201,writer,\N,\N
tt0061215,7,nm0407803,composer,\N,\N
tt0061215,8,nm0884620,cinematographer,\N,\N
tt0061215,9,nm0825283,editor,\N,\N
tt0061216,10,nm0590940,actress,\N,"[""Akemi""]"
tt0061216,1,nm0847264,actor,\N,"[""Ichiro Takita""]"
tt0061216,2,nm0586733,actor,\N,"[""Genichiro Gunji""]"
tt0061216,3,nm0766225,actor,\N,"[""Yuzo Gondo""]"
tt0061216,4,nm0864798,actress,\N,"[""Yuki Iwamura""]"
tt0061216,5,nm0299175,director,\N,\N
tt0061216,6,nm8859418,writer,screenplay,\N
tt0061216,7,nm0847244,writer,\N,\N
tt0061216,8,nm0944904,composer,\N,\N
tt0061216,9,nm1165079,cinematographer,\N,\N
tt0061217,10,nm0358344,actor,\N,"[""John - Rocket Scientist at Zone 6""]"
tt0061217,1,nm0000730,actor,\N,"[""Dr. Curt Taylor""]"
tt0061217,2,nm0084888,actress,\N,"[""Anne Taylor""]"
tt0061217,3,nm0404154,actor,\N,"[""Keith Ritchie""]"
tt0061217,4,nm0216327,actress,\N,"[""Martha Ritchie""]"
tt0061217,5,nm0118041,director,\N,\N
tt0061217,6,nm0852465,writer,screenplay,\N
tt0061217,7,nm0750870,writer,"film ""It Conquered the World""",\N
tt0061217,8,nm0017303,cinematographer,director of photography,\N
tt0061217,9,nm0282078,actor,\N,"[""Gen. Matt Young""]"
tt0061218,10,nm0073050,editor,\N,\N
tt0061218,1,nm0001886,actor,\N,"[""Zorro"",""Don Ramiro""]"
tt0061218,2,nm0211453,actress,\N,"[""Isabel""]"
tt0061218,3,nm0097391,actor,\N,"[""Luis""]"
tt0061218,4,nm0231572,actor,\N,"[""Don Alvarez""]"
tt0061218,5,nm0682592,director,\N,\N
tt0061218,6,nm0166405,writer,\N,\N
tt0061218,7,nm0366298,producer,producer,\N
tt0061218,8,nm0006164,composer,\N,\N
tt0061218,9,nm0862986,cinematographer,\N,\N
tt0061219,10,nm0502368,cinematographer,\N,\N
tt0061219,1,nm0658339,actress,\N,"[""Olga Nikolaijewna""]"
tt0061219,2,nm0432007,actor,\N,"[""Dave O'Connor""]"
tt0061219,3,nm0677595,actress,\N,"[""Anja Petrovna""]"
tt0061219,4,nm0004625,actor,\N,"[""Ballard""]"
tt0061219,5,nm0237348,director,\N,\N
tt0061219,6,nm1046706,writer,screenplay,\N
tt0061219,7,nm0635008,writer,novel,\N
tt0061219,8,nm0917086,producer,producer,\N
tt0061219,9,nm0890637,composer,\N,\N
tt0061220,10,nm0292338,editor,\N,\N
tt0061220,1,nm0162486,actress,\N,"[""Gigliola Di Francesco""]"
tt0061220,2,nm0198941,actor,\N,"[""Luis""]"
tt0061220,3,nm0148238,actress,\N,"[""Angela""]"
tt0061220,4,nm0562210,actor,\N,"[""Gianni""]"
tt0061220,5,nm0407071,director,\N,\N
tt0061220,6,nm0208086,writer,story,\N
tt0061220,7,nm0342118,writer,screenplay,\N
tt0061220,8,nm0211373,writer,screenplay,\N
tt0061220,9,nm0659467,cinematographer,\N,\N
tt0061222,10,nm0369663,editor,\N,\N
tt0061222,1,nm0014800,actress,\N,"[""Eva Ritter""]"
tt0061222,2,nm0153493,actor,\N,"[""Jean-Loup Costa""]"
tt0061222,3,nm0004625,actor,\N,"[""Bernard""]"
tt0061222,4,nm0886870,actor,\N,"[""Peter von Kessner""]"
tt0061222,5,nm0309212,director,\N,\N
tt0061222,6,nm0078003,writer,\N,\N
tt0061222,7,nm0196362,writer,dialogue,\N
tt0061222,8,nm0522145,composer,\N,\N
tt0061222,9,nm0502368,cinematographer,\N,\N
tt0061223,10,nm1804426,editor,\N,\N
tt0061223,1,nm0848910,actor,\N,"[""Rito""]"
tt0061223,2,nm0297384,actress,\N,"[""Mamá del niño""]"
tt0061223,3,nm0554578,actress,\N,"[""Rosita""]"
tt0061223,4,nm0411600,actor,\N,"[""Anciano borracho""]"
tt0061223,5,nm0554924,director,\N,\N
tt0061223,6,nm0306238,writer,\N,\N
tt0061223,7,nm0701936,producer,producer,\N
tt0061223,8,nm0006064,composer,\N,\N
tt0061223,9,nm0868667,cinematographer,\N,\N
tt0061224,10,nm0016751,cinematographer,\N,\N
tt0061224,1,nm0253345,actor,\N,"[""Åsa-Nisse""]"
tt0061224,2,nm0738553,actor,\N,"[""Klabbarparn""]"
tt0061224,3,nm0530555,actor,\N,"[""Sjökvist""]"
tt0061224,4,nm0675579,actress,\N,"[""Journalist""]"
tt0061224,5,nm0295901,director,\N,\N
tt0061224,6,nm0797611,writer,\N,\N
tt0061224,7,nm0830636,writer,\N,\N
tt0061224,8,nm0909304,writer,\N,\N
tt0061224,9,nm0458065,composer,\N,\N
tt0061227,1,nm0617098,actor,\N,"[""Count Magnus""]"
tt0061227,2,nm0000761,actress,\N,"[""Marianne""]"
tt0061227,3,nm0442664,actress,\N,"[""Old countess""]"
tt0061227,4,nm0344881,actress,\N,"[""Helen Andersson""]"
tt0061227,5,nm0803549,director,\N,\N
tt0061227,6,nm0415747,writer,dialogue,\N
tt0061227,7,nm0921305,composer,\N,\N
tt0061227,8,nm0085022,cinematographer,\N,\N
tt0061227,9,nm0804062,editor,\N,\N
tt0061228,1,nm0300565,actor,\N,"[""Antonio Esteve""]"
tt0061228,2,nm0190827,actress,\N,"[""Elena""]"
tt0061228,3,nm0182841,actress,\N,"[""Rocío""]"
tt0061228,4,nm0694934,actor,\N,"[""Álvaro""]"
tt0061228,5,nm0248349,director,\N,\N
tt0061228,6,nm0703262,writer,screenplay,\N
tt0061228,7,nm0210767,composer,\N,\N
tt0061228,8,nm0190834,cinematographer,\N,\N
tt0061228,9,nm0215327,editor,\N,\N
tt0061229,10,nm0824649,actor,\N,"[""Harold"",""Scott, Jr.""]"
tt0061229,1,nm0886733,actor,\N,"[""Jerry Webster""]"
tt0061229,2,nm0626728,actress,\N,"[""Sue Kramer""]"
tt0061229,3,nm0704006,actor,\N,"[""Sandy Webster""]"
tt0061229,4,nm1491260,actress,\N,"[""Tracy Kramer""]"
tt0061229,5,nm0789520,writer,creator,\N
tt0061229,6,nm0542847,actor,\N,"[""Marty Warren""]"
tt0061229,7,nm0089478,actor,\N,"[""Ben McGrath"",""Ben""]"
tt0061229,8,nm0269667,actor,\N,"[""Irv""]"
tt0061229,9,nm0794957,actor,\N,"[""Sammy"",""Marvin""]"
tt0061230,10,nm0221527,actor,\N,"[""Erik""]"
tt0061230,1,nm0763518,actor,\N,"[""Michel Tanguy""]"
tt0061230,2,nm0547440,actor,\N,"[""Ernest Laverdure""]"
tt0061230,3,nm0409105,actor,\N,"[""Mr. X"",""Le Képala""]"
tt0061230,4,nm0683012,actor,\N,"[""Capitaine Merlet"",""Jacques Merlet""]"
tt0061230,5,nm0723817,actor,\N,"[""Commandant Mounier"",""Cdt Meunier""]"
tt0061230,6,nm0320758,actress,\N,"[""Nicole""]"
tt0061230,7,nm0584858,actor,\N,"[""Colonel Le Guenn""]"
tt0061230,8,nm0006964,actor,\N,"[""Philippe Larrafieu""]"
tt0061230,9,nm0052672,actress,\N,"[""Muriel""]"
tt0061232,10,nm0124838,actor,\N,"[""Mr. Davies"",""Postman""]"
tt0061232,1,nm0362823,actor,\N,"[""The Archdeacon, The Venerable Henry Blunt""]"
tt0061232,2,nm0581674,actor,\N,"[""The Bishop, The Right Reverend Cuthbert Hever""]"
tt0061232,3,nm0632368,actor,\N,"[""The Chaplain, Rev. Mervyn Noote""]"
tt0061232,4,nm0057683,actor,\N,"[""The Dean, The Very Reverend Lionel Pugh-Critchley""]"
tt0061232,5,nm3384879,actor,\N,"[""Choirboy""]"
tt0061232,6,nm0163919,actor,\N,"[""The Dean, The Very Reverend Lionel Pugh-Critchley""]"
tt0061232,7,nm0761796,actress,\N,"[""Grace Pugh-Critchley""]"
tt0061232,8,nm0450591,actress,\N,"[""Grace Pugh-Critchley"",""Mrs. Beems""]"
tt0061232,9,nm0930595,actor,\N,"[""Mr Dawson"",""Mr. Dobson""]"
tt0061233,10,nm0734686,self,\N,"[""Self - Host"",""Mrs. Lotterby"",""Susan""]"
tt0061233,1,nm0000092,actor,\N,"[""Various Characters"",""Dr. Gilbert"",""Fourth Yorkshireman""]"
tt0061233,2,nm0001037,actor,\N,"[""Various Characters"",""Reverend"",""Second Yorkshireman""]"
tt0061233,3,nm0111756,actor,\N,"[""Various Characters"",""Lotterby"",""Mr. Arthur S. Stoat""]"
tt0061233,4,nm0001204,actor,\N,"[""Various Characters"",""Dmitri Steppinoffanoff"",""First Cowboy""]"
tt0061233,5,nm0531597,self,\N,"[""Self - Host""]"
tt0061233,6,nm0447601,actress,\N,"[""Various"",""Sara Mellish"",""Women on the phone""]"
tt0061233,7,nm0190540,actor,\N,"[""Eskimo guide"",""Feldman opera patron"",""Kowalski""]"
tt0061233,8,nm0001385,actor,\N,"[""Librarian"",""Beethoven patient"",""End of row opera patron""]"
tt0061233,9,nm0560793,self,\N,"[""Self - Host"",""Lady in bath""]"
tt0061234,1,nm0582106,actor,\N,"[""Atom Ant"",""Precious Pupp (1967-1968)"",""Shag Rugg""]"
tt0061234,2,nm0606593,actor,\N,"[""Atom Ant (1967-1968)""]"
tt0061234,3,nm0907228,actress,\N,"[""Flora Rugg (1967-1968)"",""Granny Sweet""]"
tt0061234,4,nm0179478,actor,\N,"[""Paw Rugg (1967-1968)""]"
tt0061234,5,nm0888717,actress,\N,"[""Maw Rugg"",""Winsome 'Winnie' Witch (1967-1968)""]"
tt0061234,6,nm0000305,actor,\N,"[""Secret Squirrel (1967-1968)""]"
tt0061234,7,nm0293659,actor,\N,"[""Chief Double Q"",""Morocco Mole"",""Squiddly Diddly (1967-1968)""]"
tt0061234,8,nm0827267,actor,\N,"[""Chief Winchley (1967-1968)""]"
tt0061235,10,nm0001640,self,\N,"[""Self""]"
tt0061235,1,nm0337432,self,\N,"[""Self"",""Host""]"
tt0061235,2,nm0137506,self,\N,"[""Self""]"
tt0061235,3,nm0723608,self,\N,"[""Self""]"
tt0061235,4,nm0053895,actor,\N,"[""Comedy musician"",""Self""]"
tt0061235,5,nm0497891,self,\N,"[""Self""]"
tt0061235,6,nm0828529,self,\N,"[""Self""]"
tt0061235,7,nm0574424,self,\N,"[""Self""]"
tt0061235,8,nm1710240,self,\N,"[""Themselves""]"
tt0061235,9,nm3373786,self,\N,"[""Themselves""]"
tt0061236,10,nm0649444,actor,\N,"[""Mr. Bullock"",""Vicar""]"
tt0061236,1,nm0925930,actress,\N,"[""Rose Garvey""]"
tt0061236,2,nm0890118,actor,\N,"[""Harry Butt""]"
tt0061236,3,nm0177711,actress,\N,"[""Lana Butt""]"
tt0061236,4,nm0910156,actor,\N,"[""Gerald Garvey""]"
tt0061236,5,nm0429012,actor,\N,"[""Gerald Garvey""]"
tt0061236,6,nm0265705,actress,\N,"[""Deirdre Garvey"",""Doreen - Hairdresser's Assistant""]"
tt0061236,7,nm0318971,actor,\N,"[""Defence Counsel"",""Detective"",""Dr. Beamish""]"
tt0061236,8,nm0335484,actress,\N,"[""Headmistress"",""Phyllis Bassett""]"
tt0061236,9,nm0725965,actor,\N,"[""Male juror"",""Stately Home Owner""]"
tt0061237,1,nm0027882,actor,\N,"[""Birdman""]"
tt0061237,2,nm0582106,actor,\N,"[""Falcon 7"",""Various"",""Vulturo""]"
tt0061237,3,nm0827267,actor,\N,"[""Various"",""Cumulus"",""Reducto""]"
tt0061237,4,nm0674775,actor,\N,"[""The Ruthless Ringmaster"",""Various""]"
tt0061237,5,nm0730083,actor,\N,"[""Moray""]"
tt0061237,6,nm0063710,actor,\N,"[""Birdboy""]"
tt0061237,7,nm0144252,actor,\N,"[""Meteor Man""]"
tt0061237,8,nm0251744,actress,\N,"[""Gravity Girl""]"
tt0061238,10,nm0093921,actor,\N,"[""Hunter""]"
tt0061238,1,nm0940919,actor,\N,"[""Callan"",""David Callan""]"
tt0061238,2,nm0403027,actor,\N,"[""Lonely""]"
tt0061238,3,nm0486043,actress,\N,"[""Liz March"",""Liz - Hunter's Secretary"",""Hunter's Secretary""]"
tt0061238,4,nm0002242,actor,\N,"[""Toby Meres"",""Meres""]"
tt0061238,5,nm1250448,writer,Callan created by,\N
tt0061238,6,nm0820109,actor,\N,"[""Hunter""]"
tt0061238,7,nm0610273,actor,\N,"[""Cross""]"
tt0061238,8,nm0154021,actor,\N,"[""Bishop""]"
tt0061238,9,nm0705382,actor,\N,"[""Hunter"",""Colonel Leslie"",""Previous Hunter""]"
tt0061239,10,nm0283499,actor,\N,"[""Dr. John Edgars""]"
tt0061239,1,nm0200122,actor,\N,"[""Carter Nash"",""Capt. Nice"",""Captain Nice""]"
tt0061239,2,nm0315933,actress,\N,"[""Mrs. Nash""]"
tt0061239,3,nm0696031,actress,\N,"[""Sgt. Candy Kane""]"
tt0061239,4,nm0242668,actor,\N,"[""Mayor Finney""]"
tt0061239,5,nm0377750,writer,written by,\N
tt0061239,6,nm0958451,actor,\N,"[""Chief Segal""]"
tt0061239,7,nm0288304,actor,\N,"[""Mr. Nash""]"
tt0061239,8,nm0770124,actress,\N,"[""Miss Schneider""]"
tt0061239,9,nm0215000,actor,\N,"[""Medula""]"
tt0061240,10,nm0429607,actor,\N,"[""Dancer"",""Bar Patron"",""Plane Passenger""]"
tt0061240,1,nm0000993,self,\N,"[""Self - Host"",""Various""]"
tt0061240,2,nm0493069,actress,\N,"[""Various Characters"",""Self""]"
tt0061240,3,nm10194312,actor,\N,"[""Dancers"",""Themselves""]"
tt0061240,4,nm0466327,actor,\N,"[""Various Characters"",""Self"",""Various characters""]"
tt0061240,5,nm0905741,actor,\N,"[""Announcer"",""Various Characters"",""Self""]"
tt0061240,6,nm0187771,actor,\N,"[""Dancer"",""Policeman"",""Bailiff""]"
tt0061240,7,nm0176792,actor,\N,"[""Various Characters"",""Self - Guest"",""Self""]"
tt0061240,8,nm0563306,actor,\N,"[""Dancer"",""Policeman"",""Waiter""]"
tt0061240,9,nm0026700,self,\N,"[""Self - Announcer"",""Self - Audience Member"",""Self""]"
tt0061241,10,nm0377754,actor,\N,"[""Gang Member"",""Posse Member"",""Second Man""]"
tt0061241,1,nm0926183,actor,\N,"[""Marshal Jim Crown""]"
tt0061241,2,nm0378612,actor,\N,"[""MacGregor"",""Angus MacGregor""]"
tt0061241,3,nm0095522,actor,\N,"[""Francis"",""Francis Wilde""]"
tt0061241,4,nm0870136,actress,\N,"[""Dulcey"",""Dulcey Coopersmith""]"
tt0061241,5,nm0461347,writer,developer,\N
tt0061241,6,nm0102924,actor,\N,"[""Bartender"",""Fabrizio"",""Sheriff""]"
tt0061241,7,nm0842425,actor,\N,"[""Dr. Kihlgren"",""Doc Kihlgren"",""Doctor Kihlgren""]"
tt0061241,8,nm0943511,actor,\N,"[""Archie Foss"",""Brawler"",""Cal Dunaway""]"
tt0061241,9,nm0113832,actor,\N,"[""Stage Driver"",""Hutchins"",""Lillard""]"
tt0061242,10,nm0144197,actor,\N,"[""Spangler""]"
tt0061242,1,nm0176586,actor,\N,"[""Michael Alden""]"
tt0061242,2,nm0798718,actor,\N,"[""Max Spier""]"
tt0061242,3,nm0066028,actor,\N,"[""Anthony""]"
tt0061242,4,nm0123022,actor,\N,"[""Vincent""]"
tt0061242,5,nm0169540,writer,creator,\N
tt0061242,6,nm0557363,actress,\N,"[""Margaret""]"
tt0061242,7,nm2998723,actress,\N,"[""The Waitress""]"
tt0061242,8,nm0001186,actor,\N,"[""Roger Crowell - Imposter""]"
tt0061242,9,nm0001358,actor,\N,"[""Carey Thomas""]"
tt0061243,10,nm0859937,actor,\N,"[""Foreman"",""Runner""]"
tt0061243,1,nm0168035,actor,\N,"[""Jim Sinclair""]"
tt0061243,2,nm0621365,actor,\N,"[""John Henry""]"
tt0061243,3,nm0397580,actor,\N,"[""Wing Commander Hayes""]"
tt0061243,4,nm0250012,actor,\N,"[""Samson""]"
tt0061243,5,nm0868974,writer,creator,\N
tt0061243,6,nm3876533,writer,creator,\N
tt0061243,7,nm1624335,actor,\N,"[""Fred"",""Fred C. Wieting""]"
tt0061243,8,nm0100949,actress,\N,"[""Bibi Graf"",""Ellen Cromwell""]"
tt0061243,9,nm0002270,actor,\N,"[""Dr. Tom Merar"",""Nhinga""]"
tt0061244,10,nm0001119,actress,\N,"[""Vanessa Ravenhill""]"
tt0061244,1,nm0560932,actor,\N,"[""Lt. Col. George Armstrong Custer""]"
tt0061244,2,nm0001620,actor,\N,"[""California Joe Milner""]"
tt0061244,3,nm0200599,actor,\N,"[""Crazy Horse""]"
tt0061244,4,nm0800359,actor,\N,"[""Gen. Alfred H. Terry""]"
tt0061244,5,nm0670268,writer,created by,\N
tt0061244,6,nm0918694,writer,creator,\N
tt0061244,7,nm0658413,actor,\N,"[""Sgt. James Bustard""]"
tt0061244,8,nm1556461,actor,\N,"[""Trooper Rio""]"
tt0061244,9,nm0940614,actor,\N,"[""Capt. Myles Keogh"",""Captain Myles Keogh""]"
tt0061245,10,nm0520579,actress,\N,"[""Penny""]"
tt0061245,1,nm0858683,self,\N,"[""Self - Host"",""Alex Danopolous"",""Caleb Plummert""]"
tt0061245,2,nm0175788,actor,\N,"[""Gruff Tackelton"",""Uncle Tonoose"",""Van Plinkle""]"
tt0061245,3,nm0004496,actor,\N,"[""Charlie Snow"",""Self""]"
tt0061245,4,nm0078798,actor,\N,"[""Hermes""]"
tt0061245,5,nm0725543,self,\N,"[""Self""]"
tt0061245,6,nm0176073,actor,\N,"[""Demetrios""]"
tt0061245,7,nm0308879,self,\N,"[""Self""]"
tt0061245,8,nm0031398,actor,\N,"[""Stefanos""]"
tt0061245,9,nm1689191,self,\N,"[""Themselves""]"
tt0061246,10,nm0839914,producer,producer,\N
tt0061246,1,nm0204050,actress,\N,"[""Anne Frank""]"
tt0061246,2,nm0001884,actor,\N,"[""Otto Frank""]"
tt0061246,3,nm0511798,actress,\N,"[""Petronella Van Daan""]"
tt0061246,4,nm0081338,actor,\N,"[""Peter Van Daan""]"
tt0061246,5,nm0781751,director,\N,\N
tt0061246,6,nm0329304,writer,play,\N
tt0061246,7,nm0352443,writer,play,\N
tt0061246,8,nm0497458,writer,adaptation,\N
tt0061246,9,nm0290833,writer,diary,\N
tt0061247,10,nm2109644,actor,\N,"[""Bonzo Dog Doo Dah Band"",""Self - Tenor Sax""]"
tt0061247,1,nm0168856,actress,\N,"[""Various Characters"",""Various"",""Various characters""]"
tt0061247,2,nm0001385,actor,\N,"[""Various Characters"",""Various""]"
tt0061247,3,nm0419248,actor,\N,"[""Various Characters"",""Various"",""Captain Fantastic""]"
tt0061247,4,nm0001402,actor,\N,"[""Various Characters"",""Various""]"
tt0061247,5,nm0001589,actor,\N,"[""Various""]"
tt0061247,6,nm0409183,actor,\N,"[""Bonzo Dog Doo Dah Band"",""Self - Piano""]"
tt0061247,7,nm0822702,actor,\N,"[""Bonzo Dog Doo Dah Band"",""Self - Introduction""]"
tt0061247,8,nm0807183,actor,\N,"[""Bonzo Dog Doo Dah Band"",""Self - Drums""]"
tt0061247,9,nm0750816,actor,\N,"[""Bonzo Dog Doo Dah Band"",""Self - Sax""]"
tt0061248,10,nm0214312,actor,\N,"[""Attendant"",""Captain Frank Beeson"",""Chief Oxley""]"
tt0061248,1,nm0916131,actor,\N,"[""Sergeant Joe Friday"",""Sgt. Joe Friday""]"
tt0061248,2,nm0604702,actor,\N,"[""Officer Bill Gannon""]"
tt0061248,3,nm0743364,actor,\N,"[""Carl Freeman"",""Don Hale"",""Bart Emerson""]"
tt0061248,4,nm0530241,actor,\N,"[""1st Officer"",""Barking dark-suited detective behind Friday"",""Bunco Detective""]"
tt0061248,5,nm0397739,actor,\N,"[""Capt. Al Trembly"",""Captain Lambert"",""Captain Mack""]"
tt0061248,6,nm0050255,actor,\N,"[""Capt. Hugh Brown"",""Capt. Lou Richey"",""Capt. Ken Green""]"
tt0061248,7,nm0791251,actor,\N,"[""Sgt. Al Vietti"",""Cadillac Passenger with Sunglasses"",""Carl Freeman""]"
tt0061248,8,nm0319497,actor,\N,"[""Capt. Lambert"",""Capt. Mert Howe"",""Capt. Merton Howe""]"
tt0061248,9,nm0339615,actress,\N,"[""Ada Beale"",""Agnes Emerson"",""Bonnie Bates""]"
tt0061249,10,nm0301841,actress,\N,"[""Elvira Wittee""]"
tt0061249,1,nm0590055,actor,\N,"[""Dundee""]"
tt0061249,2,nm0308466,actor,\N,"[""The Culhane"",""Culhane""]"
tt0061249,3,nm0690880,actor,\N,"[""Zack Carson""]"
tt0061249,4,nm0339617,actor,\N,"[""Jesse Carson""]"
tt0061249,5,nm0738222,writer,created by,\N
tt0061249,6,nm0278646,actor,\N,"[""Shorty""]"
tt0061249,7,nm0205039,actor,\N,"[""Jimmy Joe""]"
tt0061249,8,nm0269514,actor,\N,"[""Old Man""]"
tt0061249,9,nm0397766,actor,\N,"[""Deputy""]"
tt0061250,10,nm0808401,actor,\N,"[""Klaw""]"
tt0061250,1,nm0293659,actor,\N,"[""The Thing"",""Benjamin J. Grimm"",""Additional Voices""]"
tt0061250,2,nm0596056,actor,\N,"[""Mr. Fantastic"",""Reed Richards"",""Additional Voices""]"
tt0061250,3,nm0216739,actor,\N,"[""The Human Torch"",""Johnny Storm"",""Mole Man""]"
tt0061250,4,nm0679539,actress,\N,"[""Invisible Girl"",""Susan Storm Richards""]"
tt0061250,5,nm0456158,writer,comic,\N
tt0061250,6,nm0498278,writer,comic,\N
tt0061250,7,nm0283123,actor,\N,"[""Johnny Storm"",""The Human Torch""]"
tt0061250,8,nm0802903,actor,\N,"[""Doctor Doom""]"
tt0061250,9,nm0588922,actor,\N,"[""Gamma Ray"",""Super Skrull""]"
tt0061251,10,nm1165169,actor,\N,\N
tt0061251,1,nm0271544,actor,\N,"[""Bert Gregor""]"
tt0061251,2,nm0502207,actor,\N,"[""Barbesitzer Steiner"",""Barbesitzer Erich Steiner""]"
tt0061251,3,nm0406125,actress,\N,"[""Sandra"",""Sandra Filippi""]"
tt0061251,4,nm0251380,actor,\N,"[""Paul"",""Paul Reimann""]"
tt0061251,5,nm0314955,actress,\N,"[""Barmädchen Rosa""]"
