tconst,ordering,nconst,category,job,characters
tt0051917,4,nm0197019,actress,\N,"[""Marion-Madeleine""]"
tt0051917,5,nm0703351,director,\N,\N
tt0051917,6,nm0124440,writer,writer,\N
tt0051917,7,nm0270157,writer,writer,\N
tt0051917,8,nm0782704,producer,producer,\N
tt0051917,9,nm0770138,composer,\N,\N
tt0051918,10,nm0368391,cinematographer,\N,\N
tt0051918,1,nm0928148,actor,\N,"[""Nicki Montag""]"
tt0051918,2,nm0290955,actor,\N,"[""Jonny der Husar""]"
tt0051918,3,nm0296834,actress,\N,"[""Greta Föhn""]"
tt0051918,4,nm0874782,actress,\N,"[""Else Heer""]"
tt0051918,5,nm0901138,director,\N,\N
tt0051918,6,nm0311903,writer,writer,\N
tt0051918,7,nm0813998,writer,novel,\N
tt0051918,8,nm0530695,producer,producer,\N
tt0051918,9,nm0005989,composer,\N,\N
tt0051919,10,nm0920494,editor,\N,\N
tt0051919,1,nm0295834,actress,\N,"[""Gerda Wagner""]"
tt0051919,2,nm0800166,actor,\N,"[""Gustl Wagner""]"
tt0051919,3,nm0226225,actor,\N,"[""Rigi Wagner""]"
tt0051919,4,nm3164317,actor,\N,"[""Sigi Wagner""]"
tt0051919,5,nm0374475,director,\N,\N
tt0051919,6,nm0631769,writer,scenario,\N
tt0051919,7,nm1151174,writer,dramatisation,\N
tt0051919,8,nm0622399,composer,\N,\N
tt0051919,9,nm0458170,cinematographer,\N,\N
tt0051921,10,nm0005961,composer,\N,\N
tt0051921,1,nm0428175,actor,\N,"[""Rapson""]"
tt0051921,2,nm0309470,actress,\N,"[""Jean Francis""]"
tt0051921,3,nm0050482,actor,\N,"[""Bob Meredith""]"
tt0051921,4,nm0125952,actor,\N,"[""Art""]"
tt0051921,5,nm0173806,director,\N,\N
tt0051921,6,nm0333662,writer,"novel ""Suspense""",\N
tt0051921,7,nm0399726,writer,\N,\N
tt0051921,8,nm0792483,writer,\N,\N
tt0051921,9,nm0498576,producer,producer,\N
tt0051923,1,nm0572235,director,\N,\N
tt0051923,2,nm0085621,composer,\N,\N
tt0051923,3,nm0693734,cinematographer,\N,\N
tt0051924,10,nm0006000,composer,\N,\N
tt0051924,1,nm0001414,actor,\N,"[""Andrew Larabee""]"
tt0051924,2,nm0000765,actress,\N,"[""Selena Gallini""]"
tt0051924,3,nm0045226,actor,\N,"[""Antonio Gallini""]"
tt0051924,4,nm0700740,actor,\N,"[""Matthew Larabee""]"
tt0051924,5,nm0452264,director,\N,\N
tt0051924,6,nm0501973,writer,screenplay,\N
tt0051924,7,nm0224634,writer,screenplay,\N
tt0051924,8,nm0302904,writer,based on a story by,\N
tt0051924,9,nm0797012,producer,producer,\N
tt0051925,10,nm0523543,production_designer,\N,\N
tt0051925,1,nm0069661,actress,\N,\N
tt0051925,2,nm0108491,actor,\N,\N
tt0051925,3,nm0144496,actor,\N,\N
tt0051925,4,nm0144512,actress,\N,\N
tt0051925,5,nm0102749,director,\N,\N
tt0051925,6,nm0665643,writer,\N,\N
tt0051925,7,nm0953626,composer,\N,\N
tt0051925,8,nm0812675,cinematographer,\N,\N
tt0051925,9,nm0147502,editor,\N,\N
tt0051926,10,nm0675896,cinematographer,\N,\N
tt0051926,1,nm0681365,actress,\N,"[""Tina De Cupis""]"
tt0051926,2,nm0728960,actor,\N,"[""Mario Secchioni""]"
tt0051926,3,nm0733689,actress,\N,"[""Ileana""]"
tt0051926,4,nm0513346,actor,\N,"[""Alberto""]"
tt0051926,5,nm0826642,director,\N,\N
tt0051926,6,nm0316363,writer,screenplay,\N
tt0051926,7,nm0582706,writer,screenplay,\N
tt0051926,8,nm0271249,producer,producer,\N
tt0051926,9,nm0006140,composer,\N,\N
tt0051927,10,nm0831489,actor,\N,"[""Mr. President""]"
tt0051927,1,nm0763072,actress,\N,"[""Bibi""]"
tt0051927,2,nm0394820,actor,\N,"[""Kleon""]"
tt0051927,3,nm0043247,actor,\N,"[""Guard""]"
tt0051927,4,nm0874603,actor,\N,"[""Bank Manager""]"
tt0051927,5,nm0419485,director,\N,\N
tt0051927,6,nm0006118,composer,\N,\N
tt0051927,7,nm0441525,cinematographer,\N,\N
tt0051927,8,nm0160517,actor,\N,"[""Manolis""]"
tt0051927,9,nm0224786,actor,\N,"[""Barba Fotis""]"
tt0051930,10,nm0005691,cinematographer,\N,\N
tt0051930,1,nm0896194,actress,\N,"[""Juanita""]"
tt0051930,2,nm0144565,actress,\N,"[""Regina Sarmiento""]"
tt0051930,3,nm0728159,actor,\N,"[""Juan Renato Altolaguirre""]"
tt0051930,4,nm0407142,actor,\N,"[""Roberto""]"
tt0051930,5,nm0554924,director,\N,\N
tt0051930,6,nm0557099,writer,story,\N
tt0051930,7,nm0585765,producer,producer,\N
tt0051930,8,nm0585770,producer,producer,\N
tt0051930,9,nm0006064,composer,\N,\N
tt0051931,10,nm0517832,actress,\N,"[""Martta Koskinen""]"
tt0051931,1,nm0357124,actor,\N,"[""Eero Koskinen""]"
tt0051931,2,nm0411571,actress,\N,"[""Irma Koskinen""]"
tt0051931,3,nm0658676,actor,\N,"[""Paavo Lampinen""]"
tt0051931,4,nm0436212,actor,\N,"[""Niemelä, director""]"
tt0051931,5,nm0936786,director,\N,\N
tt0051931,6,nm0627285,writer,writer,\N
tt0051931,7,nm0411672,producer,producer,\N
tt0051931,8,nm0554353,composer,\N,\N
tt0051931,9,nm0674427,cinematographer,\N,\N
tt0051932,10,nm0331258,editor,\N,\N
tt0051932,1,nm0903971,actor,\N,"[""Tatal""]"
tt0051932,2,nm2962300,actor,\N,"[""Ionel""]"
tt0051932,3,nm0168433,actor,\N,"[""Chirita""]"
tt0051932,4,nm1888601,actor,\N,"[""Directorul liceului""]"
tt0051932,5,nm0086095,director,\N,\N
tt0051932,6,nm0412363,director,\N,\N
tt0051932,7,nm0613299,writer,\N,\N
tt0051932,8,nm3283868,composer,\N,\N
tt0051932,9,nm0349638,cinematographer,\N,\N
tt0051933,10,nm0688583,producer,producer,\N
tt0051933,1,nm0006807,actress,\N,"[""Marie-José Vauzange-Tardivet""]"
tt0051933,2,nm0100186,actor,\N,"[""Pierre Tardivet""]"
tt0051933,3,nm0221527,actor,\N,"[""Gérard Durieu""]"
tt0051933,4,nm0031708,actress,\N,"[""Marguerite Benoît""]"
tt0051933,5,nm0147158,director,\N,\N
tt0051933,6,nm0024894,writer,dialogue,\N
tt0051933,7,nm0653620,writer,writer,\N
tt0051933,8,nm0674592,writer,dialogue,\N
tt0051933,9,nm0222134,producer,producer,\N
tt0051934,10,nm0831217,cinematographer,\N,\N
tt0051934,1,nm0819052,actress,\N,"[""Elen Ston""]"
tt0051934,2,nm0586977,actor,\N,"[""Jane Sandanski""]"
tt0051934,3,nm0865063,actress,\N,"[""Katerina Cilka""]"
tt0051934,4,nm0643832,actor,\N,"[""Krste Asenov""]"
tt0051934,5,nm0594020,director,\N,\N
tt0051934,6,nm0007639,writer,writer,\N
tt0051934,7,nm0585044,writer,writer,\N
tt0051934,8,nm0691355,writer,writer,\N
tt0051934,9,nm0750458,composer,\N,\N
tt0051935,10,nm0761708,archive_footage,\N,"[""Steve""]"
tt0051935,1,nm0715748,archive_footage,\N,"[""Kent Fowler""]"
tt0051935,2,nm0171935,archive_footage,\N,"[""Helen Hall""]"
tt0051935,3,nm0186608,archive_footage,\N,"[""Dr. Bryant""]"
tt0051935,4,nm0310843,archive_footage,\N,"[""Mota""]"
tt0051935,5,nm0105175,director,\N,\N
tt0051935,6,nm0203477,writer,written by,\N
tt0051935,7,nm0834261,cinematographer,\N,\N
tt0051935,8,nm0491591,archive_footage,\N,"[""Drake""]"
tt0051935,9,nm0410320,archive_footage,\N,"[""Ryan""]"
tt0051936,10,nm0005743,cinematographer,\N,\N
tt0051936,1,nm0001121,actor,\N,"[""Biarn Turner""]"
tt0051936,2,nm0001511,actor,\N,"[""Tobias Brown""]"
tt0051936,3,nm0581282,actor,\N,"[""Doyle Magee""]"
tt0051936,4,nm0285818,actor,\N,"[""Finas Daugherty""]"
tt0051936,5,nm0394409,director,\N,\N
tt0051936,6,nm0123104,writer,novel,\N
tt0051936,7,nm0355963,writer,screenplay,\N
tt0051936,8,nm0285816,producer,producer,\N
tt0051936,9,nm0550925,composer,\N,\N
tt0051937,10,nm0453791,editor,\N,\N
tt0051937,1,nm0764096,actor,\N,"[""Dr. Eduardo Jiménez""]"
tt0051937,2,nm0078413,actor,\N,"[""Dr. Mazali""]"
tt0051937,3,nm0181558,actress,\N,"[""Patricia Aldama""]"
tt0051937,4,nm0025837,actor,\N,"[""Elmer, the orderly""]"
tt0051937,5,nm0617655,director,\N,\N
tt0051937,6,nm1521002,writer,writer,\N
tt0051937,7,nm0728147,producer,producer,\N
tt0051937,8,nm0005996,composer,\N,\N
tt0051937,9,nm0380530,cinematographer,\N,\N
tt0051938,10,nm0344676,cinematographer,\N,\N
tt0051938,1,nm0295992,actor,\N,"[""Gregor""]"
tt0051938,2,nm0706703,actress,\N,"[""Barbara""]"
tt0051938,3,nm0186180,actor,\N,"[""Jürgen""]"
tt0051938,4,nm0233312,actress,\N,"[""Dinah""]"
tt0051938,5,nm0880880,director,\N,\N
tt0051938,6,nm0383867,writer,writer,\N
tt0051938,7,nm0539655,writer,writer,\N
tt0051938,8,nm0367322,producer,producer,\N
tt0051938,9,nm0644659,composer,\N,\N
tt0051939,10,nm0554921,cinematographer,\N,\N
tt0051939,1,nm0299661,actress,\N,"[""Victoria Rivas""]"
tt0051939,2,nm0194742,actor,\N,"[""Dr. Federico Lamadrid""]"
tt0051939,3,nm0432466,actor,\N,"[""José Antonio""]"
tt0051939,4,nm0729095,actress,\N,"[""Elvira""]"
tt0051939,5,nm0310449,director,\N,\N
tt0051939,6,nm0017855,writer,writer,\N
tt0051939,7,nm0060628,writer,writer,\N
tt0051939,8,nm0907379,producer,producer,\N
tt0051939,9,nm0006054,composer,\N,\N
tt0051940,10,nm0186508,editor,\N,\N
tt0051940,1,nm0027882,actor,\N,"[""David Martens""]"
tt0051940,2,nm0183764,actress,\N,"[""Sally Meadows""]"
tt0051940,3,nm0041409,actress,\N,"[""Annabel Meadows""]"
tt0051940,4,nm0001284,actor,\N,"[""Kingsley Beauchamp""]"
tt0051940,5,nm0084204,director,\N,\N
tt0051940,6,nm0241869,writer,adapted by,\N
tt0051940,7,nm0292213,writer,from an original story by,\N
tt0051940,8,nm0204029,composer,\N,\N
tt0051940,9,nm0377308,cinematographer,\N,\N
tt0051941,10,nm0595340,composer,\N,\N
tt0051941,1,nm0466977,actress,\N,"[""Tosca""]"
tt0051941,2,nm0759395,actor,\N,"[""Federico Carpi""]"
tt0051941,3,nm0336582,actress,\N,"[""Ornella""]"
tt0051941,4,nm0264770,actor,\N,"[""Bruno""]"
tt0051941,5,nm0173728,director,\N,\N
tt0051941,6,nm0031196,writer,story,\N
tt0051941,7,nm0284503,writer,screenplay,\N
tt0051941,8,nm0346097,writer,screenplay,\N
tt0051941,9,nm0665976,producer,producer,\N
tt0051942,1,nm0304121,actor,\N,"[""Robinson (Narrator)""]"
tt0051942,2,nm1164689,actress,\N,"[""Dorothy Lamour""]"
tt0051942,3,nm1168115,actor,\N,"[""Eddie Constantine""]"
tt0051942,4,nm1166120,actor,\N,"[""Tarzan""]"
tt0051942,5,nm0745541,director,\N,\N
tt0051942,6,nm0105886,producer,producer,\N
tt0051942,7,nm1168534,composer,\N,\N
tt0051942,8,nm0235434,editor,\N,\N
tt0051942,9,nm0950391,editor,\N,\N
tt0051943,10,nm0005951,composer,\N,\N
tt0051943,1,nm0397580,actor,\N,"[""John Miller""]"
tt0051943,2,nm0606718,actress,\N,"[""Janet Miller""]"
tt0051943,3,nm0886881,actor,\N,"[""Corby""]"
tt0051943,4,nm0789687,actor,\N,"[""Inspector Marsh""]"
tt0051943,5,nm0890086,director,\N,\N
tt0051943,6,nm0166018,writer,story,\N
tt0051943,7,nm0397271,writer,story,\N
tt0051943,8,nm0200762,producer,producer,\N
tt0051943,9,nm0200764,producer,producer,\N
tt0051946,10,nm0237025,actor,\N,"[""Jess Ryerson""]"
tt0051946,1,nm0537146,actor,\N,"[""'Silver' Ward Hogan""]"
tt0051946,2,nm0001375,actress,\N,"[""Mary Johnston Kingman""]"
tt0051946,3,nm0397024,actor,\N,"[""Davy Kingman""]"
tt0051946,4,nm0262775,actor,\N,"[""Sheriff Abner Crowley""]"
tt0051946,5,nm0058885,director,\N,\N
tt0051946,6,nm0685957,writer,writer,\N
tt0051946,7,nm0395853,producer,producer,\N
tt0051946,8,nm0005769,cinematographer,director of photography,\N
tt0051946,9,nm0566479,editor,\N,\N
tt0051947,10,nm0138384,actress,\N,"[""Lucille Sturges""]"
tt0051947,1,nm0871876,actor,\N,"[""Dr. Sam Jorgenson""]"
tt0051947,2,nm0507189,actor,\N,"[""Constable George Matson""]"
tt0051947,3,nm0363515,actor,\N,"[""Sturges - the Lighthouse Keeper""]"
tt0051947,4,nm0038104,actor,\N,"[""Kochek - the Storekeeper""]"
tt0051947,5,nm0078532,director,\N,\N
tt0051947,6,nm0149366,writer,screenplay,\N
tt0051947,7,nm0450667,producer,producer,\N
tt0051947,8,nm0005769,cinematographer,director of photography,\N
tt0051947,9,nm0321208,editor,\N,\N
tt0051948,10,nm0001148,actor,\N,"[""Jimmy Flanders""]"
tt0051948,1,nm0291821,actor,\N,"[""Professor Donald Blake""]"
tt0051948,2,nm0601369,actress,\N,"[""Madeline Howard""]"
tt0051948,3,nm0695489,actor,\N,"[""Police Lt. Mike Stevens""]"
tt0051948,4,nm0910322,actress,\N,"[""Sylvia Lockwood""]"
tt0051948,5,nm0000791,director,\N,\N
tt0051948,6,nm0241949,writer,written by,\N
tt0051948,7,nm0314829,producer,producer,\N
tt0051948,8,nm0005797,cinematographer,director of photography,\N
tt0051948,9,nm0448867,editor,\N,\N
tt0051950,10,nm0772527,editor,\N,\N
tt0051950,1,nm0307549,actress,\N,"[""Konsulinde Holm""]"
tt0051950,2,nm0094945,actress,\N,"[""Inger Holm""]"
tt0051950,3,nm0899401,actress,\N,"[""Eva""]"
tt0051950,4,nm0727621,actress,\N,"[""Kate Bang""]"
tt0051950,5,nm0412274,director,\N,\N
tt0051950,6,nm0618113,writer,writer,\N
tt0051950,7,nm0680127,producer,producer,\N
tt0051950,8,nm0350441,composer,\N,\N
tt0051950,9,nm0036290,cinematographer,\N,\N
tt0051951,10,nm0316087,producer,producer,\N
tt0051951,1,nm0007098,actor,\N,"[""John McLaren""]"
tt0051951,2,nm0279036,actress,\N,"[""Katy Dandridge""]"
tt0051951,3,nm0546918,actress,\N,"[""Mary McLaren""]"
tt0051951,4,nm0307995,actor,\N,"[""Prof. Herbert Weisse""]"
tt0051951,5,nm0381870,director,\N,\N
tt0051951,6,nm0000878,director,\N,\N
tt0051951,7,nm0754670,writer,story,\N
tt0051951,8,nm0181753,writer,screenplay,\N
tt0051951,9,nm0176420,writer,screenplay,\N
tt0051952,1,nm0740485,archive_footage,\N,"[""Self""]"
tt0051952,2,nm0175126,director,\N,\N
tt0051953,10,nm0005652,cinematographer,\N,\N
tt0051953,1,nm0001120,actor,\N,"[""Armando Conforti""]"
tt0051953,2,nm0133552,actress,\N,"[""Lucia Conforti""]"
tt0051953,3,nm0157067,actor,\N,"[""Roberto Gradi""]"
tt0051953,4,nm0029560,actor,\N,"[""Vittorio Conforti""]"
tt0051953,5,nm0182281,director,\N,\N
tt0051953,6,nm0346061,writer,story,\N
tt0051953,7,nm0176420,writer,writer,\N
tt0051953,8,nm0146962,writer,writer,\N
tt0051953,9,nm0748480,composer,\N,\N
tt0051954,10,nm0708101,editor,\N,\N
tt0051954,1,nm0167070,actor,\N,"[""Patricio Arnaiz""]"
tt0051954,2,nm0300623,actress,\N,"[""Mercedes Martínez Rey""]"
tt0051954,3,nm0740971,actress,\N,"[""Alexandra Aymat""]"
tt0051954,4,nm0562841,actor,\N,"[""Raimundo Aymat - el Canciller""]"
tt0051954,5,nm0023813,director,\N,\N
tt0051954,6,nm0130913,writer,play,\N
tt0051954,7,nm0549893,writer,writer,\N
tt0051954,8,nm0355137,composer,\N,\N
tt0051954,9,nm0005631,cinematographer,\N,\N
tt0051955,10,nm0945228,cinematographer,\N,\N
tt0051955,1,nm0001536,actor,\N,"[""Matsugoro""]"
tt0051955,2,nm0847301,actress,\N,"[""Yoshiko Yoshioka""]"
tt0051955,3,nm0015609,actor,\N,"[""Capt. Kotaro Yoshioka""]"
tt0051955,4,nm0753479,actor,\N,"[""Shigezo Yuki""]"
tt0051955,5,nm0408348,director,\N,\N
tt0051955,6,nm0411632,writer,writer,\N
tt0051955,7,nm0412616,writer,story,\N
tt0051955,8,nm0849083,producer,producer,\N
tt0051955,9,nm0199020,composer,\N,\N
tt0051956,10,nm0738856,writer,screenplay,\N
tt0051956,1,nm0001120,actor,\N,"[""Il professore""]"
tt0051956,2,nm0157067,actor,\N,"[""Marcello""]"
tt0051956,3,nm0302102,actress,\N,"[""Gina""]"
tt0051956,4,nm0728960,actor,\N,"[""Il giudice""]"
tt0051956,5,nm0080615,director,\N,\N
tt0051956,6,nm0023747,writer,screenplay,\N
tt0051956,7,nm0025482,writer,screenplay,\N
tt0051956,8,nm0346061,writer,screenplay,\N
tt0051956,9,nm0554706,writer,\N,\N
tt0051957,10,nm0006064,composer,\N,\N
tt0051957,1,nm0671381,actress,\N,"[""Laura Moreno (La Vicky)""]"
tt0051957,2,nm0179757,actor,\N,"[""Dr. Enrique Molina""]"
tt0051957,3,nm0737944,actor,\N,"[""Martín""]"
tt0051957,4,nm0771641,actress,\N,"[""La Mariposa""]"
tt0051957,5,nm0086466,director,\N,\N
tt0051957,6,nm0112312,writer,story,\N
tt0051957,7,nm0302055,writer,story and adaptation,\N
tt0051957,8,nm0535751,writer,dialogue,\N
tt0051957,9,nm0258072,producer,producer,\N
tt0051958,10,nm0407252,writer,writer,\N
tt0051958,1,nm0130922,actor,\N,"[""Jorge Antanar""]"
tt0051958,2,nm0226773,actress,\N,"[""Cecilia""]"
tt0051958,3,nm0785460,actress,\N,"[""Matilde""]"
tt0051958,4,nm0205784,actor,\N,"[""Don Javier""]"
tt0051958,5,nm0524551,director,\N,\N
tt0051958,6,nm0130913,writer,play,\N
tt0051958,7,nm0171590,writer,writer,\N
tt0051958,8,nm0193785,writer,writer,\N
tt0051958,9,nm0698782,writer,writer,\N
tt0051959,10,nm0005644,cinematographer,director of photography,\N
tt0051959,1,nm0250436,actor,\N,"[""Claude""]"
tt0051959,2,nm0683984,actor,\N,"[""Marc""]"
tt0051959,3,nm0076453,actor,\N,"[""George""]"
tt0051959,4,nm0868018,actress,\N,"[""Billie Williams""]"
tt0051959,5,nm0503615,director,\N,\N
tt0051959,6,nm0799403,writer,written by,\N
tt0051959,7,nm0534693,writer,\N,\N
tt0051959,8,nm0159124,producer,producer,\N
tt0051959,9,nm0090989,composer,\N,\N
tt0051960,10,nm0627136,actor,\N,"[""Hansen""]"
tt0051960,1,nm0045053,actress,\N,"[""Ulla Wickström"",""Ulla Winther""]"
tt0051960,2,nm0511409,actor,\N,"[""Rolf Wickström""]"
tt0051960,3,nm0638784,actress,\N,"[""Yvonne Wickström""]"
tt0051960,4,nm1021211,actor,\N,"[""Ulf Wickström""]"
tt0051960,5,nm0560678,writer,\N,\N
tt0051960,6,nm0560686,writer,\N,\N
tt0051960,7,nm0927040,writer,\N,\N
tt0051960,8,nm0086034,cinematographer,\N,\N
tt0051960,9,nm0039577,actor,\N,"[""Jensen""]"
tt0051961,1,nm0674775,actor,\N,"[""Announcer""]"
tt0051961,2,nm0859892,actor,\N,"[""Droopy"",""Butch""]"
tt0051961,3,nm0481499,director,\N,\N
tt0051961,4,nm0109205,writer,story,\N
tt0051961,5,nm0540789,writer,story,\N
tt0051961,6,nm0053484,producer,producer,\N
tt0051961,7,nm0360253,producer,producer,\N
tt0051961,8,nm0005973,composer,\N,\N
tt0051962,10,nm0321579,editor,\N,\N
tt0051962,1,nm0596056,actor,\N,"[""Philip Tierney""]"
tt0051962,2,nm0640732,actress,\N,"[""Sheila Wayne""]"
tt0051962,3,nm0157893,actor,\N,"[""Mark Snell""]"
tt0051962,4,nm0702798,actor,\N,"[""Jonah Snell""]"
tt0051962,5,nm0199954,director,\N,\N
tt0051962,6,nm0219551,writer,original screenplay,\N
tt0051962,7,nm0250455,producer,producer,\N
tt0051962,8,nm0130065,composer,\N,\N
tt0051962,9,nm0922071,cinematographer,director of photography,\N
tt0051963,10,nm0466467,composer,\N,\N
tt0051963,1,nm0863302,actress,\N,"[""Rosemarie Nitribitt""]"
tt0051963,2,nm0886870,actor,\N,"[""Alfons Fribert""]"
tt0051963,3,nm0705384,actor,\N,"[""Konrad Hartog""]"
tt0051963,4,nm0002085,actor,\N,"[""Generaldirektor Willy Bruster""]"
tt0051963,5,nm0857941,director,\N,\N
tt0051963,6,nm0473597,writer,original idea,\N
tt0051963,7,nm0880648,writer,collaborating writer,\N
tt0051963,8,nm0378705,writer,collaborating writer,\N
tt0051963,9,nm0907173,producer,producer,\N
tt0051964,10,nm0818709,producer,producer,\N
tt0051964,1,nm0658339,actress,\N,"[""Elisabeth von Bernburg""]"
tt0051964,2,nm0002769,actress,\N,"[""Manuela von Meinhardis""]"
tt0051964,3,nm0317340,actress,\N,"[""Headmistress""]"
tt0051964,4,nm0248203,actress,\N,"[""Miss von Racket""]"
tt0051964,5,nm0902839,director,\N,\N
tt0051964,6,nm0935475,writer,"play ""Ritter Nerestan""",\N
tt0051964,7,nm0198887,writer,screenplay,\N
tt0051964,8,nm0405934,writer,screenplay,\N
tt0051964,9,nm0105899,producer,producer,\N
tt0051965,10,nm0025733,editor,\N,\N
tt0051965,1,nm0874782,actress,\N,"[""Katja""]"
tt0051965,2,nm0297293,actor,\N,"[""Norbert Wilms""]"
tt0051965,3,nm0007234,actor,\N,"[""Carlo Gormann""]"
tt0051965,4,nm0706703,actress,\N,"[""Juliette""]"
tt0051965,5,nm0948693,director,\N,\N
tt0051965,6,nm0955954,writer,story,\N
tt0051965,7,nm0954258,producer,producer,\N
tt0051965,8,nm0559844,composer,\N,\N
tt0051965,9,nm0405937,cinematographer,\N,\N
tt0051966,10,nm0291850,composer,\N,\N
tt0051966,1,nm0256589,actress,\N,"[""Helga Nilsson""]"
tt0051966,2,nm0391485,actor,\N,"[""Gudmund Erlandsson""]"
tt0051966,3,nm0774678,actress,\N,"[""Hildur Lindgren""]"
tt0051966,4,nm0290955,actor,\N,"[""Jan Lindgren""]"
tt0051966,5,nm0879802,director,\N,\N
tt0051966,6,nm0481248,writer,"novel ""Tösen från Stormyrtorpet""",\N
tt0051966,7,nm0778349,writer,writer,\N
tt0051966,8,nm0278807,producer,producer,\N
tt0051966,9,nm0525066,producer,producer,\N
tt0051968,1,nm0046274,actor,\N,"[""Buenaventura""]"
tt0051968,2,nm0341061,actress,\N,"[""Abuela""]"
tt0051968,3,nm0187532,actress,\N,"[""Perla""]"
tt0051968,4,nm0142381,actress,\N,"[""Ex cantante""]"
tt0051968,5,nm0302143,director,\N,\N
tt0051968,6,nm0515852,producer,producer,\N
tt0051968,7,nm0651051,cinematographer,\N,\N
tt0051968,8,nm0555098,editor,\N,\N
tt0051968,9,nm0314957,production_designer,\N,\N
tt0051970,1,nm0645965,actress,\N,"[""Laura Gayán""]"
tt0051970,2,nm0130922,actor,\N,"[""Carlos, Conde de San Telmo""]"
tt0051970,3,nm0604024,actor,\N,"[""Esteban""]"
tt0051970,4,nm0786465,actress,\N,"[""Niña Pancha""]"
tt0051970,5,nm0649563,director,\N,\N
tt0051970,6,nm0037061,writer,screenplay,\N
tt0051970,7,nm0555990,writer,screenplay,\N
tt0051970,8,nm0659467,cinematographer,\N,\N
tt0051971,10,nm0317480,composer,\N,\N
tt0051971,1,nm0018667,actor,\N,"[""Peter von Münchhausen""]"
tt0051971,2,nm0679973,actor,\N,"[""Bill""]"
tt0051971,3,nm0349766,actress,\N,"[""Josefine""]"
tt0051971,4,nm0477899,actress,\N,"[""Karla Mai""]"
tt0051971,5,nm0414672,director,\N,\N
tt0051971,6,nm0376683,writer,\N,\N
tt0051971,7,nm0636494,writer,\N,\N
tt0051971,8,nm0254690,writer,story,\N
tt0051971,9,nm0105899,producer,producer,\N
tt0051972,10,nm0628657,production_designer,\N,\N
tt0051972,1,nm0464922,actor,\N,"[""Doktorat"",""Doctor""]"
tt0051972,2,nm0670658,actor,\N,"[""Kosta Rika""]"
tt0051972,3,nm0467797,actor,\N,"[""Zheko, the carpenter""]"
tt0051972,4,nm0027974,actor,\N,"[""Uchenika"",""The Student""]"
tt0051972,5,nm0904401,director,\N,\N
tt0051972,6,nm0678199,writer,writer,\N
tt0051972,7,nm0685258,composer,\N,\N
tt0051972,8,nm0463861,cinematographer,\N,\N
tt0051972,9,nm0412126,production_designer,\N,\N
tt0051973,10,nm0115653,cinematographer,\N,\N
tt0051973,1,nm0051132,actor,\N,"[""Prof. Burger""]"
tt0051973,2,nm0081314,actor,\N,"[""Dr. Manfred Burger""]"
tt0051973,3,nm0005395,actress,\N,"[""Ingeborg Roeder""]"
tt0051973,4,nm0819017,actress,\N,"[""Frau Roeder""]"
tt0051973,5,nm0025926,director,\N,\N
tt0051973,6,nm0196353,writer,novel,\N
tt0051973,7,nm0577099,producer,producer,\N
tt0051973,8,nm0291850,composer,\N,\N
tt0051973,9,nm0005650,cinematographer,\N,\N
tt0051974,10,nm0777951,actress,\N,"[""Priska""]"
tt0051974,1,nm0020124,actress,\N,"[""Gina Gerber""]"
tt0051974,2,nm0061309,actor,\N,"[""Joschi Türk""]"
tt0051974,3,nm0921659,actor,\N,"[""Pater Leonhard""]"
tt0051974,4,nm0127138,actor,\N,"[""Maurus""]"
tt0051974,5,nm0774952,director,\N,\N
tt0051974,6,nm0799605,writer,book,\N
tt0051974,7,nm0762016,composer,\N,\N
tt0051974,8,nm0005925,cinematographer,\N,\N
tt0051974,9,nm0042058,editor,\N,\N
tt0051977,10,nm0002915,cinematographer,\N,\N
tt0051977,1,nm0865262,actor,\N,"[""Danny""]"
tt0051977,2,nm0344898,actress,\N,"[""Maria""]"
tt0051977,3,nm0457839,actor,\N,"[""David""]"
tt0051977,4,nm0192958,actor,\N,"[""Father Verity""]"
tt0051977,5,nm0792605,director,\N,\N
tt0051977,6,nm0391972,writer,written by,\N
tt0051977,7,nm0118214,writer,written by,\N
tt0051977,8,nm0941441,producer,producer,\N
tt0051977,9,nm0071280,composer,\N,\N
tt0051978,10,nm0002136,composer,\N,\N
tt0051978,1,nm0712731,actor,\N,"[""Sgt. Sam Croft""]"
tt0051978,2,nm0731772,actor,\N,"[""Lt. Robert Hearn""]"
tt0051978,3,nm0557339,actor,\N,"[""Gen. Cummings""]"
tt0051978,4,nm0820506,actress,\N,"[""Willa Mae aka Lily""]"
tt0051978,5,nm0909825,director,\N,\N
tt0051978,6,nm0761522,writer,screenplay,\N
tt0051978,7,nm0761739,writer,screenplay,\N
tt0051978,8,nm0537551,writer,novel,\N
tt0051978,9,nm0339920,producer,producer,\N
tt0051979,10,nm0052849,editor,\N,\N
tt0051979,1,nm0034257,actor,\N,"[""Michele Brunati""]"
tt0051979,2,nm0209905,actress,\N,"[""Lorella""]"
tt0051979,3,nm0681365,actress,\N,"[""Teresa""]"
tt0051979,4,nm0726295,actor,\N,"[""Don Nicolino Brunati""]"
tt0051979,5,nm0800547,director,\N,\N
tt0051979,6,nm0208377,writer,screenplay,\N
tt0051979,7,nm0316363,writer,screenplay,\N
tt0051979,8,nm0486234,composer,\N,\N
tt0051979,9,nm0600344,cinematographer,\N,\N
tt0051980,10,nm0637587,composer,\N,\N
tt0051980,1,nm0849011,actress,\N,"[""Orin""]"
tt0051980,2,nm0847197,actor,\N,"[""Tatsuhei""]"
