tconst,directors,writers
tt0118696,nm0903717,"nm0791672,nm0224606"
tt0118697,nm0081514,nm0625962
tt0118698,nm0558773,nm0792526
tt0118699,nm0378069,nm0400167
tt0118700,nm0782266,"nm0633925,nm0782266"
tt0118701,nm0937390,nm0937390
tt0118702,nm0205542,"nm0113061,nm0289653"
tt0118703,nm0130549,"nm1761059,nm0897358,nm1761144"
tt0118704,nm0950506,nm0950506
tt0118705,nm0673229,nm0673229
tt0118706,nm0614646,nm0614646
tt0118707,nm0003474,"nm0944146,nm0370328,nm1049340"
tt0118708,nm0240797,"nm0270936,nm0458517"
tt0118709,nm0742091,nm0742091
tt0118710,nm0063276,"nm0063276,nm0164934"
tt0118711,nm0782766,nm0792767
tt0118712,nm0591785,nm0591785
tt0118713,nm0673512,"nm0573140,nm0673512"
tt0118714,nm0606727,"nm0780697,nm0012290,nm0119074"
tt0118715,"nm0001054,nm0001053","nm0001053,nm0001054"
tt0118717,nm0425894,nm0425894
tt0118718,nm0676248,nm0712897
tt0118719,nm0294583,"nm0400177,nm0536657,nm0937695"
tt0118720,nm0004684,nm0485711
tt0118721,nm0004372,nm0712897
tt0118722,nm0367414,\N
tt0118723,\N,"nm0329111,nm0855314"
tt0118724,"nm0579079,nm0662180","nm0579079,nm0662180"
tt0118727,nm0002728,"nm0002728,nm0270734,nm0312397,nm0326510"
tt0118728,nm0220204,\N
tt0118729,"nm0204466,nm0566747,nm0834122","nm0204466,nm0566747,nm0834122"
tt0118730,nm0138624,nm0138624
tt0118731,"nm0311508,nm0477035",nm0311508
tt0118732,nm0414910,nm0551598
tt0118734,nm0001206,"nm0001206,nm0361332,nm0957631"
tt0118735,nm0896509,nm0258012
tt0118736,nm0612812,"nm0265957,nm0612812"
tt0118737,nm0888294,"nm0885669,nm0888294"
tt0118738,nm0200479,nm0200479
tt0118739,nm0003108,"nm0200922,nm0003108"
tt0118742,nm0949796,nm0949796
tt0118743,nm0351993,"nm0370036,nm0351911,nm0351993"
tt0118744,nm0200978,"nm0200978,nm0750608"
tt0118745,nm0504900,nm0833298
tt0118746,nm0650544,nm0310518
tt0118747,nm0000484,"nm0000484,nm0000101"
tt0118748,nm0357326,nm0357326
tt0118749,nm0000759,nm0000759
tt0118750,nm0689385,"nm0119405,nm0662084"
tt0118751,nm0244892,"nm0244892,nm0244898"
tt0118752,nm0948550,"nm0948550,nm1308829"
tt0118753,nm0485637,"nm0746634,nm0384165"
tt0118754,nm0485142,nm0952107
tt0118755,nm0382072,"nm0636260,nm0779170,nm0436960"
tt0118756,nm0003606,"nm0003606,nm0181924,nm0299692,nm0867374"
tt0118757,nm0180462,"nm0180462,nm0514211,nm0956457"
tt0118759,nm0697656,\N
tt0118760,nm0006487,"nm0006487,nm0313623"
tt0118761,nm1313809,\N
tt0118762,"nm0160602,nm0213726,nm0231909,nm0675235","nm0160602,nm0213726,nm0231909,nm0675235"
tt0118763,nm0269502,"nm0920017,nm0808009"
tt0118764,nm0768597,"nm0288473,nm0768597"
tt0118765,nm0772851,nm0772851
tt0118766,nm0790291,"nm0191907,nm0572302,nm0790291"
tt0118767,nm0049326,nm0049326
tt0118768,nm0000136,"nm0567780,nm0567073,nm0000136,nm0220127"
tt0118770,nm0338719,nm0087650
tt0118771,nm0609236,"nm0609236,nm0599924"
tt0118772,nm0339254,nm0188165
tt0118773,nm0035840,nm0829667
tt0118774,nm0421567,"nm0414678,nm0421567"
tt0118775,nm0889571,"nm0580582,nm0719334"
tt0118776,nm0599624,"nm0402798,nm0133459"
tt0118777,nm0896596,"nm0896596,nm0764585"
tt0118778,nm0376487,"nm0714199,nm0833035"
tt0118779,nm0771609,nm0771609
tt0118780,nm0585990,nm0585990
tt0118782,nm0707134,"nm0707134,nm0835096"
tt0118783,nm0742568,nm0742568
tt0118785,nm0805760,"nm0354719,nm0805760"
tt0118786,nm0725345,"nm0389385,nm0772988,nm0901022"
tt0118787,nm0003031,"nm0513255,nm0431622,nm0003031"
tt0118788,nm0002797,"nm0025117,nm0182275,nm0002797,nm0328000,nm0701966"
tt0118789,nm0001252,"nm0001252,nm0046750"
tt0118790,nm0354024,"nm1068523,nm0587494,nm0722300"
tt0118791,nm0052361,"nm0335825,nm0332040"
tt0118792,nm0052361,"nm1072963,nm0332040"
tt0118793,nm0052361,nm0784276
tt0118794,nm0052361,nm0920883
tt0118795,nm0052361,"nm0361493,nm0332040"
tt0118796,nm0052361,"nm0332040,nm0361493,nm1072963"
tt0118797,nm0052361,nm0323427
tt0118798,nm0000886,"nm0000886,nm0683282"
tt0118799,nm0000905,"nm0148437,nm0000905"
tt0118800,nm0001513,nm0459268
tt0118801,nm0854697,"nm0222755,nm0262167,nm0854697"
tt0118803,nm0074382,nm0415621
tt0118804,nm0001403,"nm0564496,nm0001403"
tt0118805,nm0434095,nm0434095
tt0118806,nm0815784,"nm0815784,nm0883161,nm0901333"
tt0118807,nm0479561,"nm0414205,nm0479561"
tt0118808,nm0266862,nm0266862
tt0118810,nm0216081,"nm0216079,nm0216081,nm0706178"
tt0118811,nm0840939,"nm0524905,nm0518711,nm10950558"
tt0118814,nm0412873,"nm0224765,nm0412873,nm0542075"
tt0118815,nm0626631,nm0626631
tt0118816,nm0351645,nm0882372
tt0118817,nm0618801,\N
tt0118818,nm0005139,nm0005139
tt0118819,nm0000264,"nm0000264,nm0719334,nm0520943,nm0346277"
tt0118820,nm0951518,"nm0065009,nm0176197,nm0294005,nm0728944,nm1672226,nm0951518"
tt0118822,nm0554880,nm0554838
tt0118823,nm0058401,"nm0058401,nm0326751"
tt0118824,nm0573732,"nm0649866,nm0718556,nm0566068,nm0449246,nm0536440,nm0366554"
tt0118825,\N,\N
tt0118826,nm0803203,"nm0162274,nm0322467,nm0448088,nm0803203"
tt0118827,nm0336241,"nm0695844,nm0336241"
tt0118828,nm0004488,"nm0228515,nm1155039,nm0382598"
tt0118829,nm0227540,"nm0773985,nm0501729,nm0227540,nm0946636,nm0568505,nm0938846,nm0304432,nm0748429,nm0504327,nm0678505,nm1026586,nm0666791"
tt0118831,nm0394776,nm0778153
tt0118832,nm0064394,\N
tt0118833,nm0901295,nm0037549
tt0118834,nm0161717,"nm0860019,nm0161717,nm0873211"
tt0118836,nm0005618,"nm0784682,nm0583397,nm0005618"
tt0118837,nm0000965,nm0388076
tt0118838,"nm0058639,nm0417159","nm0041385,nm0190988,nm0346896"
tt0118840,nm0885666,nm0885666
tt0118841,nm0516296,"nm0516296,nm0691448"
tt0118842,nm0003620,nm0003620
tt0118843,nm0001437,nm0586235
tt0118844,nm0306634,nm0306634
tt0118845,nm0939182,"nm0700194,nm0939182"
tt0118846,nm0404014,nm0620967
tt0118847,nm0170680,nm0563143
tt0118848,nm0296149,nm0296149
tt0118849,nm0006498,nm0006498
tt0118850,nm0931747,nm0931747
tt0118851,nm0911061,"nm0140643,nm0343419,nm0408688,nm0857623,nm0911061"
tt0118852,nm0000199,nm0507277
tt0118853,"nm0413459,nm0002396","nm0413459,nm0002396"
tt0118854,nm0347552,"nm0347552,nm0639105"
tt0118855,nm0582721,nm0164140
tt0118856,nm0615814,nm0615814
tt0118858,nm0655261,"nm0655261,nm0877348"
tt0118859,nm0410139,nm0812747
tt0118861,nm0130865,"nm0130865,nm0542060"
tt0118862,"nm0771673,nm0113601,nm1080142,nm0566810","nm0315383,nm0009149,nm1068488,nm0970542"
tt0118863,nm0229694,nm0372356
tt0118864,nm0004161,"nm0503600,nm0817065"
tt0118865,nm0841456,nm0571706
tt0118866,nm0819613,"nm0819613,nm0819614"
tt0118867,nm0056006,nm0742302
tt0118868,nm0747834,nm0747834
tt0118869,nm0705578,"nm13673918,nm13677137"
tt0118870,nm0725983,nm0725983
tt0118871,nm0170684,nm0426330
tt0118872,nm0271084,nm0271084
tt0118873,nm0068624,nm0607416
tt0118874,nm0568546,"nm0506087,nm0512894,nm0456063"
tt0118875,nm0006916,\N
tt0118876,nm0892612,"nm0700269,nm0892612"
tt0118877,"nm0632620,nm0056355","nm0067598,nm0683049,nm0781746,nm0836809"
tt0118878,"nm0089128,nm0327038","nm0089128,nm0327038"
tt0118879,nm0285471,nm0285471
tt0118880,nm0922346,nm0003298
tt0118881,nm0029544,"nm0029544,nm0029546,nm0598717"
tt0118882,nm0380961,"nm0380961,nm0428017,nm0686622,nm0867482"
tt0118883,nm0001149,nm0001338
tt0118884,nm0000709,"nm0366337,nm0325533,nm0755981,nm0238668"
tt0118885,nm0621137,nm0472255
tt0118886,nm0001942,nm0000094
tt0118887,nm0003506,nm0003506
tt0118888,nm0714002,"nm0039600,nm0508208"
tt0118889,"nm0021311,nm0108447,nm0198006,nm0660889,nm0878031,nm0898288","nm0198006,nm0423319,nm0898288"
tt0118890,nm0422252,"nm0089907,nm0422252,nm0192658"
tt0118891,nm0132490,nm0846276
tt0118892,nm0380980,"nm0742796,nm0231639"
tt0118893,nm0850227,nm0850227
tt0118894,nm0005197,"nm0051304,nm0796848,nm0850614"
tt0118895,nm0006734,"nm0018875,nm0006734"
tt0118897,nm0089502,nm0950724
tt0118898,nm0056030,nm0056030
tt0118899,nm0182275,"nm0182275,nm0547605,nm0866632"
tt0118900,nm0467942,nm0467942
tt0118901,nm0001486,"nm0233223,nm0777457"
tt0118902,nm0592366,nm0592366
tt0118903,"nm0104996,nm0210793",nm0210793
tt0118904,nm0615814,"nm0615814,nm0829329"
tt0118905,nm0002159,nm0002159
tt0118906,nm0879423,"nm0617350,nm0879423"
tt0118907,nm0727838,"nm0116263,nm0241117,nm0727838,nm0899501"
tt0118908,nm0132414,nm0073026
tt0118909,nm0912889,nm0912889
tt0118910,nm0378552,nm0060792
tt0118911,nm0321894,"nm0081395,nm0321894"
tt0118912,nm0581772,nm0002428
tt0118913,"nm0432614,nm0432623","nm0432614,nm0432623"
tt0118915,nm0262561,nm0931734
tt0118917,nm0131182,nm0131182
tt0118918,nm0071734,"nm0102903,nm0384594"
tt0118919,nm0071734,"nm0384594,nm0686786"
tt0118920,nm0222319,"nm0384594,nm0523052"
tt0118921,nm0203712,"nm0102903,nm0384594"
tt0118922,nm0141139,nm0141139
tt0118923,nm0697656,"nm0152638,nm0697656"
tt0118924,nm0451835,"nm0451835,nm0611555"
tt0118925,nm0564827,nm0564827
tt0118926,nm0000518,nm0787649
tt0118927,nm0740213,"nm0490417,nm0740213"
tt0118928,nm0002044,nm0092018
tt0118929,nm0001639,"nm0001639,nm0229644,nm0275286"
tt0118930,nm0631872,"nm0586288,nm1027069,nm0431287"
tt0118931,nm0890060,"nm0155027,nm1568319,nm0890060"
tt0118932,nm0636165,nm0011302
tt0118933,nm0548740,nm0343419
tt0118934,nm0341001,nm0450551
tt0118935,nm0741612,nm0741612
tt0118937,nm0649875,"nm0305864,nm0350957,nm0406528,nm0649875"
tt0118939,nm0747724,nm0184989
tt0118940,"nm0269899,nm0768939,nm0877427","nm0818600,nm0818598"
tt0118941,"nm0209168,nm0027465","nm0802510,nm0786411,nm0449222"
tt0118942,nm0677943,"nm0213281,nm0829329"
tt0118943,nm0258066,"nm0701082,nm1867477,nm0014234"
tt0118944,nm0404903,"nm0002290,nm0404903"
tt0118945,nm0636165,nm0338633
tt0118946,nm0686184,"nm0374133,nm0742302"
tt0118947,"nm0116187,nm0295335","nm0295335,nm0116187"
tt0118949,nm0548740,nm0043334
tt0118951,nm0192394,"nm0192394,nm0523226,nm0588046,nm0910190"
tt0118952,nm0135512,"nm0135512,nm0181308"
tt0118953,nm0294832,"nm0069686,nm0294832"
tt0118954,nm0000095,nm0000095
tt0118955,nm0782381,"nm0458611,nm0775319,nm0535189"
tt0118956,nm0814085,nm0814085
tt0118957,nm0223522,"nm0063357,nm0707274"
tt0118958,nm0302410,"nm0234074,nm0302410"
tt0118960,nm0120947,nm0261432
tt0118961,nm0873926,\N
tt0118962,nm0814694,"nm0457325,nm0814694,nm0844011"
tt0118963,nm0000507,nm0000507
tt0118964,nm0002376,nm0001728
tt0118966,nm0775447,nm0458318
tt0118967,nm0671210,"nm0169955,nm0329753,nm0671210,nm0938791"
tt0118968,nm0592171,nm0592171
tt0118969,nm0914368,nm0326510
tt0118970,nm0163357,nm0163357
tt0118971,nm0000431,"nm0003825,nm0501380,nm0006904"
tt0118972,nm0001587,"nm0418883,nm0169173,nm0665932"
tt0118973,nm0823280,nm0712062
tt0118974,nm0662186,"nm0285776,nm0171027"
tt0118975,nm0110978,"nm0071299,nm0110978"
tt0118976,nm0149260,nm0149260
tt0118977,nm0778196,"nm0538416,nm0778196"
tt0118978,nm0687913,"nm0687913,nm0687914"
tt0118979,nm0320697,"nm0889630,nm0320359,nm0320697"
tt0118980,nm0000459,nm0418321
tt0118982,nm0080344,\N
tt0118983,nm0007181,"nm0151511,nm0159147,nm0159158,nm0007181"
tt0118984,"nm0444054,nm0236550,nm0458647,nm0324713,nm0588818,nm0420850,nm0544896,nm0292913,nm0319791,nm0336296,nm0368906,nm0453606,nm0858355,nm0891331,nm0900790,nm0215448,nm0401438,nm0475211,nm1246217,nm0602829","nm0011346,nm0153078,nm0149621,nm1898478,nm0691882,nm1890157,nm0936474,nm1049091,nm0325969,nm1134390,nm0839966,nm0625718,nm0824776,nm0095931,nm0434854,nm0000636"
tt0118985,nm0872823,"nm0872823,nm0938443"
tt0118986,nm0860705,nm0860705
tt0118989,nm0421528,"nm0861612,nm0183281,nm0702804"
tt0118990,nm0861396,nm0861396
tt0118991,nm0000643,"nm0343430,nm0641014"
tt0118992,nm0222545,"nm0222545,nm0222553,nm0922799"
tt0118993,nm0516800,"nm0016345,nm0579117"
tt0118994,nm0630057,nm0469809
tt0118995,nm0361572,nm0361572
tt0118996,nm0468007,nm0396790
tt0118997,nm0652225,nm0652225
tt0118998,nm0858525,"nm0517452,nm0560894,nm0505648"
tt0119000,nm0326161,"nm0394870,nm0697676,nm0799012"
tt0119001,nm0382584,nm0382584
tt0119002,nm0447960,nm0447960
tt0119003,nm0093204,nm0093204
tt0119004,nm0730222,"nm0039192,nm0065818,nm0730222,nm0836476,nm0923673"
tt0119005,nm0028542,"nm0507681,nm0507690,nm0681880"
tt0119006,nm0003419,nm0003419
tt0119007,nm0955451,"nm0944494,nm0955451"
tt0119008,nm0001565,"nm0685587,nm0940361,nm0001921"
tt0119009,nm0872062,"nm0100027,nm0635260"
tt0119011,nm0504495,"nm0749493,nm0749494"
tt0119012,nm0944981,"nm0759149,nm0332184,nm0587692"
tt0119013,nm0007139,"nm0415979,nm0597857"
tt0119014,nm0017848,nm0017848
tt0119015,nm0620576,nm0077505
tt0119016,nm0108004,"nm0278964,nm0778153"
tt0119018,nm0666417,nm0666417
tt0119019,nm0852363,"nm0852363,nm0113819"
tt0119020,nm0109519,nm0434718
tt0119021,nm0795803,nm0795803
tt0119023,"nm0047259,nm0053190",\N
tt0119024,nm0465551,nm0465551
tt0119025,nm0853546,nm0907296
tt0119026,nm0863633,nm0076637
tt0119027,nm0732319,nm0732319
tt0119028,nm0001900,"nm0127362,nm0389584"
tt0119029,nm0737019,"nm0828837,nm0737019"
tt0119030,nm0251057,nm0810067
tt0119031,nm0334353,nm0569130
tt0119033,nm0415617,"nm0289439,nm0415617"
tt0119034,nm0095275,nm0095275
tt0119035,nm0233393,"nm0025517,nm0233393,nm0796487"
tt0119038,nm0891554,nm0891554
tt0119039,nm0033049,nm0033049
tt0119040,nm0710038,"nm0394793,nm0710038"
tt0119041,nm0394841,nm0394841
tt0119042,nm0012281,"nm0805240,nm0012281"
tt0119043,nm0559668,"nm0317596,nm0386601,nm0233050"
tt0119044,nm0894439,"nm0109910,nm0894439"
tt0119045,nm0000546,nm0000546
tt0119046,nm0180891,nm13204541
tt0119047,nm0056492,"nm0402805,nm0169540"
tt0119048,nm0294394,"nm0128029,nm0294394,nm0656979,nm0894241"
tt0119049,nm0325219,nm0325219
tt0119050,nm0489614,nm0489614
tt0119051,nm0848414,nm0000519
tt0119052,nm0295030,"nm0141620,nm0358839,nm0802621,nm0295030"
tt0119053,nm0001302,"nm0638358,nm0938152,nm0354863"
tt0119054,nm0205157,nm0205157
tt0119055,nm0082841,nm0783544
tt0119056,nm0728954,nm0546008
tt0119057,nm0303503,"nm0092063,nm0303503"
tt0119058,nm0003890,"nm0474233,nm0003890"
tt0119062,nm0000694,"nm0458911,nm0000694"
tt0119063,nm0825379,"nm0561583,nm0667138"
tt0119065,nm1484791,\N
tt0119067,nm0784054,\N
tt0119068,nm0156047,nm0156047
tt0119069,\N,\N
tt0119071,nm0910000,"nm0770940,nm0910000"
tt0119072,nm0093051,"nm0093051,nm0117507,nm0825289"
tt0119073,nm0389386,"nm0251536,nm0246959,nm0928940"
tt0119075,nm0358175,nm0647592
tt0119076,nm0004372,nm0639330
tt0119078,nm0013611,nm0013611
tt0119079,nm0276397,"nm0262167,nm0701090,nm0407199"
tt0119080,nm0501435,nm0501435
tt0119081,nm0027271,nm0252155
tt0119082,nm0157095,"nm0157095,nm1019649"
tt0119083,nm0588964,"nm0102996,nm0949366"
tt0119084,nm0504495,"nm1661375,nm0169540"
tt0119085,nm0003941,"nm0200164,nm0506619"
tt0119086,nm0104193,"nm0011206,nm0166074,nm0478588"
tt0119087,nm0179968,nm0179968
tt0119088,nm0580726,"nm0366330,nm0130502"
tt0119089,nm0653200,nm0653200
tt0119091,nm0748861,"nm0635075,nm0955182"
tt0119092,nm0000944,nm0072032
tt0119093,nm0248054,nm0248054
tt0119094,nm0000247,"nm0108273,nm0171718"
tt0119095,nm0836430,"nm0038611,nm0572951,nm0176497"
tt0119096,nm0677395,\N
tt0119097,nm0156828,nm0156828
tt0119098,nm0769703,nm0769703
tt0119099,nm0387706,nm0443582
tt0119100,nm0703890,nm0703890
tt0119101,"nm0003763,nm0664514,nm0872442,nm0825790,nm0337675,nm0540487,nm0650905","nm0032227,nm0088981,nm0325180,nm0575151,nm0625858,nm0510450,nm0118938,nm0125278,nm0338224,nm0507669"
tt0119102,nm0710920,nm0496019
tt0119103,nm0841698,nm0841698
tt0119104,nm0022592,"nm0022592,nm1159022"
tt0119105,nm0038527,nm0038527
tt0119106,nm0661799,nm0661799
tt0119107,nm0001554,\N
tt0119108,nm0287616,nm0287616
tt0119109,nm0718645,"nm0891554,nm0304665,nm0541632"
tt0119111,"nm0058962,nm0450661",nm0947960
tt0119112,nm0598336,"nm0323708,nm0598336,nm0759270"
tt0119113,nm0362854,"nm0039903,nm0362854"
tt0119114,nm0262678,nm0394984
tt0119115,"nm0770961,nm0950000","nm0000092,nm0426917,nm0001402,nm0001589,nm0001279"
tt0119116,nm0000108,"nm0000108,nm0436543"
tt0119117,nm0822951,"nm0280575,nm0822951"
tt0119118,"nm0854186,nm0854393","nm0854186,nm0854393"
tt0119119,nm0143225,"nm0143225,nm3350327,nm0750698"
tt0119120,nm0547852,"nm0073053,nm0207401,nm0547852"
tt0119121,nm0000814,\N
tt0119122,nm0892968,"nm0052646,nm0892968"
tt0119123,nm0258066,"nm0835732,nm0608068"
tt0119124,"nm0593571,nm0042932","nm0042932,nm0593571"
tt0119125,nm0629933,nm0629933
tt0119126,nm0414478,"nm0414478,nm0813414"
tt0119127,nm0001165,nm0857626
tt0119129,\N,\N
tt0119130,nm1766290,"nm1766290,nm1847902"
tt0119132,nm0408195,"nm0015149,nm0408195,nm0448395"
tt0119133,nm0337319,"nm0337319,nm0891532"
tt0119134,nm0014356,"nm0014356,nm0733533"
tt0119137,nm0562645,"nm0853139,nm0000455,nm0909556"
tt0119138,nm0105571,nm0105571
tt0119139,nm0831980,nm0831980
tt0119140,nm0689081,nm0689081
tt0119141,nm0855035,"nm0852599,nm0714203"
tt0119142,nm0818465,"nm0398174,nm0525503"
tt0119143,nm0523310,"nm0942590,nm0177304"
tt0119144,nm0752615,nm0752615
tt0119145,nm0762504,nm0762504
tt0119146,nm0801446,"nm0478044,nm0801446"
tt0119147,nm0101461,nm0101461
tt0119148,nm0690741,"nm0274853,nm0296658,nm0813035,nm0889402,nm0889403"
tt0119149,nm0432454,"nm0432454,nm0436840,nm0874366"
tt0119150,nm0427136,"nm0427136,nm0584770"
tt0119152,nm0683578,"nm0560469,nm0907929"
tt0119153,nm0414458,nm2795733
tt0119154,nm0351435,nm0351435
tt0119156,nm0345099,nm0079487
tt0119157,nm0521284,"nm0468867,nm0521284"
tt0119158,nm0070474,"nm0746634,nm0271259"
tt0119160,nm0005062,nm0287616
tt0119161,nm0445435,nm0445435
tt0119162,nm0845282,"nm0271757,nm0632534,nm0716698,nm0821144"
tt0119163,nm0591770,nm0591770
tt0119164,nm0146341,nm0064479
tt0119165,nm0446848,\N
tt0119166,nm0711579,nm0711579
tt0119167,nm0359734,nm0359734
tt0119168,nm0749047,"nm0749047,nm0911318"
tt0119169,nm0682251,"nm0682251,nm0894787"
tt0119170,"nm0170402,nm0432723,nm0725295","nm0377736,nm0445374,nm0716997,nm0342278,nm0342303"
tt0119171,nm0062187,"nm0217743,nm0191474,nm0062187,nm0413945"
tt0119172,nm0182146,"nm0208086,nm0265982,nm0275287"
tt0119173,nm0000631,"nm0018824,nm0878638"
tt0119174,nm0000399,"nm0104335,nm0274905"
tt0119176,nm0232777,"nm0223838,nm0232777"
tt0119177,nm0629272,nm0629272
tt0119180,nm0639007,nm0639007
tt0119181,nm0461278,"nm0332080,nm4409502"
tt0119182,"nm0559668,nm0631093","nm0559668,nm0631093"
tt0119184,nm0368209,nm0368209
tt0119185,nm0022828,"nm1504567,nm2483598,nm2027816,nm0022828,nm2496260"
tt0119187,nm0768721,"nm0231593,nm0768721,nm0815821"
tt0119188,nm0494752,nm0494752
tt0119189,nm0001239,"nm0289531,nm0597574"
tt0119190,nm0918873,"nm0911599,nm0647615,nm0920108"
tt0119191,nm0618062,nm0502306
tt0119192,nm0317413,nm0251415
tt0119193,nm0003289,nm0881003
tt0119194,nm0935644,"nm0935644,nm0308376,nm0000175,nm0001391"
tt0119196,nm0000265,"nm0001300,nm0370879"
tt0119197,nm0585149,nm0585149
tt0119198,nm0338719,"nm0296250,nm0278667"
tt0119200,nm0655389,nm0655389
tt0119201,nm0403541,nm0578117
tt0119203,nm0262923,"nm0262923,nm0956362"
tt0119204,nm0344985,"nm0342505,nm0344985,nm0423765"
tt0119206,nm0724724,\N
tt0119207,nm0842140,nm0842140
tt0119208,nm0229544,"nm0040652,nm0229544,nm0625737"
tt0119209,nm0671210,nm0906764
tt0119210,nm0835732,nm0835732
tt0119211,nm0541619,"nm0573542,nm0541619,nm0752247"
tt0119212,nm0000693,"nm0001465,nm0679037"
tt0119213,nm0694411,"nm0269940,nm0782436"
tt0119214,nm0128883,"nm0563434,nm0009190"
tt0119215,nm0005367,"nm0773759,nm0465741,nm0782499"
tt0119216,"nm0576509,nm0760280",nm0576509
tt0119217,nm0001814,"nm0000354,nm0000255"
tt0119218,nm0636650,"nm0783365,nm0176217,nm0498080,nm0047264"
tt0119219,nm0423646,"nm0670278,nm0169505,nm0812513"
tt0119220,nm0820905,nm0820905
tt0119221,"nm0810661,nm0888241",nm15018092
tt0119223,nm0190859,"nm0002042,nm0322248"
tt0119225,nm0193554,nm0193554
tt0119226,nm0523276,nm0580519
tt0119227,nm0169931,"nm0844214,nm0785376,nm0342278,nm0342303"
tt0119228,nm0448900,"nm0490582,nm0448900"
tt0119229,nm0000786,"nm0417716,nm0222584,nm0684336,nm0000131"
tt0119230,\N,\N
tt0119231,nm0818538,nm0818538
tt0119232,nm0006791,"nm0302780,nm0353964,nm0006791,nm0504723,nm0805748"
tt0119233,nm0852134,nm0588205
tt0119234,nm0315872,"nm1194313,nm0315872,nm0451159"
tt0119236,nm0510601,\N
tt0119237,nm0005101,nm0005101
tt0119238,nm0147985,nm0343419
tt0119239,nm0706800,"nm0101555,nm0706800,nm0787022"
tt0119240,nm0642759,nm0642759
tt0119241,nm0258820,nm0439102
tt0119242,nm0749914,"nm0749914,nm0094726"
tt0119243,nm0196350,nm0196350
tt0119244,nm0002651,nm0002651
tt0119246,nm0412541,nm0633730
tt0119247,nm0496312,"nm0223250,nm0296829,nm0496312"
tt0119248,nm0654858,"nm0654858,nm0876545,nm0759757"
tt0119249,nm0958969,"nm0180260,nm0017749,nm0347188"
tt0119250,nm0001429,nm0001429
tt0119251,"nm0711416,nm0928000","nm0007344,nm0711416,nm0928000,nm0630955"
tt0119252,nm0275093,"nm0275093,nm0560943"
tt0119254,nm0546791,"nm0693655,nm0897358"
tt0119255,nm0840621,"nm1507058,nm0855389"
tt0119256,nm0000759,nm0000759
tt0119257,nm0023852,nm0023852
tt0119258,nm0259821,"nm0242949,nm0162735,nm0259821,nm0055310"
tt0119261,nm0325402,nm0165906
tt0119262,nm0273334,nm0379823
tt0119263,nm0158857,"nm0158857,nm0874642,nm0946040"
tt0119264,nm0766953,"nm0349321,nm0766953"
tt0119265,nm0002726,nm0670266
tt0119266,nm0177370,nm0171722
tt0119267,nm0694411,nm0748216
tt0119268,nm0002953,nm0499860
tt0119269,nm0182854,"nm0182855,nm0182854"
tt0119270,nm0615536,nm0615536
tt0119271,nm0371462,nm0371462
tt0119272,nm0481567,nm0637491
tt0119273,"nm0170402,nm0501341","nm0247653,nm0084253,nm0847905,nm0127560,nm0313274,nm0591516,nm0651450,nm0881089,nm0532146"
tt0119276,"nm1080889,nm0360766","nm0002668,nm0360766,nm9469060"
tt0119277,nm0847956,"nm0588577,nm0809358,nm0847956"
tt0119278,"nm0194191,nm0864091",nm0449509
tt0119279,nm0840939,"nm0010422,nm0639321,nm0795953,nm0522454,nm0801780"
tt0119280,nm0006960,nm0110591
tt0119281,nm0433312,nm0433312
tt0119282,"nm0166256,nm0615780","nm0166256,nm0615780,nm0568490,nm0789624,nm0575293,nm0436314,nm0927845,nm0142200,nm0708319,nm0811279,nm0314788,nm0361315,nm1073262,nm0322368,nm0448208,nm0606407,nm0234837,nm0258059"
tt0119283,nm0623292,"nm0523431,nm0000600,nm0776037,nm0829739,nm0849964,nm0003994"
tt0119284,nm0305054,"nm0305054,nm0883553,nm0756015"
tt0119285,nm0223522,nm0415514
tt0119288,nm0023929,nm0139605
tt0119290,nm0943044,nm0325261
tt0119291,nm0000876,"nm0000876,nm0415070,nm0715358"
tt0119292,nm0541896,"nm0541896,nm0744526"
tt0119295,nm0660967,\N
tt0119296,nm0759410,nm0759410
tt0119297,nm0939540,"nm0033884,nm0070709,nm2341837,nm0939540"
tt0119298,nm0090013,nm0830208
tt0119299,nm0612178,nm0612178
tt0119300,nm0917042,"nm0018811,nm0917042"
tt0119302,nm0897794,nm0947608
tt0119303,nm0331532,nm0000455
tt0119304,nm0661751,nm0319213
tt0119305,nm0350455,"nm0711241,nm0350455,nm0443582"
tt0119306,nm0142517,nm0754762
tt0119307,nm0956454,"nm0851522,nm0886790,nm0956454"
tt0119308,nm0350739,"nm0154345,nm0350739,nm1024722,nm0529591,nm2041002,nm0630671,nm1362432"
tt0119309,nm0913873,\N
tt0119310,nm0005678,"nm0002340,nm0951206,nm0619547,nm0456732,nm0780051,nm0388273"
tt0119311,nm0004886,nm0104333
tt0119312,nm0000443,nm2436889
tt0119313,nm0001845,nm0737216
tt0119314,nm0000602,"nm0263097,nm0744839,nm0481418"
tt0119315,nm0376487,nm0746816
tt0119316,nm0417654,"nm0286270,nm0414047"
tt0119317,nm0498108,nm0404955
tt0119318,nm0372421,nm0182873
tt0119319,"nm0384863,nm0384862",\N
tt0119320,nm0238621,nm0448392
tt0119321,nm0156211,nm0156211
tt0119322,nm0263009,nm0858782
tt0119323,nm0876287,nm0876287
tt0119324,nm0914132,"nm0533938,nm0914132"
tt0119325,nm0595783,\N
tt0119326,nm0552693,"nm0114197,nm0424937"
tt0119327,nm0002049,"nm0002049,nm0259715"
tt0119328,nm0247438,nm0810172
tt0119329,nm0575389,"nm0401076,nm0004591"
