tconst,directors,writers
tt0091072,"nm0004365,nm0032561",nm0711877
tt0091074,"nm0284659,nm0357463",\N
tt0091076,nm0359734,"nm0359734,nm0775642"
tt0091077,nm0871541,"nm0958964,nm0298132,nm1480049"
tt0091080,nm0572951,"nm0572951,nm0192446,nm0566699"
tt0091081,nm0000915,"nm0000915,nm0073610,nm0307174"
tt0091082,nm0826598,nm4560279
tt0091083,nm0002340,"nm0522454,nm0951206,nm0660016,nm0002340"
tt0091084,nm0151068,"nm1045012,nm0874683"
tt0091086,nm0431671,nm0846546
tt0091087,nm0959967,nm0526478
tt0091089,nm0658836,"nm0658836,nm0032561"
tt0091090,nm0170504,"nm2350013,nm0170504,nm3063825,nm0530865"
tt0091091,nm0005033,"nm0005033,nm1847973,nm2527231"
tt0091092,nm0034677,nm0102722
tt0091093,nm0891554,nm0891554
tt0091094,nm0801121,"nm0801121,nm0877425,nm0877901"
tt0091095,nm0512003,"nm0663043,nm0956493"
tt0091096,nm0844325,nm0844325
tt0091097,nm0665993,"nm0054672,nm0002086,nm0392924,nm0503053,nm0799130"
tt0091099,nm0510816,"nm0273863,nm0510816"
tt0091102,nm0894201,nm0160480
tt0091103,nm0699591,"nm0872341,nm0473252,nm0699591"
tt0091104,nm0881867,"nm4210828,nm0881867"
tt0091105,nm0784019,"nm0097897,nm0154204,nm0784019,nm1597736"
tt0091106,nm0485637,nm0424750
tt0091107,nm0869242,"nm0659976,nm0670989,nm0869242"
tt0091108,nm0514546,"nm0509203,nm0514546,nm0745087,nm0784318"
tt0091110,nm0140836,nm0192779
tt0091111,nm0608692,"nm0406585,nm0583276"
tt0091112,nm0766211,nm0913910
tt0091113,nm0000019,"nm0000019,nm0346096,nm0684083"
tt0091114,nm0889402,\N
tt0091115,nm0934578,"nm0461347,nm0800688"
tt0091116,nm0662113,nm0662113
tt0091117,nm0560489,nm0396215
tt0091118,nm0278203,"nm0278203,nm0444118,nm0444142"
tt0091119,nm0003606,"nm0003606,nm0399464"
tt0091120,"nm0195293,nm0716701","nm0129201,nm0195293,nm0716701"
tt0091121,nm0001206,"nm0088185,nm0776114,nm0907834"
tt0091123,"nm0527206,nm0666362,nm0953649",nm0781796
tt0091124,nm0691289,nm0834243
tt0091125,nm0001501,\N
tt0091126,nm0856693,nm0824344
tt0091128,nm0731961,nm2301301
tt0091129,nm0006916,nm0271022
tt0091130,"nm0481699,nm0061792","nm0007554,nm0481699"
tt0091133,"nm0052998,nm0097541,nm0125461,nm0622642,nm0737400",nm0592762
tt0091134,nm0279181,"nm0279181,nm1252925"
tt0091136,nm0793983,"nm0157399,nm0866717"
tt0091138,nm0636816,nm0636816
tt0091139,nm0449492,\N
tt0091140,nm0150894,"nm0150894,nm0939182"
tt0091141,nm0306949,nm0306949
tt0091142,nm0001692,"nm0901446,nm0126406,nm0791222"
tt0091144,nm0545019,nm0545019
tt0091145,nm0674529,\N
tt0091146,nm0000419,"nm0153777,nm0000419"
tt0091147,nm0315530,nm0315530
tt0091148,"nm0144689,nm0595063","nm0144689,nm0595063"
tt0091149,"nm0615780,nm0560329,nm0585150,nm0166256","nm0949954,nm0314788,nm0401362,nm0166256,nm0615780,nm0606407,nm0639965,nm0560329,nm0585150,nm0789873,nm0864547,nm0301810,nm0236279"
tt0091151,nm0911007,"nm0838986,nm0911007"
tt0091152,nm0886952,nm0886952
tt0091153,nm0344271,nm0755884
tt0091154,nm0369096,"nm0369096,nm0512408,nm0900871"
tt0091156,nm0559120,nm0559120
tt0091157,nm0170504,"nm0170504,nm0530865"
tt0091158,"nm0005033,nm0516345",nm0005033
tt0091159,nm0000165,"nm0089637,nm0304665,nm0541632"
tt0091160,nm0788243,nm0788243
tt0091162,nm0246866,nm0653209
tt0091164,nm0841456,"nm0066983,nm0841456,nm0857623"
tt0091165,nm0555549,nm0743370
tt0091166,nm0553941,"nm0553941,nm0108978,nm2230818,nm0189845,nm0161863,nm0002759,nm0332417"
tt0091167,nm0000095,nm0000095
tt0091168,nm0207357,"nm0207357,nm0226976,nm0668699"
tt0091169,nm0796402,nm0796402
tt0091170,nm0004488,"nm0004488,nm1281894"
tt0091171,nm0803751,\N
tt0091172,nm0000788,\N
tt0091173,nm0341716,"nm0341716,nm0932836,nm0338930,nm0022737"
tt0091174,nm0355032,nm0388405
tt0091175,nm0743086,nm0664114
tt0091178,nm0000698,"nm0000698,nm0550671"
tt0091179,nm0344875,"nm0937753,nm0344875,nm0344873"
tt0091180,nm0078155,"nm0078155,nm1154089"
tt0091181,nm0305869,"nm0044156,nm0305869,nm1947434"
tt0091183,nm0277946,nm0277946
tt0091184,\N,\N
tt0091186,nm0141961,nm1090426
tt0091187,nm0000142,"nm0135829,nm0352518,nm0830472"
tt0091188,nm0001566,nm0001188
tt0091189,nm0130285,nm0173223
tt0091190,nm0399003,"nm1012912,nm0955420"
tt0091191,nm0002157,nm0002157
tt0091192,nm0343630,"nm9779623,nm0343630"
tt0091193,nm0003204,"nm0197828,nm0489363,nm0003204"
tt0091194,nm0339264,"nm0085519,nm0827711"
tt0091195,nm0479561,nm0414205
tt0091196,nm0704716,"nm0171587,nm0148549,nm0704716"
tt0091198,nm0198991,"nm0237933,nm0517481"
tt0091200,nm0009904,nm0009904
tt0091201,nm0253605,"nm0296250,nm0322916"
tt0091202,nm0448791,"nm1405076,nm0791949"
tt0091203,nm0611683,"nm0927074,nm0069282,nm0272511"
tt0091204,nm0433211,nm0433211
tt0091206,nm0837645,"nm0654984,nm0837645"
tt0091208,nm0733427,"nm0611898,nm0748509"
tt0091209,nm0363553,nm0714599
tt0091210,nm0234520,"nm0234520,nm0343624,nm0506661,nm0726951"
tt0091211,"nm0038953,nm0558097,nm1302888,nm1872053,nm2044312,nm0015168,nm0441540,nm0434633,nm4874668,nm1141632,nm1351156,nm1628408,nm0411636,nm1736012,nm3748115,nm3859848,nm2922108,nm1099906,nm1710683,nm1911833,nm4898677,nm0297905,nm0559673,nm0632829","nm0122967,nm0361700,nm1014208,nm0959983,nm0875234,nm4378362,nm1063074,nm3336539,nm0409323,nm5131372"
tt0091212,nm0789033,nm0102996
tt0091213,nm0790715,nm0229971
tt0091214,nm0836949,nm0836949
tt0091215,nm0002159,"nm0002159,nm0602599"
tt0091216,nm0002173,nm0002173
tt0091217,nm0000770,nm0686233
tt0091219,nm0004488,"nm0289201,nm0349702,nm0004488,nm0767097"
tt0091220,nm0722551,nm0919090
tt0091221,nm0910659,"nm0893186,nm0910659"
tt0091222,nm0287821,"nm0111836,nm0358960"
tt0091223,nm0591171,"nm0215269,nm0928832"
tt0091224,nm0505697,"nm0229638,nm0082788"
tt0091225,nm0404754,"nm0314153,nm0404754,nm0441718,nm0562554"
tt0091226,nm0934919,nm0311508
tt0091227,nm0401201,nm0401201
tt0091228,nm0497097,"nm1860717,nm0497097,nm0504935"
tt0091229,nm0161205,nm0874683
tt0091230,nm0530623,"nm0471626,nm0530623"
tt0091231,nm0352668,nm5012309
tt0091232,nm0087511,\N
tt0091233,nm0611531,\N
tt0091234,nm0389591,"nm0959052,nm0389591,nm0047722,nm1195604"
tt0091235,nm0497379,"nm0156546,nm0497379,nm0939101"
tt0091236,nm0743086,"nm0743086,nm0896763"
tt0091237,nm0104926,"nm0104926,nm1088921"
tt0091238,nm0402597,"nm0011594,nm0089492,nm0656270"
tt0091241,nm0092607,nm0092607
tt0091244,nm0274659,"nm0274659,nm0646179,nm0436687"
tt0091245,nm1484794,"nm0250108,nm1484794,nm1950531"
tt0091246,nm0839268,"nm0675618,nm0412220"
tt0091248,nm0001904,"nm0295099,nm0672689"
tt0091251,nm0459552,"nm0010696,nm0459552"
tt0091253,nm0331797,"nm0261632,nm0331797"
tt0091254,nm0227661,nm0395337
tt0091255,nm0272152,"nm1034866,nm0272152,nm0078060,nm0675744,nm0753843,nm0886213,nm3493262"
tt0091256,nm0347899,"nm0315926,nm0347899"
tt0091257,nm0871779,nm0871779
tt0091258,nm0593967,"nm0445474,nm0713592,nm1351748"
tt0091259,nm0918224,"nm0325191,nm0918224"
tt0091260,nm0948523,nm0948523
tt0091261,nm0728149,"nm0750031,nm0305481"
tt0091262,nm0121169,nm0928492
tt0091263,nm0429517,"nm0429517,nm0904094"
tt0091264,nm0665394,"nm0366059,nm0811072"
tt0091265,nm0379291,"nm0896844,nm0339711,nm0379291"
tt0091266,nm0147356,"nm0302205,nm0685063,nm0702035"
tt0091267,nm0619656,\N
tt0091268,nm0846753,"nm1590983,nm0846753"
tt0091270,nm0001031,"nm0001031,nm0745704"
tt0091271,nm0489450,nm0659812
tt0091272,nm0619475,nm0877505
tt0091273,nm0589228,nm0606313
tt0091275,nm0304604,nm0304604
tt0091276,nm0001361,"nm0086701,nm0639321,nm0415979,nm0003720,nm0513502"
tt0091277,nm0017356,"nm0017356,nm0343755"
tt0091278,nm0002089,"nm0253106,nm0002089"
tt0091279,nm0637339,\N
tt0091280,nm0070474,nm0203491
tt0091281,nm0342031,nm0695446
tt0091282,nm0485229,"nm0186988,nm0485229"
tt0091283,nm0246222,"nm0246222,nm0670011"
tt0091284,nm0451211,"nm0430799,nm0795652"
tt0091285,nm0030997,nm0030997
tt0091287,nm0470443,"nm0372942,nm0470443"
tt0091288,nm0001945,"nm0656528,nm0001945,nm0102722"
tt0091289,nm0872062,"nm0385506,nm0173223"
tt0091290,nm0953147,"nm0245817,nm0953147"
tt0091291,nm0950759,"nm0265305,nm0415777,nm0950604,nm0950761"
tt0091292,nm4620977,nm4620977
tt0091293,nm0490605,nm0938944
tt0091294,nm0298700,nm0492288
tt0091295,nm0001640,"nm0881759,nm0600763,nm0001640"
tt0091296,nm0030762,"nm0030762,nm0468368,nm1956529"
tt0091297,nm0004886,nm0386487
tt0091298,nm0918041,nm0945159
tt0091299,nm0624943,"nm0624943,nm0728882"
tt0091300,nm0626841,nm0781578
tt0091301,nm0406134,"nm0342278,nm0342303,nm0361404,nm0478084,nm0478085"
tt0091302,nm0546103,"nm0546103,nm0759041"
tt0091303,nm0954503,nm0954503
tt0091304,nm0673051,"nm0023764,nm0673051"
tt0091305,nm0712561,"nm0719334,nm0906563"
tt0091306,nm0001508,"nm0291905,nm0796124,nm0583600,nm0859977,nm0211823"
tt0091308,nm0881355,"nm0067139,nm0468867,nm1213953,nm1213954"
tt0091309,"nm0223412,nm0866700","nm0353706,nm0408049,nm0463504"
tt0091310,nm0122560,nm0122560
tt0091311,nm0350806,nm0350806
tt0091312,nm0411541,\N
tt0091313,nm0001317,"nm0001317,nm0783203"
tt0091314,nm0252484,"nm0127119,nm0252473,nm0252484"
tt0091315,nm0514546,"nm0514546,nm0047483"
tt0091316,\N,\N
tt0091317,nm0864775,nm2260417
tt0091319,nm0015558,nm0015558
tt0091320,nm0451313,"nm0451313,nm0713592,nm1138093"
tt0091321,nm0755802,"nm0755802,nm0892172"
tt0091322,nm0343939,"nm0000108,nm0343939,nm0702467"
tt0091323,nm0059814,"nm0059814,nm0461329,nm0579734"
tt0091325,nm0123364,"nm0428056,nm0492692"
tt0091326,nm0000814,nm0436543
tt0091327,nm0000005,nm0000005
tt0091328,nm0007131,"nm0080432,nm0007131,nm0434318"
tt0091329,nm0782381,"nm0214653,nm0781522"
tt0091331,nm0226290,"nm0223480,nm0243963,nm0264508"
tt0091333,nm0044466,"nm0622053,nm0913817"
tt0091334,nm0952322,"nm0467548,nm0806099"
tt0091335,nm0049494,nm0406534
tt0091336,nm0042849,nm0042849
tt0091337,\N,\N
tt0091338,nm0296651,nm0169231
tt0091339,nm0697935,nm0697935
tt0091340,nm0208342,"nm0208342,nm0416861"
tt0091341,nm0199381,"nm0199381,nm0300175"
tt0091343,"nm0139461,nm0643539","nm0139461,nm0643539,nm0003587,nm0149536,nm0825010"
tt0091344,"nm0347086,nm1635724","nm0795953,nm0696267,nm0178260,nm0908624"
tt0091345,nm0449492,nm0449492
tt0091348,nm0006737,"nm0006737,nm3026814"
tt0091350,nm0256357,nm0256357
tt0091351,nm0649983,nm0411531
tt0091352,nm0686136,"nm0686136,nm0952140"
tt0091353,nm0582721,"nm0542631,nm0704633,nm0747830,nm0880247"
tt0091354,nm0847690,"nm0847055,nm0879764"
tt0091355,nm0945981,"nm0947302,nm0945981"
tt0091356,nm0810747,"nm0508183,nm2273212"
tt0091357,nm0759135,nm0155844
tt0091358,nm0906667,"nm0465461,nm0906667"
tt0091359,nm0608744,"nm0478005,nm0417579,nm8546377"
tt0091360,nm0127390,"nm5533036,nm5533158,nm5533202,nm5533053"
tt0091361,nm0485889,nm0187058
tt0091363,nm0290956,"nm0299813,nm0931588"
tt0091364,nm0787668,"nm0097180,nm0787668"
tt0091367,nm0457030,nm0457030
tt0091368,nm0387706,"nm0004766,nm0279809"
tt0091369,nm0001345,"nm0497140,nm0001345,nm0001402"
tt0091370,nm0337550,"nm0084005,nm0085189,nm0247997,nm0556893"
tt0091371,"nm0630444,nm0799302",nm0360874
tt0091372,nm0828720,"nm0662213,nm0195949"
tt0091374,nm0638080,"nm0117068,nm0249201"
tt0091375,nm0339567,nm0533735
tt0091377,nm0943177,nm5817471
tt0091378,nm0795511,"nm0795511,nm0939236"
tt0091379,nm0761762,nm0761762
tt0091380,nm0245081,"nm0245081,nm0860156"
tt0091381,nm0872388,nm0872388
tt0091382,nm0334353,nm0833623
tt0091383,nm0542720,"nm0267018,nm0524418"
tt0091384,nm0934578,"nm0491137,nm0592968,nm0568427"
tt0091385,nm0482228,"nm1028299,nm0140643,nm0482228"
tt0091386,nm0002195,"nm0526967,nm0004798"
tt0091387,nm0006975,"nm0951599,nm0119542"
tt0091389,nm0753541,"nm1406706,nm0464536"
tt0091391,"nm0405508,nm0476620",\N
tt0091392,nm0127147,nm0127147
tt0091395,nm0004621,"nm0503753,nm0805610"
tt0091396,nm0718645,"nm0718645,nm0143596,nm0258390"
tt0091397,nm0076679,"nm0382260,nm0074203,nm0076679"
tt0091398,nm0631915,"nm0631878,nm0631915"
tt0091399,nm0122168,nm0122168
tt0091400,"nm0742341,nm0000647","nm0270936,nm0002087,nm0138706"
tt0091401,nm0001901,nm0325380
tt0091403,nm0648900,"nm0504025,nm0648900"
tt0091404,nm0690931,nm0150981
tt0091405,"nm0156434,nm0516314,nm0874676","nm0156434,nm0516314,nm2527231"
tt0091406,nm0396284,"nm0160883,nm0943150"
tt0091407,nm0764781,nm0357687
tt0091410,nm0029242,"nm0029242,nm0094726,nm0000801"
tt0091411,nm0505415,nm0869935
tt0091412,nm0463740,nm0463740
tt0091414,"nm0112374,nm0161443",\N
tt0091415,nm0002207,"nm0957453,nm0010041,nm0211193"
tt0091416,nm0834676,"nm0637234,nm0834676"
tt0091417,nm0090447,nm0042972
tt0091418,nm0556850,"nm0989281,nm0833405"
tt0091419,nm0000568,"nm0039141,nm0000339,nm0341458"
tt0091420,nm0066439,"nm0339022,nm0094175,nm0656809"
tt0091421,nm0910979,nm0159474
tt0091422,nm0633950,nm0633950
tt0091425,nm0219959,"nm0870711,nm0526878"
tt0091426,nm0125111,nm0139111
tt0091427,"nm0150897,nm0005033",nm0938944
tt0091428,nm0950553,"nm0170504,nm0298682"
tt0091429,nm0126756,"nm0496307,nm0126756,nm0036061"
tt0091430,nm0000860,nm0176792
tt0091431,"nm0000329,nm0874676","nm0938944,nm0849282,nm1022277,nm5025819,nm0791949,nm0000329"
tt0091432,nm0244999,\N
tt0091433,nm0661919,"nm0393258,nm0579387"
tt0091434,nm0746591,"nm0746591,nm0860775"
tt0091435,nm0104132,\N
tt0091436,nm0447944,"nm0478263,nm3094329,nm0693914,nm0693915"
tt0091437,nm0320510,"nm0320510,nm0773427"
tt0091438,nm0557956,nm0557956
tt0091439,nm0039339,nm0592599
tt0091440,nm0608692,nm0000636
tt0091441,nm0457479,"nm3549878,nm0457479,nm2260417"
tt0091442,nm0364688,nm0284585
tt0091443,nm0923768,"nm0726876,nm0923768"
tt0091444,nm0911329,"nm1473656,nm0911329"
tt0091445,nm0783544,nm0783544
tt0091446,nm0888931,"nm0888931,nm0475478"
tt0091447,nm0874676,nm0150796
tt0091448,nm0053022,"nm0053022,nm0830691"
tt0091449,nm0367358,"nm0026153,nm0367358,nm0447493,nm0798176"
tt0091452,nm0219175,"nm0219175,nm0270734,nm0316391"
tt0091453,nm0594753,\N
tt0091454,nm0001090,nm0729621
tt0091455,nm0005124,nm0005124
tt0091457,nm0006620,"nm0108153,nm0006620"
tt0091458,nm0172642,"nm0316144,nm0719651,nm0502225"
tt0091459,nm0579690,\N
tt0091460,nm0644145,"nm0644145,nm0835978"
tt0091461,nm0747613,"nm0270904,nm0747613"
tt0091462,nm0386100,nm0751652
tt0091463,nm0872372,"nm0148437,nm0872372,nm0241506"
tt0091464,nm0850958,nm0662186
tt0091466,nm0375983,nm0375983
tt0091467,nm0749914,"nm0303143,nm0749914"
tt0091468,nm0832824,"nm5331235,nm0832824"
tt0091469,nm0164819,nm0164819
tt0091470,nm0100525,nm0100525
tt0091472,nm0108613,"nm0108613,nm0062136"
tt0091473,nm0518719,"nm0310775,nm0519011"
tt0091474,nm0000520,"nm0365383,nm0000520"
tt0091475,"nm0528420,nm0731798,nm0791949","nm0801157,nm0791949"
tt0091476,nm0739388,nm0739388
tt0091478,nm0608236,"nm0608236,nm0244815"
tt0091479,nm0149877,"nm0136061,nm0149877,nm0699539"
tt0091480,nm0001945,"nm0656528,nm0001945,nm0102722"
tt0091481,nm0562942,"nm0562942,nm0616127,nm0645859,nm0739311"
tt0091482,nm0827854,"nm0057398,nm0611848"
tt0091483,nm0159474,"nm0156511,nm1471273"
tt0091485,nm0771942,"nm0771646,nm0771942"
tt0091486,"nm0278406,nm0321660,nm0533106",\N
tt0091487,nm0440914,"nm0440914,nm0696314"
tt0091489,nm0001901,\N
tt0091490,nm0014411,\N
tt0091491,nm0326020,"nm0607876,nm0618603"
tt0091492,nm0452783,"nm0452783,nm0511277"
tt0091493,nm0239291,"nm0271705,nm0622334"
tt0091494,nm0295372,nm0295372
tt0091495,nm0000264,"nm0000264,nm0274676"
tt0091497,nm0136021,nm0136021
tt0091498,nm0651915,"nm0651915,nm0140643"
tt0091499,nm0000175,nm0000175
tt0091500,nm0537125,"nm0001958,nm0001294"
tt0091501,nm0580726,nm0580726
tt0091502,nm0838757,nm0838757
tt0091504,nm0000419,\N
tt0091505,nm0284535,nm0628738
tt0091506,nm0000766,"nm0000766,nm0346096,nm0634475"
tt0091507,nm0720297,"nm0077056,nm0720297"
tt0091508,nm0575389,nm0584420
tt0091509,nm0753208,"nm1442490,nm0753208"
tt0091510,nm0041248,"nm0158402,nm0939236"
tt0091511,nm0772381,nm0772381
tt0091512,nm0052677,nm0795664
tt0091513,nm0490861,"nm0804592,nm0490861"
tt0091515,nm0841247,nm0135810
tt0091516,nm0869473,nm0598651
tt0091517,nm0481681,"nm1358351,nm0538332,nm0803314"
tt0091519,nm0728111,"nm0728111,nm3957421,nm0434533"
tt0091520,nm0338719,"nm0506206,nm0279226"
tt0091521,nm0290213,nm0290213
tt0091522,nm0390884,"nm0253969,nm0390884"
tt0091523,nm0113617,"nm0701207,nm0761346"
tt0091524,nm0467942,nm0467942
tt0091525,nm0006620,"nm0003356,nm0006620,nm0739264"
tt0091526,"nm0001238,nm0739124",nm0001238
tt0091527,nm0211132,nm0211132
tt0091528,nm0069833,"nm0069833,nm0229962,nm0325529,nm0821412"
tt0091529,nm0152831,nm0152831
tt0091530,nm0423646,nm0004122
tt0091531,nm0349426,"nm0349426,nm0576329"
tt0091532,nm0939147,nm0939147
tt0091533,nm0906312,nm0906312
tt0091534,nm0469557,"nm0185934,nm0742171"
tt0091535,nm0382327,"nm0177258,nm0851724,nm0382327,nm0099020"
tt0091536,nm0952421,"nm2993207,nm0952421"
tt0091537,nm0769421,"nm0769421,nm0271729,nm0256779,nm0181753"
tt0091538,nm0001403,"nm0001403,nm0500896"
tt0091539,nm0001090,"nm0094572,nm0225784,nm0204427"
tt0091540,nm0644145,"nm0135339,nm0515491,nm0644145,nm0157019"
tt0091541,nm0000907,nm0318429
tt0091542,nm0013706,"nm0013706,nm0211063,nm0409406"
tt0091544,nm0197088,"nm0197088,nm0074990"
tt0091545,nm0043668,nm0043668
tt0091547,nm0656108,"nm0498841,nm0791990"
tt0091548,nm0889402,"nm0275612,nm0889402,nm0889403"
tt0091549,nm0459746,"nm0243963,nm0722585"
tt0091550,nm0526265,"nm0046987,nm0050853,nm0526265,nm0878201"
tt0091551,nm0308319,nm0308319
tt0091552,nm0617492,nm0617492
tt0091553,nm0000877,"nm0000877,nm0332417"
tt0091554,nm0001486,"nm0187582,nm0713128"
tt0091555,nm0252473,"nm0127119,nm0252473"
tt0091556,nm0763853,"nm0763853,nm0785998,nm0014575"
tt0091557,nm0001837,"nm0857623,nm0001707"
tt0091558,"nm0677945,nm0677966",\N
tt0091559,"nm0024303,nm0711745","nm0024303,nm0711745"
tt0091560,nm0567165,nm0567164
tt0091561,nm0707691,nm0707691
tt0091563,nm0476301,"nm0010383,nm0515106,nm0586482"
tt0091564,nm0800657,"nm0330945,nm0451043"
tt0091565,nm0236930,"nm0334671,nm0792109,nm0931906"
tt0091566,nm0779641,nm0417903
tt0091567,nm0769615,nm0697263
tt0091570,nm0936464,\N
tt0091572,nm0625379,"nm0002005,nm0841893"
tt0091574,nm0844358,"nm0000590,nm0258444"
tt0091575,nm0496746,nm0382724
tt0091576,nm0324995,nm0455852
tt0091578,nm0001241,nm0475659
tt0091579,nm0063581,nm0063581
tt0091580,nm0246159,nm0476993
tt0091581,nm0057642,"nm0000875,nm0723912"
tt0091582,nm0085970,\N
tt0091583,nm0435232,"nm0435232,nm0556881"
tt0091584,"nm0423589,nm0157908,nm0498061,nm1681873,nm0282736,nm2566830,nm0677235,nm0443196,nm0791236,nm0889405,nm0923252","nm0089166,nm9261564"
tt0091585,nm0085457,"nm0114522,nm0741627"
tt0091586,nm0839648,"nm0451683,nm0471364"
tt0091587,nm0413429,"nm0240908,nm0413429,nm0927904"
tt0091588,nm0299677,"nm2365012,nm0299677,nm0344171"
tt0091589,nm0195397,"nm1628260,nm0195397"
tt0091590,nm0749914,"nm0749914,nm0209163,nm1284339"
tt0091592,nm0003408,\N
tt0091593,nm0006734,"nm0006734,nm0002010"
tt0091594,"nm0514226,nm0783178",nm0514226
tt0091596,nm0874526,nm0874526
tt0091597,nm0753473,"nm0451694,nm0753473"
tt0091598,nm0080315,nm0451311
tt0091600,nm0825058,"nm0097180,nm0825058"
tt0091601,nm0539491,"nm1221018,nm1174579,nm1221396"
tt0091602,nm0341925,nm0017904
tt0091603,nm6497799,nm6497799
tt0091604,nm0379391,"nm0039445,nm0536774"
tt0091605,nm0000269,"nm0248767,nm0001949,nm0102722,nm0291442,nm0323708"
tt0091606,nm0121169,nm0222755
tt0091607,nm0514906,"nm3071757,nm0843867"
tt0091608,nm0854738,"nm0480207,nm0854738"
tt0091609,nm0648036,"nm0226713,nm0648036"
tt0091611,nm0590474,nm0288563
tt0091612,nm0012178,"nm4662897,nm2089364,nm0799841,nm0799845,nm0806146"
tt0091613,nm0293197,"nm0921759,nm0942740"
tt0091616,nm0512327,nm0402811
tt0091617,nm0382607,nm0382607
tt0091618,nm0002903,"nm0002005,nm0100928"
tt0091620,nm0249735,"nm0249735,nm0845598"
tt0091621,nm0079387,"nm0666999,nm0006631"
tt0091622,nm0470625,\N
tt0091623,nm0259554,nm0259554
tt0091624,nm0730500,nm0730500
tt0091625,nm0525475,"nm0525475,nm0939495,nm0948149"
tt0091626,nm0581303,"nm0123785,nm0581303"
tt0091627,nm0266138,nm0266138
tt0091628,nm0684154,nm0656655
tt0091630,nm0215269,nm0215269
tt0091631,nm0757373,"nm0265094,nm0782465"
tt0091632,nm0043622,"nm0325529,nm1507029"
tt0091633,nm0104132,\N
tt0091635,nm0001490,"nm0573946,nm0461341,nm0455394,nm0449576"
tt0091636,nm0846720,\N
tt0091637,nm0669004,nm0135829
tt0091638,nm1292619,nm1292619
tt0091640,nm0654839,nm0654839
tt0091641,nm0335519,"nm0302437,nm0914503"
tt0091642,nm0700715,nm0377107
tt0091645,nm1396108,nm1396108
tt0091646,nm0222409,"nm0222409,nm0931783"
tt0091647,nm0001532,nm0001532
tt0091648,nm0118345,nm0118345
tt0091649,nm0287821,"nm0000807,nm0905547"
tt0091650,nm0505697,"nm0342841,nm0482246"
tt0091651,"nm0131840,nm0001428,nm0524621,nm0172826","nm0019116,nm0524356,nm0131840"
tt0091652,nm0318150,nm0447166
tt0091653,nm0005190,"nm0687940,nm0695933,nm0005190"
tt0091654,nm0462904,"nm0462904,nm0696273,nm0776150"
tt0091655,nm0157799,"nm5317432,nm0849282"
tt0091656,nm0622529,"nm0001929,nm0508293"
tt0091658,nm0050597,"nm1221877,nm0784124,nm0006782"
tt0091659,nm0018073,"nm0412753,nm0874414"
tt0091660,nm0803084,"nm0803084,nm1214169"
tt0091663,nm0119819,"nm0107654,nm0119819,nm0714315"
tt0091664,nm0411850,"nm0947669,nm0268818"
tt0091665,nm0142587,nm0002890
tt0091667,nm0765121,"nm0951870,nm2369031,nm0384857,nm0377774"
tt0091668,nm0227781,"nm0536666,nm0575865"
tt0091669,nm0077495,"nm0077495,nm0558721"
tt0091670,nm0001789,nm0001789
tt0091671,nm0123009,"nm0003676,nm0779011,nm0123009,nm0540478"
tt0091674,nm0265752,nm0412065
tt0091676,nm1093781,nm0285210
tt0091677,nm0632300,"nm0457421,nm0632300"
tt0091678,"nm0798078,nm0860136",\N
tt0091679,nm0154271,"nm0154271,nm2808596"
tt0091680,nm0390822,nm0390822
tt0091681,nm0458711,"nm0205569,nm0291253"
tt0091682,nm0003403,nm11090779
tt0091683,nm0417054,"nm0146575,nm0455126"
tt0091684,nm0031398,nm0924364
tt0091685,nm0682851,"nm0374041,nm0519665"
tt0091686,nm0346087,"nm0117770,nm0346087,nm0784395"
tt0091687,nm0618391,"nm0052792,nm0618391"
tt0091688,nm0440171,nm0184749
tt0091691,nm0286580,nm0286580
tt0091693,nm0178308,"nm0055304,nm0125300,nm0540816"
tt0091695,nm0033244,nm0033244
tt0091696,nm0927090,"nm0511867,nm0927090"
tt0091697,nm0367860,"nm0389710,nm0464536"
tt0091698,nm0541298,"nm0067971,nm0412169,nm0815355"
tt0091699,nm0001874,"nm0092435,nm0001874,nm0195148,nm0000636"
tt0091700,nm0945282,"nm0038335,nm0945282"
tt0091701,nm0945282,"nm0038335,nm0945282"
tt0091702,nm0651041,"nm0113920,nm0651041"
tt0091704,nm0106854,nm0106854
tt0091705,nm0159201,nm0159201
tt0091706,nm0876227,nm0443249
tt0091707,nm0197889,nm0151620
tt0091708,nm0921464,nm0179709
tt0091709,nm0336139,nm0219281
tt0091710,nm0518579,"nm0518579,nm2317531"
tt0091711,nm0201035,nm0201035
tt0091712,nm0137830,"nm0137830,nm0140643,nm0358960"
tt0091713,nm0024948,"nm0513568,nm0116145,nm0053837,nm0486524,nm0459047,nm0024948"
tt0091715,nm0222545,"nm0222545,nm2145077"
tt0091716,nm0004501,"nm0004501,nm0883161"
tt0091717,nm0059395,nm0059395
tt0091718,"nm0739124,nm0001238",nm0001238
tt0091719,nm0246903,nm0246903
tt0091721,nm0561813,"nm0477696,nm0471217"
tt0091722,nm0001901,\N
tt0091723,nm0029268,"nm0029268,nm0539555"
tt0091724,nm0827854,"nm0329834,nm0002983"
tt0091725,nm0792795,nm0792795
tt0091726,nm0907413,nm0907413
tt0091727,nm0004372,nm0114399
tt0091728,nm0560510,\N
tt0091729,nm0603826,nm0603826
tt0091730,nm0544528,"nm0001128,nm0544528"
tt0091731,"nm0856615,nm0126792",\N
tt0091732,nm0765121,nm0349748
tt0091734,nm0364688,"nm0747834,nm0002240"
tt0091736,nm0174590,"nm0174590,nm8232434,nm0938475"
