tconst,directors,writers
tt0483529,nm0971647,"nm2057904,nm0241580,nm2028256,nm2056466"
tt0483530,"nm1417528,nm1371751","nm1417528,nm2003444,nm2053059,nm1371751"
tt0483531,"nm2060426,nm1137950",\N
tt0483534,\N,\N
tt0483535,nm0003474,"nm0387773,nm0419889,nm0742568"
tt0483536,"nm0696300,nm0432627,nm0445631,nm0571739,nm0001601,nm0733415,nm0385151,nm0783751,nm0787687,nm0934863","nm0565220,nm1031878,nm1195432,nm0800464,nm0675204,nm1472644,nm0326346,nm0339858,nm1280672"
tt0483537,\N,\N
tt0483539,nm0677064,"nm1082859,nm0677064,nm1352774"
tt0483541,nm0031766,"nm0031766,nm14089732,nm1398649,nm0894523"
tt0483549,nm0093706,nm0093706
tt0483551,nm0562938,"nm2057688,nm0562938"
tt0483555,nm0631314,"nm2053568,nm0631314,nm2053503"
tt0483556,nm2053658,nm2053658
tt0483559,nm1703877,"nm0155741,nm1703877"
tt0483563,nm2054814,nm2054814
tt0483564,nm2057458,nm2057458
tt0483565,"nm0456712,nm0001662,nm2050921","nm0456712,nm2050921,nm0001662"
tt0483567,nm2057224,nm1081992
tt0483570,nm1082611,\N
tt0483573,nm2051441,nm2051441
tt0483575,nm1181471,nm1181471
tt0483576,\N,\N
tt0483577,nm2052102,"nm2052102,nm0037247"
tt0483578,nm0945282,"nm1330441,nm0945282,nm1323078,nm0945425"
tt0483579,nm1097980,nm1097980
tt0483586,nm0485636,"nm2058063,nm0638412,nm0485636"
tt0483589,nm0591115,"nm6144211,nm2054426,nm2052543,nm2053571,nm2055824"
tt0483591,nm1807599,nm1825191
tt0483593,nm2057224,"nm3857154,nm1081992"
tt0483595,nm0643418,"nm0542580,nm0643418"
tt0483603,nm0265564,"nm2772986,nm0265564,nm1098900,nm0723665"
tt0483607,nm0551076,nm0551076
tt0483615,nm2058344,nm2058344
tt0483623,nm0058445,nm0058445
tt0483624,nm1348569,nm1348569
tt0483625,nm1897840,nm1897840
tt0483627,"nm2054229,nm2060202",nm2055447
tt0483628,nm1691076,nm1691076
tt0483631,nm0301428,nm0301428
tt0483633,nm0190228,"nm0190228,nm2051694,nm1464813,nm1470096,nm0739251"
tt0483634,nm0502900,nm1825144
tt0483638,"nm2059439,nm2060498","nm2060498,nm2059439"
tt0483643,nm2052030,nm2052030
tt0483645,nm1561218,nm1561218
tt0483652,\N,\N
tt0483686,nm2051217,nm2051217
tt0483698,nm2059486,"nm2059486,nm2055919"
tt0483701,nm1546957,"nm2067924,nm1546957,nm0759785"
tt0483702,nm1863924,nm1863924
tt0483703,nm0591925,"nm1982147,nm0591925"
tt0483705,nm2053739,nm0757340
tt0483706,"nm0769405,nm1182771",nm0595520
tt0483708,nm2059212,"nm2126628,nm2059212"
tt0483716,nm2042022,nm2042022
tt0483717,"nm0527267,nm0812714","nm0527267,nm0812714"
tt0483719,nm0750121,nm0750121
tt0483721,"nm1738727,nm1464150","nm1738727,nm1464150"
tt0483722,nm0072435,nm0072435
tt0483724,nm2054543,nm2054543
tt0483725,nm0865837,\N
tt0483726,nm0001469,nm0001469
tt0483728,nm1771462,"nm2624615,nm5342794,nm4966349,nm2818186,nm5342596"
tt0483732,nm1938245,nm1938245
tt0483733,nm1126575,nm1126575
tt0483734,\N,\N
tt0483735,nm1411037,nm2056559
tt0483736,nm0241426,nm0241426
tt0483740,nm0430554,"nm0430554,nm2056420"
tt0483741,nm0344414,nm0035550
tt0483742,nm1756570,\N
tt0483746,nm2058154,nm2058154
tt0483752,nm1027934,nm1027934
tt0483753,"nm0160145,nm0363503",nm0761348
tt0483754,nm1189143,"nm2057521,nm2126628"
tt0483756,nm0589168,"nm0767713,nm0589168"
tt0483759,nm0850307,nm1258535
tt0483761,nm0866661,nm0098045
tt0483763,nm0903392,nm0903392
tt0483766,nm0224543,"nm0381874,nm6642772"
tt0483768,nm2058804,"nm1298630,nm2060074"
tt0483771,nm0873220,nm2212385
tt0483773,nm2089235,nm2089235
tt0483776,nm0279441,nm0279441
tt0483777,nm0900005,nm0900005
tt0483778,"nm1871741,nm1862253",nm1862253
tt0483779,nm1680635,nm1680635
tt0483781,nm0151754,"nm1172727,nm1841238"
tt0483785,nm0973330,"nm0973330,nm1210646"
tt0483786,nm0561360,nm1802892
tt0483789,nm2052325,"nm2052325,nm0000636"
tt0483793,nm0156583,"nm0156583,nm2058853,nm2059710"
tt0483795,"nm2089848,nm2060322,nm1622696,nm0949726","nm1979001,nm2089848,nm2979685,nm1622696,nm0949726"
tt0483796,nm0609182,"nm0033331,nm0390832,nm0609182"
tt0483797,nm1729049,nm1729049
tt0483802,nm1840936,"nm2054734,nm1840936"
tt0483804,nm1103106,nm1103106
tt0483808,"nm2057259,nm2049869",\N
tt0483811,nm1660311,"nm1660311,nm2050777"
tt0483812,nm0112668,nm0112668
tt0483816,"nm2055028,nm1791146,nm1387582","nm2055028,nm1791146,nm1387582"
tt0483817,nm1448814,nm0198366
tt0483818,\N,\N
tt0483820,nm2052941,nm0220521
tt0483822,\N,"nm1659907,nm0512452,nm2238835"
tt0483824,nm1994212,nm1994212
tt0483825,nm0743239,nm2049844
tt0483826,nm0399594,nm2053839
tt0483830,nm1541272,nm1541272
tt0483835,nm2052586,nm2052586
tt0483836,nm0134682,\N
tt0483841,\N,"nm1678488,nm0456158,nm0498278"
tt0483846,"nm11747990,nm0292265,nm0431586,nm1044761,nm1637762,nm1428741,nm0946734","nm1044761,nm1637762,nm0776682"
tt0483847,nm0493785,"nm0342118,nm0591123"
tt0483848,nm0484750,\N
tt0483850,"nm2056297,nm0264428",nm1257046
tt0483851,nm0265139,nm1256777
tt0483852,"nm2419861,nm1216286","nm1484571,nm1757878"
tt0483854,nm0871077,"nm2051184,nm2058140,nm0953301"
tt0483855,nm1637762,nm1452913
tt0483856,"nm4255926,nm1637762,nm1580697,nm0556512","nm1637762,nm1807907,nm1387823"
tt0483862,"nm1807629,nm0733713","nm1793963,nm0100875,nm1828292,nm1290573"
tt0483863,nm0002086,"nm0002086,nm0548151"
tt0483871,nm0787291,\N
tt0483873,nm1764570,\N
tt0483877,nm2055308,nm2055308
tt0483881,nm0813583,nm0833879
tt0483883,nm1686856,\N
tt0483890,nm0655870,nm0655870
tt0483892,nm0655870,nm0655870
tt0483893,nm0655870,nm0655870
tt0483898,nm0538976,nm0284818
tt0483908,nm1110912,"nm0844032,nm2058587"
tt0483918,nm2055634,nm2059510
tt0483919,nm2058880,\N
tt0483920,nm1442872,nm1442872
tt0483921,nm2056015,nm0356271
tt0483922,nm0451874,"nm2054855,nm0944463,nm2059334"
tt0483925,nm1098922,"nm1098922,nm0638973"
tt0483928,nm1468068,\N
tt0483929,nm1764570,\N
tt0483934,nm0623937,"nm0691259,nm0778359"
tt0483939,nm1637762,nm1637762
tt0483951,nm0451874,"nm0523770,nm2052359,nm2058870"
tt0483953,"nm2060196,nm2056285",\N
tt0483957,"nm0906440,nm1493388","nm1493388,nm0906440"
tt0483960,nm0791468,"nm2060467,nm0791468,nm2057413"
tt0483962,nm1764570,\N
tt0483963,nm1764570,\N
tt0483967,"nm0068465,nm2054532",nm0823313
tt0483968,"nm1203199,nm1334970","nm1340699,nm1203199"
tt0483969,nm1729228,"nm1699790,nm2056697,nm1699879"
tt0483970,nm0468111,"nm1749095,nm2057891"
tt0483971,nm1168049,"nm1280973,nm1780031,nm2054456"
tt0483972,"nm1844080,nm3893626,nm1558506",nm1844080
tt0483974,nm0135482,nm0135482
tt0483976,nm1361273,\N
tt0483977,nm2050878,"nm2056772,nm2500722,nm2050878"
tt0483978,nm1152968,\N
tt0483979,"nm0494886,nm0663127",\N
tt0483980,nm1249710,"nm1413459,nm1249710,nm0893128"
tt0483981,"nm2050522,nm1146107",nm2055095
tt0483982,\N,\N
tt0483985,nm2050348,\N
tt0483986,\N,\N
tt0483987,\N,nm0001220
tt0483988,nm0619313,"nm2022987,nm0619313,nm2049477,nm1310475"
tt0483991,nm1361273,\N
tt0483993,nm2050348,\N
tt0483997,\N,"nm2404212,nm0656181,nm2050344"
tt0483999,nm1431376,"nm1431376,nm2022987,nm0893128,nm0766463"
tt0484000,nm1361273,\N
tt0484002,nm0408405,nm0408405
tt0484003,nm0044584,"nm0766463,nm0664085,nm0664084"
tt0484009,\N,\N
tt0484010,nm3033005,"nm0664084,nm0664085"
tt0484013,\N,\N
tt0484016,\N,\N
tt0484018,\N,"nm0334710,nm0786154"
tt0484020,"nm0200615,nm1542079,nm0484073,nm1045948,nm1245286,nm0721342","nm3099892,nm1628277,nm2085734,nm1310957"
tt0484021,nm0703559,\N
tt0484024,"nm1826136,nm0887068","nm1826136,nm0887068"
tt0484026,\N,\N
tt0484028,nm2072934,nm2072934
tt0484031,"nm2066317,nm2068711","nm2066317,nm2068711"
tt0484037,nm0728165,nm0728165
tt0484038,nm1417392,nm1414810
tt0484039,nm2063526,nm2063526
tt0484042,nm0362065,\N
tt0484045,"nm2062817,nm1658627","nm2062817,nm0772782,nm1552422,nm1658627"
tt0484046,\N,\N
tt0484047,"nm0116097,nm0745572",\N
tt0484050,nm0135653,nm0251092
tt0484051,nm0111369,nm0111369
tt0484052,nm2028715,nm2028715
tt0484056,nm0769103,\N
tt0484058,nm1390551,nm1390551
tt0484060,nm1516065,nm1516065
tt0484061,nm0021334,nm0021334
tt0484062,nm2611776,\N
tt0484063,nm0538105,nm0538105
tt0484064,nm0173101,"nm0173101,nm0649875"
tt0484065,nm0271485,"nm1907377,nm0271485,nm0558166"
tt0484067,nm0510907,"nm0510907,nm8618886"
tt0484068,nm0486188,nm0486188
tt0484069,nm2066872,nm2066872
tt0484070,nm0707184,nm0707184
tt0484072,nm1350461,nm1350461
tt0484074,nm2064521,nm2064521
tt0484077,nm0845465,nm0845465
tt0484082,nm0123273,"nm0186331,nm0458292,nm0797772,nm0338009,nm0588362,nm0596429,nm1150257,nm0118748,nm0489539,nm0009172,nm0614737"
tt0484086,"nm0448225,nm0002433",nm1952435
tt0484090,"nm1802294,nm1059740","nm2707225,nm1802294,nm1637163,nm1059740"
tt0484091,nm2072505,nm0443114
tt0484092,nm2071309,nm1193955
tt0484095,nm0218280,nm0299212
tt0484098,nm0668814,"nm0242500,nm0534352"
tt0484101,nm1667853,nm1667853
tt0484107,nm1217362,nm1077107
tt0484108,nm0326792,"nm0326792,nm0700330"
tt0484111,nm0658823,nm0658823
tt0484113,"nm0008442,nm0330185,nm0739787","nm0008442,nm0330185,nm0739787"
tt0484114,nm2065667,"nm0159236,nm0904265"
tt0484116,nm1749214,nm1749214
tt0484118,nm0354114,nm0354114
tt0484127,nm11639193,\N
tt0484134,nm0856229,"nm0176334,nm0294005,nm0856229"
tt0484140,nm1435267,nm1435267
tt0484142,nm1585530,nm1585530
tt0484144,nm1839040,\N
tt0484146,nm0249148,"nm0249148,nm1105164,nm0683657"
tt0484150,nm0894820,"nm0894820,nm0896479"
tt0484151,nm0798079,\N
tt0484153,nm0041447,nm0041447
tt0484154,nm1006692,\N
tt0484155,nm0818103,nm0818103
tt0484157,nm1772554,nm1772554
tt0484159,nm1243077,nm1243077
tt0484160,nm0558099,nm0558099
tt0484162,"nm0791756,nm2068461","nm0791756,nm2068461"
tt0484163,nm2314881,nm2314881
tt0484165,nm0624320,nm1185468
tt0484166,\N,"nm0187651,nm0886045"
tt0484167,"nm0157968,nm0586850,nm0048918","nm0048918,nm2022341,nm0157968,nm0586850,nm1021220"
tt0484168,nm1380454,"nm1084216,nm1300589"
tt0484169,\N,nm1158657
tt0484170,nm1492968,"nm2100483,nm0465894,nm0647284,nm0757975,nm0836710"
tt0484171,nm0688171,nm0133381
tt0484172,nm1947590,\N
tt0484174,nm1622142,nm1622142
tt0484175,nm1231306,nm1231306
tt0484176,nm0275250,nm0275250
tt0484178,nm1756615,nm1756615
tt0484179,nm2065427,\N
tt0484183,nm1717961,"nm0417994,nm1717961"
tt0484186,nm1293655,nm1372094
tt0484187,nm0217433,nm0361927
tt0484189,nm2074342,"nm2201717,nm1397639,nm2244166"
tt0484195,nm0847180,nm2120755
tt0484207,nm0726472,nm0726472
tt0484210,nm0233920,"nm0213939,nm1062556"
tt0484211,"nm0146049,nm0828521",\N
tt0484214,nm0994567,"nm1729279,nm0996046"
tt0484224,nm2071066,nm2071066
tt0484225,nm2052952,nm2052952
tt0484241,"nm0799173,nm0897829,nm0905354","nm2063695,nm0518353,nm2070541,nm0586091,nm0602428,nm0695323,nm0695351"
tt0484243,"nm0277619,nm1350580,nm1378747,nm0853219,nm1836965,nm1138625,nm5585268,nm0264471,nm11343215,nm0347413,nm2312378,nm1720407","nm1138625,nm5322211,nm1333022,nm4993816,nm2404007,nm2073006,nm1314213,nm1338823,nm0263352,nm5223826,nm0490394,nm11292808,nm1626604,nm1771439,nm0589999,nm1386405,nm5063757,nm1378027,nm8551260,nm2098346,nm1161366,nm1633401,nm0798937,nm5223730,nm2436258"
tt0484244,nm0652969,"nm1121568,nm1123579"
tt0484247,nm0650109,"nm0650109,nm0504025"
tt0484249,\N,\N
tt0484252,nm0904522,nm0904522
tt0484253,nm0793622,nm0407456
tt0484256,nm0375691,\N
tt0484258,\N,\N
tt0484260,nm0802909,"nm0116263,nm0131799,nm0996730"
tt0484261,nm0802909,"nm0116263,nm0131799,nm0996730"
tt0484262,nm0141225,\N
tt0484263,\N,\N
tt0484264,nm0376033,nm0268279
tt0484265,nm0408818,nm0918597
tt0484266,nm0697936,\N
tt0484268,\N,nm0697191
tt0484269,nm2062776,nm2062776
tt0484271,nm1486816,nm0958454
tt0484272,\N,\N
tt0484273,nm0004439,nm0004439
tt0484274,nm0620378,nm0620378
tt0484275,nm0256350,"nm0727041,nm0877613,nm0844294"
tt0484276,nm1649923,nm1649923
tt0484277,nm0189327,nm0189327
tt0484278,nm1650249,nm1650249
tt0484279,nm1474029,\N
tt0484283,nm0945385,"nm0847116,nm0945385"
tt0484284,nm0845353,"nm0107455,nm0054432,nm0598594"
tt0484287,"nm0202727,nm0281299,nm0335283,nm1661454,nm0417708,nm0504824,nm1746905,nm0608084,nm0971583",\N
tt0484288,nm0395776,\N
tt0484289,nm1890629,nm1890629
tt0484290,nm0806915,\N
tt0484291,nm0517237,"nm1718010,nm1238710"
tt0484292,nm0659742,"nm1718010,nm1238710"
tt0484293,nm0937115,"nm0016965,nm1114416,nm1238710,nm0937115"
tt0484297,nm0348624,nm0314044
tt0484298,nm0464331,"nm0464331,nm0727764,nm12244087"
tt0484300,\N,\N
tt0484301,nm0376033,"nm0463171,nm0808278"
tt0484302,\N,"nm0000875,nm0698599"
tt0484303,nm1292825,nm1757685
tt0484308,nm0073330,nm0073330
tt0484310,nm2072826,\N
tt0484314,nm2070004,nm2070004
tt0484317,nm2062799,nm2070963
tt0484318,nm1523158,nm0519395
tt0484319,nm0137918,nm0137918
tt0484321,nm2069333,nm2069333
tt0484322,"nm1345000,nm1646841","nm1084211,nm6059965,nm2251852,nm1437171,nm4214995,nm2463261"
tt0484324,nm1499377,"nm1229568,nm1229296"
tt0484325,nm2099772,nm2099772
tt0484326,nm1638639,nm1638639
tt0484327,nm1393204,nm1393204
tt0484330,nm2070289,"nm2066878,nm2070289,nm2073311,nm2073176"
tt0484331,nm0539950,\N
tt0484333,nm0558058,nm0274160
tt0484334,"nm0367524,nm0996454,nm0768091,nm1012778","nm2369919,nm0386780,nm0630988,nm0565749,nm2160341"
tt0484335,nm0803439,"nm0542520,nm0648051"
tt0484339,"nm1129833,nm2071968,nm2067178","nm2073166,nm1139915,nm2117357,nm1212035,nm2534439,nm1584240,nm1474049,nm5862673,nm6029159,nm6445195,nm0275160"
tt0484340,"nm0421259,nm0607762,nm1094898,nm2459487,nm2587772,nm1426596","nm1094898,nm1426596,nm0421259"
tt0484341,\N,nm1924821
tt0484342,nm2062819,\N
tt0484344,nm0799682,nm0799682
tt0484345,nm2047157,\N
tt0484348,nm1699886,nm1699886
tt0484349,nm1699659,nm1857031
tt0484350,nm1961079,nm1961079
tt0484352,nm1238561,\N
tt0484353,nm0418724,nm0418724
tt0484355,nm1379108,nm1379108
tt0484356,nm1298444,nm1298444
tt0484357,nm1109650,"nm1109650,nm4760798,nm1247284,nm1247297"
tt0484359,nm0667015,nm0667015
tt0484360,nm1202012,nm0861197
tt0484361,nm1995244,nm2064296
tt0484362,"nm1581209,nm2071269","nm1581209,nm2071269,nm2066790"
tt0484363,nm0615830,"nm2344618,nm1217512"
tt0484364,nm1037294,\N
tt0484367,nm2064403,"nm2065764,nm2064403,nm2066712"
tt0484368,nm0421716,nm0421314
tt0484369,nm0799682,nm0799682
tt0484371,nm0223411,nm1425623
tt0484372,nm1420410,nm1420410
tt0484373,nm0940400,nm0000636
tt0484374,"nm2061192,nm2449601",nm2451223
tt0484376,\N,\N
tt0484379,"nm0739770,nm2000705",nm1892170
tt0484381,nm2067020,"nm1987210,nm2067020"
tt0484382,nm0006646,nm0006646
tt0484383,nm0114999,nm1436658
tt0484384,nm2062171,\N
tt0484385,nm2054744,nm2054744
tt0484387,nm0129173,"nm1080827,nm2514764"
tt0484388,nm2065716,"nm2069801,nm2065716,nm2115958,nm2066170,nm2071462"
tt0484390,nm1495855,"nm1578846,nm2019121"
tt0484391,nm0055064,\N
tt0484392,nm1093639,\N
tt0484393,"nm0334555,nm1484602","nm3406191,nm0155990,nm0198990,nm7591699"
tt0484394,nm0683819,nm0683819
tt0484395,"nm2257071,nm0289513","nm1646222,nm1383742,nm2136165,nm2041570"
tt0484396,nm1397983,\N
tt0484397,\N,\N
tt0484398,nm0351474,nm0351474
tt0484404,\N,\N
tt0484410,nm2064480,nm2064480
tt0484411,nm1062852,"nm1358430,nm1062852"
tt0484412,nm2229475,nm2229475
tt0484414,nm0681247,nm1433581
tt0484415,\N,\N
tt0484417,nm2062062,"nm2072472,nm2062062,nm2061236"
tt0484418,nm0718690,"nm0238890,nm0617750,nm0771646"
tt0484419,nm1958098,\N
tt0484420,nm1380213,"nm1358534,nm1380213,nm1929149"
tt0484423,"nm1884919,nm1548648,nm1958351,nm1751788","nm1884919,nm1548648,nm1958351,nm1961008,nm1751788,nm1801842"
tt0484426,nm1650341,nm1650341
tt0484427,nm2633477,nm2633477
tt0484428,nm1335914,nm0924165
tt0484429,nm1327026,nm1327026
tt0484430,nm2064523,nm2064523
tt0484431,nm1377673,nm1374780
tt0484433,nm1917634,nm1917634
tt0484434,nm0903137,"nm0297064,nm0617504"
tt0484437,nm0321363,"nm1146102,nm2063840"
tt0484438,nm1191694,"nm0104043,nm1191694"
tt0484439,nm0873779,"nm1831005,nm0123666,nm0201509,nm0569891,nm1129905"
tt0484440,\N,\N
tt0484442,\N,\N
tt0484443,nm2066311,nm2066311
tt0484444,nm0500609,nm2071358
tt0484448,nm0881459,\N
tt0484449,nm2072374,\N
tt0484451,nm0349008,nm0823279
tt0484452,nm1219307,nm2259350
tt0484453,nm0727599,"nm0727599,nm2070834"
tt0484454,nm1116657,nm1729245
tt0484458,nm2071919,nm2071919
tt0484459,nm0645337,"nm0549171,nm0645337,nm1990720"
tt0484461,nm0646019,nm0911741
tt0484462,nm2061709,nm2061709
tt0484467,nm0304604,\N
tt0484468,nm1729245,\N
tt0484469,nm1729245,\N
tt0484470,nm1729245,\N
tt0484472,\N,nm1899787
tt0484474,nm2061884,nm2061884
tt0484475,nm1636720,"nm1636720,nm1686176"
tt0484476,nm0039531,nm1856916
tt0484478,nm1823243,"nm1823343,nm1823243"
tt0484481,nm1117581,nm1117581
tt0484482,nm1546940,nm1546940
tt0484485,nm0602616,\N
tt0484487,"nm1030585,nm1921430","nm1030585,nm1921430"
tt0484488,\N,\N
tt0484492,"nm0118177,nm1350535","nm0118177,nm1350535"
tt0484495,\N,\N
tt0484496,nm1743350,nm1743350
tt0484497,nm2627522,"nm2627522,nm0593916"
tt0484499,\N,nm0343712
tt0484500,nm0283888,nm0020489
tt0484501,nm2151625,nm2151625
tt0484502,nm1267643,"nm1267643,nm2066266"
tt0484504,"nm1791064,nm0296638",nm2061665
tt0484506,nm1380116,nm1380116
tt0484508,"nm0492974,nm0278677",nm0090067
tt0484509,nm1114907,"nm0465755,nm1114907"
tt0484510,\N,nm0274532
tt0484511,\N,nm0274532
tt0484513,nm1282475,nm0618084
tt0484514,nm0851264,\N
tt0484515,"nm0571505,nm1057626","nm0571505,nm2066220,nm1057626"
tt0484516,"nm2160573,nm4525738,nm4526139,nm9072387,nm4528307,nm10070186,nm4549125,nm2929694,nm3533795,nm4526119,nm2486648,nm6921286,nm4056156","nm2068391,nm2068357,nm2717740,nm2045259,nm9072387,nm4529071,nm2063564,nm2929694,nm3138736,nm10330811,nm4525738,nm4547438,nm2072350,nm4528307,nm4560363,nm2065364,nm2066748,nm10904385,nm4536437"
tt0484517,nm4486904,\N
tt0484518,nm6034525,nm1628277
tt0484519,nm0062879,\N
tt0484522,nm2766776,nm2766776
tt0484523,nm1245286,nm1615030
tt0484528,nm1760796,\N
tt0484529,\N,\N
tt0484530,\N,\N
tt0484533,\N,\N
tt0484534,\N,\N
tt0484535,nm13220986,\N
tt0484536,\N,\N
tt0484537,nm0721342,nm1628335
tt0484538,"nm0608393,nm0175250,nm0112283,nm0644983","nm0026153,nm0907013"
tt0484545,nm0040220,nm0040220
tt0484549,nm0013044,nm0755576
tt0484562,nm0192289,"nm0388076,nm0178402"
tt0484570,nm0077278,nm0491819
tt0484577,nm0120268,\N
tt0484579,nm0896936,"nm1972689,nm1972285,nm1972023,nm1970900,nm1973761"
tt0484595,nm0397834,\N
tt0484622,nm0205986,\N
tt0484629,nm0397834,\N
tt0484714,nm0242139,nm0242139
tt0484733,nm0663613,\N
tt0484740,nm0001565,"nm0367838,nm0305781"
tt0484761,nm1699779,nm4812253
tt0484771,nm0960244,\N
tt0484773,"nm1234686,nm0927468","nm1234686,nm0927468"
tt0484781,"nm1927726,nm0927468",nm0927468
tt0484783,nm1297874,nm1073898
tt0484788,nm1455193,nm1455193
tt0484789,nm0951299,nm1729446
tt0484791,nm0022858,\N
tt0484794,\N,"nm1090041,nm1088866"
tt0484796,"nm2489263,nm4032989",\N
tt0484797,\N,\N
tt0484798,nm0255780,nm0255780
tt0484799,nm1500452,\N
tt0484800,nm1500452,\N
tt0484801,nm0834378,nm0545454
tt0484802,"nm1504070,nm1301796","nm0975298,nm1802799,nm0413188,nm1636628,nm2718634,nm1836368,nm1103739,nm1017017"
tt0484803,"nm0342487,nm0356786,nm1595299,nm0601256,nm0002991,nm0272564,nm0356753,nm1973873,nm0724492,nm1360508","nm0356753,nm0715087,nm1656343,nm2092971,nm1398904,nm1661181,nm2080215"
tt0484804,nm1564779,\N
tt0484805,nm0470676,\N
tt0484807,nm0676223,"nm0935859,nm0676223"
tt0484809,"nm3116510,nm1394915","nm2084078,nm0851055,nm2178542,nm2065682,nm2069019,nm1427634,nm1660941"
tt0484811,"nm1263027,nm7463604,nm15144250",\N
tt0484812,\N,"nm0410810,nm0804380,nm0602922,nm0641014,nm0095685,nm0287482,nm0294345,nm0314153,nm0525591,nm0611100"
tt0484814,\N,nm0071681
tt0484815,"nm0345062,nm0369066,nm0443379,nm1179050,nm0765915","nm0444813,nm0530728,nm0653228,nm1842581"
tt0484816,nm2565931,nm2565931
tt0484818,\N,\N
tt0484819,nm2069083,nm2069083
tt0484820,nm0551463,"nm1946440,nm1946693"
tt0484821,nm0936960,"nm0299701,nm0504723"
tt0484822,nm0141448,"nm0969338,nm0693655"
tt0484823,nm1890629,nm1890629
tt0484825,nm1930896,"nm1930896,nm2064526"
tt0484826,nm2063854,nm2299974
tt0484828,nm0094625,"nm1358927,nm0094625"
tt0484829,nm1119450,nm1119450
tt0484830,nm0371763,nm0371763
tt0484831,nm0089946,"nm0239490,nm0089946"
tt0484832,nm1086077,nm1086077
tt0484833,nm1356131,\N
tt0484834,nm0845282,"nm0399560,nm1459599"
tt0484835,nm1970100,nm1970100
tt0484836,nm2198854,nm2198854
tt0484838,nm2063953,nm2063953
tt0484839,nm0902001,"nm0127321,nm0778221,nm0902001"
tt0484840,nm0414337,"nm0414337,nm1319671"
tt0484842,\N,nm0000636
tt0484844,nm2070797,"nm2039463,nm2070797"
tt0484846,nm0971652,\N
tt0484847,nm5009490,\N
tt0484848,nm0240594,nm0240594
tt0484849,nm0414249,"nm0388605,nm0796847"
tt0484850,nm0746668,nm0746668
tt0484852,nm1356131,"nm1356131,nm1904513"
tt0484853,nm0325359,nm0325359
tt0484854,nm1519285,nm0348734
tt0484855,nm0881759,nm0137506
tt0484856,nm4131865,"nm2069237,nm2067107,nm4131865"
tt0484859,\N,nm1779987
tt0484861,nm0589106,\N
tt0484864,nm2069831,\N
tt0484866,\N,\N
tt0484868,nm1890629,"nm1890629,nm1976787"
tt0484869,nm1746942,nm1857012
tt0484870,nm1408707,"nm1574693,nm1408707"
tt0484871,nm0179453,nm0179453
tt0484872,nm1345757,nm1345757
tt0484873,nm1636025,"nm2061853,nm1633195,nm1636025,nm1638709"
tt0484874,nm1890629,nm1890629
tt0484877,nm0085438,nm0085438
tt0484879,nm1768543,\N
tt0484880,nm1664077,\N
tt0484881,nm0001676,"nm1180621,nm0919720"
tt0484883,nm1476719,"nm0522454,nm1476719"
tt0484884,nm2085641,nm2085641
tt0484885,nm1962671,nm1962671
tt0484886,"nm0215003,nm1596745",nm0215003
tt0484887,nm0735276,nm2069622
tt0484888,nm1048907,nm1048907
tt0484889,nm2068245,nm2068245
tt0484890,nm1645772,nm1645772
tt0484891,nm2063500,nm2063500
tt0484892,"nm2063263,nm0847972","nm2063263,nm0847972,nm0940000"
tt0484895,"nm0140443,nm7337164","nm0748509,nm1332930,nm2499266,nm1936241,nm1173259,nm1060238,nm1061418,nm1083610,nm1092388"
tt0484896,nm1392735,"nm0113880,nm0151373"
tt0484897,nm0582733,nm0320342
tt0484898,nm0257845,nm0271947
tt0484899,nm1090146,"nm1562688,nm1090146"
tt0484900,nm1517542,nm1517542
tt0484902,nm0826126,"nm0512863,nm1207585"
tt0484904,nm0586841,nm0586841
tt0484905,nm2061733,nm2061733
tt0484907,nm0598706,"nm1271628,nm1959660,nm0598706"
tt0484908,nm1780724,nm1780724
tt0484910,nm0436849,nm0436849
tt0484913,\N,"nm0334710,nm0786154"
tt0484914,nm1322562,nm0152782
tt0484915,nm2077587,"nm0451418,nm1574951"
tt0484916,\N,\N
tt0484917,"nm2136786,nm1144108,nm0895849","nm3289512,nm0031264,nm2135420,nm2993156,nm1545963,nm2137116,nm2932867,nm1760942,nm0116511,nm1538485,nm1636767,nm0134995,nm1216050,nm5796666,nm2135224,nm2534402,nm2766853,nm0147662,nm1184605,nm0161904,nm3815491,nm2560298,nm2671795,nm2474105,nm0996730,nm2921349,nm2322833,nm1823337,nm1760977,nm0224237,nm0244457,nm2640138,nm2395081,nm1239424,nm2076777,nm3723343,nm2601560,nm1114761,nm1564811,nm0660266,nm0660892,nm1718017,nm0685495,nm2600726,nm2615656,nm2599093,nm0850172,nm1399392,nm2945776"
tt0484918,"nm6947857,nm1446149,nm0361572,nm0223452,nm0458722,nm0466987,nm0752316,nm8380199,nm2448539,nm0937253,nm0811882,nm4283409,nm4403950,nm0917616,nm0449116","nm8113128,nm1983724,nm1944511,nm8113124,nm8113123,nm8113127,nm8113125,nm4554639,nm6248481,nm2590192,nm3300542,nm8440225,nm0810601,nm8113126,nm8518372,nm2069937,nm2579651,nm14479824,nm3298881,nm14479825,nm11550775,nm3555672,nm10567137,nm14479830,nm0324692,nm2485469,nm1408230,nm8118014,nm2063122,nm4302263,nm4301087,nm4167486,nm0050032,nm2069179"
tt0484919,nm0284039,nm0850325
tt0484920,"nm2062356,nm2064293,nm1928633,nm1320143","nm1202899,nm1320143,nm1204427"
tt0484922,nm0194154,nm0194154
tt0484923,nm0761802,\N
